Organism name,Length,Benchmark ID,Taxonomy.ENA.superkingdom,Taxonomy.ENA.phylum
Blastomonas natatoria,1447,CRW_16S_B_8000,Bacteria,Proteobacteria
Sinorhizobium sp. RAT902,1426,CRW_16S_B_8030,Bacteria,Proteobacteria
Novosphingobium lentum,1440,CRW_16S_B_8036,Bacteria,Proteobacteria
Sphingomonas sp. JS1,1435,CRW_16S_B_8037,Bacteria,Proteobacteria
Incompatibility symbiont of Nasonia vitripennis,1426,CRW_16S_B_8070,Bacteria,Proteobacteria
Prionitis lanceolata gall symbiont,1466,CRW_16S_B_8073,Bacteria,Proteobacteria
endosymbiont of Rhinocyllus conicus,1464,CRW_16S_B_8074,Bacteria,Proteobacteria
Antarctic bacterium R-9219,1438,CRW_16S_B_8110,Bacteria,Proteobacteria
Antarctic bacterium R-9478,1439,CRW_16S_B_8111,Bacteria,Proteobacteria
unidentified proteobacterium v9,1433,CRW_16S_B_8121,Bacteria,Proteobacteria
Brevundimonas subvibrioides,1431,CRW_16S_B_8150,Bacteria,Proteobacteria
Bacillus sp. A4-7-1-1,1449,CRW_16S_B_8638,Bacteria,Firmicutes
Halobacillus sp. SA-Hb1,1442,CRW_16S_B_8741,Bacteria,Firmicutes
Bacillus pseudofirmus,1465,CRW_16S_B_8841,Bacteria,Firmicutes
Staphylococcus saprophyticus subsp. bovis,1454,CRW_16S_B_8875,Bacteria,Firmicutes
Staphylococcus carnosus subsp. utilis,1454,CRW_16S_B_8877,Bacteria,Firmicutes
Staphylococcus fleurettii,1454,CRW_16S_B_8878,Bacteria,Firmicutes
Staphylococcus lutrae,1454,CRW_16S_B_8881,Bacteria,Firmicutes
Bacillus acidicola,1422,CRW_16S_B_8888,Bacteria,Firmicutes
Aneurinibacillus aneurinilyticus,1422,CRW_16S_B_8955,Bacteria,Firmicutes
Aneurinibacillus migulanus,1422,CRW_16S_B_8958,Bacteria,Firmicutes
Bacillus anthracis str. Sterne,1435,CRW_16S_B_9068,Bacteria,Firmicutes
Bacillus anthracis str. 'Ames Ancestor',1435,CRW_16S_B_9109,Bacteria,Firmicutes
Paenibacillus sp. C15,1470,CRW_16S_B_9211,Bacteria,Firmicutes
Staphylococcus sp. R-20810,1435,CRW_16S_B_9470,Bacteria,Firmicutes
Bacillus sp. CR-179,1453,CRW_16S_B_9479,Bacteria,Firmicutes
Streptococcus sp. R-19306,1464,CRW_16S_B_9613,Bacteria,Firmicutes
Bacillus sp. Bt 33,1433,CRW_16S_B_9653,Bacteria,Firmicutes
Gemella haemolysans,1466,CRW_16S_B_9726,Bacteria,Firmicutes
Halobacillus virgiliensis,1460,CRW_16S_B_9732,Bacteria,Firmicutes
Staphylococcus sp. cTPY-19,1499,CRW_16S_B_10004,Bacteria,Firmicutes
Bacillus sp. IDA4917,1509,CRW_16S_B_10058,Bacteria,Firmicutes
Paenibacillus sp. g2,1476,CRW_16S_B_10222,Bacteria,Firmicutes
Geobacillus sp. R-7160,1482,CRW_16S_B_10255,Bacteria,Firmicutes
Geobacillus sp. R-7653,1476,CRW_16S_B_10256,Bacteria,Firmicutes
Bacillus litoralis,1505,CRW_16S_B_10512,Bacteria,Firmicutes
Bacillus sp. 12B_7,1501,CRW_16S_B_10729,Bacteria,Firmicutes
Lactobacillus sp. BCRC16000,1497,CRW_16S_B_10809,Bacteria,Firmicutes
Bacillus sp. BA299,1497,CRW_16S_B_10927,Bacteria,Firmicutes
Bacillus sp. A-5A,1506,CRW_16S_B_11121,Bacteria,Firmicutes
Enterococcus caccae,1483,CRW_16S_B_11160,Bacteria,Firmicutes
Bacillus infernus,1508,CRW_16S_B_11430,Bacteria,Firmicutes
Bacillus oleronius,1500,CRW_16S_B_11469,Bacteria,Firmicutes
Exiguobacterium acetylicum,1473,CRW_16S_B_11486,Bacteria,Firmicutes
Brochothrix campestris,1481,CRW_16S_B_11487,Bacteria,Firmicutes
Bacillus sp. 19489,1503,CRW_16S_B_11510,Bacteria,Firmicutes
Bacillus sp. 19491,1503,CRW_16S_B_11511,Bacteria,Firmicutes
Bacillus sp. 19494,1503,CRW_16S_B_11512,Bacteria,Firmicutes
Bacillus sp. 19497,1504,CRW_16S_B_11514,Bacteria,Firmicutes
Bacillus sp. 19499,1501,CRW_16S_B_11516,Bacteria,Firmicutes
Bacillus sp. LMG 21002,1503,CRW_16S_B_11518,Bacteria,Firmicutes
Bacillus sp. LMG 20240,1504,CRW_16S_B_11520,Bacteria,Firmicutes
Bacillus sp. LMG 20241,1502,CRW_16S_B_11522,Bacteria,Firmicutes
Bacillus sp. US149,1505,CRW_16S_B_11534,Bacteria,Firmicutes
Bacillus gibsonii,1506,CRW_16S_B_11553,Bacteria,Firmicutes
Aneurinibacillus thermoaerophilus,1485,CRW_16S_B_11619,Bacteria,Firmicutes
Bacillus cereus E33L,1510,CRW_16S_B_11644,Bacteria,Firmicutes
Streptococcus agalactiae A909,1507,CRW_16S_B_11694,Bacteria,Firmicutes
Carnobacterium divergens,1493,CRW_16S_B_11736,Bacteria,Firmicutes
Carnobacterium gallinarum,1493,CRW_16S_B_11739,Bacteria,Firmicutes
Carnobacterium maltaromaticum,1493,CRW_16S_B_11741,Bacteria,Firmicutes
Caryophanon tenue,1492,CRW_16S_B_11746,Bacteria,Firmicutes
uncultured Gemella sp.,1493,CRW_16S_B_11788,Bacteria,Firmicutes
Staphylococcus simiae,1478,CRW_16S_B_11948,Bacteria,Firmicutes
Bacillus sp. ULD393,1494,CRW_16S_B_12044,Bacteria,Firmicutes
Bacillus sp. PIC-C14,1484,CRW_16S_B_12840,Bacteria,Firmicutes
Enterococcus lactis,1499,CRW_16S_B_12888,Bacteria,Firmicutes
Enterococcus casseliflavus,1482,CRW_16S_B_13312,Bacteria,Firmicutes
Bacillus granadensis,1473,CRW_16S_B_13319,Bacteria,Firmicutes
Bacillus sp. itrcrnbs3,1508,CRW_16S_B_13827,Bacteria,Firmicutes
Enterococcus cecorum,1496,CRW_16S_B_15069,Bacteria,Firmicutes
Enterococcus columbae,1493,CRW_16S_B_15070,Bacteria,Firmicutes
Enterococcus sulfureus,1496,CRW_16S_B_15080,Bacteria,Firmicutes
Enterococcus sp. P7644,1484,CRW_16S_B_15091,Bacteria,Firmicutes
Exiguobacterium sp.,1473,CRW_16S_B_15094,Bacteria,Firmicutes
Lactobacillus aviarius,1506,CRW_16S_B_15127,Bacteria,Firmicutes
Leuconostoc citreum,1479,CRW_16S_B_15147,Bacteria,Firmicutes
Lactococcus piscium,1484,CRW_16S_B_15156,Bacteria,Firmicutes
Lactococcus plantarum,1477,CRW_16S_B_15157,Bacteria,Firmicutes
Lactococcus raffinolactis,1479,CRW_16S_B_15158,Bacteria,Firmicutes
Leuconostoc fallax,1505,CRW_16S_B_15159,Bacteria,Firmicutes
Leuconostoc lactis,1499,CRW_16S_B_15160,Bacteria,Firmicutes
Lactobacillus delbrueckii,1488,CRW_16S_B_15167,Bacteria,Firmicutes
Listeria grayi,1494,CRW_16S_B_15190,Bacteria,Firmicutes
Listeria ivanovii,1492,CRW_16S_B_15193,Bacteria,Firmicutes
Lactobacillus mali,1504,CRW_16S_B_15206,Bacteria,Firmicutes
Lactobacillus murinus,1492,CRW_16S_B_15209,Bacteria,Firmicutes
Lactobacillus panis,1490,CRW_16S_B_15215,Bacteria,Firmicutes
Lactobacillus plantarum,1507,CRW_16S_B_15217,Bacteria,Firmicutes
Lactobacillus vaginalis,1490,CRW_16S_B_15236,Bacteria,Firmicutes
Paenibacillus apiarius,1489,CRW_16S_B_15251,Bacteria,Firmicutes
Planomicrobium okeanokoites,1472,CRW_16S_B_15287,Bacteria,Firmicutes
Alicyclobacillus disulfidooxidans,1496,CRW_16S_B_15306,Bacteria,Firmicutes
Sporolactobacillus inulinus,1485,CRW_16S_B_15321,Bacteria,Firmicutes
Sporolactobacillus terrae,1483,CRW_16S_B_15328,Bacteria,Firmicutes
Sporolactobacillus nakayamae subsp. racemicus,1483,CRW_16S_B_15330,Bacteria,Firmicutes
Staphylococcus sp. LMG 21006,1504,CRW_16S_B_15335,Bacteria,Firmicutes
Streptococcus parasanguinis,1481,CRW_16S_B_15380,Bacteria,Firmicutes
Vagococcus fluvialis,1486,CRW_16S_B_15480,Bacteria,Firmicutes
Vagococcus salmoninarum,1492,CRW_16S_B_15481,Bacteria,Firmicutes
Acidaminococcus fermentans,1506,CRW_16S_B_15495,Bacteria,Firmicutes
Anaerobranca horikoshii,1473,CRW_16S_B_15563,Bacteria,Firmicutes
Acetitomaculum ruminis,1480,CRW_16S_B_15568,Bacteria,Firmicutes
Butyrivibrio crossotus,1473,CRW_16S_B_15855,Bacteria,Firmicutes
Butyrivibrio fibrisolvens,1510,CRW_16S_B_15857,Bacteria,Firmicutes
Clostridium argentinense,1504,CRW_16S_B_15882,Bacteria,Firmicutes
Clostridium cellulovorans,1506,CRW_16S_B_15929,Bacteria,Firmicutes
Clostridium chartatabidum,1500,CRW_16S_B_15931,Bacteria,Firmicutes
Clostridium chauvoei,1507,CRW_16S_B_15932,Bacteria,Firmicutes
Clostridium collagenovorans,1506,CRW_16S_B_15937,Bacteria,Firmicutes
Clostridium corinoforum,1500,CRW_16S_B_15939,Bacteria,Firmicutes
Clostridium felsineum,1492,CRW_16S_B_15947,Bacteria,Firmicutes
Clostridium grantii,1494,CRW_16S_B_15952,Bacteria,Firmicutes
Clostridium pascui,1471,CRW_16S_B_15991,Bacteria,Firmicutes
Clostridium pasteurianum,1486,CRW_16S_B_15992,Bacteria,Firmicutes
Dendrosporobacter quercicolus,1503,CRW_16S_B_16010,Bacteria,Firmicutes
Clostridium quinii,1477,CRW_16S_B_16011,Bacteria,Firmicutes
Clostridium sardiniense,1503,CRW_16S_B_16014,Bacteria,Firmicutes
Clostridium septicum,1507,CRW_16S_B_16016,Bacteria,Firmicutes
Clostridium tetani,1508,CRW_16S_B_16037,Bacteria,Firmicutes
Clostridium thermobutyricum,1495,CRW_16S_B_16044,Bacteria,Firmicutes
Clostridium thermopalmarium,1503,CRW_16S_B_16051,Bacteria,Firmicutes
Dialister pneumosintes,1504,CRW_16S_B_16072,Bacteria,Firmicutes
Clostridium sp. BL-8,1473,CRW_16S_B_16091,Bacteria,Firmicutes
Eubacterium barkeri,1507,CRW_16S_B_16270,Bacteria,Firmicutes
Dorea formicigenerans,1480,CRW_16S_B_16282,Bacteria,Firmicutes
Eubacterium limosum,1487,CRW_16S_B_16286,Bacteria,Firmicutes
Eubacterium multiforme,1510,CRW_16S_B_16291,Bacteria,Firmicutes
Eubacterium ramulus,1477,CRW_16S_B_16297,Bacteria,Firmicutes
Eubacterium uniforme,1471,CRW_16S_B_16307,Bacteria,Firmicutes
Eubacterium ventriosum,1483,CRW_16S_B_16309,Bacteria,Firmicutes
Eubacterium xylanophilum,1496,CRW_16S_B_16311,Bacteria,Firmicutes
Faecalibacterium prausnitzii,1499,CRW_16S_B_16315,Bacteria,Firmicutes
Heliobacterium modesticaldum,1471,CRW_16S_B_16334,Bacteria,Firmicutes
Johnsonella ignava,1478,CRW_16S_B_16342,Bacteria,Firmicutes
Oxobacter pfennigii,1496,CRW_16S_B_16355,Bacteria,Firmicutes
Phascolarctobacterium faecium,1474,CRW_16S_B_16360,Bacteria,Firmicutes
Ruminococcus bromii,1478,CRW_16S_B_16387,Bacteria,Firmicutes
Sporobacter termitidis,1506,CRW_16S_B_16397,Bacteria,Firmicutes
Succiniclasticum ruminis,1505,CRW_16S_B_16398,Bacteria,Firmicutes
Schwartzia succinivorans,1489,CRW_16S_B_16399,Bacteria,Firmicutes
Selenomonas sputigena,1499,CRW_16S_B_16405,Bacteria,Firmicutes
Sporomusa paucivorans,1502,CRW_16S_B_16408,Bacteria,Firmicutes
Sporomusa silvacetica,1481,CRW_16S_B_16409,Bacteria,Firmicutes
Thermoanaerobacter brockii subsp. lactiethylicus,1507,CRW_16S_B_16435,Bacteria,Firmicutes
Thermoanaerobacterium aotearoense,1478,CRW_16S_B_16451,Bacteria,Firmicutes
Thermoanaerobacterium thermosaccharolyticum,1477,CRW_16S_B_16453,Bacteria,Firmicutes
Acholeplasma laidlawii,1476,CRW_16S_B_16478,Bacteria,Tenericutes
Acholeplasma modicum,1473,CRW_16S_B_16480,Bacteria,Tenericutes
Acholeplasma oculi,1490,CRW_16S_B_16481,Bacteria,Tenericutes
Brinjal little leaf phytoplasma,1503,CRW_16S_B_16503,Bacteria,Tenericutes
Chinaberry yellows phytoplasma,1495,CRW_16S_B_16509,Bacteria,Tenericutes
Asteroleplasma anaerobium,1471,CRW_16S_B_16522,Bacteria,Tenericutes
Sweet potato little leaf phytoplasma,1495,CRW_16S_B_16578,Bacteria,Tenericutes
'Phoenix dactylifera' phytoplasma,1485,CRW_16S_B_16822,Bacteria,Tenericutes
Erysipelothrix rhusiopathiae,1487,CRW_16S_B_16827,Bacteria,Firmicutes
Spiroplasma citri,1501,CRW_16S_B_17025,Bacteria,Tenericutes
Ureaplasma canigenitalium,1480,CRW_16S_B_17036,Bacteria,Tenericutes
Ureaplasma cati,1476,CRW_16S_B_17037,Bacteria,Tenericutes
Ureaplasma diversum,1478,CRW_16S_B_17038,Bacteria,Tenericutes
Ureaplasma felinum,1473,CRW_16S_B_17039,Bacteria,Tenericutes
Novosphingobium sp. J30,1473,CRW_16S_B_4587,Bacteria,Proteobacteria
Sphingomonas sp. J40,1478,CRW_16S_B_4590,Bacteria,Proteobacteria
Oligotropha carboxidovorans,1485,CRW_16S_B_4593,Bacteria,Proteobacteria
Bradyrhizobium sp. Shinshu-th2,1482,CRW_16S_B_4639,Bacteria,Proteobacteria
Mesorhizobium sp. NH-14,1480,CRW_16S_B_4787,Bacteria,Proteobacteria
alpha proteobacterium SK50-23,1477,CRW_16S_B_4844,Bacteria,Proteobacteria
uncultured bacterium mle1-44,1477,CRW_16S_B_4996,Bacteria,Proteobacteria
Acidocella sp. IS10,1474,CRW_16S_B_5283,Bacteria,Proteobacteria
Rhizobium sp. R-24663,1471,CRW_16S_B_5414,Bacteria,Proteobacteria
Cynomorium coccineum,1480,CRW_16S_E_17052,Eukaryota,Streptophyta
Cytinus ruber,1497,CRW_16S_E_17053,Eukaryota,Streptophyta
Nephroselmis olivacea,1509,CRW_16S_E_17097,Eukaryota,Chlorophyta
Methanobacterium formicicum,1477,CRW_16S_A_17121,Archaea,Euryarchaeota
Methanothermobacter thermautotrophicus,1481,CRW_16S_A_17123,Archaea,Euryarchaeota
Nanoarchaeum equitans,1501,CRW_16S_A_17127,Archaea,Nanoarchaeota
Pyrococcus furiosus,1496,CRW_16S_A_17130,Archaea,Euryarchaeota
Pyrococcus horikoshii,1500,CRW_16S_A_17131,Archaea,Euryarchaeota
Thermococcus celer,1487,CRW_16S_A_17138,Archaea,Euryarchaeota
Anabaena sp.,1489,CRW_16S_B_17147,Bacteria,Cyanobacteria
Gluconacetobacter liquefaciens,1494,CRW_16S_B_17214,Bacteria,Proteobacteria
Microcystis aeruginosa,1489,CRW_16S_B_17239,Bacteria,Cyanobacteria
Pleurocapsa sp.,1489,CRW_16S_B_17267,Bacteria,Cyanobacteria
Rickettsia felis URRWXCal2,1508,CRW_16S_B_17282,Bacteria,Proteobacteria
Rickettsia prowazekii,1502,CRW_16S_B_17284,Bacteria,Proteobacteria
Synechococcus elongatus PCC 6301,1488,CRW_16S_B_17338,Bacteria,Cyanobacteria
Synechocystis sp. PCC 6803,1489,CRW_16S_B_17339,Bacteria,Cyanobacteria
Babesia bovis,1487,CRW_16S_E_17344,Eukaryota,Apicomplexa
Cyanidium caldarium,1492,CRW_16S_E_17345,Eukaryota,Rhodophyta
Codium fragile,1499,CRW_16S_E_17346,Eukaryota,Chlorophyta
Caulerpa sertularioides,1501,CRW_16S_E_17351,Eukaryota,Chlorophyta
Euglena gracilis,1491,CRW_16S_E_17353,Eukaryota,Euglenida
Hydnora africana,1504,CRW_16S_E_17354,Eukaryota,Streptophyta
Skeletonema pseudocostatum,1491,CRW_16S_E_17369,Eukaryota,Bacillariophyta
Edhazardia aedis,1483,CRW_16S_E_17445,Eukaryota,Microsporidia
Pseudonosema cristatellae,1472,CRW_16S_E_17532,Eukaryota,Microsporidia
Sphingomonas sp. oral clone FI012,1480,CRW_16S_B_5749,Bacteria,Proteobacteria
Bradyrhizobium betae,1483,CRW_16S_B_5778,Bacteria,Proteobacteria
Sphingomonas phyllosphaerae,1481,CRW_16S_B_5803,Bacteria,Proteobacteria
Azospirillum sp. WAI-19,1476,CRW_16S_B_6042,Bacteria,Proteobacteria
Afipia massiliensis,1487,CRW_16S_B_6047,Bacteria,Proteobacteria
Hoeflea marina,1477,CRW_16S_B_6083,Bacteria,Proteobacteria
Bradyrhizobium sp. TC304-1,1489,CRW_16S_B_6123,Bacteria,Proteobacteria
Bradyrhizobium sp. PAC53,1488,CRW_16S_B_6124,Bacteria,Proteobacteria
Bradyrhizobium sp. PAC18,1487,CRW_16S_B_6167,Bacteria,Proteobacteria
Rhizobium lusitanum,1473,CRW_16S_B_6280,Bacteria,Proteobacteria
Sphingomonas sp. SKJH-30,1485,CRW_16S_B_6286,Bacteria,Proteobacteria
Phyllobacterium trifolii,1478,CRW_16S_B_6381,Bacteria,Proteobacteria
Acetobacter oeni,1484,CRW_16S_B_6405,Bacteria,Proteobacteria
Gluconacetobacter diazotrophicus,1487,CRW_16S_B_6529,Bacteria,Proteobacteria
Bradyrhizobium lupini,1484,CRW_16S_B_6651,Bacteria,Proteobacteria
Bradyrhizobium sp. BGA-1,1481,CRW_16S_B_6702,Bacteria,Proteobacteria
Bradyrhizobium sp. USDA 3001,1475,CRW_16S_B_6738,Bacteria,Proteobacteria
Bradyrhizobium sp. USDA 3475,1484,CRW_16S_B_6739,Bacteria,Proteobacteria
Gluconobacter oxydans 621H,1478,CRW_16S_B_6780,Bacteria,Proteobacteria
Candidatus Pelagibacter ubique HTCC1062,1474,CRW_16S_B_6784,Bacteria,Proteobacteria
Nitrobacter winogradskyi Nb-255,1490,CRW_16S_B_6785,Bacteria,Proteobacteria
Rhizobium etli CFN 42,1509,CRW_16S_B_6786,Bacteria,Proteobacteria
Rhodopseudomonas palustris BisB5,1475,CRW_16S_B_6794,Bacteria,Proteobacteria
Rhodopseudomonas palustris BisB18,1489,CRW_16S_B_6796,Bacteria,Proteobacteria
Nitrobacter hamburgensis X14,1489,CRW_16S_B_6798,Bacteria,Proteobacteria
Sphingomonas sp. MK331,1472,CRW_16S_B_6800,Bacteria,Proteobacteria
Rhizobium leguminosarum bv. trifolii,1475,CRW_16S_B_6940,Bacteria,Proteobacteria
Aminobacter sp. ASI1,1485,CRW_16S_B_7206,Bacteria,Proteobacteria
Azospirillum oryzae,1489,CRW_16S_B_7397,Bacteria,Proteobacteria
Anaplasma bovis,1509,CRW_16S_B_7435,Bacteria,Proteobacteria
Gluconacetobacter entanii,1484,CRW_16S_B_7518,Bacteria,Proteobacteria
Holospora obtusa,1483,CRW_16S_B_7527,Bacteria,Proteobacteria
Novosphingobium hassiacum,1485,CRW_16S_B_7611,Bacteria,Proteobacteria
Ochrobactrum grignonense,1472,CRW_16S_B_7630,Bacteria,Proteobacteria
Rickettsia canadensis,1502,CRW_16S_B_7826,Bacteria,Proteobacteria
Rickettsia honei,1491,CRW_16S_B_7832,Bacteria,Proteobacteria
Rhodopila globiformis,1484,CRW_16S_B_7871,Bacteria,Proteobacteria
Sphingomonas aerolata,1472,CRW_16S_B_7999,Bacteria,Proteobacteria
Lactococcus lactis subsp. hordniae,1475,CRW_16S_B_8537,Bacteria,Firmicutes
Bacillus asahii,1504,CRW_16S_B_8552,Bacteria,Firmicutes
Bacillus sp. PAMU-1.13,1504,CRW_16S_B_8591,Bacteria,Firmicutes
Halobacillus sp. NT N43,1489,CRW_16S_B_8648,Bacteria,Firmicutes
Staphylococcus sp. J33,1475,CRW_16S_B_8656,Bacteria,Firmicutes
Lactobacillus paracasei subsp. tolerans,1492,CRW_16S_B_8720,Bacteria,Firmicutes
Bacillus pocheonensis,1495,CRW_16S_B_8902,Bacteria,Firmicutes
Bacillus ginsengihumi,1499,CRW_16S_B_8903,Bacteria,Firmicutes
Bacillus ginsenggisoli,1478,CRW_16S_B_8904,Bacteria,Firmicutes
Bacillus panaciterrae,1476,CRW_16S_B_8905,Bacteria,Firmicutes
Enterococcus faecalis V583,1504,CRW_16S_B_8979,Bacteria,Firmicutes
Aerococcus urinae,1481,CRW_16S_B_9123,Bacteria,Firmicutes
Bacillaceae bacterium LA42,1488,CRW_16S_B_9353,Bacteria,Firmicutes
Streptococcus castoreus,1508,CRW_16S_B_9397,Bacteria,Firmicutes
Streptococcus phocae,1486,CRW_16S_B_9403,Bacteria,Firmicutes
Bacillus muralis,1504,CRW_16S_B_9411,Bacteria,Firmicutes
Geobacillus thermoleovorans subsp. stromboliensis,1508,CRW_16S_B_9419,Bacteria,Firmicutes
Staphylococcus sp. R-20811,1504,CRW_16S_B_9471,Bacteria,Firmicutes
Bacillus sp. R-23116,1488,CRW_16S_B_9473,Bacteria,Firmicutes
Alicyclobacillus acidoterrestris,1497,CRW_16S_B_9693,Bacteria,Firmicutes
Alicyclobacillus cycloheptanicus,1493,CRW_16S_B_9695,Bacteria,Firmicutes
Enterococcus silesiacus,1484,CRW_16S_B_9698,Bacteria,Firmicutes
Enterococcus termitis,1483,CRW_16S_B_9700,Bacteria,Firmicutes
Staphylococcus sp. BBF1,1495,CRW_16S_B_9727,Bacteria,Firmicutes
Paenibacillus sp. Cp_S316,1520,CRW_16S_B_10095,Bacteria,Firmicutes
Lactobacillus sp. rennanqilyf8,1565,CRW_16S_B_10142,Bacteria,Firmicutes
Lactobacillus sp. rennanqilfy32,1558,CRW_16S_B_10201,Bacteria,Firmicutes
Lactobacillus sp. rennanqilfy61,1559,CRW_16S_B_10203,Bacteria,Firmicutes
Bacillus sp. A3-2,1532,CRW_16S_B_10242,Bacteria,Firmicutes
Bacillus sp. H-03,1529,CRW_16S_B_10285,Bacteria,Firmicutes
Bacillus sp. H-18,1528,CRW_16S_B_10297,Bacteria,Firmicutes
Bacillus thuringiensis serovar galleriae,1520,CRW_16S_B_10299,Bacteria,Firmicutes
Bacillus thuringiensis serovar israelensis,1528,CRW_16S_B_10300,Bacteria,Firmicutes
Virgibacillus marismortui,1536,CRW_16S_B_10358,Bacteria,Firmicutes
Staphylococcus sp. ARCTIC-P62,1540,CRW_16S_B_10450,Bacteria,Firmicutes
Geobacillus lituanicus,1561,CRW_16S_B_10531,Bacteria,Firmicutes
Geobacillus subterraneus,1561,CRW_16S_B_10542,Bacteria,Firmicutes
Geobacillus uzenensis,1561,CRW_16S_B_10545,Bacteria,Firmicutes
Geobacillus kaue,1561,CRW_16S_B_10561,Bacteria,Firmicutes
Bacillus sp. JL-29,1516,CRW_16S_B_10613,Bacteria,Firmicutes
Bacillus sp. 42,1518,CRW_16S_B_10803,Bacteria,Firmicutes
Bacillus sp. CCUG 49717,1512,CRW_16S_B_10942,Bacteria,Firmicutes
Halobacillus yeomjeoni,1522,CRW_16S_B_11052,Bacteria,Firmicutes
Streptococcus sp. oral clone ASCA04,1557,CRW_16S_B_11139,Bacteria,Firmicutes
Streptococcus sp. oral clone ASCB06,1560,CRW_16S_B_11140,Bacteria,Firmicutes
Streptococcus sp. oral clone ASCD09,1553,CRW_16S_B_11141,Bacteria,Firmicutes
Streptococcus sp. oral clone ASCE03,1554,CRW_16S_B_11142,Bacteria,Firmicutes
Streptococcus sp. oral clone ASCF09,1554,CRW_16S_B_11143,Bacteria,Firmicutes
Gemella sp. oral clone ASCF12,1566,CRW_16S_B_11144,Bacteria,Firmicutes
Halobacillus sp. SS-2005,1520,CRW_16S_B_11205,Bacteria,Firmicutes
Bacillus halodurans C-125,1552,CRW_16S_B_11273,Bacteria,Firmicutes
Staphylococcus aureus subsp. aureus Mu50,1555,CRW_16S_B_11281,Bacteria,Firmicutes
Staphylococcus aureus subsp. aureus N315,1555,CRW_16S_B_11286,Bacteria,Firmicutes
Staphylococcus aureus subsp. aureus MW2,1555,CRW_16S_B_11291,Bacteria,Firmicutes
Geobacillus kaustophilus HTA426,1553,CRW_16S_B_11302,Bacteria,Firmicutes
Brevibacillus thermoruber,1514,CRW_16S_B_11349,Bacteria,Firmicutes
Anoxybacillus flavithermus,1524,CRW_16S_B_11420,Bacteria,Firmicutes
Bacillus methanolicus,1550,CRW_16S_B_11455,Bacteria,Firmicutes
Bacillus pseudalcaliphilus,1518,CRW_16S_B_11501,Bacteria,Firmicutes
Bacillus sp. R-11590,1513,CRW_16S_B_11530,Bacteria,Firmicutes
Bacillus subtilis subsp. subtilis str. 168,1553,CRW_16S_B_11575,Bacteria,Firmicutes
Bacillus thermoamylovorans,1544,CRW_16S_B_11605,Bacteria,Firmicutes
Bacillus thermoalkalophilus,1515,CRW_16S_B_11620,Bacteria,Firmicutes
Staphylococcus aureus subsp. aureus MRSA252,1555,CRW_16S_B_11632,Bacteria,Firmicutes
Staphylococcus aureus subsp. aureus MSSA476,1555,CRW_16S_B_11637,Bacteria,Firmicutes
Streptococcus pyogenes MGAS10394,1550,CRW_16S_B_11664,Bacteria,Firmicutes
Staphylococcus aureus subsp. aureus COL,1555,CRW_16S_B_11682,Bacteria,Firmicutes
Staphylococcus aureus subsp. aureus NCTC 8325,1556,CRW_16S_B_11701,Bacteria,Firmicutes
Staphylococcus aureus subsp. aureus USA300,1555,CRW_16S_B_11706,Bacteria,Firmicutes
Carnobacterium alterfunditum,1552,CRW_16S_B_11735,Bacteria,Firmicutes
Carnobacterium funditum,1521,CRW_16S_B_11738,Bacteria,Firmicutes
Dolosigranulum pigrum,1523,CRW_16S_B_11749,Bacteria,Firmicutes
Halobacillus karajensis,1517,CRW_16S_B_11886,Bacteria,Firmicutes
Bacillus sp. c333,1521,CRW_16S_B_12939,Bacteria,Firmicutes
Bacillus sp. S3-1-2,1529,CRW_16S_B_13097,Bacteria,Firmicutes
Geobacillus thermoparaffinivorans,1552,CRW_16S_B_13107,Bacteria,Firmicutes
Paenibacillus sp. d313,1519,CRW_16S_B_13110,Bacteria,Firmicutes
Bacillus sp. BWDY-6,1513,CRW_16S_B_13119,Bacteria,Firmicutes
Bacillus sp. ceb01,1517,CRW_16S_B_13307,Bacteria,Firmicutes
Bacillus sp. CNJ816 PL04,1517,CRW_16S_B_13388,Bacteria,Firmicutes
Bacillus sp. EJB8,1553,CRW_16S_B_13404,Bacteria,Firmicutes
Bacillus sp. m2(2006),1516,CRW_16S_NA_13411,Bacteria,Firmicutes
Staphylococcus pettenkoferi,1535,CRW_16S_B_13545,Bacteria,Firmicutes
Exiguobacterium aurantiacum,1527,CRW_16S_B_15093,Bacteria,Firmicutes
Gemella morbillorum,1536,CRW_16S_B_15103,Bacteria,Firmicutes
Lactobacillus acetotolerans,1518,CRW_16S_B_15116,Bacteria,Firmicutes
Lactobacillus agilis,1512,CRW_16S_B_15121,Bacteria,Firmicutes
Lactobacillus alimentarius,1515,CRW_16S_B_15122,Bacteria,Firmicutes
Lactobacillus amylophilus,1517,CRW_16S_B_15123,Bacteria,Firmicutes
Lactobacillus amylovorus,1512,CRW_16S_B_15124,Bacteria,Firmicutes
Lactobacillus coryniformis,1518,CRW_16S_B_15165,Bacteria,Firmicutes
Trichococcus pasteurii,1554,CRW_16S_B_15166,Bacteria,Firmicutes
Lactobacillus farciminis,1517,CRW_16S_B_15169,Bacteria,Firmicutes
Lactobacillus fructivorans,1570,CRW_16S_B_15172,Bacteria,Firmicutes
Lactobacillus delbrueckii subsp. lactis,1544,CRW_16S_B_15205,Bacteria,Firmicutes
Lactobacillus pentosus,1519,CRW_16S_B_15216,Bacteria,Firmicutes
Lactobacillus pontis,1570,CRW_16S_B_15220,Bacteria,Firmicutes
