Organism name,Length,Benchmark ID,Taxonomy.GTDB.domain,Taxonomy.GTDB.phylum
Streptomyces sp. M7,1313,CRW_16S_B_2097,Bacteria,Actinobacteriota
Nocardia mexicana,1329,CRW_16S_B_2212,Bacteria,Actinobacteriota
Nocardia mexicana,1330,CRW_16S_B_2214,Bacteria,Actinobacteriota
Nocardia mexicana,1330,CRW_16S_B_2215,Bacteria,Actinobacteriota
Arthrobacter sp. 35/47,1381,CRW_16S_B_2237,Bacteria,Actinobacteriota
Mycobacterium simiae,1203,CRW_16S_B_2266,Bacteria,Actinobacteriota
Mycobacterium asiaticum,1025,CRW_16S_B_2330,Bacteria,Actinobacteriota
Micrococcus lylae,1318,CRW_16S_B_2333,Bacteria,Actinobacteriota
Rhodococcus erythropolis,1334,CRW_16S_B_2334,Bacteria,Actinobacteriota
uncultured actinobacterium,1247,CRW_16S_B_2341,Bacteria,Actinobacteriota
uncultured actinobacterium,1238,CRW_16S_B_2342,Bacteria,Actinobacteriota
uncultured actinobacterium,1238,CRW_16S_B_2343,Bacteria,Actinobacteriota
uncultured actinobacterium,1240,CRW_16S_B_2344,Bacteria,Actinobacteriota
uncultured actinobacterium,1246,CRW_16S_B_2345,Bacteria,Actinobacteriota
uncultured actinobacterium,1239,CRW_16S_B_2346,Bacteria,Actinobacteriota
uncultured actinobacterium,1252,CRW_16S_B_2347,Bacteria,Actinobacteriota
uncultured actinobacterium,1252,CRW_16S_B_2348,Bacteria,Actinobacteriota
uncultured actinobacterium,1240,CRW_16S_B_2349,Bacteria,Actinobacteriota
uncultured actinobacterium,1247,CRW_16S_B_2350,Bacteria,Actinobacteriota
uncultured actinobacterium,1240,CRW_16S_B_2351,Bacteria,Actinobacteriota
uncultured actinobacterium,1239,CRW_16S_B_2352,Bacteria,Actinobacteriota
uncultured actinobacterium,1247,CRW_16S_B_2353,Bacteria,Actinobacteriota
Streptomyces sp. M3,1275,CRW_16S_B_2359,Bacteria,Actinobacteriota
Streptomyces sp. MC1,1273,CRW_16S_B_2362,Bacteria,Actinobacteriota
uncultured actinobacterium,1239,CRW_16S_B_2369,Bacteria,Actinobacteriota
uncultured actinobacterium,1237,CRW_16S_B_2370,Bacteria,Actinobacteriota
uncultured actinobacterium,1240,CRW_16S_B_2371,Bacteria,Actinobacteriota
uncultured actinobacterium,1251,CRW_16S_B_2374,Bacteria,Actinobacteriota
uncultured actinobacterium,1240,CRW_16S_B_2375,Bacteria,Actinobacteriota
uncultured actinobacterium,1246,CRW_16S_B_2376,Bacteria,Actinobacteriota
uncultured actinobacterium,1237,CRW_16S_B_2377,Bacteria,Actinobacteriota
uncultured actinobacterium,1239,CRW_16S_B_2378,Bacteria,Actinobacteriota
uncultured actinobacterium,1242,CRW_16S_B_2379,Bacteria,Actinobacteriota
uncultured actinobacterium,1250,CRW_16S_B_2388,Bacteria,Actinobacteriota
uncultured actinobacterium,1252,CRW_16S_B_2389,Bacteria,Actinobacteriota
uncultured actinobacterium,1243,CRW_16S_B_2390,Bacteria,Actinobacteriota
uncultured actinobacterium,1250,CRW_16S_B_2391,Bacteria,Actinobacteriota
Rhodococcus erythropolis,1377,CRW_16S_B_2452,Bacteria,Actinobacteriota
Rhodococcus erythropolis,1386,CRW_16S_B_2453,Bacteria,Actinobacteriota
Rhodococcus erythropolis,1344,CRW_16S_B_2478,Bacteria,Actinobacteriota
Rhodococcus erythropolis,1341,CRW_16S_B_2479,Bacteria,Actinobacteriota
uncultured actinobacterium,1245,CRW_16S_B_2512,Bacteria,Actinobacteriota
uncultured actinobacterium,1246,CRW_16S_B_2513,Bacteria,Actinobacteriota
uncultured actinobacterium,1249,CRW_16S_B_2514,Bacteria,Actinobacteriota
uncultured actinobacterium,1249,CRW_16S_B_2515,Bacteria,Actinobacteriota
uncultured actinobacterium,1271,CRW_16S_B_2516,Bacteria,Actinobacteriota
Streptomyces griseus,1397,CRW_16S_B_2518,Bacteria,Actinobacteriota
Streptomyces bikiniensis,1382,CRW_16S_B_2535,Bacteria,Actinobacteriota
Streptomyces globisporus subsp. globisporus,1348,CRW_16S_B_256,Bacteria,Actinobacteriota
Streptomyces fradiae,1304,CRW_16S_B_257,Bacteria,Actinobacteriota
Streptomyces vinaceus,1151,CRW_16S_B_2614,Bacteria,Actinobacteriota
Streptomyces anulatus,1353,CRW_16S_B_2633,Bacteria,Actinobacteriota
Streptomyces flaveolus,1192,CRW_16S_B_2635,Bacteria,Actinobacteriota
Streptomyces griseoaurantiacus,1397,CRW_16S_B_2708,Bacteria,Actinobacteriota
Streptomyces griseolus,1399,CRW_16S_B_2709,Bacteria,Actinobacteriota
Streptomyces avellaneus,1328,CRW_16S_B_2729,Bacteria,Actinobacteriota
Streptomyces canarius,1318,CRW_16S_B_2732,Bacteria,Actinobacteriota
Streptomyces carpinensis,1285,CRW_16S_B_2734,Bacteria,Actinobacteriota
Streptomyces filipinensis,1367,CRW_16S_B_2739,Bacteria,Actinobacteriota
Streptomyces flaveus,1363,CRW_16S_B_274,Bacteria,Actinobacteriota
Streptomyces fulvissimus,1322,CRW_16S_B_2743,Bacteria,Actinobacteriota
Streptomyces gancidicus,1377,CRW_16S_B_2744,Bacteria,Actinobacteriota
Streptomyces netropsis,1318,CRW_16S_B_2746,Bacteria,Actinobacteriota
Streptomyces spectabilis,1317,CRW_16S_B_2750,Bacteria,Actinobacteriota
Catenuloplanes japonicus,1192,CRW_16S_B_2835,Bacteria,Actinobacteriota
Catenuloplanes japonicus,1128,CRW_16S_B_2836,Bacteria,Actinobacteriota
Catenuloplanes japonicus,1145,CRW_16S_B_2837,Bacteria,Actinobacteriota
Couchioplanes caeruleus,1148,CRW_16S_B_2838,Bacteria,Actinobacteriota
Corynebacterium accolens,1393,CRW_16S_B_2866,Bacteria,Actinobacteriota
Corynebacterium afermentans,1326,CRW_16S_B_2867,Bacteria,Actinobacteriota
Corynebacterium afermentans,1325,CRW_16S_B_2868,Bacteria,Actinobacteriota
Corynebacterium afermentans,1368,CRW_16S_B_2869,Bacteria,Actinobacteriota
Corynebacterium ammoniagenes,1311,CRW_16S_B_2871,Bacteria,Actinobacteriota
Corynebacterium argentoratense,1314,CRW_16S_B_2876,Bacteria,Actinobacteriota
Corynebacterium amycolatum,1322,CRW_16S_B_2877,Bacteria,Actinobacteriota
Corynebacterium sp.,1285,CRW_16S_B_2878,Bacteria,Actinobacteriota
Corynebacterium bovis,1387,CRW_16S_B_2879,Bacteria,Actinobacteriota
Corynebacterium cystitidis,1322,CRW_16S_B_2886,Bacteria,Actinobacteriota
Corynebacterium diphtheriae,1391,CRW_16S_B_2888,Bacteria,Actinobacteriota
Corynebacterium genitalium,1392,CRW_16S_B_2896,Bacteria,Actinobacteriota
Corynebacterium jeikeium,1333,CRW_16S_B_2903,Bacteria,Actinobacteriota
Corynebacterium kutscheri,1331,CRW_16S_B_2906,Bacteria,Actinobacteriota
Corynebacterium kutscheri,1338,CRW_16S_B_2907,Bacteria,Actinobacteriota
Corynebacterium macginleyi,1393,CRW_16S_B_2908,Bacteria,Actinobacteriota
Corynebacterium matruchotii,1346,CRW_16S_B_2909,Bacteria,Actinobacteriota
Corynebacterium matruchotii,1327,CRW_16S_B_2910,Bacteria,Actinobacteriota
Corynebacterium minutissimum,1400,CRW_16S_B_2912,Bacteria,Actinobacteriota
Corynebacterium mycetoides,1396,CRW_16S_B_2914,Bacteria,Actinobacteriota
Corynebacterium pilosum,1381,CRW_16S_B_2917,Bacteria,Actinobacteriota
Corynebacterium pilosum,1306,CRW_16S_B_2918,Bacteria,Actinobacteriota
Corynebacterium propinquum,1396,CRW_16S_B_2920,Bacteria,Actinobacteriota
Corynebacterium pseudodiphtheriticum,1396,CRW_16S_B_2922,Bacteria,Actinobacteriota
Corynebacterium pseudotuberculosis,1396,CRW_16S_B_2927,Bacteria,Actinobacteriota
Corynebacterium pseudotuberculosis,1396,CRW_16S_B_2929,Bacteria,Actinobacteriota
Corynebacterium renale,1289,CRW_16S_B_2931,Bacteria,Actinobacteriota
Corynebacterium renale,1389,CRW_16S_B_2932,Bacteria,Actinobacteriota
Corynebacterium renale,1399,CRW_16S_B_2934,Bacteria,Actinobacteriota
Corynebacterium renale,1395,CRW_16S_B_2936,Bacteria,Actinobacteriota
Corynebacterium renale,1366,CRW_16S_B_2937,Bacteria,Actinobacteriota
Corynebacterium glucuronolyticum,1323,CRW_16S_B_2939,Bacteria,Actinobacteriota
Corynebacterium sp.,1393,CRW_16S_B_2940,Bacteria,Actinobacteriota
Corynebacterium striatum,1324,CRW_16S_B_2942,Bacteria,Actinobacteriota
Corynebacterium ulcerans,1314,CRW_16S_B_2945,Bacteria,Actinobacteriota
Corynebacterium ulcerans,1395,CRW_16S_B_2946,Bacteria,Actinobacteriota
Corynebacterium xerosis,1324,CRW_16S_B_2953,Bacteria,Actinobacteriota
Corynebacterium xerosis,1317,CRW_16S_B_2954,Bacteria,Actinobacteriota
Arthrobacter sp.,1386,CRW_16S_B_2981,Bacteria,Actinobacteriota
Dactylosporangium aurantiacum,1358,CRW_16S_B_2986,Bacteria,Actinobacteriota
Streptomyces filamentosus,1344,CRW_16S_B_3020,Bacteria,Actinobacteriota
Streptomyces carpinensis,1327,CRW_16S_B_3051,Bacteria,Actinobacteriota
Streptomyces murinus,1364,CRW_16S_B_3053,Bacteria,Actinobacteriota
Arthrobacter sp.,1378,CRW_16S_B_3110,Bacteria,Actinobacteriota
Micromonospora chalcea,1389,CRW_16S_B_3119,Bacteria,Actinobacteriota
Micromonospora echinospora,1373,CRW_16S_B_3122,Bacteria,Actinobacteriota
Micromonospora matsumotoense,1364,CRW_16S_B_3125,Bacteria,Actinobacteriota
Kocuria rosea,1309,CRW_16S_B_3187,Bacteria,Actinobacteriota
Streptomyces cinnamonensis,1353,CRW_16S_B_3244,Bacteria,Actinobacteriota
Rhodococcus erythropolis,1373,CRW_16S_B_3260,Bacteria,Actinobacteriota
Nocardia abscessus,1321,CRW_16S_B_3335,Bacteria,Actinobacteriota
uncultured Microbacterium sp.,1398,CRW_16S_B_3357,Bacteria,Actinobacteriota
Micrococcus luteus,1329,CRW_16S_B_3364,Bacteria,Actinobacteriota
Streptomyces rutgersensis,1347,CRW_16S_B_3476,Bacteria,Actinobacteriota
Streptomyces lanatus,1347,CRW_16S_B_3478,Bacteria,Actinobacteriota
Streptomyces cinnamonensis,1391,CRW_16S_B_3480,Bacteria,Actinobacteriota
Micromonospora echinospora,1376,CRW_16S_B_3485,Bacteria,Actinobacteriota
Streptomyces spiroverticillatus,1392,CRW_16S_B_3495,Bacteria,Actinobacteriota
Streptomyces turgidiscabies,1386,CRW_16S_B_3496,Bacteria,Actinobacteriota
Streptomyces albogriseolus,1386,CRW_16S_B_3505,Bacteria,Actinobacteriota
Streptomyces scabiei,1396,CRW_16S_B_3506,Bacteria,Actinobacteriota
Micrococcus luteus,1373,CRW_16S_B_3514,Bacteria,Actinobacteriota
Micrococcus luteus,1270,CRW_16S_B_3548,Bacteria,Actinobacteriota
Micrococcus luteus,1186,CRW_16S_B_3596,Bacteria,Actinobacteriota
Dietzia maris,1316,CRW_16S_B_3707,Bacteria,Actinobacteriota
Gordonia amarae,1367,CRW_16S_B_3803,Bacteria,Actinobacteriota
Gordonia bronchialis,1262,CRW_16S_B_3806,Bacteria,Actinobacteriota
Gordonia bronchialis,1393,CRW_16S_B_3807,Bacteria,Actinobacteriota
Gordonia rubripertincta,1400,CRW_16S_B_3810,Bacteria,Actinobacteriota
Gordonia sputi,1320,CRW_16S_B_3812,Bacteria,Actinobacteriota
Gordonia sputi,1320,CRW_16S_B_3813,Bacteria,Actinobacteriota
Gordonia sputi,1320,CRW_16S_B_3814,Bacteria,Actinobacteriota
Gordonia terrae,1319,CRW_16S_B_3817,Bacteria,Actinobacteriota
Gordonia terrae,1356,CRW_16S_B_3818,Bacteria,Actinobacteriota
Kineococcus aurantiacus,1394,CRW_16S_B_3852,Bacteria,Actinobacteriota
Kutzneria viridogrisea,1311,CRW_16S_B_3855,Bacteria,Actinobacteriota
Leucobacter komagatae,1340,CRW_16S_B_3857,Bacteria,Actinobacteriota
Luteococcus japonicus,1207,CRW_16S_B_3858,Bacteria,Actinobacteriota
Mycobacterium celatum,1339,CRW_16S_B_3876,Bacteria,Actinobacteriota
Mycobacterium gordonae,1072,CRW_16S_B_3888,Bacteria,Actinobacteriota
Mycobacterium heidelbergense,1358,CRW_16S_B_3890,Bacteria,Actinobacteriota
Mycobacterium lentiflavum,1224,CRW_16S_B_3896,Bacteria,Actinobacteriota
Mycobacterium lentiflavum,1224,CRW_16S_B_3897,Bacteria,Actinobacteriota
Mobiluncus curtisii,1330,CRW_16S_B_3924,Bacteria,Actinobacteriota
Candidatus Microthrix parvicella,1380,CRW_16S_B_3950,Bacteria,Actinobacteriota
Mycobacterium asiaticum,1371,CRW_16S_B_3961,Bacteria,Actinobacteriota
Mycobacterium avium,1374,CRW_16S_B_3964,Bacteria,Actinobacteriota
Mycobacterium avium,1360,CRW_16S_B_3965,Bacteria,Actinobacteriota
Mycobacterium avium subsp. paratuberculosis,1365,CRW_16S_B_3966,Bacteria,Actinobacteriota
Mycobacterium avium subsp. paratuberculosis,1362,CRW_16S_B_3967,Bacteria,Actinobacteriota
Mycobacterium avium subsp. paratuberculosis,1372,CRW_16S_B_3968,Bacteria,Actinobacteriota
Mycobacterium avium subsp. paratuberculosis,1365,CRW_16S_B_3969,Bacteria,Actinobacteriota
Mycobacterium avium subsp. paratuberculosis,1367,CRW_16S_B_3970,Bacteria,Actinobacteriota
Mycobacterium avium subsp. paratuberculosis,1336,CRW_16S_B_3971,Bacteria,Actinobacteriota
Mycobacterium avium subsp. paratuberculosis,1369,CRW_16S_B_3972,Bacteria,Actinobacteriota
Mycobacterium avium subsp. paratuberculosis,1367,CRW_16S_B_3973,Bacteria,Actinobacteriota
Mycobacterium avium,1369,CRW_16S_B_3974,Bacteria,Actinobacteriota
Mycobacterium avium,1374,CRW_16S_B_3975,Bacteria,Actinobacteriota
Mycobacterium avium,1374,CRW_16S_B_3976,Bacteria,Actinobacteriota
Mycobacterium avium,1372,CRW_16S_B_3977,Bacteria,Actinobacteriota
Mycobacterium avium,1367,CRW_16S_B_3978,Bacteria,Actinobacteriota
Mycobacterium avium,1365,CRW_16S_B_3981,Bacteria,Actinobacteriota
Mycobacterium avium,1372,CRW_16S_B_3982,Bacteria,Actinobacteriota
Mycobacterium sp.,1357,CRW_16S_B_4001,Bacteria,Actinobacteriota
Mycobacterium conspicuum,1396,CRW_16S_B_4005,Bacteria,Actinobacteriota
Mycobacterium gordonae,1376,CRW_16S_B_4022,Bacteria,Actinobacteriota
Mycobacterium intracellulare,1374,CRW_16S_B_4029,Bacteria,Actinobacteriota
Mycobacterium intracellulare,1366,CRW_16S_B_4030,Bacteria,Actinobacteriota
Mycobacterium intracellulare,1374,CRW_16S_B_4031,Bacteria,Actinobacteriota
Mycobacterium sp.,1363,CRW_16S_B_4032,Bacteria,Actinobacteriota
Mycobacterium intracellulare,1372,CRW_16S_B_4039,Bacteria,Actinobacteriota
Mycobacterium intracellulare,1369,CRW_16S_B_4040,Bacteria,Actinobacteriota
Mycobacterium kansasii,1371,CRW_16S_B_4043,Bacteria,Actinobacteriota
Mycobacterium malmoense,1367,CRW_16S_B_4059,Bacteria,Actinobacteriota
Mycobacterium szulgai,1379,CRW_16S_B_4087,Bacteria,Actinobacteriota
Mycobacterium xenopi,1376,CRW_16S_B_4108,Bacteria,Actinobacteriota
Pimelobacter simplex,1392,CRW_16S_B_4121,Bacteria,Actinobacteriota
Nocardia asteroides,1372,CRW_16S_B_4125,Bacteria,Actinobacteriota
Nocardia brasiliensis,1366,CRW_16S_B_4131,Bacteria,Actinobacteriota
Nocardia carnea,1367,CRW_16S_B_4136,Bacteria,Actinobacteriota
Nocardia farcinica,1366,CRW_16S_B_4139,Bacteria,Actinobacteriota
Nocardia farcinica,1366,CRW_16S_B_4140,Bacteria,Actinobacteriota
Nocardia farcinica,1366,CRW_16S_B_4141,Bacteria,Actinobacteriota
Nocardia nova,1367,CRW_16S_B_4144,Bacteria,Actinobacteriota
Nocardia otitidiscaviarum,1366,CRW_16S_B_4146,Bacteria,Actinobacteriota
Nocardia seriolae,1368,CRW_16S_B_4151,Bacteria,Actinobacteriota
Nocardia transvalensis,1366,CRW_16S_B_4153,Bacteria,Actinobacteriota
Pseudonocardia alni,1345,CRW_16S_B_4201,Bacteria,Actinobacteriota
Pseudonocardia autotrophica,1332,CRW_16S_B_4202,Bacteria,Actinobacteriota
Pseudonocardia hydrocarbonoxydans,1310,CRW_16S_B_4204,Bacteria,Actinobacteriota
Pseudonocardia thermophila,1299,CRW_16S_B_4208,Bacteria,Actinobacteriota
Pseudonocardia thermophila,1246,CRW_16S_B_4209,Bacteria,Actinobacteriota
Rhodococcus coprophilus,1321,CRW_16S_B_4217,Bacteria,Actinobacteriota
Rhodococcus erythropolis,1367,CRW_16S_B_4226,Bacteria,Actinobacteriota
Rhodococcus erythropolis,1314,CRW_16S_B_4228,Bacteria,Actinobacteriota
Rhodococcus erythropolis,1366,CRW_16S_B_4229,Bacteria,Actinobacteriota
Rhodococcus fascians,1314,CRW_16S_B_4232,Bacteria,Actinobacteriota
Rhodococcus fascians,1316,CRW_16S_B_4233,Bacteria,Actinobacteriota
Rhodococcus fascians,1338,CRW_16S_B_4234,Bacteria,Actinobacteriota
Rhodococcus globerulus,1315,CRW_16S_B_4237,Bacteria,Actinobacteriota
Rhodococcus globerulus,1324,CRW_16S_B_4239,Bacteria,Actinobacteriota
Rhodococcus rhodnii,1369,CRW_16S_B_4250,Bacteria,Actinobacteriota
Rhodococcus rhodochrous,1319,CRW_16S_B_4253,Bacteria,Actinobacteriota
Rhodococcus rhodochrous,1320,CRW_16S_B_4254,Bacteria,Actinobacteriota
Rhodococcus rhodochrous,1146,CRW_16S_B_4255,Bacteria,Actinobacteriota
Streptomyces purpurogeneiscleroticus,1389,CRW_16S_B_426,Bacteria,Proteobacteria
Rhodococcus sp.,1119,CRW_16S_B_4265,Bacteria,Actinobacteriota
Rhodococcus zopfii,1319,CRW_16S_B_4268,Bacteria,Actinobacteriota
Renibacterium salmoninarum,1054,CRW_16S_B_4269,Bacteria,Actinobacteriota
Saccharomonospora viridis,1376,CRW_16S_B_4296,Bacteria,Actinobacteriota
Saccharopolyspora erythraea,1316,CRW_16S_B_4304,Bacteria,Actinobacteriota
Saccharopolyspora hirsuta,1381,CRW_16S_B_4306,Bacteria,Actinobacteriota
Saccharopolyspora hirsuta,1284,CRW_16S_B_4307,Bacteria,Actinobacteriota
Saccharopolyspora hordei,1340,CRW_16S_B_4308,Bacteria,Actinobacteriota
Saccharopolyspora rectivirgula,1260,CRW_16S_B_4309,Bacteria,Actinobacteriota
Saccharopolyspora rectivirgula,1246,CRW_16S_B_4310,Bacteria,Actinobacteriota
Streptomyces abikoensis,1177,CRW_16S_B_4363,Bacteria,Actinobacteriota
Streptomyces albus,1242,CRW_16S_B_4366,Bacteria,Actinobacteriota
Streptomyces roseoverticillatus,1157,CRW_16S_B_4368,Bacteria,Actinobacteriota
Streptomyces brasiliensis,1239,CRW_16S_B_4372,Bacteria,Actinobacteriota
Streptomyces cinnamoneus,1181,CRW_16S_B_4375,Bacteria,Actinobacteriota
Streptomyces cinnamoneus,1224,CRW_16S_B_4376,Bacteria,Actinobacteriota
Streptomyces diastaticus,1193,CRW_16S_B_4383,Bacteria,Actinobacteriota
Streptomyces lavendulae,1186,CRW_16S_B_4396,Bacteria,Actinobacteriota
Streptomyces mobaraensis,1197,CRW_16S_B_4401,Bacteria,Actinobacteriota
Streptomyces mobaraensis,1192,CRW_16S_B_4405,Bacteria,Actinobacteriota
Streptomyces purpureus,1190,CRW_16S_B_4413,Bacteria,Actinobacteriota
Acrocarpospora corrugata,1341,CRW_16S_B_4470,Bacteria,Actinobacteriota
Streptosporangium nondiastaticum,1342,CRW_16S_B_4478,Bacteria,Actinobacteriota
Streptomyces fumanus,1341,CRW_16S_B_448,Bacteria,Actinobacteriota
Streptosporangium pseudovulgare,1345,CRW_16S_B_4481,Bacteria,Actinobacteriota
Streptosporangium roseum,1322,CRW_16S_B_4486,Bacteria,Actinobacteriota
Streptomyces griseorubiginosus,1395,CRW_16S_B_450,Bacteria,Actinobacteriota
Terrabacter tumescens,1399,CRW_16S_B_4508,Bacteria,Actinobacteriota
Tsukamurella paurometabola,1341,CRW_16S_B_4515,Bacteria,Actinobacteriota
Tsukamurella paurometabola,1324,CRW_16S_B_4516,Bacteria,Actinobacteriota
Tsukamurella paurometabola,1341,CRW_16S_B_4520,Bacteria,Actinobacteriota
Acetobacter peroxydans,1335,CRW_16S_B_4540,Bacteria,Proteobacteria
Acetobacter orientalis,1390,CRW_16S_B_4547,Bacteria,Proteobacteria
Streptomyces olivaceoviridis,1268,CRW_16S_B_462,Bacteria,Actinobacteriota
Agrobacterium tumefaciens,1369,CRW_16S_B_4620,Bacteria,Proteobacteria
Streptomyces olivochromogenes,1178,CRW_16S_B_463,Bacteria,Actinobacteriota
uncultured bacterium,1070,CRW_16S_B_4641,Bacteria,Actinobacteriota
Brevundimonas diminuta,1343,CRW_16S_B_4676,Bacteria,Proteobacteria
Brevundimonas diminuta,1318,CRW_16S_B_4677,Bacteria,Proteobacteria
Aminobacter aminovorans,1352,CRW_16S_B_4678,Bacteria,Proteobacteria
uncultured bacterium,1362,CRW_16S_B_4697,Bacteria,Actinobacteriota
Bradyrhizobium elkanii,1382,CRW_16S_B_4778,Bacteria,Proteobacteria
Bradyrhizobium japonicum,1393,CRW_16S_B_4779,Bacteria,Proteobacteria
Bradyrhizobium elkanii,1373,CRW_16S_B_4780,Bacteria,Proteobacteria
Bradyrhizobium elkanii,1391,CRW_16S_B_4781,Bacteria,Proteobacteria
Bradyrhizobium japonicum,1387,CRW_16S_B_4782,Bacteria,Proteobacteria
Bradyrhizobium japonicum,1399,CRW_16S_B_4830,Bacteria,Proteobacteria
Bradyrhizobium japonicum,1399,CRW_16S_B_4831,Bacteria,Proteobacteria
Bradyrhizobium japonicum,1399,CRW_16S_B_4832,Bacteria,Proteobacteria
Bradyrhizobium japonicum,1399,CRW_16S_B_4833,Bacteria,Proteobacteria
Bradyrhizobium japonicum,1400,CRW_16S_B_4834,Bacteria,Proteobacteria
Bradyrhizobium japonicum,1400,CRW_16S_B_4835,Bacteria,Proteobacteria
Bradyrhizobium japonicum,1399,CRW_16S_B_4836,Bacteria,Proteobacteria
Bradyrhizobium japonicum,1400,CRW_16S_B_4837,Bacteria,Proteobacteria
Bradyrhizobium japonicum,1400,CRW_16S_B_4838,Bacteria,Proteobacteria
Bradyrhizobium japonicum,1399,CRW_16S_B_4839,Bacteria,Proteobacteria
Bradyrhizobium japonicum,1400,CRW_16S_B_4840,Bacteria,Proteobacteria
Bradyrhizobium japonicum,1398,CRW_16S_B_4841,Bacteria,Proteobacteria
Bradyrhizobium japonicum,1397,CRW_16S_B_4842,Bacteria,Proteobacteria
Bradyrhizobium japonicum,1396,CRW_16S_B_4843,Bacteria,Proteobacteria
uncultured Methylobacterium sp.,1304,CRW_16S_B_4845,Bacteria,Proteobacteria
uncultured Sphingomonas sp.,1304,CRW_16S_B_4846,Bacteria,Proteobacteria
Acidiphilium rubrum,1073,CRW_16S_B_4916,Bacteria,Proteobacteria
Zymomonas mobilis,1134,CRW_16S_B_4955,Bacteria,Proteobacteria
Brevundimonas alba,1361,CRW_16S_B_5007,Bacteria,Proteobacteria
Brevundimonas alba,1364,CRW_16S_B_5008,Bacteria,Proteobacteria
Brevundimonas alba,1364,CRW_16S_B_5009,Bacteria,Proteobacteria
Brevundimonas alba,1361,CRW_16S_B_5010,Bacteria,Proteobacteria
Brevundimonas alba,1362,CRW_16S_B_5011,Bacteria,Proteobacteria
Brevundimonas alba,1361,CRW_16S_B_5012,Bacteria,Proteobacteria
Brevundimonas alba,1364,CRW_16S_B_5013,Bacteria,Proteobacteria
Brevundimonas alba,1364,CRW_16S_B_5014,Bacteria,Proteobacteria
Brevundimonas alba,1364,CRW_16S_B_5015,Bacteria,Proteobacteria
Brevundimonas alba,1362,CRW_16S_B_5016,Bacteria,Proteobacteria
Brevundimonas alba,1361,CRW_16S_B_5017,Bacteria,Proteobacteria
Brevundimonas intermedia,1323,CRW_16S_B_5020,Bacteria,Proteobacteria
Agrobacterium tumefaciens,1338,CRW_16S_B_5032,Bacteria,Proteobacteria
Agrobacterium tumefaciens,1338,CRW_16S_B_5033,Bacteria,Proteobacteria
uncultured bacterium,1367,CRW_16S_B_5076,Bacteria,Actinobacteriota
uncultured bacterium,1224,CRW_16S_B_5110,Bacteria,Actinobacteriota
Brevundimonas bullata,1367,CRW_16S_B_5342,Bacteria,Proteobacteria
Xanthobacter autotrophicus,1384,CRW_16S_B_5391,Bacteria,Proteobacteria
Anoxybacillus gonensis,1355,CRW_16S_B_10012,Bacteria,Firmicutes
Bacillus subtilis,1344,CRW_16S_B_10015,Bacteria,Firmicutes
Bacillus pumilus,1334,CRW_16S_B_10016,Bacteria,Firmicutes
Bacillus pumilus,1229,CRW_16S_B_10017,Bacteria,Firmicutes
Bacillus pumilus,1346,CRW_16S_B_10019,Bacteria,Firmicutes
Bacillus pumilus,1347,CRW_16S_B_10020,Bacteria,Firmicutes
Bacillus pumilus,1356,CRW_16S_B_10021,Bacteria,Firmicutes
Streptococcus pyogenes,1367,CRW_16S_B_10027,Bacteria,Firmicutes
Bacillus cereus,1366,CRW_16S_B_10046,Bacteria,Firmicutes
Bacillus cereus,1371,CRW_16S_B_10047,Bacteria,Firmicutes
Bacillus cereus,1257,CRW_16S_B_10048,Bacteria,Firmicutes
Bacillus subtilis,1355,CRW_16S_B_10049,Bacteria,Firmicutes
Bacillus subtilis,1392,CRW_16S_B_10050,Bacteria,Firmicutes
Bacillus pumilus,1394,CRW_16S_B_10080,Bacteria,Firmicutes
Bacillus subtilis,1388,CRW_16S_B_10096,Bacteria,Firmicutes
Bacillus licheniformis,1378,CRW_16S_B_10099,Bacteria,Firmicutes
Bacillus subtilis,1390,CRW_16S_B_10100,Bacteria,Firmicutes
Staphylococcus epidermidis,1386,CRW_16S_B_10111,Bacteria,Firmicutes
Bacillus cereus,1037,CRW_16S_B_10118,Bacteria,Firmicutes
uncultured Streptococcus sp.,1180,CRW_16S_B_10132,Bacteria,Firmicutes
Streptococcus anginosus,1024,CRW_16S_B_10189,Bacteria,Firmicutes
Streptococcus mitis,1025,CRW_16S_B_10190,Bacteria,Firmicutes
Bacillus licheniformis,1024,CRW_16S_B_10238,Bacteria,Firmicutes
uncultured Bacillaceae bacterium,1069,CRW_16S_B_10240,Bacteria,Firmicutes
uncultured bacterium,1399,CRW_16S_B_10368,Bacteria,Actinobacteriota
Bacillus licheniformis,1185,CRW_16S_B_10369,Bacteria,Firmicutes
Bacillus licheniformis,1185,CRW_16S_B_10370,Bacteria,Firmicutes
Bacillus licheniformis,1185,CRW_16S_B_10374,Bacteria,Firmicutes
Bacillus licheniformis,1185,CRW_16S_B_10375,Bacteria,Firmicutes
Bacillus licheniformis,1185,CRW_16S_B_10376,Bacteria,Firmicutes
Staphylococcus pasteuri,1212,CRW_16S_B_10416,Bacteria,Firmicutes
Streptococcus iniae,1357,CRW_16S_B_10473,Bacteria,Firmicutes
Streptococcus suis,1013,CRW_16S_B_10478,Bacteria,Firmicutes
Streptococcus suis,1011,CRW_16S_B_10479,Bacteria,Firmicutes
Streptococcus suis,1009,CRW_16S_B_10480,Bacteria,Firmicutes
Streptococcus suis,1010,CRW_16S_B_10481,Bacteria,Firmicutes
Streptococcus suis,1012,CRW_16S_B_10482,Bacteria,Firmicutes
Bacillus cereus,1372,CRW_16S_B_10593,Bacteria,Firmicutes
