Organism name,Accession number,Length,Number of decoupled nucleotides,Number of weak bonds,Is Pseudoknotted,Pseudoknot order,Rna Type,Genus,Core,Core plus,Shape,Is Validated,Reference database,Description,Benchmark ID,Reference,Taxonomy.NCBI.Classified,Taxonomy.NCBI.no rank 0,Taxonomy.NCBI.no rank 1,Taxonomy.NCBI.superkingdom,Taxonomy.NCBI.phylum,Taxonomy.NCBI.class,Taxonomy.NCBI.order,Taxonomy.NCBI.family,Taxonomy.NCBI.genus,Taxonomy.NCBI.species group,Taxonomy.NCBI.unknown 0,Taxonomy.NCBI.no rank 2,Taxonomy.NCBI.no rank 3,Taxonomy.NCBI.unknown 1,Taxonomy.NCBI.subphylum,Taxonomy.NCBI.unknown 2,Taxonomy.NCBI.unknown 3,Taxonomy.NCBI.tribe,Taxonomy.NCBI.no rank 4,Taxonomy.NCBI.species subgroup,Taxonomy.NCBI.no rank 5,Taxonomy.NCBI.suborder
Shewanella amazonensis SB2B,CP000507,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_21461,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,,Shewanella amazonensis,Shewanella amazonensis SB2B,,,,,,,,,,
Shewanella amazonensis SB2B,CP000507,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_21462,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,,Shewanella amazonensis,Shewanella amazonensis SB2B,,,,,,,,,,
Shewanella amazonensis SB2B,CP000507,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_21463,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,,Shewanella amazonensis,Shewanella amazonensis SB2B,,,,,,,,,,
Shewanella amazonensis SB2B,CP000507,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_21464,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,,Shewanella amazonensis,Shewanella amazonensis SB2B,,,,,,,,,,
Shewanella amazonensis SB2B,CP000507,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_21465,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,,Shewanella amazonensis,Shewanella amazonensis SB2B,,,,,,,,,,
Shewanella amazonensis SB2B,CP000507,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_21466,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,,Shewanella amazonensis,Shewanella amazonensis SB2B,,,,,,,,,,
Shewanella amazonensis SB2B,CP000507,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_21467,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,,Shewanella amazonensis,Shewanella amazonensis SB2B,,,,,,,,,,
Nocardioides sp. JS614,CP000509,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_21468,--,Yes,root,cellular organisms,Bacteria,,,Propionibacteriales,Nocardioidaceae,Nocardioides,,Actinobacteria <phylum>,Terrabacteria group,,Actinobacteria <class>,,Nocardioides sp. JS614,,,,,,
Nocardioides sp. JS614,CP000509,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_21469,--,Yes,root,cellular organisms,Bacteria,,,Propionibacteriales,Nocardioidaceae,Nocardioides,,Actinobacteria <phylum>,Terrabacteria group,,Actinobacteria <class>,,Nocardioides sp. JS614,,,,,,
Psychromonas ingrahamii 37,CP000510,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_21470,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Psychromonadaceae,Psychromonas,,Psychromonas ingrahamii,Psychromonas ingrahamii 37,,,,,,,,,,
Psychromonas ingrahamii 37,CP000510,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_21471,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Psychromonadaceae,Psychromonas,,Psychromonas ingrahamii,Psychromonas ingrahamii 37,,,,,,,,,,
Psychromonas ingrahamii 37,CP000510,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_21472,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Psychromonadaceae,Psychromonas,,Psychromonas ingrahamii,Psychromonas ingrahamii 37,,,,,,,,,,
Psychromonas ingrahamii 37,CP000510,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_21473,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Psychromonadaceae,Psychromonas,,Psychromonas ingrahamii,Psychromonas ingrahamii 37,,,,,,,,,,
Psychromonas ingrahamii 37,CP000510,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_21474,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Psychromonadaceae,Psychromonas,,Psychromonas ingrahamii,Psychromonas ingrahamii 37,,,,,,,,,,
Mycobacterium sp. KMS,CP000518,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_21482,--,Yes,root,cellular organisms,Bacteria,,,Corynebacteriales,Mycobacteriaceae,Mycobacterium,,Actinobacteria <phylum>,Terrabacteria group,,Actinobacteria <class>,,Mycobacterium sp. KMS,,,,,,
Mycobacterium sp. KMS,CP000518,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_21483,--,Yes,root,cellular organisms,Bacteria,,,Corynebacteriales,Mycobacteriaceae,Mycobacterium,,Actinobacteria <phylum>,Terrabacteria group,,Actinobacteria <class>,,Mycobacterium sp. KMS,,,,,,
Bartonella bacilliformis KC583,CP000524,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_21484,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bartonellaceae,Bartonella,,Bartonella bacilliformis,Bartonella bacilliformis KC583,,,,,,,,,,
Bartonella bacilliformis KC583,CP000524,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_21485,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bartonellaceae,Bartonella,,Bartonella bacilliformis,Bartonella bacilliformis KC583,,,,,,,,,,
Burkholderia mallei SAVP1,CP000526,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_21486,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,pseudomallei group,Burkholderia mallei,Burkholderia mallei SAVP1,,,,,,,,,,
Burkholderia mallei SAVP1,CP000526,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_21487,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,pseudomallei group,Burkholderia mallei,Burkholderia mallei SAVP1,,,,,,,,,,
Polaromonas naphthalenivorans CJ2,CP000529,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_21491,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Polaromonas,,Polaromonas naphthalenivorans,Polaromonas naphthalenivorans CJ2,,,,,,,,,,
Polaromonas naphthalenivorans CJ2,CP000529,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_21492,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Polaromonas,,Polaromonas naphthalenivorans,Polaromonas naphthalenivorans CJ2,,,,,,,,,,
Campylobacter jejuni subsp. jejuni 81-176,CP000538,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_21493,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,,Campylobacter jejuni,Campylobacter jejuni subsp. jejuni 81-176,,Campylobacter jejuni subsp. jejuni,delta/epsilon subdivisions,,,,,,,
Campylobacter jejuni subsp. jejuni 81-176,CP000538,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_21494,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,,Campylobacter jejuni,Campylobacter jejuni subsp. jejuni 81-176,,Campylobacter jejuni subsp. jejuni,delta/epsilon subdivisions,,,,,,,
Acidovorax sp. JS42,CP000539,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_21495,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Acidovorax,,Acidovorax sp. JS42,,,,,,,,,,,
Acidovorax sp. JS42,CP000539,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_21496,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Acidovorax,,Acidovorax sp. JS42,,,,,,,,,,,
Verminephrobacter eiseniae EF01-2,CP000542,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_21497,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Verminephrobacter,,Verminephrobacter eiseniae,Verminephrobacter eiseniae EF01-2,,,,,,,,,,
Verminephrobacter eiseniae EF01-2,CP000542,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_21498,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Verminephrobacter,,Verminephrobacter eiseniae,Verminephrobacter eiseniae EF01-2,,,,,,,,,,
Halorhodospira halophila SL1,CP000544,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_21500,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Ectothiorhodospiraceae,Halorhodospira,,Halorhodospira halophila,Halorhodospira halophila SL1,,,,,,,,,,
Burkholderia mallei NCTC 10229,CP000546,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_21501,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,pseudomallei group,Burkholderia mallei,Burkholderia mallei NCTC 10229,,,,,,,,,,
Burkholderia mallei NCTC 10229,CP000546,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_21502,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,pseudomallei group,Burkholderia mallei,Burkholderia mallei NCTC 10229,,,,,,,,,,
Acinetobacter sp. ADP1,CR543861,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_21539,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,,Acinetobacter baylyi,Acinetobacter baylyi ADP1,,,,,,,,,,
Acinetobacter sp. ADP1,CR543861,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_21540,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,,Acinetobacter baylyi,Acinetobacter baylyi ADP1,,,,,,,,,,
Bacteroides fragilis NCTC 9343,CR626927,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_21545,--,Yes,root,cellular organisms,Bacteria,,Bacteroidia,Bacteroidales,Bacteroidaceae,,,Bacteroidetes <phylum>,FCB group,Bacteroidetes/Chlorobi group,Bacteroides <genus>,,Bacteroides fragilis,,,Bacteroides fragilis NCTC 9343,,,
Bacteroides fragilis NCTC 9343,CR626927,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_21546,--,Yes,root,cellular organisms,Bacteria,,Bacteroidia,Bacteroidales,Bacteroidaceae,,,Bacteroidetes <phylum>,FCB group,Bacteroidetes/Chlorobi group,Bacteroides <genus>,,Bacteroides fragilis,,,Bacteroides fragilis NCTC 9343,,,
Legionella pneumophila str. Paris,CR628336,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_21547,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella,,Legionella pneumophila,Legionella pneumophila str. Paris,,,,,,,,,,
Legionella pneumophila str. Paris,CR628336,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_21548,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella,,Legionella pneumophila,Legionella pneumophila str. Paris,,,,,,,,,,
Legionella pneumophila str. Lens,CR628337,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_21550,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella,,Legionella pneumophila,Legionella pneumophila str. Lens,,,,,,,,,,
Legionella pneumophila str. Lens,CR628337,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_21551,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella,,Legionella pneumophila,Legionella pneumophila str. Lens,,,,,,,,,,
Ehrlichia ruminantium str. Gardel,CR925677,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_21556,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Anaplasmataceae,Ehrlichia,canis group,Ehrlichia ruminantium,Ehrlichia ruminantium str. Gardel,,,,,,,,,,
Ehrlichia ruminantium str. Gardel,CR925677,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_21557,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Anaplasmataceae,Ehrlichia,canis group,Ehrlichia ruminantium,Ehrlichia ruminantium str. Gardel,,,,,,,,,,
Ehrlichia ruminantium str. Welgevonden,CR925678,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_21558,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Anaplasmataceae,Ehrlichia,canis group,Ehrlichia ruminantium,Ehrlichia ruminantium str. Welgevonden,,,,,,,,,,
Ehrlichia ruminantium str. Welgevonden,CR925678,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_21559,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Anaplasmataceae,Ehrlichia,canis group,Ehrlichia ruminantium,Ehrlichia ruminantium str. Welgevonden,,,,,,,,,,
Corynebacterium jeikeium K411,CR931997,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_21560,--,Yes,root,cellular organisms,Bacteria,,,Corynebacteriales,Corynebacteriaceae,Corynebacterium,,Actinobacteria <phylum>,Terrabacteria group,Corynebacterium jeikeium K411,Actinobacteria <class>,,Corynebacterium jeikeium,,,,,,
Lactobacillus sakei subsp. sakei 23K,CR936503,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_21565,--,Yes,root,cellular organisms,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,,Lactobacillus sakei,Terrabacteria group,Lactobacillus sakei subsp. sakei 23K,Lactobacillus sakei subsp. sakei,,,,,,,,
Pseudoalteromonas haloplanktis TAC125,CR954246,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_21568,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,,Pseudoalteromonas haloplanktis,Pseudoalteromonas haloplanktis TAC125,,,,,,,,,,
Pseudoalteromonas haloplanktis TAC125,CR954246,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_21569,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,,Pseudoalteromonas haloplanktis,Pseudoalteromonas haloplanktis TAC125,,,,,,,,,,
Pseudoalteromonas haloplanktis TAC125,CR954246,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_21570,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,,Pseudoalteromonas haloplanktis,Pseudoalteromonas haloplanktis TAC125,,,,,,,,,,
Pseudoalteromonas haloplanktis TAC125,CR954246,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_21571,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,,Pseudoalteromonas haloplanktis,Pseudoalteromonas haloplanktis TAC125,,,,,,,,,,
Pseudoalteromonas haloplanktis TAC125,CR954246,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_21572,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,,Pseudoalteromonas haloplanktis,Pseudoalteromonas haloplanktis TAC125,,,,,,,,,,
Pseudoalteromonas haloplanktis TAC125,CR954246,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_21573,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,,Pseudoalteromonas haloplanktis,Pseudoalteromonas haloplanktis TAC125,,,,,,,,,,
Pseudoalteromonas haloplanktis TAC125,CR954246,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_21574,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,,Pseudoalteromonas haloplanktis,Pseudoalteromonas haloplanktis TAC125,,,,,,,,,,
Pseudoalteromonas haloplanktis TAC125,CR954246,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_21575,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,,Pseudoalteromonas haloplanktis,Pseudoalteromonas haloplanktis TAC125,,,,,,,,,,
Frankia alni ACN14a,CT573213,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_21584,--,Yes,root,cellular organisms,Bacteria,,,Frankiales,Frankiaceae,Frankia,,Actinobacteria <phylum>,Terrabacteria group,Frankia alni ACN14a,Actinobacteria <class>,,Frankia alni,,,,,,
Frankia alni ACN14a,CT573213,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_21585,--,Yes,root,cellular organisms,Bacteria,,,Frankiales,Frankiaceae,Frankia,,Actinobacteria <phylum>,Terrabacteria group,Frankia alni ACN14a,Actinobacteria <class>,,Frankia alni,,,,,,
Gramella forsetii KT0803,CU207366,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_21590,--,Yes,root,cellular organisms,Bacteria,,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Gramella,,Bacteroidetes <phylum>,FCB group,Bacteroidetes/Chlorobi group,Gramella forsetii,,,,,Gramella forsetii KT0803,,,
Pseudomonas aeruginosa,DQ437742,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_21698,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas aeruginosa group,Pseudomonas aeruginosa,,,,,,,,,,,
Pseudomonas aeruginosa,DQ437743,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_21699,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas aeruginosa group,Pseudomonas aeruginosa,,,,,,,,,,,
Pseudomonas aeruginosa,DQ437744,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_21700,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas aeruginosa group,Pseudomonas aeruginosa,,,,,,,,,,,
Escherichia coli,M10745,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_21789,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,,Escherichia coli,,,,,,,,,,,
Escherichia coli,K00282,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_21790,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,,Escherichia coli,,,,,,,,,,,
Mycoplasma capricolum,X16756,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_21806,--,Yes,root,cellular organisms,Bacteria,Tenericutes,Mollicutes,Mycoplasmatales,Mycoplasmataceae,Mycoplasma,Mycoplasma mycoides group,Mycoplasma capricolum,Terrabacteria group,,Mycoplasma capricolum subsp. capricolum,,,,,,,,
Bacillus megaterium,AF142677,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_21822,--,Yes,root,cellular organisms,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,,,Bacillus <bacterium>,Terrabacteria group,,Bacillus megaterium,,,,,,,,
Bacillus megaterium,AF142677,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_21823,--,Yes,root,cellular organisms,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,,,Bacillus <bacterium>,Terrabacteria group,,Bacillus megaterium,,,,,,,,
Bacillus megaterium,AF142677,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_21824,--,Yes,root,cellular organisms,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,,,Bacillus <bacterium>,Terrabacteria group,,Bacillus megaterium,,,,,,,,
Mycoplasma genitalium G37,L43967,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_21840,--,Yes,root,cellular organisms,Bacteria,Tenericutes,Mollicutes,Mycoplasmatales,Mycoplasmataceae,Mycoplasma,,Mycoplasma genitalium,Terrabacteria group,Mycoplasma genitalium G37,,,,,,,,,
Mycoplasma capricolum subsp. capricolum ATCC 27343,D00550,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_21849,--,Yes,root,cellular organisms,Bacteria,Tenericutes,Mollicutes,Mycoplasmatales,Mycoplasmataceae,Mycoplasma,Mycoplasma mycoides group,Mycoplasma capricolum,Terrabacteria group,Mycoplasma capricolum subsp. capricolum ATCC 27343,Mycoplasma capricolum subsp. capricolum,,,,,,,,
Mycoplasma capricolum subsp. capricolum ATCC 27343,D00548,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_21850,--,Yes,root,cellular organisms,Bacteria,Tenericutes,Mollicutes,Mycoplasmatales,Mycoplasmataceae,Mycoplasma,Mycoplasma mycoides group,Mycoplasma capricolum,Terrabacteria group,Mycoplasma capricolum subsp. capricolum ATCC 27343,Mycoplasma capricolum subsp. capricolum,,,,,,,,
Mycoplasma capricolum subsp. capricolum ATCC 27343,D00558,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_21851,--,Yes,root,cellular organisms,Bacteria,Tenericutes,Mollicutes,Mycoplasmatales,Mycoplasmataceae,Mycoplasma,Mycoplasma mycoides group,Mycoplasma capricolum,Terrabacteria group,Mycoplasma capricolum subsp. capricolum ATCC 27343,Mycoplasma capricolum subsp. capricolum,,,,,,,,
Mycoplasma capricolum,M18050,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_21852,--,Yes,root,cellular organisms,Bacteria,Tenericutes,Mollicutes,Mycoplasmatales,Mycoplasmataceae,Mycoplasma,Mycoplasma mycoides group,Mycoplasma capricolum,Terrabacteria group,,Mycoplasma capricolum subsp. capricolum,,,,,,,,
Mycoplasma pneumoniae M129,U00089,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_21876,--,Yes,root,cellular organisms,Bacteria,Tenericutes,Mollicutes,Mycoplasmatales,Mycoplasmataceae,Mycoplasma,,Mycoplasma pneumoniae,Terrabacteria group,Mycoplasma pneumoniae M129,,,,,,,,,
Bacillus subtilis,X00889,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_21898,--,Yes,root,cellular organisms,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,,Bacillus subtilis group,Bacillus <bacterium>,Terrabacteria group,,Bacillus subtilis,,,,,,,,
Escherichia coli,X04171,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_21902,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,,Escherichia coli,,,,,,,,,,,
Escherichia coli,X04171,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_21903,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,,Escherichia coli,,,,,,,,,,,
Mycoplasma capricolum subsp. capricolum ATCC 27343,X06727,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_21909,--,Yes,root,cellular organisms,Bacteria,Tenericutes,Mollicutes,Mycoplasmatales,Mycoplasmataceae,Mycoplasma,Mycoplasma mycoides group,Mycoplasma capricolum,Terrabacteria group,Mycoplasma capricolum subsp. capricolum ATCC 27343,Mycoplasma capricolum subsp. capricolum,,,,,,,,
