Organism name,Accession number,Length,Number of decoupled nucleotides,Number of weak bonds,Is Pseudoknotted,Pseudoknot order,Rna Type,Genus,Core,Core plus,Shape,Is Validated,Reference database,Description,Benchmark ID,Reference,Taxonomy.NCBI.Classified,Taxonomy.NCBI.no rank 0,Taxonomy.NCBI.no rank 1,Taxonomy.NCBI.superkingdom,Taxonomy.NCBI.no rank 2,Taxonomy.NCBI.unknown 0,Taxonomy.NCBI.unknown 1,Taxonomy.NCBI.order,Taxonomy.NCBI.no rank 3,Taxonomy.NCBI.genus,Taxonomy.NCBI.unknown 2,Taxonomy.NCBI.no rank 4,Taxonomy.NCBI.class,Taxonomy.NCBI.family,Taxonomy.NCBI.phylum,Taxonomy.NCBI.subphylum,Taxonomy.NCBI.species group,Taxonomy.NCBI.tribe,Taxonomy.NCBI.species subgroup,Taxonomy.NCBI.suborder,Taxonomy.NCBI.no rank 5,Taxonomy.NCBI.unknown 3,Taxonomy.NCBI.subgenus,Taxonomy.NCBI.subclass
Shigella flexneri 5 str. 8401,CP000266,77,33,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_32297,--,Yes,root,cellular organisms,Bacteria,Shigella flexneri 5,Shigella flexneri,,Enterobacterales,Shigella flexneri 5 str. 8401,Shigella,,,Gammaproteobacteria,Enterobacteriaceae,Proteobacteria,,,,,,,,,
Shigella flexneri 5 str. 8401,CP000266,77,33,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_32298,--,Yes,root,cellular organisms,Bacteria,Shigella flexneri 5,Shigella flexneri,,Enterobacterales,Shigella flexneri 5 str. 8401,Shigella,,,Gammaproteobacteria,Enterobacteriaceae,Proteobacteria,,,,,,,,,
Rhodoferax ferrireducens T118,CP000267,77,33,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_32299,--,Yes,root,cellular organisms,Bacteria,Rhodoferax ferrireducens T118,Rhodoferax ferrireducens,,Burkholderiales,,Rhodoferax,,,Betaproteobacteria,Comamonadaceae,Proteobacteria,,,,,,,,,
Rhodoferax ferrireducens T118,CP000267,77,33,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_32300,--,Yes,root,cellular organisms,Bacteria,Rhodoferax ferrireducens T118,Rhodoferax ferrireducens,,Burkholderiales,,Rhodoferax,,,Betaproteobacteria,Comamonadaceae,Proteobacteria,,,,,,,,,
Rhodoferax ferrireducens T118,CP000267,77,33,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_32301,--,Yes,root,cellular organisms,Bacteria,Rhodoferax ferrireducens T118,Rhodoferax ferrireducens,,Burkholderiales,,Rhodoferax,,,Betaproteobacteria,Comamonadaceae,Proteobacteria,,,,,,,,,
Rhodopseudomonas palustris BisB5,CP000283,77,33,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_32305,--,Yes,root,cellular organisms,Bacteria,Rhodopseudomonas palustris BisB5,Rhodopseudomonas palustris,,Rhizobiales,,Rhodopseudomonas,,,Alphaproteobacteria,Bradyrhizobiaceae,Proteobacteria,,,,,,,,,
Methylobacillus flagellatus KT,CP000284,77,33,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_32306,--,Yes,root,cellular organisms,Bacteria,Methylobacillus flagellatus KT,Methylobacillus flagellatus,,Nitrosomonadales,,Methylobacillus,,,Betaproteobacteria,Methylophilaceae,Proteobacteria,,,,,,,,,
Methylobacillus flagellatus KT,CP000284,77,33,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_32307,--,Yes,root,cellular organisms,Bacteria,Methylobacillus flagellatus KT,Methylobacillus flagellatus,,Nitrosomonadales,,Methylobacillus,,,Betaproteobacteria,Methylophilaceae,Proteobacteria,,,,,,,,,
Chromohalobacter salexigens DSM 3043,CP000285,77,33,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_32308,--,Yes,root,cellular organisms,Bacteria,Chromohalobacter salexigens DSM 3043,Chromohalobacter salexigens,,Oceanospirillales,,Chromohalobacter,,,Gammaproteobacteria,Halomonadaceae,Proteobacteria,,,,,,,,,
Chromohalobacter salexigens DSM 3043,CP000285,77,33,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_32309,--,Yes,root,cellular organisms,Bacteria,Chromohalobacter salexigens DSM 3043,Chromohalobacter salexigens,,Oceanospirillales,,Chromohalobacter,,,Gammaproteobacteria,Halomonadaceae,Proteobacteria,,,,,,,,,
Chromohalobacter salexigens DSM 3043,CP000285,77,33,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_32310,--,Yes,root,cellular organisms,Bacteria,Chromohalobacter salexigens DSM 3043,Chromohalobacter salexigens,,Oceanospirillales,,Chromohalobacter,,,Gammaproteobacteria,Halomonadaceae,Proteobacteria,,,,,,,,,
Rhodopseudomonas palustris BisB18,CP000301,77,33,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_32313,--,Yes,root,cellular organisms,Bacteria,Rhodopseudomonas palustris BisB18,Rhodopseudomonas palustris,,Rhizobiales,,Rhodopseudomonas,,,Alphaproteobacteria,Bradyrhizobiaceae,Proteobacteria,,,,,,,,,
Shewanella denitrificans OS217,CP000302,77,33,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_32314,--,Yes,root,cellular organisms,Bacteria,Shewanella denitrificans OS217,Shewanella denitrificans,,Alteromonadales,,Shewanella,,,Gammaproteobacteria,Shewanellaceae,Proteobacteria,,,,,,,,,
Shewanella denitrificans OS217,CP000302,77,33,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_32315,--,Yes,root,cellular organisms,Bacteria,Shewanella denitrificans OS217,Shewanella denitrificans,,Alteromonadales,,Shewanella,,,Gammaproteobacteria,Shewanellaceae,Proteobacteria,,,,,,,,,
Shewanella denitrificans OS217,CP000302,77,33,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_32316,--,Yes,root,cellular organisms,Bacteria,Shewanella denitrificans OS217,Shewanella denitrificans,,Alteromonadales,,Shewanella,,,Gammaproteobacteria,Shewanellaceae,Proteobacteria,,,,,,,,,
Yersinia pestis Nepal516,CP000305,77,33,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_32317,--,Yes,root,cellular organisms,Bacteria,Yersinia pestis Nepal516,Yersinia <bacteria>,Yersinia pestis,Enterobacterales,,,,,Gammaproteobacteria,Yersiniaceae,Proteobacteria,,Yersinia pseudotuberculosis complex,,,,,,,
Yersinia pestis Nepal516,CP000305,77,33,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_32318,--,Yes,root,cellular organisms,Bacteria,Yersinia pestis Nepal516,Yersinia <bacteria>,Yersinia pestis,Enterobacterales,,,,,Gammaproteobacteria,Yersiniaceae,Proteobacteria,,Yersinia pseudotuberculosis complex,,,,,,,
Yersinia pestis Nepal516,CP000305,77,33,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_32319,--,Yes,root,cellular organisms,Bacteria,Yersinia pestis Nepal516,Yersinia <bacteria>,Yersinia pestis,Enterobacterales,,,,,Gammaproteobacteria,Yersiniaceae,Proteobacteria,,Yersinia pseudotuberculosis complex,,,,,,,
Yersinia pestis Antiqua,CP000308,77,33,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_32320,--,Yes,root,cellular organisms,Bacteria,Yersinia pestis Antiqua,Yersinia <bacteria>,Yersinia pestis,Enterobacterales,,,,,Gammaproteobacteria,Yersiniaceae,Proteobacteria,,Yersinia pseudotuberculosis complex,,,,,,,
Yersinia pestis Antiqua,CP000308,77,33,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_32321,--,Yes,root,cellular organisms,Bacteria,Yersinia pestis Antiqua,Yersinia <bacteria>,Yersinia pestis,Enterobacterales,,,,,Gammaproteobacteria,Yersiniaceae,Proteobacteria,,Yersinia pseudotuberculosis complex,,,,,,,
Yersinia pestis Antiqua,CP000308,77,33,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_32322,--,Yes,root,cellular organisms,Bacteria,Yersinia pestis Antiqua,Yersinia <bacteria>,Yersinia pestis,Enterobacterales,,,,,Gammaproteobacteria,Yersiniaceae,Proteobacteria,,Yersinia pseudotuberculosis complex,,,,,,,
Polaromonas sp. JS666,CP000316,77,33,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_32326,--,Yes,root,cellular organisms,Bacteria,,Polaromonas sp. JS666,,Burkholderiales,,Polaromonas,,,Betaproteobacteria,Comamonadaceae,Proteobacteria,,,,,,,,,
Polaromonas sp. JS666,CP000316,77,33,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_32327,--,Yes,root,cellular organisms,Bacteria,,Polaromonas sp. JS666,,Burkholderiales,,Polaromonas,,,Betaproteobacteria,Comamonadaceae,Proteobacteria,,,,,,,,,
Polaromonas sp. JS666,CP000316,77,33,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_32328,--,Yes,root,cellular organisms,Bacteria,,Polaromonas sp. JS666,,Burkholderiales,,Polaromonas,,,Betaproteobacteria,Comamonadaceae,Proteobacteria,,,,,,,,,
Nitrobacter hamburgensis X14,CP000319,77,33,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_32329,--,Yes,root,cellular organisms,Bacteria,Nitrobacter hamburgensis X14,Nitrobacter hamburgensis,,Rhizobiales,,Nitrobacter,,,Alphaproteobacteria,Bradyrhizobiaceae,Proteobacteria,,,,,,,,,
Nitrobacter hamburgensis X14,CP000319,77,33,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_32330,--,Yes,root,cellular organisms,Bacteria,Nitrobacter hamburgensis X14,Nitrobacter hamburgensis,,Rhizobiales,,Nitrobacter,,,Alphaproteobacteria,Bradyrhizobiaceae,Proteobacteria,,,,,,,,,
Psychrobacter cryohalolentis K5,CP000323,77,33,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_32331,--,Yes,root,cellular organisms,Bacteria,Psychrobacter cryohalolentis K5,Psychrobacter cryohalolentis,,Pseudomonadales,,Psychrobacter,,,Gammaproteobacteria,Moraxellaceae,Proteobacteria,,,,,,,,,
Psychrobacter cryohalolentis K5,CP000323,77,33,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_32332,--,Yes,root,cellular organisms,Bacteria,Psychrobacter cryohalolentis K5,Psychrobacter cryohalolentis,,Pseudomonadales,,Psychrobacter,,,Gammaproteobacteria,Moraxellaceae,Proteobacteria,,,,,,,,,
Mycobacterium ulcerans Agy99,CP000325,77,33,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_32333,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Actinobacteria <phylum>,Actinobacteria <class>,Corynebacteriales,Mycobacterium ulcerans Agy99,Mycobacterium,Mycobacterium ulcerans,,,Mycobacteriaceae,,,,,,,,,,
Mycobacterium ulcerans Agy99,CP000325,77,33,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_32334,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Actinobacteria <phylum>,Actinobacteria <class>,Corynebacteriales,Mycobacterium ulcerans Agy99,Mycobacterium,Mycobacterium ulcerans,,,Mycobacteriaceae,,,,,,,,,,
Sphingopyxis alaskensis RB2256,CP000356,77,33,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_32342,--,Yes,root,cellular organisms,Bacteria,Sphingopyxis alaskensis RB2256,Sphingopyxis alaskensis,,Sphingomonadales,,Sphingopyxis,,,Alphaproteobacteria,Sphingomonadaceae,Proteobacteria,,,,,,,,,
Sphingopyxis alaskensis RB2256,CP000356,77,33,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_32343,--,Yes,root,cellular organisms,Bacteria,Sphingopyxis alaskensis RB2256,Sphingopyxis alaskensis,,Sphingomonadales,,Sphingopyxis,,,Alphaproteobacteria,Sphingomonadaceae,Proteobacteria,,,,,,,,,
Sphingopyxis alaskensis RB2256,CP000356,77,33,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_32344,--,Yes,root,cellular organisms,Bacteria,Sphingopyxis alaskensis RB2256,Sphingopyxis alaskensis,,Sphingomonadales,,Sphingopyxis,,,Alphaproteobacteria,Sphingomonadaceae,Proteobacteria,,,,,,,,,
Deinococcus geothermalis DSM 11300,CP000359,77,33,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_32345,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Deinococcus geothermalis,,Deinococcales,Deinococcus geothermalis DSM 11300,Deinococcus,,,Deinococci,Deinococcaceae,Deinococcus-Thermus,,,,,,,,,
Deinococcus geothermalis DSM 11300,CP000359,77,33,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_32346,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Deinococcus geothermalis,,Deinococcales,Deinococcus geothermalis DSM 11300,Deinococcus,,,Deinococci,Deinococcaceae,Deinococcus-Thermus,,,,,,,,,
Roseobacter denitrificans OCh 114,CP000362,77,33,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_32350,--,Yes,root,cellular organisms,Bacteria,Roseobacter denitrificans OCh 114,Roseobacter denitrificans,,Rhodobacterales,,Roseobacter,,,Alphaproteobacteria,Rhodobacteraceae,Proteobacteria,,,,,,,,,
Burkholderia cenocepacia AU 1054,CP000378,77,33,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_32352,--,Yes,root,cellular organisms,Bacteria,Burkholderia cenocepacia AU 1054,Burkholderia cenocepacia,,Burkholderiales,,Burkholderia,,,Betaproteobacteria,Burkholderiaceae,Proteobacteria,,Burkholderia cepacia complex,,,,,,,
Burkholderia cenocepacia AU 1054,CP000378,77,33,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_32353,--,Yes,root,cellular organisms,Bacteria,Burkholderia cenocepacia AU 1054,Burkholderia cenocepacia,,Burkholderiales,,Burkholderia,,,Betaproteobacteria,Burkholderiaceae,Proteobacteria,,Burkholderia cepacia complex,,,,,,,
Burkholderia cenocepacia AU 1054,CP000378,77,33,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_32354,--,Yes,root,cellular organisms,Bacteria,Burkholderia cenocepacia AU 1054,Burkholderia cenocepacia,,Burkholderiales,,Burkholderia,,,Betaproteobacteria,Burkholderiaceae,Proteobacteria,,Burkholderia cepacia complex,,,,,,,
Mycobacterium sp. MCS,CP000384,77,33,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_32362,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Actinobacteria <phylum>,Actinobacteria <class>,Corynebacteriales,,Mycobacterium,Mycobacterium sp. MCS,,,Mycobacteriaceae,,,,,,,,,,
Pseudoalteromonas atlantica T6c,CP000388,77,33,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_32365,--,Yes,root,cellular organisms,Bacteria,Pseudoalteromonas atlantica T6c,Pseudoalteromonas atlantica,,Alteromonadales,,Pseudoalteromonas,,,Gammaproteobacteria,Pseudoalteromonadaceae,Proteobacteria,,,,,,,,,
Pseudoalteromonas atlantica T6c,CP000388,77,33,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_32366,--,Yes,root,cellular organisms,Bacteria,Pseudoalteromonas atlantica T6c,Pseudoalteromonas atlantica,,Alteromonadales,,Pseudoalteromonas,,,Gammaproteobacteria,Pseudoalteromonadaceae,Proteobacteria,,,,,,,,,
Granulibacter bethesdensis CGDNIH1,CP000394,77,33,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_32369,--,Yes,root,cellular organisms,Bacteria,Granulibacter bethesdensis CGDNIH1,Granulibacter bethesdensis,,Rhodospirillales,,Granulibacter,,,Alphaproteobacteria,Acetobacteraceae,Proteobacteria,,,,,,,,,
Shewanella sp. MR-7,CP000444,77,33,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_32410,--,Yes,root,cellular organisms,Bacteria,,Shewanella sp. MR-7,,Alteromonadales,,Shewanella,,,Gammaproteobacteria,Shewanellaceae,Proteobacteria,,,,,,,,,
Shewanella sp. MR-7,CP000444,77,33,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_32411,--,Yes,root,cellular organisms,Bacteria,,Shewanella sp. MR-7,,Alteromonadales,,Shewanella,,,Gammaproteobacteria,Shewanellaceae,Proteobacteria,,,,,,,,,
Shewanella sp. MR-7,CP000444,77,33,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_32412,--,Yes,root,cellular organisms,Bacteria,,Shewanella sp. MR-7,,Alteromonadales,,Shewanella,,,Gammaproteobacteria,Shewanellaceae,Proteobacteria,,,,,,,,,
Shewanella sp. MR-7,CP000444,77,33,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_32413,--,Yes,root,cellular organisms,Bacteria,,Shewanella sp. MR-7,,Alteromonadales,,Shewanella,,,Gammaproteobacteria,Shewanellaceae,Proteobacteria,,,,,,,,,
Shewanella sp. MR-4,CP000446,77,33,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_32414,--,Yes,root,cellular organisms,Bacteria,,Shewanella sp. MR-4,,Alteromonadales,,Shewanella,,,Gammaproteobacteria,Shewanellaceae,Proteobacteria,,,,,,,,,
Shewanella sp. MR-4,CP000446,77,33,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_32415,--,Yes,root,cellular organisms,Bacteria,,Shewanella sp. MR-4,,Alteromonadales,,Shewanella,,,Gammaproteobacteria,Shewanellaceae,Proteobacteria,,,,,,,,,
Shewanella sp. MR-4,CP000446,77,33,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_32416,--,Yes,root,cellular organisms,Bacteria,,Shewanella sp. MR-4,,Alteromonadales,,Shewanella,,,Gammaproteobacteria,Shewanellaceae,Proteobacteria,,,,,,,,,
Shewanella sp. MR-4,CP000446,77,33,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_32417,--,Yes,root,cellular organisms,Bacteria,,Shewanella sp. MR-4,,Alteromonadales,,Shewanella,,,Gammaproteobacteria,Shewanellaceae,Proteobacteria,,,,,,,,,
Shewanella frigidimarina NCIMB 400,CP000447,77,33,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_32418,--,Yes,root,cellular organisms,Bacteria,Shewanella frigidimarina NCIMB 400,Shewanella frigidimarina,,Alteromonadales,,Shewanella,,,Gammaproteobacteria,Shewanellaceae,Proteobacteria,,,,,,,,,
Shewanella frigidimarina NCIMB 400,CP000447,77,33,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_32419,--,Yes,root,cellular organisms,Bacteria,Shewanella frigidimarina NCIMB 400,Shewanella frigidimarina,,Alteromonadales,,Shewanella,,,Gammaproteobacteria,Shewanellaceae,Proteobacteria,,,,,,,,,
Shewanella frigidimarina NCIMB 400,CP000447,77,33,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_32420,--,Yes,root,cellular organisms,Bacteria,Shewanella frigidimarina NCIMB 400,Shewanella frigidimarina,,Alteromonadales,,Shewanella,,,Gammaproteobacteria,Shewanellaceae,Proteobacteria,,,,,,,,,
Shewanella frigidimarina NCIMB 400,CP000447,77,33,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_32421,--,Yes,root,cellular organisms,Bacteria,Shewanella frigidimarina NCIMB 400,Shewanella frigidimarina,,Alteromonadales,,Shewanella,,,Gammaproteobacteria,Shewanellaceae,Proteobacteria,,,,,,,,,
Shewanella frigidimarina NCIMB 400,CP000447,77,33,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_32422,--,Yes,root,cellular organisms,Bacteria,Shewanella frigidimarina NCIMB 400,Shewanella frigidimarina,,Alteromonadales,,Shewanella,,,Gammaproteobacteria,Shewanellaceae,Proteobacteria,,,,,,,,,
Maricaulis maris MCS10,CP000449,77,33,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_32425,--,Yes,root,cellular organisms,Bacteria,Maricaulis maris MCS10,Maricaulis maris,,Rhodobacterales,,Maricaulis,,,Alphaproteobacteria,Hyphomonadaceae,Proteobacteria,,,,,,,,,
Maricaulis maris MCS10,CP000449,77,33,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_32426,--,Yes,root,cellular organisms,Bacteria,Maricaulis maris MCS10,Maricaulis maris,,Rhodobacterales,,Maricaulis,,,Alphaproteobacteria,Hyphomonadaceae,Proteobacteria,,,,,,,,,
Nitrosomonas eutropha C91,CP000450,77,33,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_32427,--,Yes,root,cellular organisms,Bacteria,Nitrosomonas eutropha C91,Nitrosomonas eutropha,,Nitrosomonadales,,Nitrosomonas,,,Betaproteobacteria,Nitrosomonadaceae,Proteobacteria,,,,,,,,,
Nitrosomonas eutropha C91,CP000450,77,33,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_32428,--,Yes,root,cellular organisms,Bacteria,Nitrosomonas eutropha C91,Nitrosomonas eutropha,,Nitrosomonadales,,Nitrosomonas,,,Betaproteobacteria,Nitrosomonadaceae,Proteobacteria,,,,,,,,,
Nitrosomonas eutropha C91,CP000450,77,33,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_32429,--,Yes,root,cellular organisms,Bacteria,Nitrosomonas eutropha C91,Nitrosomonas eutropha,,Nitrosomonadales,,Nitrosomonas,,,Betaproteobacteria,Nitrosomonadaceae,Proteobacteria,,,,,,,,,
Arthrobacter sp. FB24,CP000454,77,33,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_32432,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Actinobacteria <phylum>,Actinobacteria <class>,Micrococcales,,Arthrobacter,Arthrobacter sp. FB24,,,Micrococcaceae,,,,,,,,,,
Burkholderia cenocepacia HI2424,CP000458,77,33,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_32433,--,Yes,root,cellular organisms,Bacteria,Burkholderia cenocepacia HI2424,Burkholderia cenocepacia,,Burkholderiales,,Burkholderia,,,Betaproteobacteria,Burkholderiaceae,Proteobacteria,,Burkholderia cepacia complex,,,,,,,
Burkholderia cenocepacia HI2424,CP000458,77,33,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_32434,--,Yes,root,cellular organisms,Bacteria,Burkholderia cenocepacia HI2424,Burkholderia cenocepacia,,Burkholderiales,,Burkholderia,,,Betaproteobacteria,Burkholderiaceae,Proteobacteria,,Burkholderia cepacia complex,,,,,,,
Burkholderia cenocepacia HI2424,CP000458,77,33,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_32435,--,Yes,root,cellular organisms,Bacteria,Burkholderia cenocepacia HI2424,Burkholderia cenocepacia,,Burkholderiales,,Burkholderia,,,Betaproteobacteria,Burkholderiaceae,Proteobacteria,,Burkholderia cepacia complex,,,,,,,
Aeromonas hydrophila subsp. hydrophila ATCC 7966,CP000462,77,33,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_32436,--,Yes,root,cellular organisms,Bacteria,Aeromonas hydrophila subsp. hydrophila ATCC 7966,Aeromonas hydrophila,Aeromonas hydrophila subsp. hydrophila,Aeromonadales,,Aeromonas,,,Gammaproteobacteria,Aeromonadaceae,Proteobacteria,,,,,,,,,
Aeromonas hydrophila subsp. hydrophila ATCC 7966,CP000462,77,33,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_32437,--,Yes,root,cellular organisms,Bacteria,Aeromonas hydrophila subsp. hydrophila ATCC 7966,Aeromonas hydrophila,Aeromonas hydrophila subsp. hydrophila,Aeromonadales,,Aeromonas,,,Gammaproteobacteria,Aeromonadaceae,Proteobacteria,,,,,,,,,
Aeromonas hydrophila subsp. hydrophila ATCC 7966,CP000462,77,33,44,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_t_B_32438,--,Yes,root,cellular organisms,Bacteria,Aeromonas hydrophila subsp. hydrophila ATCC 7966,Aeromonas hydrophila,Aeromonas hydrophila subsp. hydrophila,Aeromonadales,,Aeromonas,,,Gammaproteobacteria,Aeromonadaceae,Proteobacteria,,,,,,,,,
Aeromonas hydrophila subsp. hydrophila ATCC 7966,CP000462,77,33,44,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_t_B_32439,--,Yes,root,cellular organisms,Bacteria,Aeromonas hydrophila subsp. hydrophila ATCC 7966,Aeromonas hydrophila,Aeromonas hydrophila subsp. hydrophila,Aeromonadales,,Aeromonas,,,Gammaproteobacteria,Aeromonadaceae,Proteobacteria,,,,,,,,,
Aeromonas hydrophila subsp. hydrophila ATCC 7966,CP000462,77,33,44,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_t_B_32440,--,Yes,root,cellular organisms,Bacteria,Aeromonas hydrophila subsp. hydrophila ATCC 7966,Aeromonas hydrophila,Aeromonas hydrophila subsp. hydrophila,Aeromonadales,,Aeromonas,,,Gammaproteobacteria,Aeromonadaceae,Proteobacteria,,,,,,,,,
Rhodopseudomonas palustris BisA53,CP000463,77,33,44,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_t_B_32441,--,Yes,root,cellular organisms,Bacteria,Rhodopseudomonas palustris BisA53,Rhodopseudomonas palustris,,Rhizobiales,,Rhodopseudomonas,,,Alphaproteobacteria,Bradyrhizobiaceae,Proteobacteria,,,,,,,,,
Rhodopseudomonas palustris BisA53,CP000463,77,33,44,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_t_B_32442,--,Yes,root,cellular organisms,Bacteria,Rhodopseudomonas palustris BisA53,Rhodopseudomonas palustris,,Rhizobiales,,Rhodopseudomonas,,,Alphaproteobacteria,Bradyrhizobiaceae,Proteobacteria,,,,,,,,,
Shewanella sp. ANA-3,CP000469,77,33,44,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_t_B_32443,--,Yes,root,cellular organisms,Bacteria,,Shewanella sp. ANA-3,,Alteromonadales,,Shewanella,,,Gammaproteobacteria,Shewanellaceae,Proteobacteria,,,,,,,,,
Shewanella sp. ANA-3,CP000469,77,33,44,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_t_B_32444,--,Yes,root,cellular organisms,Bacteria,,Shewanella sp. ANA-3,,Alteromonadales,,Shewanella,,,Gammaproteobacteria,Shewanellaceae,Proteobacteria,,,,,,,,,
Shewanella sp. ANA-3,CP000469,77,33,44,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_t_B_32445,--,Yes,root,cellular organisms,Bacteria,,Shewanella sp. ANA-3,,Alteromonadales,,Shewanella,,,Gammaproteobacteria,Shewanellaceae,Proteobacteria,,,,,,,,,
Shewanella sp. ANA-3,CP000469,77,33,44,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_t_B_32446,--,Yes,root,cellular organisms,Bacteria,,Shewanella sp. ANA-3,,Alteromonadales,,Shewanella,,,Gammaproteobacteria,Shewanellaceae,Proteobacteria,,,,,,,,,
Syntrophobacter fumaroxidans MPOB,CP000478,77,33,44,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_t_B_32452,--,Yes,root,cellular organisms,Bacteria,Syntrophobacter fumaroxidans MPOB,Syntrophobacter fumaroxidans,,Syntrophobacterales,,Syntrophobacter,,,Deltaproteobacteria,Syntrophobacteraceae,Proteobacteria,delta/epsilon subdivisions,,,,,,,,
