Organism name,Accession number,Length,Number of decoupled nucleotides,Number of weak bonds,Is Pseudoknotted,Pseudoknot order,Rna Type,Genus,Core,Core plus,Shape,Is Validated,Reference database,Description,Benchmark ID,Reference,Taxonomy.ENA.Classified,Taxonomy.ENA.superkingdom,Taxonomy.ENA.phylum,Taxonomy.ENA.class,Taxonomy.ENA.order,Taxonomy.ENA.family,Taxonomy.ENA.genus,Taxonomy.ENA.tribe,Taxonomy.ENA.species group,Taxonomy.ENA.species subgroup,Taxonomy.ENA.subgenus,Taxonomy.ENA.no rank 0,Taxonomy.ENA.unknown 0,Taxonomy.ENA.subclass,Taxonomy.ENA.suborder,Taxonomy.ENA.no rank 1
Streptococcus pneumoniae D39,CP000410,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_23223,--,Yes,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,,,,,,,,,
Streptococcus pneumoniae D39,CP000410,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_23224,--,Yes,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,,,,,,,,,
Oenococcus oeni PSU-1,CP000411,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_23225,--,Yes,Bacteria,Firmicutes,Bacilli,Lactobacillales,Leuconostocaceae,Oenococcus,,,,,,,,,
Oenococcus oeni PSU-1,CP000411,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_23226,--,Yes,Bacteria,Firmicutes,Bacilli,Lactobacillales,Leuconostocaceae,Oenococcus,,,,,,,,,
Lactobacillus brevis ATCC 367,CP000416,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_23242,--,Yes,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,,,,,,,,,
Lactobacillus brevis ATCC 367,CP000416,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_23243,--,Yes,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,,,,,,,,,
Lactobacillus brevis ATCC 367,CP000416,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_23244,--,Yes,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,,,,,,,,,
Lactobacillus brevis ATCC 367,CP000416,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_23245,--,Yes,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,,,,,,,,,
Streptococcus thermophilus LMD-9,CP000419,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_23246,--,Yes,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,,,,,,,,,
Pediococcus pentosaceus ATCC 25745,CP000422,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_23247,--,Yes,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Pediococcus,,,,,,,,,
Pediococcus pentosaceus ATCC 25745,CP000422,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_23248,--,Yes,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Pediococcus,,,,,,,,,
Pediococcus pentosaceus ATCC 25745,CP000422,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_23249,--,Yes,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Pediococcus,,,,,,,,,
Pediococcus pentosaceus ATCC 25745,CP000422,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_23250,--,Yes,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Pediococcus,,,,,,,,,
Lactococcus lactis subsp. cremoris SK11,CP000425,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_23253,--,Yes,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,,,,,,,,,
Lactococcus lactis subsp. cremoris SK11,CP000425,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_23254,--,Yes,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,,,,,,,,,
Lactococcus lactis subsp. cremoris SK11,CP000425,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_23255,--,Yes,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,,,,,,,,,
Lactococcus lactis subsp. cremoris SK11,CP000425,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_23256,--,Yes,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,,,,,,,,,
Synechococcus sp. CC9311,CP000435,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_23263,--,Yes,Bacteria,Cyanobacteria,,Synechococcales,Synechococcaceae,Synechococcus,,,,,,,,,
Pseudomonas aeruginosa UCBPP-PA14,CP000438,74,36,38,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_23269,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,,,,,,,,,
Pseudomonas aeruginosa UCBPP-PA14,CP000438,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_23270,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,,,,,,,,,
Pseudomonas aeruginosa UCBPP-PA14,CP000438,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_23271,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,,,,,,,,,
Pseudomonas aeruginosa UCBPP-PA14,CP000438,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_23272,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,,,,,,,,,
Arthrobacter sp. FB24,CP000454,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_23314,--,Yes,Bacteria,Actinobacteria,,Micrococcales,Micrococcaceae,Arthrobacter,,,,,,,,,
Acidothermus cellulolyticus 11B,CP000481,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_23357,--,Yes,Bacteria,Actinobacteria,,Acidothermales,Acidothermaceae,Acidothermus,,,,,,,,,
Acidothermus cellulolyticus 11B,CP000481,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_23358,--,Yes,Bacteria,Actinobacteria,,Acidothermales,Acidothermaceae,Acidothermus,,,,,,,,,
Acidothermus cellulolyticus 11B,CP000481,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_23359,--,Yes,Bacteria,Actinobacteria,,Acidothermales,Acidothermaceae,Acidothermus,,,,,,,,,
Campylobacter fetus subsp. fetus 82-40,CP000487,75,31,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_23369,--,Yes,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,,,,,,,,,
Chlorobium phaeobacteroides DSM 266,CP000492,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_23374,--,Yes,Bacteria,Chlorobi,Chlorobia,Chlorobiales,Chlorobiaceae,Chlorobium,,,,,Chlorobium/Pelodictyon group,,,,
Nocardioides sp. JS614,CP000509,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_23394,--,Yes,Bacteria,Actinobacteria,,Propionibacteriales,Nocardioidaceae,Nocardioides,,,,,,,,,
Prochlorococcus marinus str. MIT 9515,CP000552,74,32,42,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_23430,--,Yes,Bacteria,Cyanobacteria,,Synechococcales,Prochloraceae,Prochlorococcus,,,,,,,,,
Prochlorococcus marinus str. NATL1A,CP000553,74,34,40,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_23432,--,Yes,Bacteria,Cyanobacteria,,Synechococcales,Prochloraceae,Prochlorococcus,,,,,,,,,
Prochlorococcus marinus str. MIT 9303,CP000554,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_23434,--,Yes,Bacteria,Cyanobacteria,,Synechococcales,Prochloraceae,Prochlorococcus,,,,,,,,,
Desulfotalea psychrophila LSv54,CR522870,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_23452,--,Yes,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfobulbaceae,Desulfotalea,,,,,,,,,
Desulfotalea psychrophila LSv54,CR522870,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_23453,--,Yes,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfobulbaceae,Desulfotalea,,,,,,,,,
Desulfotalea psychrophila LSv54,CR522870,74,32,42,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_23454,--,Yes,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfobulbaceae,Desulfotalea,,,,,,,,,
Desulfotalea psychrophila LSv54,CR522870,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_23455,--,Yes,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfobulbaceae,Desulfotalea,,,,,,,,,
Ehrlichia ruminantium str. Welgevonden,CR767821,75,35,40,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_23472,--,Yes,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Anaplasmataceae,Ehrlichia,,,,,,,,,
Lactobacillus sakei subsp. sakei 23K,CR936503,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_23478,--,Yes,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,,,,,,,,,
Lactobacillus sakei subsp. sakei 23K,CR936503,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_23479,--,Yes,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,,,,,,,,,
Lactobacillus sakei subsp. sakei 23K,CR936503,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_23480,--,Yes,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,,,,,,,,,
Lactobacillus sakei subsp. sakei 23K,CR936503,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_23481,--,Yes,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,,,,,,,,,
Candidatus Kuenenia stuttgartiensis,CT573072,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_23495,--,Yes,Bacteria,Planctomycetes,Planctomycetia,Candidatus Brocadiales,Candidatus Brocadiaceae,Candidatus Kuenenia,,,,,,,,,
Candidatus Kuenenia stuttgartiensis,CT573073,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_23496,--,Yes,Bacteria,Planctomycetes,Planctomycetia,Candidatus Brocadiales,Candidatus Brocadiaceae,Candidatus Kuenenia,,,,,,,,,
Candidatus Kuenenia stuttgartiensis,CT573073,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_23497,--,Yes,Bacteria,Planctomycetes,Planctomycetia,Candidatus Brocadiales,Candidatus Brocadiaceae,Candidatus Kuenenia,,,,,,,,,
Frankia alni ACN14a,CT573213,74,36,38,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_23498,--,Yes,Bacteria,Actinobacteria,,Frankiales,Frankiaceae,Frankia,,,,,,,,,
Haemophilus influenzae Rd KW20,L42023,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_23622,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus,,,,,,,,,
Synechocystis sp. PCC 6803,U10482,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_23683,--,Yes,Bacteria,Cyanobacteria,,Synechococcales,Merismopediaceae,Synechocystis,,,,,,,,,
Streptomyces rimosus,M32254,75,31,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_23684,--,Yes,Bacteria,Actinobacteria,,Streptomycetales,Streptomycetaceae,Streptomyces,,,,,,,,,
Streptomyces rimosus,M32255,75,31,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_23685,--,Yes,Bacteria,Actinobacteria,,Streptomycetales,Streptomycetaceae,Streptomyces,,,,,,,,,
Mycobacterium leprae,Z98271,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_23774,--,Yes,Bacteria,Actinobacteria,,Corynebacteriales,Mycobacteriaceae,Mycobacterium,,,,,,,,,
Micromonospora nigra,AY900621,74,30,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_29665,--,Yes,Bacteria,Actinobacteria,,Micromonosporales,Micromonosporaceae,Micromonospora,,,,,,,,,
Erwinia amylovora,AY906859,75,33,42,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_29682,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Erwiniaceae,Erwinia,,,,,,,,,
Mycobacterium tuberculosis H37Rv,BX842574,74,30,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_29988,--,Yes,Bacteria,Actinobacteria,,Corynebacteriales,Mycobacteriaceae,Mycobacterium,,Mycobacterium tuberculosis complex,,,,,,,
Hyphomonas neptunium ATCC 15444,CP000158,75,31,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_30087,--,Yes,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Hyphomonadaceae,Hyphomonas,,,,,,,,,
Jannaschia sp. CCS1,CP000264,75,31,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_30128,--,Yes,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Jannaschia,,,,,,,,,
Roseobacter denitrificans OCh 114,CP000362,75,31,44,No,0,tRNA,0,()()(),()()(),--,No,CRW,--,CRW_t_B_30157,--,Yes,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Roseobacter,,,,,,,,,
Maricaulis maris MCS10,CP000449,75,31,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_30206,--,Yes,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Hyphomonadaceae,Maricaulis,,,,,,,,,
Mesorhizobium sp. WSM1497,DQ485759,75,31,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_31045,--,Yes,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,Mesorhizobium,,,,,,,,,
Escherichia coli,S63852,75,31,44,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_t_B_31284,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,,Enterobacteriaceae,Escherichia,,,,,,Enterobacteriales,,,
Escherichia coli,S63853,74,30,44,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_t_B_31285,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,,Enterobacteriaceae,Escherichia,,,,,,Enterobacteriales,,,
Escherichia coli,S63854,75,33,42,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_t_B_31286,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,,Enterobacteriaceae,Escherichia,,,,,,Enterobacteriales,,,
Escherichia coli,S63855,74,34,40,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_t_B_31287,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,,Enterobacteriaceae,Escherichia,,,,,,Enterobacteriales,,,
Escherichia coli,S63859,74,34,40,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_t_B_31288,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,,Enterobacteriaceae,Escherichia,,,,,,Enterobacteriales,,,
Escherichia coli,S63866,74,32,42,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_t_B_31292,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,,Enterobacteriaceae,Escherichia,,,,,,Enterobacteriales,,,
Escherichia coli,S63873,75,33,42,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_t_B_31293,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,,Enterobacteriaceae,Escherichia,,,,,,Enterobacteriales,,,
Escherichia coli,S63882,75,33,42,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_31296,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,,Enterobacteriaceae,Escherichia,,,,,,Enterobacteriales,,,
Bacillus subtilis,X00889,74,30,44,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_t_B_31320,--,Yes,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,,,,,,,,,
Helicobacter pylori 26695,AE000511,75,31,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_31468,--,Yes,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Helicobacteraceae,Helicobacter,,,,,,,,,
Helicobacter pylori 26695,AE000511,75,31,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_31469,--,Yes,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Helicobacteraceae,Helicobacter,,,,,,,,,
Thermotoga maritima MSB8,AE000512,74,30,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_31470,--,Yes,Bacteria,Thermotogae,,Thermotogales,Thermotogaceae,Thermotoga,,,,,,,,,
Thermotoga maritima MSB8,AE000512,74,30,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_31471,--,Yes,Bacteria,Thermotogae,,Thermotogales,Thermotogaceae,Thermotoga,,,,,,,,,
Deinococcus radiodurans R1,AE000513,74,30,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_31472,--,Yes,Bacteria,Deinococcus-Thermus,Deinococci,Deinococcales,Deinococcaceae,Deinococcus,,,,,,,,,
Deinococcus radiodurans R1,AE000513,74,30,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_31473,--,Yes,Bacteria,Deinococcus-Thermus,Deinococci,Deinococcales,Deinococcaceae,Deinococcus,,,,,,,,,
Chlamydia trachomatis D/UW-3/CX,AE001273,75,31,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_31483,--,Yes,Bacteria,Chlamydiae,,Chlamydiales,Chlamydiaceae,Chlamydia,,,,,Chlamydia/Chlamydophila group,,,,
Streptococcus pneumoniae TIGR4,AE005672,74,30,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_31508,--,Yes,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,,,,,,,,,
Streptococcus pneumoniae TIGR4,AE005672,74,30,44,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_t_B_31509,--,Yes,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,,,,,,,,,
Streptococcus pneumoniae R6,AE008537,74,30,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_31524,--,Yes,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,,,,,,,,,
Streptococcus pneumoniae R6,AE008546,74,30,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_31525,--,Yes,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,,,,,,,,,
Rickettsia conorii str. Malish 7,AE008673,74,30,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_31526,--,Yes,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Rickettsiaceae,Rickettsia,Rickettsieae,spotted fever group,,,,,,,
Buchnera aphidicola str. Sg (Schizaphis graminum),AE013218,74,30,44,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_t_B_31559,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Erwiniaceae,Buchnera,,,,,,,,,
Streptococcus mutans UA159,AE014133,74,30,44,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_t_B_31570,--,Yes,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,,,,,,,,,
Streptococcus mutans UA159,AE014133,74,30,44,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_t_B_31571,--,Yes,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,,,,,,,,,
Tropheryma whipplei str. Twist,AE014184,74,30,44,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_t_B_31576,--,Yes,Bacteria,Actinobacteria,,Micrococcales,,Tropheryma,,,,,,,,,
Streptococcus agalactiae 2603V/R,AE014192,74,30,44,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_t_B_31578,--,Yes,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,,,,,,,,,
Streptococcus agalactiae 2603V/R,AE014192,74,30,44,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_t_B_31579,--,Yes,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,,,,,,,,,
Staphylococcus epidermidis ATCC 12228,AE015929,74,30,44,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_t_B_31603,--,Yes,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,,,,,,,,,
Staphylococcus epidermidis ATCC 12228,AE015929,74,30,44,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_t_B_31604,--,Yes,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,,,,,,,,,
Vibrio vulnificus CMCP6,AE016795,74,30,44,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_t_B_31605,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,,,,,,,,,
Vibrio vulnificus CMCP6,AE016795,74,30,44,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_t_B_31606,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,,,,,,,,,
Vibrio vulnificus CMCP6,AE016795,74,30,44,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_t_B_31607,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,,,,,,,,,
Vibrio vulnificus CMCP6,AE016795,74,30,44,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_t_B_31608,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,,,,,,,,,
Buchnera aphidicola str. Bp (Baizongia pistaciae),AE016826,74,30,44,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_t_B_31615,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Erwiniaceae,Buchnera,,,,,,,,,
Coxiella burnetii RSA 493,AE016828,74,30,44,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_t_B_31618,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Coxiellaceae,Coxiella,,,,,,,,,
Enterococcus faecalis V583,AE016830,74,30,44,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_t_B_31619,--,Yes,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,,,,,,,,,
Enterococcus faecalis V583,AE016830,74,30,44,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_t_B_31620,--,Yes,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,,,,,,,,,
Bacillus cereus ATCC 14579,AE016877,74,30,44,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_t_B_31624,--,Yes,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,,Bacillus cereus group,,,,,,,
Bacillus cereus ATCC 14579,AE016877,74,30,44,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_t_B_31625,--,Yes,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,,Bacillus cereus group,,,,,,,
Bacillus cereus ATCC 14579,AE016877,74,30,44,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_t_B_31626,--,Yes,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,,Bacillus cereus group,,,,,,,
Helicobacter hepaticus ATCC 51449,AE017125,75,31,44,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_t_B_31633,--,Yes,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Helicobacteraceae,Helicobacter,,,,,,,,,
Bacillus cereus ATCC 10987,AE017194,74,30,44,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_t_B_31640,--,Yes,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,,Bacillus cereus group,,,,,,,
Wolbachia endosymbiont strain TRS of Brugia malayi,AE017321,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_31672,--,Yes,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Anaplasmataceae,Wolbachia,Wolbachieae,,,,,,,,
Bacillus anthracis str. 'Ames Ancestor',AE017334,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_31675,--,Yes,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,,Bacillus cereus group,,,,,,,
Bacillus anthracis str. 'Ames Ancestor',AE017334,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_31676,--,Yes,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,,Bacillus cereus group,,,,,,,
Idiomarina loihiensis L2TR,AE017340,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_31678,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Idiomarinaceae,Idiomarina,,,,,,,,,
Idiomarina loihiensis L2TR,AE017340,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_31679,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Idiomarinaceae,Idiomarina,,,,,,,,,
Idiomarina loihiensis L2TR,AE017340,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_31680,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Idiomarinaceae,Idiomarina,,,,,,,,,
