Organism name,Length,Benchmark ID,Taxonomy.NCBI.superkingdom,Taxonomy.NCBI.phylum
Bacillus sp. R-11590,1513,CRW_16S_B_11530,Bacteria,Firmicutes
Bacillus sp. US149,1505,CRW_16S_B_11534,Bacteria,Firmicutes
Bacillus gibsonii,1506,CRW_16S_B_11553,Bacteria,Firmicutes
Bacillus sporothermodurans,1496,CRW_16S_B_11566,Bacteria,Firmicutes
Bacillus sporothermodurans,1497,CRW_16S_B_11567,Bacteria,Firmicutes
Bacillus sporothermodurans,1497,CRW_16S_B_11568,Bacteria,Firmicutes
Geobacillus stearothermophilus,1510,CRW_16S_B_11572,Bacteria,Firmicutes
Bacillus subtilis,1525,CRW_16S_B_11573,Bacteria,Firmicutes
Bacillus subtilis subsp. subtilis str. 168,1550,CRW_16S_B_11581,Bacteria,Firmicutes
Bacillus subtilis subsp. subtilis str. 168,1550,CRW_16S_B_11584,Bacteria,Firmicutes
Bacillus subtilis subsp. subtilis str. 168,1550,CRW_16S_B_11586,Bacteria,Firmicutes
Bacillus subtilis subsp. subtilis str. 168,1550,CRW_16S_B_11589,Bacteria,Firmicutes
Bacillus subtilis,1550,CRW_16S_B_11600,Bacteria,Firmicutes
Bacillus thermoamylovorans,1544,CRW_16S_B_11605,Bacteria,Firmicutes
Bacillus thuringiensis,1506,CRW_16S_B_11617,Bacteria,Firmicutes
Bacillus thuringiensis,1506,CRW_16S_B_11618,Bacteria,Firmicutes
Aneurinibacillus thermoaerophilus,1485,CRW_16S_B_11619,Bacteria,Firmicutes
Bacillus thermoalkalophilus,1515,CRW_16S_B_11620,Bacteria,Firmicutes
Geobacillus thermocatenulatus,1523,CRW_16S_B_11621,Bacteria,Firmicutes
Geobacillus thermodenitrificans,1517,CRW_16S_B_11623,Bacteria,Firmicutes
Geobacillus thermoleovorans,1518,CRW_16S_B_11625,Bacteria,Firmicutes
Bacillus thuringiensis,1486,CRW_16S_B_11626,Bacteria,Firmicutes
Bacillus cereus E33L,1510,CRW_16S_B_11644,Bacteria,Firmicutes
Bacillus cereus E33L,1503,CRW_16S_B_11645,Bacteria,Firmicutes
Bacillus cereus E33L,1510,CRW_16S_B_11646,Bacteria,Firmicutes
Bacillus cereus E33L,1503,CRW_16S_B_11647,Bacteria,Firmicutes
Bacillus cereus E33L,1510,CRW_16S_B_11648,Bacteria,Firmicutes
Bacillus cereus E33L,1510,CRW_16S_B_11649,Bacteria,Firmicutes
Bacillus cereus E33L,1503,CRW_16S_B_11650,Bacteria,Firmicutes
Bacillus cereus E33L,1503,CRW_16S_B_11651,Bacteria,Firmicutes
Bacillus cereus E33L,1510,CRW_16S_B_11652,Bacteria,Firmicutes
Bacillus cereus E33L,1510,CRW_16S_B_11653,Bacteria,Firmicutes
Bacillus cereus E33L,1510,CRW_16S_B_11654,Bacteria,Firmicutes
Bacillus cereus E33L,1510,CRW_16S_B_11655,Bacteria,Firmicutes
Bacillus cereus E33L,1510,CRW_16S_B_11656,Bacteria,Firmicutes
Streptococcus pyogenes MGAS10394,1550,CRW_16S_B_11664,Bacteria,Firmicutes
Streptococcus pyogenes MGAS10394,1550,CRW_16S_B_11665,Bacteria,Firmicutes
Streptococcus pyogenes MGAS10394,1550,CRW_16S_B_11666,Bacteria,Firmicutes
Streptococcus pyogenes MGAS10394,1550,CRW_16S_B_11667,Bacteria,Firmicutes
Streptococcus pyogenes MGAS10394,1550,CRW_16S_B_11668,Bacteria,Firmicutes
Streptococcus pyogenes MGAS10394,1550,CRW_16S_B_11669,Bacteria,Firmicutes
Streptococcus agalactiae A909,1507,CRW_16S_B_11694,Bacteria,Firmicutes
Streptococcus agalactiae A909,1507,CRW_16S_B_11695,Bacteria,Firmicutes
Streptococcus agalactiae A909,1507,CRW_16S_B_11696,Bacteria,Firmicutes
Streptococcus agalactiae A909,1507,CRW_16S_B_11697,Bacteria,Firmicutes
Streptococcus agalactiae A909,1507,CRW_16S_B_11698,Bacteria,Firmicutes
Streptococcus agalactiae A909,1507,CRW_16S_B_11699,Bacteria,Firmicutes
Streptococcus agalactiae A909,1507,CRW_16S_B_11700,Bacteria,Firmicutes
Carnobacterium divergens,1493,CRW_16S_B_11736,Bacteria,Firmicutes
Carnobacterium divergens,1503,CRW_16S_B_11737,Bacteria,Firmicutes
Carnobacterium funditum,1521,CRW_16S_B_11738,Bacteria,Firmicutes
Carnobacterium gallinarum,1493,CRW_16S_B_11739,Bacteria,Firmicutes
Carnobacterium maltaromaticum,1493,CRW_16S_B_11741,Bacteria,Firmicutes
Carnobacterium maltaromaticum,1503,CRW_16S_B_11742,Bacteria,Firmicutes
Caryophanon latum,1491,CRW_16S_B_11743,Bacteria,Firmicutes
Caryophanon latum,1492,CRW_16S_B_11745,Bacteria,Firmicutes
Caryophanon tenue,1492,CRW_16S_B_11746,Bacteria,Firmicutes
Dolosigranulum pigrum,1523,CRW_16S_B_11749,Bacteria,Firmicutes
Staphylococcus equorum,1520,CRW_16S_B_11751,Bacteria,Firmicutes
Bacillus cereus,1489,CRW_16S_B_11753,Bacteria,Firmicutes
Bacillus subtilis,1489,CRW_16S_B_11757,Bacteria,Firmicutes
Bacillus subtilis,1499,CRW_16S_B_11758,Bacteria,Firmicutes
Bacillus subtilis,1502,CRW_16S_B_11759,Bacteria,Firmicutes
Bacillus subtilis,1499,CRW_16S_B_11770,Bacteria,Firmicutes
uncultured Gemella sp.,1493,CRW_16S_B_11788,Bacteria,Firmicutes
uncultured Streptococcus sp.,1542,CRW_16S_B_11790,Bacteria,Firmicutes
uncultured Streptococcus sp.,1544,CRW_16S_B_11791,Bacteria,Firmicutes
Bacillus subtilis,1514,CRW_16S_B_11793,Bacteria,Firmicutes
Bacillus licheniformis,1510,CRW_16S_B_11794,Bacteria,Firmicutes
Bacillus subtilis,1492,CRW_16S_B_11801,Bacteria,Firmicutes
Bacillus subtilis,1497,CRW_16S_B_11802,Bacteria,Firmicutes
Bacillus subtilis,1496,CRW_16S_B_11803,Bacteria,Firmicutes
Bacillus subtilis,1493,CRW_16S_B_11804,Bacteria,Firmicutes
Bacillus subtilis,1497,CRW_16S_B_11813,Bacteria,Firmicutes
Bacillus subtilis,1495,CRW_16S_B_11815,Bacteria,Firmicutes
Bacillus subtilis,1500,CRW_16S_B_11816,Bacteria,Firmicutes
Listeria seeligeri,1546,CRW_16S_B_11836,Bacteria,Firmicutes
Listeria seeligeri,1546,CRW_16S_B_11837,Bacteria,Firmicutes
Listeria seeligeri,1546,CRW_16S_B_11838,Bacteria,Firmicutes
Listeria seeligeri,1546,CRW_16S_B_11839,Bacteria,Firmicutes
Listeria seeligeri,1546,CRW_16S_B_11840,Bacteria,Firmicutes
Listeria seeligeri,1546,CRW_16S_B_11841,Bacteria,Firmicutes
Listeria seeligeri,1546,CRW_16S_B_11842,Bacteria,Firmicutes
Listeria welshimeri,1546,CRW_16S_B_11843,Bacteria,Firmicutes
Bacillus subtilis,1483,CRW_16S_B_11848,Bacteria,Firmicutes
Bacillus subtilis,1484,CRW_16S_B_11849,Bacteria,Firmicutes
Bacillus licheniformis,1515,CRW_16S_B_11854,Bacteria,Firmicutes
Bacillus licheniformis,1515,CRW_16S_B_11855,Bacteria,Firmicutes
Bacillus licheniformis,1515,CRW_16S_B_11856,Bacteria,Firmicutes
Bacillus licheniformis,1492,CRW_16S_B_11864,Bacteria,Firmicutes
Bacillus licheniformis,1490,CRW_16S_B_11865,Bacteria,Firmicutes
Bacillus licheniformis,1485,CRW_16S_B_11866,Bacteria,Firmicutes
Halobacillus karajensis,1517,CRW_16S_B_11886,Bacteria,Firmicutes
Halobacillus trueperi,1520,CRW_16S_B_11887,Bacteria,Firmicutes
Halobacillus trueperi,1513,CRW_16S_B_11888,Bacteria,Firmicutes
Bacillus licheniformis,1495,CRW_16S_B_11910,Bacteria,Firmicutes
Bacillus licheniformis,1482,CRW_16S_B_11911,Bacteria,Firmicutes
Bacillus pumilus,1488,CRW_16S_B_11940,Bacteria,Firmicutes
Halobacillus trueperi,1500,CRW_16S_B_12032,Bacteria,Firmicutes
Bacillus sp. ULD393,1494,CRW_16S_B_12044,Bacteria,Firmicutes
Bacillus licheniformis,1513,CRW_16S_B_12045,Bacteria,Firmicutes
Bacillus licheniformis,1492,CRW_16S_B_12693,Bacteria,Firmicutes
Bacillus licheniformis,1481,CRW_16S_B_12699,Bacteria,Firmicutes
Bacillus subtilis subsp. spizizenii,1491,CRW_16S_B_12788,Bacteria,Firmicutes
Bacillus subtilis,1521,CRW_16S_B_12800,Bacteria,Firmicutes
Lactobacillus paracasei,1523,CRW_16S_B_12801,Bacteria,Firmicutes
Bacillus subtilis,1514,CRW_16S_B_12804,Bacteria,Firmicutes
Streptococcus anginosus,1521,CRW_16S_B_12807,Bacteria,Firmicutes
Bacillus megaterium,1504,CRW_16S_B_12811,Bacteria,Firmicutes
Bacillus cereus,1535,CRW_16S_B_12813,Bacteria,Firmicutes
Bacillus subtilis,1534,CRW_16S_B_12814,Bacteria,Firmicutes
Bacillus pumilus,1481,CRW_16S_B_12816,Bacteria,Firmicutes
Bacillus sp. PIC-C14,1484,CRW_16S_B_12840,Bacteria,Firmicutes
Streptococcus dysgalactiae subsp. equisimilis,1487,CRW_16S_B_12859,Bacteria,Firmicutes
Enterococcus faecalis,1504,CRW_16S_B_12877,Bacteria,Firmicutes
Enterococcus lactis,1499,CRW_16S_B_12888,Bacteria,Firmicutes
Bacillus megaterium,1544,CRW_16S_B_12903,Bacteria,Firmicutes
Staphylococcus aureus,1518,CRW_16S_B_12906,Bacteria,Firmicutes
Bacillus simplex,1498,CRW_16S_B_12917,Bacteria,Firmicutes
Bacillus simplex,1501,CRW_16S_B_12919,Bacteria,Firmicutes
Bacillus megaterium,1501,CRW_16S_B_12920,Bacteria,Firmicutes
Bacillus megaterium,1501,CRW_16S_B_12921,Bacteria,Firmicutes
Bacillus megaterium,1499,CRW_16S_B_12922,Bacteria,Firmicutes
Bacillus megaterium,1500,CRW_16S_B_12923,Bacteria,Firmicutes
Bacillus megaterium,1500,CRW_16S_B_12924,Bacteria,Firmicutes
Bacillus megaterium,1491,CRW_16S_B_12925,Bacteria,Firmicutes
Bacillus pumilus,1512,CRW_16S_B_12926,Bacteria,Firmicutes
uncultured Bacillus sp.,1512,CRW_16S_B_12934,Bacteria,Firmicutes
uncultured Staphylococcus sp.,1511,CRW_16S_B_12936,Bacteria,Firmicutes
uncultured Bacillus sp.,1514,CRW_16S_B_12937,Bacteria,Firmicutes
Bacillus sp. c333,1521,CRW_16S_B_12939,Bacteria,Firmicutes
Streptococcus pseudoporcinus,1491,CRW_16S_B_13090,Bacteria,Firmicutes
Bacillus sp. S3-1-2,1529,CRW_16S_B_13097,Bacteria,Firmicutes
Staphylococcus aureus,1504,CRW_16S_B_13103,Bacteria,Firmicutes
Paenibacillus sp. d313,1519,CRW_16S_B_13110,Bacteria,Firmicutes
Bacillus sp. BWDY-6,1513,CRW_16S_B_13119,Bacteria,Firmicutes
Lactobacillus gasseri,1526,CRW_16S_B_13133,Bacteria,Firmicutes
Lactococcus lactis,1495,CRW_16S_B_13218,Bacteria,Firmicutes
Lactococcus lactis,1495,CRW_16S_B_13219,Bacteria,Firmicutes
Lactococcus lactis,1495,CRW_16S_B_13220,Bacteria,Firmicutes
Lactococcus lactis,1495,CRW_16S_B_13221,Bacteria,Firmicutes
Enterococcus faecalis,1503,CRW_16S_B_13222,Bacteria,Firmicutes
Enterococcus faecalis,1505,CRW_16S_B_13223,Bacteria,Firmicutes
Lactococcus lactis,1495,CRW_16S_B_13224,Bacteria,Firmicutes
Enterococcus faecalis,1504,CRW_16S_B_13225,Bacteria,Firmicutes
uncultured Gemella sp.,1491,CRW_16S_B_13240,Bacteria,Firmicutes
uncultured Streptococcus sp.,1545,CRW_16S_B_13241,Bacteria,Firmicutes
uncultured Streptococcus sp.,1540,CRW_16S_B_13242,Bacteria,Firmicutes
uncultured Streptococcus sp.,1544,CRW_16S_B_13244,Bacteria,Firmicutes
uncultured Streptococcus sp.,1529,CRW_16S_B_13245,Bacteria,Firmicutes
Bacillus licheniformis,1542,CRW_16S_B_13252,Bacteria,Firmicutes
Bacillus licheniformis,1502,CRW_16S_B_13255,Bacteria,Firmicutes
Bacillus megaterium,1520,CRW_16S_B_13282,Bacteria,Firmicutes
Bacillus cereus,1482,CRW_16S_B_13283,Bacteria,Firmicutes
Bacillus cereus,1481,CRW_16S_B_13286,Bacteria,Firmicutes
Bacillus cereus,1513,CRW_16S_B_13294,Bacteria,Firmicutes
Bacillus circulans,1495,CRW_16S_B_13296,Bacteria,Firmicutes
Bacillus sp. ceb01,1517,CRW_16S_B_13307,Bacteria,Firmicutes
Enterococcus casseliflavus,1482,CRW_16S_B_13312,Bacteria,Firmicutes
Enterococcus casseliflavus,1482,CRW_16S_B_13313,Bacteria,Firmicutes
Enterococcus casseliflavus,1482,CRW_16S_B_13314,Bacteria,Firmicutes
Lactobacillus paracasei,1522,CRW_16S_B_13316,Bacteria,Firmicutes
Lactobacillus paracasei,1522,CRW_16S_B_13317,Bacteria,Firmicutes
Bacillus subtilis,1502,CRW_16S_B_13320,Bacteria,Firmicutes
Enterococcus faecalis,1483,CRW_16S_B_13352,Bacteria,Firmicutes
Bacillus pumilus,1506,CRW_16S_B_13357,Bacteria,Firmicutes
uncultured Lactobacillus sp.,1503,CRW_16S_B_13359,Bacteria,Firmicutes
Bacillus subtilis,1547,CRW_16S_B_13360,Bacteria,Firmicutes
Bacillus cereus,1493,CRW_16S_B_13367,Bacteria,Firmicutes
Bacillus cereus,1509,CRW_16S_B_13369,Bacteria,Firmicutes
Bacillus sp. CNJ816 PL04,1517,CRW_16S_B_13388,Bacteria,Firmicutes
Bacillus sp. m2(2006),1516,CRW_16S_NA_13411,Bacteria,Firmicutes
Bacillus megaterium,1516,CRW_16S_B_13423,Bacteria,Firmicutes
Lactobacillus paracasei,1523,CRW_16S_B_13428,Bacteria,Firmicutes
Bacillus subtilis,1542,CRW_16S_B_13454,Bacteria,Firmicutes
Bacillus licheniformis,1482,CRW_16S_B_13458,Bacteria,Firmicutes
Lactobacillus paracasei,1533,CRW_16S_B_13462,Bacteria,Firmicutes
Paenibacillus polymyxa,1512,CRW_16S_B_13506,Bacteria,Firmicutes
Bacillus flexus,1514,CRW_16S_B_13508,Bacteria,Firmicutes
Bacillus simplex,1512,CRW_16S_B_13509,Bacteria,Firmicutes
Staphylococcus pettenkoferi,1535,CRW_16S_B_13545,Bacteria,Firmicutes
Staphylococcus pettenkoferi,1535,CRW_16S_B_13546,Bacteria,Firmicutes
Staphylococcus pettenkoferi,1535,CRW_16S_B_13547,Bacteria,Firmicutes
Staphylococcus pettenkoferi,1535,CRW_16S_B_13548,Bacteria,Firmicutes
Staphylococcus aureus,1505,CRW_16S_B_13551,Bacteria,Firmicutes
Staphylococcus aureus,1505,CRW_16S_B_13552,Bacteria,Firmicutes
Bacillus subtilis,1520,CRW_16S_B_13553,Bacteria,Firmicutes
Bacillus sp. itrcrnbs3,1508,CRW_16S_B_13827,Bacteria,Firmicutes
Bacillus megaterium,1544,CRW_16S_B_13828,Bacteria,Firmicutes
Bacillus subtilis,1541,CRW_16S_B_13838,Bacteria,Firmicutes
Bacillus subtilis,1499,CRW_16S_B_13866,Bacteria,Firmicutes
Bacillus megaterium,1513,CRW_16S_B_13869,Bacteria,Firmicutes
Bacillus pumilus,1484,CRW_16S_B_14862,Bacteria,Firmicutes
Bacillus atrophaeus,1484,CRW_16S_B_14869,Bacteria,Firmicutes
Bacillus subtilis,1511,CRW_16S_B_14879,Bacteria,Firmicutes
Bacillus megaterium,1489,CRW_16S_B_14886,Bacteria,Firmicutes
Bacillus subtilis,1511,CRW_16S_B_14960,Bacteria,Firmicutes
Staphylococcus aureus,1516,CRW_16S_B_15064,Bacteria,Firmicutes
Staphylococcus aureus,1503,CRW_16S_B_15065,Bacteria,Firmicutes
Staphylococcus aureus,1516,CRW_16S_B_15066,Bacteria,Firmicutes
Enterococcus cecorum,1496,CRW_16S_B_15069,Bacteria,Firmicutes
Enterococcus columbae,1493,CRW_16S_B_15070,Bacteria,Firmicutes
Enterococcus faecalis,1541,CRW_16S_B_15071,Bacteria,Firmicutes
Enterococcus faecium,1510,CRW_16S_B_15073,Bacteria,Firmicutes
Lactococcus garvieae,1497,CRW_16S_B_15079,Bacteria,Firmicutes
Enterococcus sulfureus,1496,CRW_16S_B_15080,Bacteria,Firmicutes
Enterococcus faecalis,1484,CRW_16S_B_15083,Bacteria,Firmicutes
Enterococcus faecium,1489,CRW_16S_B_15084,Bacteria,Firmicutes
Enterococcus hirae,1496,CRW_16S_B_15087,Bacteria,Firmicutes
Enterococcus sp. P7644,1484,CRW_16S_B_15091,Bacteria,Firmicutes
Exiguobacterium acetylicum,1482,CRW_16S_B_15092,Bacteria,Firmicutes
Exiguobacterium aurantiacum,1527,CRW_16S_B_15093,Bacteria,Firmicutes
Gemella haemolysans,1537,CRW_16S_B_15101,Bacteria,Firmicutes
Gemella haemolysans,1499,CRW_16S_B_15102,Bacteria,Firmicutes
Gemella morbillorum,1536,CRW_16S_B_15103,Bacteria,Firmicutes
Geobacillus thermoleovorans,1524,CRW_16S_B_15105,Bacteria,Firmicutes
Halobacillus karajensis,1529,CRW_16S_B_15108,Bacteria,Firmicutes
Kurthia zopfii,1525,CRW_16S_B_15115,Bacteria,Firmicutes
Lactobacillus acetotolerans,1518,CRW_16S_B_15116,Bacteria,Firmicutes
Lactobacillus acidophilus,1539,CRW_16S_B_15119,Bacteria,Firmicutes
Lactobacillus agilis,1512,CRW_16S_B_15121,Bacteria,Firmicutes
Lactobacillus alimentarius,1515,CRW_16S_B_15122,Bacteria,Firmicutes
Lactobacillus amylophilus,1517,CRW_16S_B_15123,Bacteria,Firmicutes
Lactobacillus amylovorus,1512,CRW_16S_B_15124,Bacteria,Firmicutes
Lactobacillus animalis,1507,CRW_16S_B_15126,Bacteria,Firmicutes
Lactobacillus aviarius,1506,CRW_16S_B_15127,Bacteria,Firmicutes
Lactobacillus bifermentans,1541,CRW_16S_B_15129,Bacteria,Firmicutes
Lactobacillus brevis,1510,CRW_16S_B_15130,Bacteria,Firmicutes
Lactobacillus brevis,1544,CRW_16S_B_15132,Bacteria,Firmicutes
Lactobacillus buchneri,1521,CRW_16S_B_15134,Bacteria,Firmicutes
Lactobacillus casei,1499,CRW_16S_B_15135,Bacteria,Firmicutes
Lactobacillus casei,1518,CRW_16S_B_15137,Bacteria,Firmicutes
Lactobacillus casei,1493,CRW_16S_B_15138,Bacteria,Firmicutes
Lactobacillus casei,1521,CRW_16S_B_15139,Bacteria,Firmicutes
Lactobacillus casei,1527,CRW_16S_B_15140,Bacteria,Firmicutes
Lactobacillus casei,1522,CRW_16S_B_15141,Bacteria,Firmicutes
Lactobacillus casei,1521,CRW_16S_B_15142,Bacteria,Firmicutes
Lactobacillus casei,1520,CRW_16S_B_15143,Bacteria,Firmicutes
Lactococcus lactis subsp. cremoris,1496,CRW_16S_B_15145,Bacteria,Firmicutes
Leuconostoc citreum,1490,CRW_16S_B_15148,Bacteria,Firmicutes
Lactococcus lactis,1548,CRW_16S_B_15149,Bacteria,Firmicutes
Lactococcus lactis subsp. cremoris,1536,CRW_16S_B_15154,Bacteria,Firmicutes
Lactococcus piscium,1484,CRW_16S_B_15156,Bacteria,Firmicutes
Leuconostoc fallax,1505,CRW_16S_B_15159,Bacteria,Firmicutes
Leuconostoc lactis,1499,CRW_16S_B_15160,Bacteria,Firmicutes
Leuconostoc mesenteroides,1494,CRW_16S_B_15161,Bacteria,Firmicutes
Leuconostoc mesenteroides,1529,CRW_16S_B_15162,Bacteria,Firmicutes
Oenococcus oeni,1510,CRW_16S_B_15164,Bacteria,Firmicutes
Lactobacillus coryniformis,1518,CRW_16S_B_15165,Bacteria,Firmicutes
Lactobacillus delbrueckii,1488,CRW_16S_B_15167,Bacteria,Firmicutes
Lactobacillus delbrueckii,1512,CRW_16S_B_15168,Bacteria,Firmicutes
Lactobacillus farciminis,1517,CRW_16S_B_15169,Bacteria,Firmicutes
Lactobacillus fructivorans,1520,CRW_16S_B_15173,Bacteria,Firmicutes
Lactobacillus gasseri,1521,CRW_16S_B_15176,Bacteria,Firmicutes
Lactobacillus hilgardii,1522,CRW_16S_B_15179,Bacteria,Firmicutes
Listeria grayi,1494,CRW_16S_B_15190,Bacteria,Firmicutes
Listeria ivanovii,1492,CRW_16S_B_15193,Bacteria,Firmicutes
Listeria monocytogenes,1521,CRW_16S_B_15197,Bacteria,Firmicutes
Listeria grayi,1495,CRW_16S_B_15199,Bacteria,Firmicutes
Listeria welshimeri,1492,CRW_16S_B_15201,Bacteria,Firmicutes
Lactobacillus kefiri,1522,CRW_16S_B_15203,Bacteria,Firmicutes
Lactobacillus delbrueckii subsp. lactis,1544,CRW_16S_B_15205,Bacteria,Firmicutes
Lactobacillus mali,1504,CRW_16S_B_15206,Bacteria,Firmicutes
Carnobacterium maltaromaticum,1499,CRW_16S_B_15207,Bacteria,Firmicutes
Carnobacterium maltaromaticum,1502,CRW_16S_B_15208,Bacteria,Firmicutes
Lactobacillus murinus,1492,CRW_16S_B_15209,Bacteria,Firmicutes
Lactobacillus oris,1512,CRW_16S_B_15210,Bacteria,Firmicutes
Lactobacillus paracasei,1500,CRW_16S_B_15212,Bacteria,Firmicutes
Lactobacillus paracasei,1511,CRW_16S_B_15213,Bacteria,Firmicutes
Lactobacillus panis,1490,CRW_16S_B_15215,Bacteria,Firmicutes
Lactobacillus pentosus,1519,CRW_16S_B_15216,Bacteria,Firmicutes
Lactobacillus plantarum,1507,CRW_16S_B_15217,Bacteria,Firmicutes
Lactobacillus plantarum,1519,CRW_16S_B_15218,Bacteria,Firmicutes
Lactobacillus plantarum,1546,CRW_16S_B_15219,Bacteria,Firmicutes
Lactobacillus paracasei,1521,CRW_16S_B_15221,Bacteria,Firmicutes
Lactobacillus reuteri,1535,CRW_16S_B_15224,Bacteria,Firmicutes
Lactobacillus casei,1521,CRW_16S_B_15225,Bacteria,Firmicutes
Lactobacillus casei,1515,CRW_16S_B_15226,Bacteria,Firmicutes
Lactobacillus ruminis,1542,CRW_16S_B_15227,Bacteria,Firmicutes
Lactobacillus sakei,1523,CRW_16S_B_15228,Bacteria,Firmicutes
Lactobacillus salivarius,1512,CRW_16S_B_15229,Bacteria,Firmicutes
Lactobacillus sanfranciscensis,1517,CRW_16S_B_15230,Bacteria,Firmicutes
Lactobacillus sanfranciscensis,1528,CRW_16S_B_15233,Bacteria,Firmicutes
Lactobacillus sharpeae,1523,CRW_16S_B_15234,Bacteria,Firmicutes
Lactobacillus sp.,1519,CRW_16S_B_15235,Bacteria,Firmicutes
Lactobacillus vaginalis,1490,CRW_16S_B_15236,Bacteria,Firmicutes
Lactobacillus vermiforme,1523,CRW_16S_B_15237,Bacteria,Firmicutes
Oxalophagus oxalicus,1518,CRW_16S_B_15243,Bacteria,Firmicutes
Paenibacillus amylolyticus,1508,CRW_16S_B_15249,Bacteria,Firmicutes
Paenibacillus apiarius,1489,CRW_16S_B_15251,Bacteria,Firmicutes
Paenibacillus macerans,1496,CRW_16S_B_15265,Bacteria,Firmicutes
Paenibacillus macquariensis,1497,CRW_16S_B_15269,Bacteria,Firmicutes
Paenibacillus polymyxa,1491,CRW_16S_B_15273,Bacteria,Firmicutes
Paenibacillus validus,1483,CRW_16S_B_15278,Bacteria,Firmicutes
Pediococcus acidilactici,1526,CRW_16S_B_15282,Bacteria,Firmicutes
Pediococcus pentosaceus,1534,CRW_16S_B_15283,Bacteria,Firmicutes
Paenibacillus jamilae,1538,CRW_16S_B_15284,Bacteria,Firmicutes
Saccharococcus thermophilus,1538,CRW_16S_B_15291,Bacteria,Firmicutes
Saccharococcus thermophilus,1538,CRW_16S_B_15292,Bacteria,Firmicutes
Staphylococcus condimenti,1545,CRW_16S_B_15301,Bacteria,Firmicutes
Salinicoccus roseus,1543,CRW_16S_B_15302,Bacteria,Firmicutes
Alicyclobacillus disulfidooxidans,1496,CRW_16S_B_15306,Bacteria,Firmicutes
Sulfobacillus thermosulfidooxidans,1519,CRW_16S_B_15309,Bacteria,Firmicutes
Staphylococcus piscifermentans,1493,CRW_16S_B_15316,Bacteria,Firmicutes
Staphylococcus piscifermentans,1544,CRW_16S_B_15317,Bacteria,Firmicutes
Staphylococcus piscifermentans,1545,CRW_16S_B_15318,Bacteria,Firmicutes
Sporolactobacillus inulinus,1485,CRW_16S_B_15321,Bacteria,Firmicutes
Sporolactobacillus inulinus,1485,CRW_16S_B_15322,Bacteria,Firmicutes
Sporolactobacillus inulinus,1531,CRW_16S_B_15323,Bacteria,Firmicutes
Sporolactobacillus terrae,1483,CRW_16S_B_15328,Bacteria,Firmicutes
Sporolactobacillus terrae,1483,CRW_16S_B_15329,Bacteria,Firmicutes
Sporolactobacillus nakayamae subsp. racemicus,1483,CRW_16S_B_15330,Bacteria,Firmicutes
Staphylococcus sp. LMG 21006,1504,CRW_16S_B_15335,Bacteria,Firmicutes
Streptococcus anginosus,1503,CRW_16S_B_15350,Bacteria,Firmicutes
Streptococcus parasanguinis,1481,CRW_16S_B_15380,Bacteria,Firmicutes
Streptococcus salivarius,1530,CRW_16S_B_15396,Bacteria,Firmicutes
Streptococcus sanguinis,1481,CRW_16S_B_15398,Bacteria,Firmicutes
Staphylococcus aureus,1500,CRW_16S_B_15412,Bacteria,Firmicutes
Staphylococcus epidermidis,1499,CRW_16S_B_15440,Bacteria,Firmicutes
Staphylococcus haemolyticus,1544,CRW_16S_B_15442,Bacteria,Firmicutes
Staphylococcus hominis,1544,CRW_16S_B_15445,Bacteria,Firmicutes
Staphylococcus muscae,1500,CRW_16S_B_15451,Bacteria,Firmicutes
Staphylococcus saccharolyticus,1527,CRW_16S_B_15453,Bacteria,Firmicutes
Staphylococcus saprophyticus,1498,CRW_16S_B_15456,Bacteria,Firmicutes
Staphylococcus saprophyticus,1529,CRW_16S_B_15457,Bacteria,Firmicutes
Staphylococcus schleiferi,1527,CRW_16S_B_15458,Bacteria,Firmicutes
Staphylococcus schleiferi,1547,CRW_16S_B_15460,Bacteria,Firmicutes
Staphylococcus sciuri,1528,CRW_16S_B_15462,Bacteria,Firmicutes
Staphylococcus sp.,1510,CRW_16S_B_15463,Bacteria,Firmicutes
Vagococcus fluvialis,1486,CRW_16S_B_15480,Bacteria,Firmicutes
Vagococcus salmoninarum,1492,CRW_16S_B_15481,Bacteria,Firmicutes
Weissella confusa,1516,CRW_16S_B_15482,Bacteria,Firmicutes
Weissella confusa,1525,CRW_16S_B_15484,Bacteria,Firmicutes
Weissella halotolerans,1529,CRW_16S_B_15485,Bacteria,Firmicutes
Weissella kandleri,1517,CRW_16S_B_15486,Bacteria,Firmicutes
Weissella kandleri,1528,CRW_16S_B_15487,Bacteria,Firmicutes
Weissella minor,1516,CRW_16S_B_15488,Bacteria,Firmicutes
Weissella minor,1524,CRW_16S_B_15489,Bacteria,Firmicutes
Weissella paramesenteroides,1524,CRW_16S_B_15490,Bacteria,Firmicutes
Weissella viridescens,1517,CRW_16S_B_15491,Bacteria,Firmicutes
Weissella viridescens,1550,CRW_16S_B_15493,Bacteria,Firmicutes
Weissella paramesenteroides,1527,CRW_16S_B_15494,Bacteria,Firmicutes
Acidaminococcus fermentans,1506,CRW_16S_B_15495,Bacteria,Firmicutes
Acidaminococcus fermentans,1516,CRW_16S_B_15496,Bacteria,Firmicutes
Acidaminococcus fermentans,1488,CRW_16S_B_15497,Bacteria,Firmicutes
Clostridium perfringens,1485,CRW_16S_B_15506,Bacteria,Firmicutes
Clostridium perfringens,1517,CRW_16S_B_15507,Bacteria,Firmicutes
Heliobacillus mobilis,1482,CRW_16S_B_15516,Bacteria,Firmicutes
