Organism name,Length,Benchmark ID,Taxonomy.LTP.superkingdom,Taxonomy.LTP.phylum
Nocardia otitidiscaviarum,1477,CRW_16S_B_4147,Bacteria,Actinobacteria
Nocardia otitidiscaviarum,1460,CRW_16S_B_4149,Bacteria,Actinobacteria
Skermania piniformis,1477,CRW_16S_B_4150,Bacteria,Actinobacteria
Nocardia seriolae,1472,CRW_16S_B_4152,Bacteria,Actinobacteria
Nocardia transvalensis,1472,CRW_16S_B_4154,Bacteria,Actinobacteria
Nocardia transvalensis,1474,CRW_16S_B_4155,Bacteria,Actinobacteria
Nocardia vaccinii,1472,CRW_16S_B_4157,Bacteria,Actinobacteria
Nonomuraea africana,1413,CRW_16S_B_4158,Bacteria,Actinobacteria
Nonomuraea angiospora,1411,CRW_16S_B_4159,Bacteria,Actinobacteria
Nonomuraea fastidiosa,1412,CRW_16S_B_4160,Bacteria,Actinobacteria
Nonomuraea helvata,1411,CRW_16S_B_4161,Bacteria,Actinobacteria
Nonomuraea polychroma,1413,CRW_16S_B_4162,Bacteria,Actinobacteria
Nonomuraea pusilla,1414,CRW_16S_B_4163,Bacteria,Actinobacteria
Nonomuraea recticatena,1413,CRW_16S_B_4164,Bacteria,Actinobacteria
Nonomuraea roseola,1414,CRW_16S_B_4165,Bacteria,Actinobacteria
Nonomuraea salmonea,1413,CRW_16S_B_4166,Bacteria,Actinobacteria
Nonomuraea salmonea,1449,CRW_16S_B_4167,Bacteria,Actinobacteria
Nonomuraea spiralis,1409,CRW_16S_B_4168,Bacteria,Actinobacteria
Nocardia puris,1474,CRW_16S_B_4170,Bacteria,Actinobacteria
Nocardiopsis alba,1461,CRW_16S_B_4171,Bacteria,Actinobacteria
Nocardiopsis alba,1461,CRW_16S_B_4172,Bacteria,Actinobacteria
Nocardiopsis dassonvillei,1461,CRW_16S_B_4174,Bacteria,Actinobacteria
Nocardiopsis dassonvillei,1461,CRW_16S_B_4175,Bacteria,Actinobacteria
Nocardiopsis listeri,1463,CRW_16S_B_4176,Bacteria,Actinobacteria
Nocardiopsis lucentensis,1461,CRW_16S_B_4177,Bacteria,Actinobacteria
Nocardiopsis synnemataformans,1461,CRW_16S_B_4178,Bacteria,Actinobacteria
Pilimelia anulata,1468,CRW_16S_B_4180,Bacteria,Actinobacteria
Pilimelia terevasa,1478,CRW_16S_B_4181,Bacteria,Actinobacteria
Propioniferax innocua,1450,CRW_16S_B_4184,Bacteria,Actinobacteria
Promicromonospora citrea,1453,CRW_16S_B_4185,Bacteria,Actinobacteria
Oerskovia enterophila,1451,CRW_16S_B_4186,Bacteria,Actinobacteria
Propionibacterium freudenreichii,1462,CRW_16S_B_4192,Bacteria,Actinobacteria
Propionibacterium freudenreichii,1455,CRW_16S_B_4194,Bacteria,Actinobacteria
Nocardia cyriacigeorgica,1454,CRW_16S_B_42,Bacteria,Actinobacteria
Pseudonocardia halophobica,1438,CRW_16S_B_4205,Bacteria,Actinobacteria
Pseudonocardia saturnea,1429,CRW_16S_B_4207,Bacteria,Actinobacteria
Rhodococcus equi,1478,CRW_16S_B_4219,Bacteria,Actinobacteria
Rhodococcus equi,1475,CRW_16S_B_4223,Bacteria,Actinobacteria
Rhodococcus erythropolis,1476,CRW_16S_B_4227,Bacteria,Actinobacteria
Rhodococcus fascians,1424,CRW_16S_B_4231,Bacteria,Actinobacteria
Rhodococcus globerulus,1463,CRW_16S_B_4236,Bacteria,Actinobacteria
Rhodococcus globerulus,1473,CRW_16S_B_4238,Bacteria,Actinobacteria
Rhodococcus fascians,1467,CRW_16S_B_4240,Bacteria,Actinobacteria
Rhodococcus marinonascens,1474,CRW_16S_B_4241,Bacteria,Actinobacteria
Rhodococcus opacus,1473,CRW_16S_B_4243,Bacteria,Actinobacteria
Rhodococcus opacus,1460,CRW_16S_B_4244,Bacteria,Actinobacteria
Rhodococcus rhodnii,1478,CRW_16S_B_4248,Bacteria,Actinobacteria
Rhodococcus rhodnii,1476,CRW_16S_B_4251,Bacteria,Actinobacteria
Rhodococcus rhodochrous,1474,CRW_16S_B_4252,Bacteria,Actinobacteria
Rhodococcus rhodochrous,1471,CRW_16S_B_4256,Bacteria,Actinobacteria
Streptomyces roseiscleroticus,1475,CRW_16S_B_427,Bacteria,Actinobacteria
Renibacterium salmoninarum,1470,CRW_16S_B_4270,Bacteria,Actinobacteria
Rhodococcus erythropolis,1445,CRW_16S_B_4271,Bacteria,Actinobacteria
Rhodococcus erythropolis,1451,CRW_16S_B_4272,Bacteria,Actinobacteria
Rhodococcus fascians,1449,CRW_16S_B_4273,Bacteria,Actinobacteria
Rothia dentocariosa,1476,CRW_16S_B_4274,Bacteria,Actinobacteria
Rathayibacter rathayi,1464,CRW_16S_B_4276,Bacteria,Actinobacteria
Rathayibacter rathayi,1474,CRW_16S_B_4277,Bacteria,Actinobacteria
Rathayibacter tritici,1471,CRW_16S_B_4278,Bacteria,Actinobacteria
Sporichthya polymorpha,1445,CRW_16S_B_4280,Bacteria,Actinobacteria
Saccharomonospora azurea,1435,CRW_16S_B_4286,Bacteria,Actinobacteria
Streptomyces coeruleorubidus,1451,CRW_16S_B_4297,Bacteria,Actinobacteria
Nocardia cyriacigeorgica,1469,CRW_16S_B_43,Bacteria,Actinobacteria
Saccharopolyspora gregorii,1402,CRW_16S_B_4305,Bacteria,Actinobacteria
Saccharothrix australiensis,1460,CRW_16S_B_4312,Bacteria,Actinobacteria
Saccharothrix coeruleofusca,1458,CRW_16S_B_4313,Bacteria,Actinobacteria
Saccharothrix longispora,1459,CRW_16S_B_4314,Bacteria,Actinobacteria
Streptomyces cyaneus,1444,CRW_16S_B_4317,Bacteria,Actinobacteria
Streptomyces griseochromogenes,1448,CRW_16S_B_4321,Bacteria,Actinobacteria
Streptomyces purpurascens,1448,CRW_16S_B_4325,Bacteria,Actinobacteria
Streptomyces resistomycificus,1448,CRW_16S_B_4327,Bacteria,Actinobacteria
Streptomyces javensis,1471,CRW_16S_B_4346,Bacteria,Actinobacteria
Streptomyces rhizosphaericus,1480,CRW_16S_B_4347,Bacteria,Actinobacteria
Streptomyces albidoflavus,1476,CRW_16S_B_4365,Bacteria,Actinobacteria
Streptomyces bottropensis,1419,CRW_16S_B_437,Bacteria,Actinobacteria
Streptomyces gougerotii,1476,CRW_16S_B_4391,Bacteria,Actinobacteria
Kitasatospora griseola,1458,CRW_16S_B_4393,Bacteria,Actinobacteria
Streptomyces intermedius,1474,CRW_16S_B_4395,Bacteria,Actinobacteria
Nocardia cyriacigeorgica,1458,CRW_16S_B_44,Bacteria,Actinobacteria
Streptomyces cellulosae,1461,CRW_16S_B_440,Bacteria,Actinobacteria
Streptomyces cinnabarinus,1450,CRW_16S_B_441,Bacteria,Actinobacteria
Kitasatospora phosalacinea,1457,CRW_16S_B_4411,Bacteria,Actinobacteria
Streptomyces rutgersensis,1476,CRW_16S_B_4415,Bacteria,Actinobacteria
Streptomyces corchorusii,1439,CRW_16S_B_442,Bacteria,Actinobacteria
Kitasatospora setae,1464,CRW_16S_B_4423,Bacteria,Actinobacteria
Streptosporangium album,1447,CRW_16S_B_4461,Bacteria,Actinobacteria
Streptosporangium carneum,1450,CRW_16S_B_4465,Bacteria,Actinobacteria
Acrocarpospora corrugata,1449,CRW_16S_B_4468,Bacteria,Actinobacteria
Acrocarpospora corrugata,1417,CRW_16S_B_4469,Bacteria,Actinobacteria
Streptosporangium fragile,1412,CRW_16S_B_4471,Bacteria,Actinobacteria
Streptosporangium fragile,1449,CRW_16S_B_4472,Bacteria,Actinobacteria
Streptosporangium longisporum,1418,CRW_16S_B_4474,Bacteria,Actinobacteria
Streptosporangium longisporum,1450,CRW_16S_B_4475,Bacteria,Actinobacteria
Streptosporangium nondiastaticum,1444,CRW_16S_B_4476,Bacteria,Actinobacteria
Streptosporangium nondiastaticum,1410,CRW_16S_B_4477,Bacteria,Actinobacteria
Streptosporangium pseudovulgare,1444,CRW_16S_B_4479,Bacteria,Actinobacteria
Streptosporangium pseudovulgare,1412,CRW_16S_B_4480,Bacteria,Actinobacteria
Streptosporangium roseum,1450,CRW_16S_B_4482,Bacteria,Actinobacteria
Streptosporangium roseum,1450,CRW_16S_B_4483,Bacteria,Actinobacteria
Streptosporangium roseum,1450,CRW_16S_B_4484,Bacteria,Actinobacteria
Streptosporangium roseum,1413,CRW_16S_B_4485,Bacteria,Actinobacteria
Streptosporangium violaceochromogenes,1456,CRW_16S_B_4488,Bacteria,Actinobacteria
Streptosporangium violaceochromogenes,1423,CRW_16S_B_4489,Bacteria,Actinobacteria
Streptomyces griseoloalbus,1405,CRW_16S_B_449,Bacteria,Actinobacteria
Streptosporangium violaceochromogenes,1456,CRW_16S_B_4490,Bacteria,Actinobacteria
Streptosporangium vulgare,1450,CRW_16S_B_4494,Bacteria,Actinobacteria
Streptosporangium vulgare,1450,CRW_16S_B_4495,Bacteria,Actinobacteria
Streptosporangium vulgare,1418,CRW_16S_B_4496,Bacteria,Actinobacteria
Streptosporangium vulgare,1450,CRW_16S_B_4497,Bacteria,Actinobacteria
Rothia mucilaginosa,1467,CRW_16S_B_4498,Bacteria,Actinobacteria
Nocardia cyriacigeorgica,1435,CRW_16S_B_45,Bacteria,Actinobacteria
Thermocrispum municipale,1464,CRW_16S_B_4502,Bacteria,Actinobacteria
Thermomonospora curvata,1459,CRW_16S_B_4504,Bacteria,Actinobacteria
Terrabacter tumescens,1461,CRW_16S_B_4507,Bacteria,Actinobacteria
Streptomyces intermedius,1428,CRW_16S_B_451,Bacteria,Actinobacteria
Tsukamurella paurometabola,1476,CRW_16S_B_4518,Bacteria,Actinobacteria
Tsukamurella paurometabola,1476,CRW_16S_B_4519,Bacteria,Actinobacteria
Tsukamurella pulmonis,1460,CRW_16S_B_4521,Bacteria,Actinobacteria
Streptomyces lincolnensis,1427,CRW_16S_B_453,Bacteria,Actinobacteria
Streptomyces lucensis,1443,CRW_16S_B_454,Bacteria,Actinobacteria
Nocardia cyriacigeorgica,1428,CRW_16S_B_46,Bacteria,Actinobacteria
Streptomyces polychromogenes,1476,CRW_16S_B_465,Bacteria,Actinobacteria
Streptomyces prunicolor,1473,CRW_16S_B_467,Bacteria,Actinobacteria
Nocardia cyriacigeorgica,1478,CRW_16S_B_47,Bacteria,Actinobacteria
Streptomyces roseoviolaceus,1480,CRW_16S_B_471,Bacteria,Actinobacteria
Streptomyces sparsogenes,1470,CRW_16S_B_474,Bacteria,Actinobacteria
Streptomyces termitum,1470,CRW_16S_B_475,Bacteria,Actinobacteria
Streptomyces thermovulgaris,1470,CRW_16S_B_476,Bacteria,Actinobacteria
Streptomyces tubercidicus,1456,CRW_16S_B_477,Bacteria,Actinobacteria
Streptomyces umbrinus,1444,CRW_16S_B_478,Bacteria,Actinobacteria
Nocardia cyriacigeorgica,1479,CRW_16S_B_48,Bacteria,Actinobacteria
Streptomyces vinaceusdrappus,1450,CRW_16S_B_484,Bacteria,Actinobacteria
Streptomyces violaceochromogenes,1464,CRW_16S_B_485,Bacteria,Actinobacteria
Streptomyces violaceolatus,1470,CRW_16S_B_486,Bacteria,Actinobacteria
Streptomyces violaceorectus,1461,CRW_16S_B_487,Bacteria,Actinobacteria
Streptomyces violaceus,1414,CRW_16S_B_488,Bacteria,Actinobacteria
Streptomyces violarus,1477,CRW_16S_B_489,Bacteria,Actinobacteria
Nocardia beijingensis,1479,CRW_16S_B_49,Bacteria,Actinobacteria
Streptomyces viridodiastaticus,1469,CRW_16S_B_490,Bacteria,Actinobacteria
Streptomyces yokosukanensis,1473,CRW_16S_B_492,Bacteria,Actinobacteria
Streptomyces exfoliatus,1476,CRW_16S_B_497,Bacteria,Actinobacteria
Streptomyces kurssanovii,1452,CRW_16S_B_498,Bacteria,Actinobacteria
Streptomyces parvulus,1472,CRW_16S_B_499,Bacteria,Actinobacteria
Nocardia beijingensis,1477,CRW_16S_B_50,Bacteria,Actinobacteria
Streptomyces roseofulvus,1477,CRW_16S_B_500,Bacteria,Actinobacteria
Streptomyces bobili,1464,CRW_16S_B_501,Bacteria,Actinobacteria
Streptomyces calvus,1476,CRW_16S_B_502,Bacteria,Actinobacteria
Streptomyces finlayi,1455,CRW_16S_B_503,Bacteria,Actinobacteria
Streptomyces alboniger,1475,CRW_16S_B_504,Bacteria,Actinobacteria
Streptomyces humidus,1471,CRW_16S_B_505,Bacteria,Actinobacteria
Streptomyces humidus,1475,CRW_16S_B_506,Bacteria,Actinobacteria
Streptomyces humidus,1479,CRW_16S_B_507,Bacteria,Actinobacteria
Streptomyces humidus,1475,CRW_16S_B_508,Bacteria,Actinobacteria
Streptomyces humidus,1476,CRW_16S_B_509,Bacteria,Actinobacteria
Nocardia beijingensis,1476,CRW_16S_B_51,Bacteria,Actinobacteria
Streptomyces humidus,1475,CRW_16S_B_510,Bacteria,Actinobacteria
Streptomyces humidus,1477,CRW_16S_B_511,Bacteria,Actinobacteria
Streptomyces humidus,1477,CRW_16S_B_512,Bacteria,Actinobacteria
Streptomyces antibioticus,1472,CRW_16S_B_513,Bacteria,Actinobacteria
Streptomyces halstedii,1440,CRW_16S_B_514,Bacteria,Actinobacteria
Streptomyces zaomyceticus,1480,CRW_16S_B_518,Bacteria,Actinobacteria
Nocardia beijingensis,1474,CRW_16S_B_52,Bacteria,Actinobacteria
Streptomyces xantholiticus,1432,CRW_16S_B_521,Bacteria,Actinobacteria
Streptomyces viridiviolaceus,1453,CRW_16S_B_522,Bacteria,Actinobacteria
Streptomyces minutiscleroticus,1448,CRW_16S_B_523,Bacteria,Actinobacteria
Streptomyces niger,1475,CRW_16S_B_524,Bacteria,Actinobacteria
Streptomyces roseiscleroticus,1473,CRW_16S_B_525,Bacteria,Actinobacteria
Streptomyces novaecaesareae,1455,CRW_16S_B_529,Bacteria,Actinobacteria
Nocardia beijingensis,1472,CRW_16S_B_53,Bacteria,Actinobacteria
Streptomyces flavofungini,1465,CRW_16S_B_531,Bacteria,Actinobacteria
Streptomyces phaeofaciens,1473,CRW_16S_B_532,Bacteria,Actinobacteria
Streptomyces viridis,1474,CRW_16S_B_533,Bacteria,Actinobacteria
Streptomyces griseoluteus,1479,CRW_16S_B_534,Bacteria,Actinobacteria
Streptomyces coelescens,1478,CRW_16S_B_536,Bacteria,Actinobacteria
Streptomyces helvaticus,1459,CRW_16S_B_538,Bacteria,Actinobacteria
Streptomyces violaceoruber,1474,CRW_16S_B_539,Bacteria,Actinobacteria
Nocardia testacea,1487,CRW_16S_B_1044,Bacteria,Actinobacteria
Rhodococcus opacus,1507,CRW_16S_B_1045,Bacteria,Actinobacteria
Nocardia transvalensis,1489,CRW_16S_B_1066,Bacteria,Actinobacteria
Streptomyces bikiniensis,1522,CRW_16S_B_1069,Bacteria,Actinobacteria
Rhodococcus rhodochrous,1487,CRW_16S_B_1070,Bacteria,Actinobacteria
Rhodococcus fascians,1507,CRW_16S_B_1072,Bacteria,Actinobacteria
Luedemannella helvata,1500,CRW_16S_B_1094,Bacteria,Actinobacteria
Luedemannella helvata,1496,CRW_16S_B_1095,Bacteria,Actinobacteria
Luedemannella flava,1506,CRW_16S_B_1096,Bacteria,Actinobacteria
Micromonospora chokoriensis,1503,CRW_16S_B_1098,Bacteria,Actinobacteria
Micromonospora coxensis,1511,CRW_16S_B_1099,Bacteria,Actinobacteria
Streptomyces panacagri,1492,CRW_16S_B_1102,Bacteria,Actinobacteria
Streptomyces thermoalcalitolerans,1485,CRW_16S_B_1114,Bacteria,Actinobacteria
Streptomyces scopiformis,1482,CRW_16S_B_1132,Bacteria,Actinobacteria
Streptomyces thermodiastaticus,1482,CRW_16S_B_1133,Bacteria,Actinobacteria
Streptomyces thermocarboxydovorans,1484,CRW_16S_B_1134,Bacteria,Actinobacteria
Streptomyces enissocaesilis,1481,CRW_16S_B_1135,Bacteria,Actinobacteria
Streptomyces flavovariabilis,1481,CRW_16S_B_1136,Bacteria,Actinobacteria
Streptomyces rectiviolaceus,1483,CRW_16S_B_1137,Bacteria,Actinobacteria
Streptomyces monomycini,1484,CRW_16S_B_1141,Bacteria,Actinobacteria
Streptomyces thermocoprophilus,1483,CRW_16S_B_1143,Bacteria,Actinobacteria
Streptomyces javensis,1482,CRW_16S_B_1145,Bacteria,Actinobacteria
Streptomyces rhizosphaericus,1482,CRW_16S_B_1146,Bacteria,Actinobacteria
Streptomyces yogyakartensis,1482,CRW_16S_B_1147,Bacteria,Actinobacteria
Streptomyces sanglieri,1481,CRW_16S_B_1150,Bacteria,Actinobacteria
Streptomyces asiaticus,1482,CRW_16S_B_1151,Bacteria,Actinobacteria
Streptomyces mexicanus,1483,CRW_16S_B_1166,Bacteria,Actinobacteria
Streptomyces seoulensis,1481,CRW_16S_B_1169,Bacteria,Actinobacteria
Streptomyces scabiei,1521,CRW_16S_B_1189,Bacteria,Actinobacteria
Streptomyces acidiscabies,1521,CRW_16S_B_1190,Bacteria,Actinobacteria
Micromonospora pattaloongensis,1511,CRW_16S_B_1194,Bacteria,Actinobacteria
Arcanobacterium haemolyticum,1489,CRW_16S_B_1195,Bacteria,Actinobacteria
Streptomyces caelestis,1518,CRW_16S_B_1206,Bacteria,Actinobacteria
Actinobaculum suis,1526,CRW_16S_B_1237,Bacteria,Actinobacteria
Actinoplanes digitatis,1507,CRW_16S_B_1247,Bacteria,Actinobacteria
Actinoplanes durhamensis,1509,CRW_16S_B_1248,Bacteria,Actinobacteria
Streptomyces yeochonensis,1489,CRW_16S_B_1265,Bacteria,Actinobacteria
Streptomyces avermitilis,1517,CRW_16S_B_1273,Bacteria,Actinobacteria
Corynebacterium glutamicum,1523,CRW_16S_B_1288,Bacteria,Actinobacteria
Actinosynnema mirum,1509,CRW_16S_B_1298,Bacteria,Actinobacteria
Mycobacterium montefiorense,1517,CRW_16S_B_1301,Bacteria,Actinobacteria
Streptomyces speibonae,1490,CRW_16S_B_1331,Bacteria,Actinobacteria
Rhodococcus equi,1492,CRW_16S_B_1333,Bacteria,Actinobacteria
Nocardia veterana,1494,CRW_16S_B_1334,Bacteria,Actinobacteria
Streptomyces humiferus,1509,CRW_16S_B_1336,Bacteria,Actinobacteria
Streptomyces violaceoruber,1510,CRW_16S_B_1337,Bacteria,Actinobacteria
Streptomyces violaceoruber,1513,CRW_16S_B_1339,Bacteria,Actinobacteria
Streptomyces coelescens,1515,CRW_16S_B_1341,Bacteria,Actinobacteria
Streptomyces violaceolatus,1510,CRW_16S_B_1342,Bacteria,Actinobacteria
Actinoplanes ferrugineus,1509,CRW_16S_B_1375,Bacteria,Actinobacteria
Agromyces mediolanus,1484,CRW_16S_B_1380,Bacteria,Actinobacteria
Agromyces mediolanus,1519,CRW_16S_B_1381,Bacteria,Actinobacteria
Agromyces ramosus,1482,CRW_16S_B_1385,Bacteria,Actinobacteria
Streptomyces purpurogeneiscleroticus,1498,CRW_16S_B_1413,Bacteria,Actinobacteria
Streptomyces violens,1498,CRW_16S_B_1414,Bacteria,Actinobacteria
Streptomyces olivaceiscleroticus,1498,CRW_16S_B_1415,Bacteria,Actinobacteria
Streptomyces niger,1498,CRW_16S_B_1416,Bacteria,Actinobacteria
Streptomyces sclerotialus,1498,CRW_16S_B_1417,Bacteria,Actinobacteria
Streptomyces chrestomyceticus,1497,CRW_16S_B_1418,Bacteria,Actinobacteria
Streptomyces chattanoogensis,1484,CRW_16S_B_1420,Bacteria,Actinobacteria
Streptomyces tubercidicus,1498,CRW_16S_B_1421,Bacteria,Actinobacteria
Streptomyces catenulae,1498,CRW_16S_B_1422,Bacteria,Actinobacteria
Mycobacterium confluentis,1504,CRW_16S_B_1423,Bacteria,Actinobacteria
Arthrobacter pigmenti,1489,CRW_16S_B_1424,Bacteria,Actinobacteria
Mycobacterium mageritense,1497,CRW_16S_B_1431,Bacteria,Actinobacteria
Micrococcus luteus,1506,CRW_16S_B_1435,Bacteria,Actinobacteria
Micrococcus luteus,1502,CRW_16S_B_1436,Bacteria,Actinobacteria
Micrococcus luteus,1507,CRW_16S_B_1437,Bacteria,Actinobacteria
Streptomyces olivaceiscleroticus,1481,CRW_16S_B_1470,Bacteria,Actinobacteria
Streptomyces aurantiacus,1482,CRW_16S_B_1502,Bacteria,Actinobacteria
Mycobacterium immunogenum,1521,CRW_16S_B_1540,Bacteria,Actinobacteria
Rhodococcus triatomae,1486,CRW_16S_B_1546,Bacteria,Actinobacteria
Rhodococcus triatomae,1489,CRW_16S_B_1547,Bacteria,Actinobacteria
Nocardia elegans,1483,CRW_16S_B_1548,Bacteria,Actinobacteria
Arthrobacter gandavensis,1482,CRW_16S_B_1631,Bacteria,Actinobacteria
Actinoplanes missouriensis,1484,CRW_16S_B_1667,Bacteria,Actinobacteria
Amycolatopsis orientalis,1515,CRW_16S_B_1672,Bacteria,Actinobacteria
Nocardia farcinica,1513,CRW_16S_B_1690,Bacteria,Actinobacteria
Nocardia farcinica,1513,CRW_16S_B_1691,Bacteria,Actinobacteria
Nocardia farcinica,1512,CRW_16S_B_1692,Bacteria,Actinobacteria
Actinoplanes palleronii,1508,CRW_16S_B_1693,Bacteria,Actinobacteria
Actinoplanes philippinensis,1504,CRW_16S_B_1702,Bacteria,Actinobacteria
Actinoplanes utahensis,1508,CRW_16S_B_1705,Bacteria,Actinobacteria
Arthrobacter agilis,1482,CRW_16S_B_1708,Bacteria,Actinobacteria
Arthrobacter globiformis,1531,CRW_16S_B_1714,Bacteria,Actinobacteria
Coprothermobacter proteolyticus,1525,CRW_16S_B_16053,Bacteria,Coprothermobacterota
Actinosynnema mirum,1501,CRW_16S_B_1754,Bacteria,Actinobacteria
Actinoplanes utahensis,1508,CRW_16S_B_1769,Bacteria,Actinobacteria
Mycobacterium brisbanense,1499,CRW_16S_B_1774,Bacteria,Actinobacteria
Mycobacterium porcinum,1499,CRW_16S_B_1776,Bacteria,Actinobacteria
Mycobacterium porcinum,1498,CRW_16S_B_1777,Bacteria,Actinobacteria
Nocardiopsis alba,1515,CRW_16S_B_1779,Bacteria,Actinobacteria
Streptomyces koyangensis,1488,CRW_16S_B_1789,Bacteria,Actinobacteria
Rhodococcus erythropolis,1524,CRW_16S_B_1808,Bacteria,Actinobacteria
Rhodococcus erythropolis,1522,CRW_16S_B_1810,Bacteria,Actinobacteria
Rhodococcus erythropolis,1523,CRW_16S_B_1811,Bacteria,Actinobacteria
Rhodococcus erythropolis,1521,CRW_16S_B_1814,Bacteria,Actinobacteria
Rhodococcus erythropolis,1523,CRW_16S_B_1815,Bacteria,Actinobacteria
Rhodococcus erythropolis,1506,CRW_16S_B_1817,Bacteria,Actinobacteria
Rhodococcus erythropolis,1520,CRW_16S_B_1818,Bacteria,Actinobacteria
Rhodococcus erythropolis,1506,CRW_16S_B_1819,Bacteria,Actinobacteria
Rhodococcus erythropolis,1513,CRW_16S_B_1820,Bacteria,Actinobacteria
Rhodococcus erythropolis,1510,CRW_16S_B_1821,Bacteria,Actinobacteria
Rhodococcus erythropolis,1523,CRW_16S_B_1822,Bacteria,Actinobacteria
Kitasatospora putterlickiae,1532,CRW_16S_B_1830,Bacteria,Actinobacteria
Streptomyces scabiei,1521,CRW_16S_B_1835,Bacteria,Actinobacteria
Streptomyces turgidiscabies,1490,CRW_16S_B_1838,Bacteria,Actinobacteria
Streptomyces turgidiscabies,1490,CRW_16S_B_1839,Bacteria,Actinobacteria
Streptomyces turgidiscabies,1490,CRW_16S_B_1840,Bacteria,Actinobacteria
Streptomyces acidiscabies,1488,CRW_16S_B_1843,Bacteria,Actinobacteria
Streptomyces acidiscabies,1521,CRW_16S_B_1845,Bacteria,Actinobacteria
Streptomyces acidiscabies,1489,CRW_16S_B_1846,Bacteria,Actinobacteria
Streptomyces acidiscabies,1489,CRW_16S_B_1847,Bacteria,Actinobacteria
Streptomyces acidiscabies,1491,CRW_16S_B_1848,Bacteria,Actinobacteria
Streptomyces ipomoeae,1490,CRW_16S_B_1850,Bacteria,Actinobacteria
Streptomyces stelliscabiei,1523,CRW_16S_B_1851,Bacteria,Actinobacteria
Streptomyces europaeiscabiei,1489,CRW_16S_B_1852,Bacteria,Actinobacteria
Streptomyces europaeiscabiei,1504,CRW_16S_B_1854,Bacteria,Actinobacteria
Streptomyces europaeiscabiei,1521,CRW_16S_B_1855,Bacteria,Actinobacteria
Streptomyces scabiei,1490,CRW_16S_B_1856,Bacteria,Actinobacteria
Streptomyces scabiei,1501,CRW_16S_B_1857,Bacteria,Actinobacteria
Streptomyces scabiei,1489,CRW_16S_B_1858,Bacteria,Actinobacteria
Streptomyces scabiei,1488,CRW_16S_B_1859,Bacteria,Actinobacteria
Streptomyces scabiei,1521,CRW_16S_B_1860,Bacteria,Actinobacteria
Streptomyces griseus,1490,CRW_16S_B_1861,Bacteria,Actinobacteria
Streptomyces griseofuscus,1491,CRW_16S_B_1862,Bacteria,Actinobacteria
Streptomyces scabiei,1521,CRW_16S_B_1863,Bacteria,Actinobacteria
Streptomyces scabiei,1521,CRW_16S_B_1864,Bacteria,Actinobacteria
Streptomyces scabiei,1522,CRW_16S_B_1866,Bacteria,Actinobacteria
Mycobacterium saskatchewanense,1511,CRW_16S_B_1868,Bacteria,Actinobacteria
Mycobacterium saskatchewanense,1511,CRW_16S_B_1869,Bacteria,Actinobacteria
Streptomyces africanus,1488,CRW_16S_B_1870,Bacteria,Actinobacteria
Nocardiopsis alkaliphila,1516,CRW_16S_B_1896,Bacteria,Actinobacteria
Streptomyces sodiiphilus,1489,CRW_16S_B_1911,Bacteria,Actinobacteria
Streptomyces ferralitis,1490,CRW_16S_B_1918,Bacteria,Actinobacteria
Streptomyces hebeiensis,1520,CRW_16S_B_1919,Bacteria,Actinobacteria
Mycobacterium sherrisii,1510,CRW_16S_B_2002,Bacteria,Actinobacteria
Streptomyces scabiei,1489,CRW_16S_B_2064,Bacteria,Actinobacteria
Mycobacterium peregrinum,1483,CRW_16S_B_2083,Bacteria,Actinobacteria
Mycobacterium septicum,1483,CRW_16S_B_2084,Bacteria,Actinobacteria
Mycobacterium mucogenicum,1482,CRW_16S_B_2086,Bacteria,Actinobacteria
Mycobacterium mucogenicum,1482,CRW_16S_B_2087,Bacteria,Actinobacteria
Mycobacterium mucogenicum,1482,CRW_16S_B_2088,Bacteria,Actinobacteria
Mycobacterium mageritense,1485,CRW_16S_B_2089,Bacteria,Actinobacteria
Mycobacterium porcinum,1483,CRW_16S_B_2090,Bacteria,Actinobacteria
Mycobacterium smegmatis,1487,CRW_16S_B_2091,Bacteria,Actinobacteria
Mycobacterium goodii,1489,CRW_16S_B_2092,Bacteria,Actinobacteria
Mycobacterium immunogenum,1482,CRW_16S_B_2093,Bacteria,Actinobacteria
Mycobacterium senegalense,1483,CRW_16S_B_2094,Bacteria,Actinobacteria
Mycobacterium wolinskyi,1485,CRW_16S_B_2095,Bacteria,Actinobacteria
Mycobacterium farcinogenes,1483,CRW_16S_B_2096,Bacteria,Actinobacteria
Mycobacterium marinum,1526,CRW_16S_B_2120,Bacteria,Actinobacteria
Mycobacterium marinum,1526,CRW_16S_B_2121,Bacteria,Actinobacteria
Mycobacterium marinum,1526,CRW_16S_B_2138,Bacteria,Actinobacteria
Mycobacterium marinum,1525,CRW_16S_B_2139,Bacteria,Actinobacteria
Micromonospora echinospora,1517,CRW_16S_B_2161,Bacteria,Actinobacteria
Mycobacterium gordonae,1491,CRW_16S_B_2267,Bacteria,Actinobacteria
Nocardia farcinica,1483,CRW_16S_B_2294,Bacteria,Actinobacteria
Streptomyces venezuelae,1483,CRW_16S_B_2324,Bacteria,Actinobacteria
Rhodococcus equi,1501,CRW_16S_B_2367,Bacteria,Actinobacteria
Mycobacterium septicum,1481,CRW_16S_B_2424,Bacteria,Actinobacteria
Nocardia lijiangensis,1509,CRW_16S_B_2425,Bacteria,Actinobacteria
Streptomyces daliensis,1520,CRW_16S_B_2426,Bacteria,Actinobacteria
