Organism name,Length,Benchmark ID,Taxonomy.SILVA.superkingdom,Taxonomy.SILVA.phylum
Lactobacillus sharpeae,1523,CRW_16S_B_15234,Bacteria,Firmicutes
Lactobacillus sp.,1519,CRW_16S_B_15235,Bacteria,Firmicutes
Lactobacillus vaginalis,1490,CRW_16S_B_15236,Bacteria,Firmicutes
Lactobacillus vermiforme,1523,CRW_16S_B_15237,Bacteria,Firmicutes
Oxalophagus oxalicus,1518,CRW_16S_B_15243,Bacteria,Firmicutes
Paenibacillus amylolyticus,1508,CRW_16S_B_15249,Bacteria,Firmicutes
Paenibacillus apiarius,1489,CRW_16S_B_15251,Bacteria,Firmicutes
Arthrobacter sp. R-20814,1481,CRW_16S_B_1532,Bacteria,Actinobacteria
Paenibacillus macerans,1496,CRW_16S_B_15265,Bacteria,Firmicutes
Paenibacillus macquariensis,1497,CRW_16S_B_15269,Bacteria,Firmicutes
Paenibacillus polymyxa,1491,CRW_16S_B_15273,Bacteria,Firmicutes
Paenibacillus validus,1483,CRW_16S_B_15278,Bacteria,Firmicutes
Pediococcus acidilactici,1526,CRW_16S_B_15282,Bacteria,Firmicutes
Pediococcus pentosaceus,1534,CRW_16S_B_15283,Bacteria,Firmicutes
Paenibacillus jamilae,1538,CRW_16S_B_15284,Bacteria,Firmicutes
Saccharococcus thermophilus,1538,CRW_16S_B_15291,Bacteria,Firmicutes
Saccharococcus thermophilus,1538,CRW_16S_B_15292,Bacteria,Firmicutes
Staphylococcus condimenti,1545,CRW_16S_B_15301,Bacteria,Firmicutes
Salinicoccus roseus,1543,CRW_16S_B_15302,Bacteria,Firmicutes
Alicyclobacillus disulfidooxidans,1496,CRW_16S_B_15306,Bacteria,Firmicutes
Sulfobacillus thermosulfidooxidans,1519,CRW_16S_B_15309,Bacteria,Firmicutes
Staphylococcus piscifermentans,1493,CRW_16S_B_15316,Bacteria,Firmicutes
Staphylococcus piscifermentans,1544,CRW_16S_B_15317,Bacteria,Firmicutes
Staphylococcus piscifermentans,1545,CRW_16S_B_15318,Bacteria,Firmicutes
Sporolactobacillus inulinus,1485,CRW_16S_B_15321,Bacteria,Firmicutes
Sporolactobacillus inulinus,1485,CRW_16S_B_15322,Bacteria,Firmicutes
Sporolactobacillus inulinus,1531,CRW_16S_B_15323,Bacteria,Firmicutes
Sporolactobacillus terrae,1483,CRW_16S_B_15328,Bacteria,Firmicutes
Sporolactobacillus terrae,1483,CRW_16S_B_15329,Bacteria,Firmicutes
Sporolactobacillus nakayamae subsp. racemicus,1483,CRW_16S_B_15330,Bacteria,Firmicutes
Staphylococcus sp. LMG 21006,1504,CRW_16S_B_15335,Bacteria,Firmicutes
Mycobacterium immunogenum,1521,CRW_16S_B_1540,Bacteria,Actinobacteria
Streptococcus anginosus,1503,CRW_16S_B_15350,Bacteria,Firmicutes
Streptococcus parasanguinis,1481,CRW_16S_B_15380,Bacteria,Firmicutes
Streptococcus salivarius,1530,CRW_16S_B_15396,Bacteria,Firmicutes
Streptococcus sanguinis,1481,CRW_16S_B_15398,Bacteria,Firmicutes
Rhodococcus triatomae,1486,CRW_16S_B_1546,Bacteria,Actinobacteria
Rhodococcus triatomae,1489,CRW_16S_B_1547,Bacteria,Actinobacteria
Staphylococcus aureus,1500,CRW_16S_B_15412,Bacteria,Firmicutes
Nocardia elegans,1483,CRW_16S_B_1548,Bacteria,Actinobacteria
Staphylococcus epidermidis,1499,CRW_16S_B_15440,Bacteria,Firmicutes
Staphylococcus haemolyticus,1544,CRW_16S_B_15442,Bacteria,Firmicutes
Staphylococcus hominis,1544,CRW_16S_B_15445,Bacteria,Firmicutes
Staphylococcus muscae,1500,CRW_16S_B_15451,Bacteria,Firmicutes
Staphylococcus saccharolyticus,1527,CRW_16S_B_15453,Bacteria,Firmicutes
Staphylococcus saprophyticus,1498,CRW_16S_B_15456,Bacteria,Firmicutes
Staphylococcus saprophyticus,1529,CRW_16S_B_15457,Bacteria,Firmicutes
Staphylococcus schleiferi,1527,CRW_16S_B_15458,Bacteria,Firmicutes
Staphylococcus schleiferi,1547,CRW_16S_B_15460,Bacteria,Firmicutes
Staphylococcus sciuri,1528,CRW_16S_B_15462,Bacteria,Firmicutes
Staphylococcus sp.,1510,CRW_16S_B_15463,Bacteria,Firmicutes
Vagococcus fluvialis,1486,CRW_16S_B_15480,Bacteria,Firmicutes
Vagococcus salmoninarum,1492,CRW_16S_B_15481,Bacteria,Firmicutes
Weissella confusa,1516,CRW_16S_B_15482,Bacteria,Firmicutes
Weissella confusa,1525,CRW_16S_B_15484,Bacteria,Firmicutes
Weissella halotolerans,1529,CRW_16S_B_15485,Bacteria,Firmicutes
Weissella kandleri,1517,CRW_16S_B_15486,Bacteria,Firmicutes
Weissella kandleri,1528,CRW_16S_B_15487,Bacteria,Firmicutes
Weissella minor,1516,CRW_16S_B_15488,Bacteria,Firmicutes
Weissella minor,1524,CRW_16S_B_15489,Bacteria,Firmicutes
Weissella paramesenteroides,1524,CRW_16S_B_15490,Bacteria,Firmicutes
Weissella viridescens,1517,CRW_16S_B_15491,Bacteria,Firmicutes
Weissella viridescens,1550,CRW_16S_B_15493,Bacteria,Firmicutes
Weissella paramesenteroides,1527,CRW_16S_B_15494,Bacteria,Firmicutes
Actinoplanes garbadinensis,1483,CRW_16S_B_1556,Bacteria,Actinobacteria
Actinoplanes kinshanensis,1510,CRW_16S_B_1587,Bacteria,Actinobacteria
Citricoccus sp. 3054,1483,CRW_16S_B_1600,Bacteria,Actinobacteria
Citricoccus sp. 3056,1492,CRW_16S_B_1601,Bacteria,Actinobacteria
Streptomyces tumenensis,1485,CRW_16S_B_1620,Bacteria,Actinobacteria
Nocardiopsis sp. AM9,1511,CRW_16S_B_1627,Bacteria,Actinobacteria
Nocardiopsis sp. AM12,1511,CRW_16S_B_1628,Bacteria,Actinobacteria
Arthrobacter gandavensis,1482,CRW_16S_B_1631,Bacteria,Actinobacteria
Actinoplanes missouriensis,1484,CRW_16S_B_1667,Bacteria,Actinobacteria
Amycolatopsis orientalis,1515,CRW_16S_B_1672,Bacteria,Actinobacteria
Corynebacterium glutamicum ATCC 13032,1524,CRW_16S_B_1684,Bacteria,Actinobacteria
Corynebacterium glutamicum ATCC 13032,1525,CRW_16S_B_1685,Bacteria,Actinobacteria
Corynebacterium glutamicum ATCC 13032,1524,CRW_16S_B_1686,Bacteria,Actinobacteria
Corynebacterium glutamicum ATCC 13032,1524,CRW_16S_B_1687,Bacteria,Actinobacteria
Acidaminococcus fermentans,1506,CRW_16S_B_15495,Bacteria,Firmicutes
Acidaminococcus fermentans,1516,CRW_16S_B_15496,Bacteria,Firmicutes
Acidaminococcus fermentans,1488,CRW_16S_B_15497,Bacteria,Firmicutes
Corynebacterium glutamicum ATCC 13032,1524,CRW_16S_B_1688,Bacteria,Actinobacteria
Clostridium perfringens,1485,CRW_16S_B_15506,Bacteria,Firmicutes
Clostridium perfringens,1517,CRW_16S_B_15507,Bacteria,Firmicutes
Corynebacterium glutamicum ATCC 13032,1524,CRW_16S_B_1689,Bacteria,Actinobacteria
Heliobacillus mobilis,1482,CRW_16S_B_15516,Bacteria,Firmicutes
Nocardia farcinica,1513,CRW_16S_B_1690,Bacteria,Actinobacteria
Nocardia farcinica,1513,CRW_16S_B_1691,Bacteria,Actinobacteria
Clostridium sardiniense,1519,CRW_16S_B_15533,Bacteria,Firmicutes
Clostridium sardiniense,1519,CRW_16S_B_15534,Bacteria,Firmicutes
Clostridium sardiniense,1519,CRW_16S_B_15535,Bacteria,Firmicutes
Clostridium sardiniense,1519,CRW_16S_B_15536,Bacteria,Firmicutes
Clostridium sardiniense,1519,CRW_16S_B_15537,Bacteria,Firmicutes
Clostridium sardiniense,1519,CRW_16S_B_15538,Bacteria,Firmicutes
Clostridium sardiniense,1519,CRW_16S_B_15539,Bacteria,Firmicutes
Nocardia farcinica,1512,CRW_16S_B_1692,Bacteria,Actinobacteria
Clostridium sardiniense,1519,CRW_16S_B_15540,Bacteria,Firmicutes
Actinoplanes palleronii,1508,CRW_16S_B_1693,Bacteria,Actinobacteria
Actinoplanes pallidoaurantiacus,1487,CRW_16S_B_1694,Bacteria,Actinobacteria
Actinoplanes penicillatus,1484,CRW_16S_B_1696,Bacteria,Actinobacteria
Clostridium perfringens str. 13,1506,CRW_16S_B_15590,Bacteria,Firmicutes
Clostridium perfringens str. 13,1506,CRW_16S_B_15591,Bacteria,Firmicutes
uncultured bacterium,1504,CRW_16S_B_15597,Bacteria,Chloroflexi
Clostridium sp. L15,1512,CRW_16S_B_15602,Bacteria,Firmicutes
Clostridium butyricum,1499,CRW_16S_B_15610,Bacteria,Firmicutes
Clostridium paraputrificum,1509,CRW_16S_B_15611,Bacteria,Firmicutes
Actinoplanes philippinensis,1504,CRW_16S_B_1702,Bacteria,Actinobacteria
Actinoplanes utahensis,1508,CRW_16S_B_1705,Bacteria,Actinobacteria
Actinoplanes purpeobrunneus,1487,CRW_16S_B_1706,Bacteria,Actinobacteria
Actinoplanes pyriformis,1508,CRW_16S_B_1707,Bacteria,Actinobacteria
Arthrobacter agilis,1482,CRW_16S_B_1708,Bacteria,Actinobacteria
Arthrobacter globiformis,1531,CRW_16S_B_1714,Bacteria,Actinobacteria
Clostridium perfringens str. 13,1506,CRW_16S_B_15846,Bacteria,Firmicutes
Clostridium perfringens str. 13,1506,CRW_16S_B_15847,Bacteria,Firmicutes
Clostridium perfringens str. 13,1506,CRW_16S_B_15848,Bacteria,Firmicutes
Clostridium perfringens str. 13,1506,CRW_16S_B_15849,Bacteria,Firmicutes
Clostridium perfringens str. 13,1507,CRW_16S_B_15850,Bacteria,Firmicutes
Clostridium perfringens str. 13,1507,CRW_16S_B_15851,Bacteria,Firmicutes
Clostridium perfringens str. 13,1506,CRW_16S_B_15852,Bacteria,Firmicutes
Clostridium perfringens str. 13,1506,CRW_16S_B_15854,Bacteria,Firmicutes
Butyrivibrio fibrisolvens,1533,CRW_16S_B_15856,Bacteria,Firmicutes
Butyrivibrio fibrisolvens,1510,CRW_16S_B_15857,Bacteria,Firmicutes
Butyrivibrio fibrisolvens,1501,CRW_16S_B_15858,Bacteria,Firmicutes
Butyrivibrio fibrisolvens,1503,CRW_16S_B_15859,Bacteria,Firmicutes
Butyrivibrio fibrisolvens,1481,CRW_16S_B_15861,Bacteria,Firmicutes
Clostridium algidicarnis,1511,CRW_16S_B_15877,Bacteria,Firmicutes
Clostridium argentinense,1504,CRW_16S_B_15882,Bacteria,Firmicutes
Clostridium baratii,1508,CRW_16S_B_15885,Bacteria,Firmicutes
Clostridium baratii,1508,CRW_16S_B_15886,Bacteria,Firmicutes
Clostridium beijerinckii,1503,CRW_16S_B_15888,Bacteria,Firmicutes
Clostridium beijerinckii,1504,CRW_16S_B_15889,Bacteria,Firmicutes
Clostridium botulinum,1508,CRW_16S_B_15905,Bacteria,Firmicutes
Clostridium botulinum,1505,CRW_16S_B_15906,Bacteria,Firmicutes
Clostridium botulinum,1506,CRW_16S_B_15907,Bacteria,Firmicutes
Clostridium botulinum,1508,CRW_16S_B_15908,Bacteria,Firmicutes
Clostridium botulinum A,1504,CRW_16S_B_15909,Bacteria,Firmicutes
Clostridium botulinum B,1503,CRW_16S_B_15910,Bacteria,Firmicutes
Clostridium botulinum,1509,CRW_16S_B_15911,Bacteria,Firmicutes
Clostridium botulinum,1508,CRW_16S_B_15912,Bacteria,Firmicutes
Clostridium botulinum,1506,CRW_16S_B_15916,Bacteria,Firmicutes
Clostridium butyricum,1506,CRW_16S_B_15917,Bacteria,Firmicutes
Clostridium butyricum,1506,CRW_16S_B_15918,Bacteria,Firmicutes
Clostridium butyricum,1506,CRW_16S_B_15919,Bacteria,Firmicutes
Clostridium cellulovorans,1506,CRW_16S_B_15929,Bacteria,Firmicutes
Clostridium cellulovorans,1506,CRW_16S_B_15930,Bacteria,Firmicutes
Clostridium chartatabidum,1500,CRW_16S_B_15931,Bacteria,Firmicutes
Clostridium chauvoei,1507,CRW_16S_B_15932,Bacteria,Firmicutes
Clostridium collagenovorans,1506,CRW_16S_B_15937,Bacteria,Firmicutes
Clostridium corinoforum,1500,CRW_16S_B_15939,Bacteria,Firmicutes
unidentified Anaerocellum group bacteria,1535,CRW_16S_B_15940,Bacteria,Firmicutes
Clostridium felsineum,1492,CRW_16S_B_15947,Bacteria,Firmicutes
Clostridium formicaceticum,1521,CRW_16S_B_15949,Bacteria,Firmicutes
Actinoplanes roseosporangius,1510,CRW_16S_B_1733,Bacteria,Actinobacteria
Clostridium grantii,1494,CRW_16S_B_15952,Bacteria,Firmicutes
Tissierella praeacuta,1521,CRW_16S_B_15954,Bacteria,Firmicutes
Caloramator fervidus,1519,CRW_16S_B_15974,Bacteria,Firmicutes
Clostridium novyi,1504,CRW_16S_B_15983,Bacteria,Firmicutes
Clostridium pasteurianum,1486,CRW_16S_B_15992,Bacteria,Firmicutes
Clostridium perfringens,1513,CRW_16S_B_15993,Bacteria,Firmicutes
Clostridium paraputrificum,1511,CRW_16S_B_16002,Bacteria,Firmicutes
Clostridium puniceum,1491,CRW_16S_B_16007,Bacteria,Firmicutes
Clostridium botulinum,1513,CRW_16S_B_16009,Bacteria,Firmicutes
Dendrosporobacter quercicolus,1503,CRW_16S_B_16010,Bacteria,Firmicutes
Clostridium sardiniense,1503,CRW_16S_B_16014,Bacteria,Firmicutes
Clostridium septicum,1507,CRW_16S_B_16016,Bacteria,Firmicutes
Clostridium sp.,1493,CRW_16S_B_16018,Bacteria,Firmicutes
Clostridium sporogenes,1503,CRW_16S_B_16023,Bacteria,Firmicutes
Clostridium subterminale,1509,CRW_16S_B_16031,Bacteria,Firmicutes
Clostridium tetani,1508,CRW_16S_B_16037,Bacteria,Firmicutes
Clostridium thermobutyricum,1495,CRW_16S_B_16044,Bacteria,Firmicutes
Clostridium thermobutyricum,1495,CRW_16S_B_16045,Bacteria,Firmicutes
Clostridium thermopalmarium,1503,CRW_16S_B_16051,Bacteria,Firmicutes
Clostridium thermopalmarium,1503,CRW_16S_B_16052,Bacteria,Firmicutes
Coprothermobacter proteolyticus,1525,CRW_16S_B_16053,Bacteria,Coprothermobacterota
Clostridium tyrobutyricum,1513,CRW_16S_B_16054,Bacteria,Firmicutes
Desulfitobacterium dehalogenans,1514,CRW_16S_B_16061,Bacteria,Firmicutes
Desulfitobacterium hafniense,1530,CRW_16S_B_16063,Bacteria,Firmicutes
Dialister pneumosintes,1504,CRW_16S_B_16072,Bacteria,Firmicutes
Dialister pneumosintes,1493,CRW_16S_B_16074,Bacteria,Firmicutes
Actinosynnema mirum,1501,CRW_16S_B_1754,Bacteria,Actinobacteria
Actinoplanes tuftoflagellus,1509,CRW_16S_B_1763,Bacteria,Actinobacteria
uncultured bacterium,1501,CRW_16S_B_16252,Bacteria,Chloroflexi
Eubacterium barkeri,1518,CRW_16S_B_16269,Bacteria,Firmicutes
Eubacterium barkeri,1507,CRW_16S_B_16270,Bacteria,Firmicutes
Eubacterium limosum,1487,CRW_16S_B_16286,Bacteria,Firmicutes
Eubacterium limosum,1503,CRW_16S_B_16287,Bacteria,Firmicutes
Microbacterium sp.,1524,CRW_16S_B_1767,Bacteria,Actinobacteria
Eubacterium multiforme,1510,CRW_16S_B_16291,Bacteria,Firmicutes
Mogibacterium timidum,1498,CRW_16S_B_16305,Bacteria,Firmicutes
Eubacterium ventriosum,1529,CRW_16S_B_16308,Bacteria,Firmicutes
Eubacterium ventriosum,1483,CRW_16S_B_16309,Bacteria,Firmicutes
Actinoplanes utahensis,1508,CRW_16S_B_1769,Bacteria,Actinobacteria
Eubacterium xylanophilum,1496,CRW_16S_B_16311,Bacteria,Firmicutes
Faecalibacterium prausnitzii,1499,CRW_16S_B_16315,Bacteria,Firmicutes
Actinoplanes violaceus,1509,CRW_16S_B_1770,Bacteria,Actinobacteria
Heliobacterium chlorum,1512,CRW_16S_B_16328,Bacteria,Firmicutes
Ilyobacter delafieldii,1501,CRW_16S_B_16341,Bacteria,Firmicutes
Megasphaera elsdenii,1539,CRW_16S_B_16347,Bacteria,Firmicutes
Moorella thermoautotrophica,1523,CRW_16S_B_16351,Bacteria,Firmicutes
Moorella thermoacetica,1550,CRW_16S_B_16352,Bacteria,Firmicutes
Oxobacter pfennigii,1496,CRW_16S_B_16355,Bacteria,Firmicutes
Phascolarctobacterium faecium,1511,CRW_16S_B_16359,Bacteria,Firmicutes
Mycobacterium brisbanense,1499,CRW_16S_B_1774,Bacteria,Actinobacteria
Phascolarctobacterium faecium,1547,CRW_16S_B_16361,Bacteria,Firmicutes
Mycobacterium porcinum,1499,CRW_16S_B_1776,Bacteria,Actinobacteria
Pseudoramibacter alactolyticus,1521,CRW_16S_B_16382,Bacteria,Firmicutes
Mycobacterium porcinum,1498,CRW_16S_B_1777,Bacteria,Actinobacteria
Sporobacter termitidis,1506,CRW_16S_B_16397,Bacteria,Firmicutes
Succiniclasticum ruminis,1505,CRW_16S_B_16398,Bacteria,Firmicutes
Schwartzia succinivorans,1489,CRW_16S_B_16399,Bacteria,Firmicutes
Selenomonas ruminantium,1486,CRW_16S_B_16402,Bacteria,Firmicutes
Selenomonas sputigena,1499,CRW_16S_B_16405,Bacteria,Firmicutes
Sporomusa paucivorans,1502,CRW_16S_B_16408,Bacteria,Firmicutes
Sporomusa silvacetica,1481,CRW_16S_B_16409,Bacteria,Firmicutes
Nocardiopsis alba,1515,CRW_16S_B_1779,Bacteria,Actinobacteria
unidentified Anaerocellum group bacteria,1531,CRW_16S_B_16417,Bacteria,Firmicutes
unidentified Anaerocellum group bacteria,1515,CRW_16S_B_16418,Bacteria,Firmicutes
unidentified Anaerocellum group bacteria,1527,CRW_16S_B_16419,Bacteria,Firmicutes
Clostridium sporogenes,1517,CRW_16S_B_16420,Bacteria,Firmicutes
unidentified Anaerocellum group bacteria,1514,CRW_16S_B_16421,Bacteria,Firmicutes
unidentified Anaerocellum group bacteria,1513,CRW_16S_B_16423,Bacteria,Firmicutes
unidentified Anaerocellum group bacteria,1527,CRW_16S_B_16429,Bacteria,Firmicutes
Thermoanaerobacter brockii subsp. lactiethylicus,1507,CRW_16S_B_16435,Bacteria,Firmicutes
Thermoanaerobacter brockii subsp. finnii,1523,CRW_16S_B_16436,Bacteria,Firmicutes
Thermoanaerobacter brockii,1513,CRW_16S_B_16437,Bacteria,Firmicutes
Thermoanaerobacter ethanolicus,1515,CRW_16S_B_16441,Bacteria,Firmicutes
Thermoanaerobacter thermocopriae,1522,CRW_16S_B_16445,Bacteria,Firmicutes
Thermoanaerobacter thermocopriae,1522,CRW_16S_B_16446,Bacteria,Firmicutes
Veillonella atypica,1513,CRW_16S_B_16463,Bacteria,Firmicutes
Veillonella dispar,1513,CRW_16S_B_16464,Bacteria,Firmicutes
Veillonella parvula,1513,CRW_16S_B_16465,Bacteria,Firmicutes
Streptomyces sp. KJ-72,1487,CRW_16S_B_1786,Bacteria,Actinobacteria
Streptomyces koyangensis,1488,CRW_16S_B_1789,Bacteria,Actinobacteria
Mycobacterium manitobense,1495,CRW_16S_B_1790,Bacteria,Actinobacteria
Mycobacterium sp. JS623,1519,CRW_16S_B_1799,Bacteria,Actinobacteria
Mycobacterium sp. JS624,1515,CRW_16S_B_1800,Bacteria,Actinobacteria
Rhodococcus erythropolis,1524,CRW_16S_B_1808,Bacteria,Actinobacteria
Rhodococcus erythropolis,1522,CRW_16S_B_1810,Bacteria,Actinobacteria
Rhodococcus erythropolis,1523,CRW_16S_B_1811,Bacteria,Actinobacteria
Rhodococcus erythropolis,1521,CRW_16S_B_1814,Bacteria,Actinobacteria
Rhodococcus erythropolis,1523,CRW_16S_B_1815,Bacteria,Actinobacteria
Rhodococcus erythropolis,1506,CRW_16S_B_1817,Bacteria,Actinobacteria
Rhodococcus erythropolis,1520,CRW_16S_B_1818,Bacteria,Actinobacteria
Rhodococcus erythropolis,1506,CRW_16S_B_1819,Bacteria,Actinobacteria
Rhodococcus erythropolis,1513,CRW_16S_B_1820,Bacteria,Actinobacteria
Rhodococcus erythropolis,1510,CRW_16S_B_1821,Bacteria,Actinobacteria
Rhodococcus erythropolis,1523,CRW_16S_B_1822,Bacteria,Actinobacteria
Kitasatospora putterlickiae,1532,CRW_16S_B_1830,Bacteria,Actinobacteria
Streptomyces scabiei,1521,CRW_16S_B_1835,Bacteria,Actinobacteria
Streptomyces turgidiscabies,1490,CRW_16S_B_1838,Bacteria,Actinobacteria
Streptomyces turgidiscabies,1490,CRW_16S_B_1839,Bacteria,Actinobacteria
Streptomyces turgidiscabies,1490,CRW_16S_B_1840,Bacteria,Actinobacteria
Streptomyces acidiscabies,1488,CRW_16S_B_1843,Bacteria,Actinobacteria
Streptomyces acidiscabies,1521,CRW_16S_B_1845,Bacteria,Actinobacteria
Streptomyces acidiscabies,1489,CRW_16S_B_1846,Bacteria,Actinobacteria
Streptomyces acidiscabies,1489,CRW_16S_B_1847,Bacteria,Actinobacteria
Streptomyces acidiscabies,1491,CRW_16S_B_1848,Bacteria,Actinobacteria
Streptomyces ipomoeae,1490,CRW_16S_B_1850,Bacteria,Actinobacteria
Streptomyces stelliscabiei,1523,CRW_16S_B_1851,Bacteria,Actinobacteria
Streptomyces europaeiscabiei,1489,CRW_16S_B_1852,Bacteria,Actinobacteria
Streptomyces europaeiscabiei,1504,CRW_16S_B_1854,Bacteria,Actinobacteria
Streptomyces europaeiscabiei,1521,CRW_16S_B_1855,Bacteria,Actinobacteria
Streptomyces scabiei,1490,CRW_16S_B_1856,Bacteria,Actinobacteria
Streptomyces scabiei,1501,CRW_16S_B_1857,Bacteria,Actinobacteria
Streptomyces scabiei,1489,CRW_16S_B_1858,Bacteria,Actinobacteria
Streptomyces scabiei,1488,CRW_16S_B_1859,Bacteria,Actinobacteria
Streptomyces scabiei,1521,CRW_16S_B_1860,Bacteria,Actinobacteria
Streptomyces griseus,1490,CRW_16S_B_1861,Bacteria,Actinobacteria
Streptomyces griseofuscus,1491,CRW_16S_B_1862,Bacteria,Actinobacteria
Streptomyces scabiei,1521,CRW_16S_B_1863,Bacteria,Actinobacteria
Streptomyces scabiei,1521,CRW_16S_B_1864,Bacteria,Actinobacteria
Streptomyces scabiei,1522,CRW_16S_B_1866,Bacteria,Actinobacteria
Mycobacterium saskatchewanense,1511,CRW_16S_B_1868,Bacteria,Actinobacteria
Mycobacterium saskatchewanense,1511,CRW_16S_B_1869,Bacteria,Actinobacteria
Streptomyces africanus,1488,CRW_16S_B_1870,Bacteria,Actinobacteria
Streptomyces sp. NRRL 30566,1534,CRW_16S_B_1895,Bacteria,Actinobacteria
Nocardiopsis alkaliphila,1516,CRW_16S_B_1896,Bacteria,Actinobacteria
Mycobacterium sacrum,1485,CRW_16S_B_1910,Bacteria,Actinobacteria
Streptomyces sodiiphilus,1489,CRW_16S_B_1911,Bacteria,Actinobacteria
Streptomyces ferralitis,1490,CRW_16S_B_1918,Bacteria,Actinobacteria
Streptomyces hebeiensis,1520,CRW_16S_B_1919,Bacteria,Actinobacteria
Streptomyces sp. 40013,1496,CRW_16S_B_1933,Bacteria,Actinobacteria
Nocardiopsis sp. DSM 44659,1490,CRW_16S_B_1971,Bacteria,Actinobacteria
bacterium K2-36A,1492,CRW_16S_B_2000,Bacteria,Actinobacteria
Mycobacterium sherrisii,1510,CRW_16S_B_2002,Bacteria,Actinobacteria
Candidatus Phytoplasma japonicum,1521,CRW_16S_B_16467,Bacteria,Firmicutes
Acholeplasma laidlawii,1508,CRW_16S_B_16479,Bacteria,Firmicutes
Acholeplasma oculi,1490,CRW_16S_B_16481,Bacteria,Firmicutes
Acholeplasma oculi,1490,CRW_16S_B_16482,Bacteria,Firmicutes
'Fragaria multicipita' phytoplasma,1532,CRW_16S_B_16500,Bacteria,Firmicutes
'Fragaria multicipita' phytoplasma,1532,CRW_16S_B_16501,Bacteria,Firmicutes
Brinjal little leaf phytoplasma,1503,CRW_16S_B_16503,Bacteria,Firmicutes
Chinaberry yellows phytoplasma,1495,CRW_16S_B_16509,Bacteria,Firmicutes
Candidatus Phytoplasma solani,1522,CRW_16S_B_16513,Bacteria,Firmicutes
Argentinian alfalfa witches'-broom phytoplasma,1530,CRW_16S_B_16524,Bacteria,Firmicutes
Aster yellows phytoplasma,1526,CRW_16S_B_16525,Bacteria,Firmicutes
Aster yellows phytoplasma,1527,CRW_16S_B_16526,Bacteria,Firmicutes
Aster yellows phytoplasma,1527,CRW_16S_B_16527,Bacteria,Firmicutes
Aster yellows phytoplasma,1527,CRW_16S_B_16528,Bacteria,Firmicutes
Aster yellows phytoplasma,1527,CRW_16S_B_16529,Bacteria,Firmicutes
Aster yellows phytoplasma,1526,CRW_16S_B_16530,Bacteria,Firmicutes
Aster yellows phytoplasma,1531,CRW_16S_B_16531,Bacteria,Firmicutes
Aster yellows phytoplasma,1527,CRW_16S_B_16532,Bacteria,Firmicutes
Aster yellows phytoplasma,1530,CRW_16S_B_16533,Bacteria,Firmicutes
Aster yellows phytoplasma,1528,CRW_16S_B_16534,Bacteria,Firmicutes
Aster yellows phytoplasma,1527,CRW_16S_B_16535,Bacteria,Firmicutes
Aster yellows phytoplasma,1527,CRW_16S_B_16536,Bacteria,Firmicutes
Aster yellows phytoplasma,1527,CRW_16S_B_16537,Bacteria,Firmicutes
Aster yellows phytoplasma,1527,CRW_16S_B_16538,Bacteria,Firmicutes
Aster yellows phytoplasma,1526,CRW_16S_B_16539,Bacteria,Firmicutes
Aster yellows phytoplasma,1527,CRW_16S_B_16540,Bacteria,Firmicutes
Aster yellows phytoplasma,1527,CRW_16S_B_16541,Bacteria,Firmicutes
Aster yellows phytoplasma,1527,CRW_16S_B_16542,Bacteria,Firmicutes
Aster yellows phytoplasma,1527,CRW_16S_B_16543,Bacteria,Firmicutes
Aster yellows phytoplasma,1527,CRW_16S_B_16544,Bacteria,Firmicutes
Aster yellows phytoplasma,1527,CRW_16S_B_16545,Bacteria,Firmicutes
Aster yellows phytoplasma,1528,CRW_16S_B_16546,Bacteria,Firmicutes
Aster yellows phytoplasma,1527,CRW_16S_B_16547,Bacteria,Firmicutes
Aster yellows phytoplasma,1527,CRW_16S_B_16548,Bacteria,Firmicutes
Aster yellows phytoplasma,1527,CRW_16S_B_16549,Bacteria,Firmicutes
Aster yellows phytoplasma,1528,CRW_16S_B_16550,Bacteria,Firmicutes
Aster yellows phytoplasma,1527,CRW_16S_B_16551,Bacteria,Firmicutes
Aster yellows phytoplasma,1526,CRW_16S_B_16552,Bacteria,Firmicutes
Aster yellows phytoplasma,1528,CRW_16S_B_16553,Bacteria,Firmicutes
Aster yellows phytoplasma,1528,CRW_16S_B_16554,Bacteria,Firmicutes
Aster yellows phytoplasma,1527,CRW_16S_B_16555,Bacteria,Firmicutes
Aster yellows phytoplasma,1527,CRW_16S_B_16556,Bacteria,Firmicutes
Aster yellows phytoplasma,1527,CRW_16S_B_16557,Bacteria,Firmicutes
Candidatus Phytoplasma vitis,1527,CRW_16S_B_16559,Bacteria,Firmicutes
Candidatus Phytoplasma vitis,1527,CRW_16S_B_16560,Bacteria,Firmicutes
Candidatus Phytoplasma vitis,1527,CRW_16S_B_16561,Bacteria,Firmicutes
Rubus stunt phytoplasma,1529,CRW_16S_B_16564,Bacteria,Firmicutes
Rubus stunt phytoplasma,1528,CRW_16S_B_16565,Bacteria,Firmicutes
Rubus stunt phytoplasma,1529,CRW_16S_B_16566,Bacteria,Firmicutes
Rubus stunt phytoplasma,1529,CRW_16S_B_16567,Bacteria,Firmicutes
Candidatus Phytoplasma ulmi,1527,CRW_16S_B_16571,Bacteria,Firmicutes
Candidatus Phytoplasma ulmi,1527,CRW_16S_B_16572,Bacteria,Firmicutes
Candidatus Phytoplasma ulmi,1527,CRW_16S_B_16573,Bacteria,Firmicutes
