Organism name,Accession number,Length,Number of decoupled nucleotides,Number of weak bonds,Is Pseudoknotted,Pseudoknot order,Rna Type,Genus,Core,Core plus,Shape,Is Validated,Reference database,Description,Benchmark ID,Reference,Taxonomy.LTP.Classified,Taxonomy.LTP.superkingdom,Taxonomy.LTP.unknown 0,Taxonomy.LTP.class,Taxonomy.LTP.order,Taxonomy.LTP.family,Taxonomy.LTP.unknown 1,Taxonomy.LTP.unknown 2,Taxonomy.LTP.phylum
Bacillus thuringiensis,AJ420057,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_16861,--,Yes,Bacteria,Bacillota,Bacilli,,Bacillaceae,Caryophanales,,
Bacillus thuringiensis,AJ420058,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_16862,--,Yes,Bacteria,Bacillota,Bacilli,,Bacillaceae,Caryophanales,,
Bacillus thuringiensis,AJ420060,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_16864,--,Yes,Bacteria,Bacillota,Bacilli,,Bacillaceae,Caryophanales,,
Bacillus mycoides,AJ420064,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_16868,--,Yes,Bacteria,Bacillota,Bacilli,,Bacillaceae,Caryophanales,,
Bacillus mycoides,AJ420065,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_16869,--,Yes,Bacteria,Bacillota,Bacilli,,Bacillaceae,Caryophanales,,
Bacillus mycoides,AJ420066,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_16870,--,Yes,Bacteria,Bacillota,Bacilli,,Bacillaceae,Caryophanales,,
Bacillus mycoides,AJ420067,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_16871,--,Yes,Bacteria,Bacillota,Bacilli,,Bacillaceae,Caryophanales,,
Bacillus pseudomycoides,AJ420068,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_16872,--,Yes,Bacteria,Bacillota,Bacilli,,Bacillaceae,Caryophanales,,
Bartonella bacilliformis,AJ422178,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_16873,--,Yes,Bacteria,Pseudomonadota,Alphaproteobacteria,,Bartonellaceae,Hyphomicrobiales,,
Bartonella bacilliformis,AJ422179,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_16874,--,Yes,Bacteria,Pseudomonadota,Alphaproteobacteria,,Bartonellaceae,Hyphomicrobiales,,
Bartonella bacilliformis,AJ422180,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_16875,--,Yes,Bacteria,Pseudomonadota,Alphaproteobacteria,,Bartonellaceae,Hyphomicrobiales,,
Bartonella bacilliformis,AJ422181,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_16876,--,Yes,Bacteria,Pseudomonadota,Alphaproteobacteria,,Bartonellaceae,Hyphomicrobiales,,
Bartonella bacilliformis,AJ422182,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_16877,--,Yes,Bacteria,Pseudomonadota,Alphaproteobacteria,,Bartonellaceae,Hyphomicrobiales,,
Pseudomonas aeruginosa,AJ439388,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_16882,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,,,
Pseudomonas aeruginosa,AJ439389,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_16883,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,,,
Pseudomonas aeruginosa,AJ439390,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_16884,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,,,
Pseudomonas aeruginosa,AJ439391,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_16885,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,,,
Pseudomonas aeruginosa,AJ439392,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_16886,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,,,
Novosphingobium aromaticivorans,AJ439408,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_16892,--,Yes,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Erythrobacteraceae,,,
Novosphingobium capsulatum,AJ439409,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_16893,--,Yes,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Erythrobacteraceae,,,
Novosphingobium capsulatum,AJ439410,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_16894,--,Yes,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Erythrobacteraceae,,,
Novosphingobium capsulatum,AJ439411,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_16895,--,Yes,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Erythrobacteraceae,,,
Novosphingobium rosa,AJ439412,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_16896,--,Yes,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Erythrobacteraceae,,,
Novosphingobium stygium,AJ439413,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_16897,--,Yes,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Erythrobacteraceae,,,
Novosphingobium stygium,AJ439414,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_16898,--,Yes,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Erythrobacteraceae,,,
Novosphingobium subterraneum,AJ439418,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_16902,--,Yes,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Erythrobacteraceae,,,
Novosphingobium subterraneum,AJ439419,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_16903,--,Yes,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Erythrobacteraceae,,,
Novosphingobium lentum,AJ439420,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_16904,--,Yes,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Erythrobacteraceae,,,
Bartonella henselae,AJ439687,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_16905,--,Yes,Bacteria,Pseudomonadota,Alphaproteobacteria,,Bartonellaceae,Hyphomicrobiales,,
Bartonella henselae,AJ439688,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_16906,--,Yes,Bacteria,Pseudomonadota,Alphaproteobacteria,,Bartonellaceae,Hyphomicrobiales,,
Bartonella henselae,AJ441256,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_16907,--,Yes,Bacteria,Pseudomonadota,Alphaproteobacteria,,Bartonellaceae,Hyphomicrobiales,,
Bartonella henselae,AJ441257,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_16908,--,Yes,Bacteria,Pseudomonadota,Alphaproteobacteria,,Bartonellaceae,Hyphomicrobiales,,
Bartonella henselae,AJ457177,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_16909,--,Yes,Bacteria,Pseudomonadota,Alphaproteobacteria,,Bartonellaceae,Hyphomicrobiales,,
Bartonella henselae,AJ457178,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_16910,--,Yes,Bacteria,Pseudomonadota,Alphaproteobacteria,,Bartonellaceae,Hyphomicrobiales,,
Photobacterium damselae subsp. piscicida,AJ535850,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_16921,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Vibrionales,Vibrionaceae,,,
Photobacterium damselae subsp. damselae,AJ535851,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_16922,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Vibrionales,Vibrionaceae,,,
Photobacterium damselae subsp. piscicida,AJ535852,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_16923,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Vibrionales,Vibrionaceae,,,
Photobacterium damselae subsp. damselae,AJ535853,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_16924,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Vibrionales,Vibrionaceae,,,
Photobacterium damselae subsp. piscicida,AJ535854,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_16925,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Vibrionales,Vibrionaceae,,,
Pseudomonas stutzeri,AJ635305,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_16976,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,,,
Pseudomonas stutzeri,AJ635306,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_16977,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,,,
Pseudomonas stutzeri,AJ635307,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_16978,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,,,
Pseudomonas stutzeri,AJ635308,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_16979,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,,,
Pseudomonas stutzeri,AJ635309,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_16980,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,,,
Pseudomonas stutzeri,AJ635310,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_16981,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,,,
Pseudomonas stutzeri,AJ635311,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_16982,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,,,
Pseudomonas stutzeri,AJ635312,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_16983,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,,,
Pseudomonas stutzeri,AJ635313,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_16984,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,,,
Mycobacterium leprae,AL583917,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_17084,--,Yes,Bacteria,Actinomycetota,,,Mycobacteriaceae,Mycobacteriales,,Actinobacteria
Ralstonia solanacearum,AL646052,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_17102,--,Yes,Bacteria,Pseudomonadota,Betaproteobacteria,Burkholderiales,Burkholderiaceae,,,
Ralstonia solanacearum,AL646052,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_17103,--,Yes,Bacteria,Pseudomonadota,Betaproteobacteria,Burkholderiales,Burkholderiaceae,,,
Ralstonia solanacearum,AL646053,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_17104,--,Yes,Bacteria,Pseudomonadota,Betaproteobacteria,Burkholderiales,Burkholderiaceae,,,
Magnetospirillum gryphiswaldense,AM085146,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_17124,--,Yes,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,,,
Spiroplasma citri,AM285304,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_17184,--,Yes,Bacteria,Mycoplasmatota,Mollicutes,Entomoplasmatales,Spiroplasmataceae,,,
Staphylococcus saprophyticus subsp. saprophyticus,AP008934,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_17279,--,Yes,Bacteria,Bacillota,Bacilli,,Staphylococcaceae,Caryophanales,,
Staphylococcus saprophyticus subsp. saprophyticus,AP008934,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_17280,--,Yes,Bacteria,Bacillota,Bacilli,,Staphylococcaceae,Caryophanales,,
Bacillus cereus,AY224379,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_17368,--,Yes,Bacteria,Bacillota,Bacilli,,Bacillaceae,Caryophanales,,
Bacillus cereus,AY224380,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_17369,--,Yes,Bacteria,Bacillota,Bacilli,,Bacillaceae,Caryophanales,,
Bacillus cereus,AY224387,77,33,44,No,0,tRNA,0,(()()()),(()(())()),--,No,CRW,--,CRW_t_B_17370,--,Yes,Bacteria,Bacillota,Bacilli,,Bacillaceae,Caryophanales,,
Bacillus cereus,AY224388,77,33,44,No,0,tRNA,0,(()()()),(()(())()),--,No,CRW,--,CRW_t_B_17371,--,Yes,Bacteria,Bacillota,Bacilli,,Bacillaceae,Caryophanales,,
Paenibacillus popilliae,AY242847,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_17378,--,Yes,Bacteria,Bacillota,Bacilli,,Paenibacillaceae,Caryophanales,,
Vibrio fluvialis,AY245216,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_17384,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Vibrionales,Vibrionaceae,,,
Vibrio fluvialis,AY245220,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_17385,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Vibrionales,Vibrionaceae,,,
Vibrio parahaemolyticus,AY245231,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_17387,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Vibrionales,Vibrionaceae,,,
Vibrio parahaemolyticus,AY245236,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_17388,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Vibrionales,Vibrionaceae,,,
Paenibacillus popilliae,AY245251,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_17389,--,Yes,Bacteria,Bacillota,Bacilli,,Paenibacillaceae,Caryophanales,,
Erwinia pyrifoliae,AY509611,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_17564,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Erwiniaceae,,,
Ethanoligenens harbinense,AY556388,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_17583,--,Yes,Bacteria,Bacillota,Clostridia,,Oscillospiraceae,Eubacteriales,,
Ethanoligenens harbinense,AY556389,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_17584,--,Yes,Bacteria,Bacillota,Clostridia,,Oscillospiraceae,Eubacteriales,,
Ethanoligenens harbinense,AY556390,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_17585,--,Yes,Bacteria,Bacillota,Clostridia,,Oscillospiraceae,Eubacteriales,,
Xanthomonas translucens,AY579378,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_17603,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,,,Lysobacterales,Lysobacteraceae,
Xanthomonas translucens,AY579379,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_17604,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,,,Lysobacterales,Lysobacteraceae,
Pseudomonas syringae,AY582358,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_17636,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,,,
Pseudomonas syringae,AY582359,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_17637,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,,,
Pseudomonas syringae,AY582360,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_17638,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,,,
Pseudomonas syringae,AY582361,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_17639,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,,,
Pseudomonas syringae,AY582362,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_17640,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,,,
Pseudomonas fluorescens,AY582363,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_17641,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,,,
Pseudomonas fluorescens,AY582364,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_17642,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,,,
Pseudomonas fluorescens,AY582365,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_17643,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,,,
Pseudomonas fluorescens,AY582367,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_17644,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,,,
Pseudomonas fluorescens,AY582368,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_17645,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,,,
Pseudomonas fluorescens,AY582370,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_17646,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,,,
Pseudomonas fluorescens,AY582371,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_17647,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,,,
Pseudomonas fluorescens,AY582372,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_17648,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,,,
Pseudomonas fluorescens,AY582374,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_17649,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,,,
Pseudomonas fluorescens,AY582375,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_17650,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,,,
Pseudomonas fluorescens,AY582376,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_17651,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,,,
Pseudomonas fluorescens,AY582378,77,33,44,No,0,tRNA,0,(()()()),(()(())()),--,No,CRW,--,CRW_t_B_17652,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,,,
Pseudomonas fluorescens,AY582379,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_17653,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,,,
Pseudomonas fluorescens,AY582380,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_17654,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,,,
Pseudomonas fluorescens,AY582381,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_17655,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,,,
Bradyrhizobium yuanmingense,AY599094,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_17658,--,Yes,Bacteria,Pseudomonadota,Alphaproteobacteria,,,Hyphomicrobiales,Nitrobacteraceae,
Bradyrhizobium yuanmingense,AY599095,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_17659,--,Yes,Bacteria,Pseudomonadota,Alphaproteobacteria,,,Hyphomicrobiales,Nitrobacteraceae,
Piscirickettsia salmonis,AY607585,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_17668,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Thiotrichales,Piscirickettsiaceae,,,
Azospirillum lipoferum,AY685923,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_17703,--,Yes,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodospirillales,,Azospirillaceae,,
Azospirillum lipoferum,AY685924,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_17704,--,Yes,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodospirillales,,Azospirillaceae,,
Azospirillum brasilense,AY685926,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_17705,--,Yes,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodospirillales,,Azospirillaceae,,
Azospirillum brasilense,AY685927,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_17706,--,Yes,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodospirillales,,Azospirillaceae,,
Paenibacillus lentimorbus,AY763503,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_17758,--,Yes,Bacteria,Bacillota,Bacilli,,Paenibacillaceae,Caryophanales,,
Ethanoligenens harbinense,AY833422,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_17790,--,Yes,Bacteria,Bacillota,Clostridia,,Oscillospiraceae,Eubacteriales,,
Ethanoligenens harbinense,AY833423,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_17791,--,Yes,Bacteria,Bacillota,Clostridia,,Oscillospiraceae,Eubacteriales,,
Ethanoligenens harbinense,AY833424,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_17792,--,Yes,Bacteria,Bacillota,Clostridia,,Oscillospiraceae,Eubacteriales,,
Ethanoligenens harbinense,AY833425,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_17793,--,Yes,Bacteria,Bacillota,Clostridia,,Oscillospiraceae,Eubacteriales,,
Ethanoligenens harbinense,AY833427,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_17794,--,Yes,Bacteria,Bacillota,Clostridia,,Oscillospiraceae,Eubacteriales,,
Ethanoligenens harbinense,AY833428,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_17795,--,Yes,Bacteria,Bacillota,Clostridia,,Oscillospiraceae,Eubacteriales,,
Ethanoligenens harbinense,AY833429,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_17796,--,Yes,Bacteria,Bacillota,Clostridia,,Oscillospiraceae,Eubacteriales,,
Ethanoligenens harbinense,AY833430,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_17797,--,Yes,Bacteria,Bacillota,Clostridia,,Oscillospiraceae,Eubacteriales,,
Ethanoligenens harbinense,AY833431,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_17798,--,Yes,Bacteria,Bacillota,Clostridia,,Oscillospiraceae,Eubacteriales,,
Ralstonia pickettii,AY847456,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_17811,--,Yes,Bacteria,Pseudomonadota,Betaproteobacteria,Burkholderiales,Burkholderiaceae,,,
Ralstonia pickettii,AY847457,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_17812,--,Yes,Bacteria,Pseudomonadota,Betaproteobacteria,Burkholderiales,Burkholderiaceae,,,
Zymomonas mobilis subsp. mobilis,AY940084,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_18647,--,Yes,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,,Zymomonadaceae,,
Zymomonas mobilis subsp. mobilis,AY940085,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_18648,--,Yes,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,,Zymomonadaceae,,
Zymomonas mobilis subsp. francensis,AY940086,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_18649,--,Yes,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,,Zymomonadaceae,,
Zymomonas mobilis subsp. francensis,AY940087,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_18650,--,Yes,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,,Zymomonadaceae,,
Zymomonas mobilis subsp. pomaceae,AY940088,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_18651,--,Yes,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,,Zymomonadaceae,,
