Organism name,Accession number,Length,Number of decoupled nucleotides,Number of weak bonds,Is Pseudoknotted,Pseudoknot order,Rna Type,Genus,Core,Core plus,Shape,Is Validated,Reference database,Description,Benchmark ID,Reference,Taxonomy.LTP.Classified,Taxonomy.LTP.superkingdom,Taxonomy.LTP.unknown 0,Taxonomy.LTP.class,Taxonomy.LTP.unknown 1,Taxonomy.LTP.family,Taxonomy.LTP.order,Taxonomy.LTP.unknown 2,Taxonomy.LTP.phylum
Weissella paramesenteroides,AY454527,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_17494,--,Yes,Bacteria,Bacillota,Bacilli,,Leuconostocaceae,Lactobacillales,,
Alcanivorax dieselolei,AY683532,71,29,42,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_17699,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,,Alcanivoracaceae,Pseudomonadales,,
Alcanivorax dieselolei,AY683538,72,30,42,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_17700,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,,Alcanivoracaceae,Pseudomonadales,,
Escherichia coli,U28379,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19787,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,,Enterobacteriaceae,Enterobacterales,,
Listeria monocytogenes,S83265,64,38,26,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_t_B_19933,--,Yes,Bacteria,Bacillota,Bacilli,Caryophanales,Listeriaceae,,,
Escherichia coli,V00333,12,12,0,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19989,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,,Enterobacteriaceae,Enterobacterales,,
Escherichia coli,X52800,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_20017,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,,Enterobacteriaceae,Enterobacterales,,
Xanthomonas campestris,L42972,37,29,8,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_20071,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Lysobacterales,,,Lysobacteraceae,
Xanthomonas albilineans,L42971,37,29,8,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_20072,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Lysobacterales,,,Lysobacteraceae,
Xanthomonas campestris,L42973,37,29,8,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_20073,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Lysobacterales,,,Lysobacteraceae,
Xanthomonas campestris,L42974,37,29,8,No,0,tRNA,0,(()()()),(()(())()),--,No,CRW,--,CRW_t_B_20074,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Lysobacterales,,,Lysobacteraceae,
Xanthomonas campestris,L42975,37,29,8,No,0,tRNA,0,(()()()),(()(())()),--,No,CRW,--,CRW_t_B_20075,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Lysobacterales,,,Lysobacteraceae,
Bradyrhizobium japonicum,AB282946,68,38,30,No,0,tRNA,0,(()()()),(()(())()),--,No,CRW,--,CRW_t_B_20213,--,Yes,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,,,Nitrobacteraceae,
Bradyrhizobium japonicum,AB282947,68,38,30,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_20214,--,Yes,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,,,Nitrobacteraceae,
Bradyrhizobium japonicum,AB282948,67,37,30,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_20215,--,Yes,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,,,Nitrobacteraceae,
Coxiella burnetii,AF387640,73,31,42,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_20558,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,,Coxiellaceae,Legionellales,,
Mycobacterium leprae,AL583924,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_20611,--,Yes,Bacteria,Actinomycetota,,Mycobacteriales,Mycobacteriaceae,,,Actinobacteria
Listeria monocytogenes,AL591973,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_20620,--,Yes,Bacteria,Bacillota,Bacilli,Caryophanales,Listeriaceae,,,
Listeria monocytogenes,AL591974,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_20621,--,Yes,Bacteria,Bacillota,Bacilli,Caryophanales,Listeriaceae,,,
Listeria monocytogenes,AL591980,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_20622,--,Yes,Bacteria,Bacillota,Bacilli,Caryophanales,Listeriaceae,,,
Listeria monocytogenes,AL591982,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_20623,--,Yes,Bacteria,Bacillota,Bacilli,Caryophanales,Listeriaceae,,,
Listeria innocua,AL596163,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_20624,--,Yes,Bacteria,Bacillota,Bacilli,Caryophanales,Listeriaceae,,,
Listeria innocua,AL596164,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_20625,--,Yes,Bacteria,Bacillota,Bacilli,Caryophanales,Listeriaceae,,,
Listeria innocua,AL596170,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_20626,--,Yes,Bacteria,Bacillota,Bacilli,Caryophanales,Listeriaceae,,,
Listeria innocua,AL596171,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_20627,--,Yes,Bacteria,Bacillota,Bacilli,Caryophanales,Listeriaceae,,,
Staphylococcus saprophyticus subsp. saprophyticus,AP008934,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_20760,--,Yes,Bacteria,Bacillota,Bacilli,Caryophanales,Staphylococcaceae,,,
Staphylococcus saprophyticus subsp. saprophyticus,AP008934,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_20761,--,Yes,Bacteria,Bacillota,Bacilli,Caryophanales,Staphylococcaceae,,,
Bacillus cereus,AY224383,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_20786,--,Yes,Bacteria,Bacillota,Bacilli,Caryophanales,Bacillaceae,,,
Vibrio parahaemolyticus,AY298799,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_20807,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,,Vibrionaceae,Vibrionales,,
Vibrio parahaemolyticus,AY298800,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_20808,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,,Vibrionaceae,Vibrionales,,
Vibrio parahaemolyticus,AY298801,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_20809,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,,Vibrionaceae,Vibrionales,,
Vibrio parahaemolyticus,AY531062,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_20815,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,,Vibrionaceae,Vibrionales,,
Vibrio parahaemolyticus,AY531063,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_20816,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,,Vibrionaceae,Vibrionales,,
Vibrio parahaemolyticus,AY531068,73,31,42,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_20817,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,,Vibrionaceae,Vibrionales,,
Photobacterium phosphoreum,AY779763,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_20882,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,,Vibrionaceae,Vibrionales,,
Photobacterium phosphoreum,AY779764,73,29,44,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_t_B_20883,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,,Vibrionaceae,Vibrionales,,
Chlamydia muridarum,U60196,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_21588,--,Yes,Bacteria,Chlamydiota,Chlamydiia,,Chlamydiaceae,Chlamydiales,,
Mycobacterium leprae,U15182,73,41,32,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_21844,--,Yes,Bacteria,Actinomycetota,,Mycobacteriales,Mycobacteriaceae,,,Actinobacteria
Mycobacterium leprae,Z97179,73,29,44,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_t_B_21983,--,Yes,Bacteria,Actinomycetota,,Mycobacteriales,Mycobacteriaceae,,,Actinobacteria
Vibrio cholerae,AY847461,58,36,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_22670,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,,Vibrionaceae,Vibrionales,,
Mycoplasma pneumoniae,L15234,73,37,36,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_23662,--,Yes,Bacteria,Mycoplasmatota,Mollicutes,,Mycoplasmataceae,Mycoplasmatales,,
Bradyrhizobium japonicum,AB282937,63,41,22,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_t_B_24310,--,Yes,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,,,Nitrobacteraceae,
Bradyrhizobium japonicum,AB282938,63,41,22,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_t_B_24311,--,Yes,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,,,Nitrobacteraceae,
Bradyrhizobium japonicum,AB282939,63,41,22,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_t_B_24312,--,Yes,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,,,Nitrobacteraceae,
Streptococcus agalactiae,AF302130,72,28,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_25129,--,Yes,Bacteria,Bacillota,Bacilli,,Streptococcaceae,Lactobacillales,,
Streptococcus agalactiae,AF302131,73,29,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_25130,--,Yes,Bacteria,Bacillota,Bacilli,,Streptococcaceae,Lactobacillales,,
Escherichia coli,AJ617685,22,22,0,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_26608,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,,Enterobacteriaceae,Enterobacterales,,
Listeria monocytogenes,AL591980,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_26967,--,Yes,Bacteria,Bacillota,Bacilli,Caryophanales,Listeriaceae,,,
Listeria monocytogenes,AL591983,73,29,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_26968,--,Yes,Bacteria,Bacillota,Bacilli,Caryophanales,Listeriaceae,,,
Listeria innocua,AL596170,73,29,44,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_t_B_26969,--,Yes,Bacteria,Bacillota,Bacilli,Caryophanales,Listeriaceae,,,
Listeria innocua,AL596172,73,29,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_26970,--,Yes,Bacteria,Bacillota,Bacilli,Caryophanales,Listeriaceae,,,
Staphylococcus saprophyticus subsp. saprophyticus,AP008934,73,29,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_27236,--,Yes,Bacteria,Bacillota,Bacilli,Caryophanales,Staphylococcaceae,,,
Staphylococcus saprophyticus subsp. saprophyticus,AP008934,73,29,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_27237,--,Yes,Bacteria,Bacillota,Bacilli,Caryophanales,Staphylococcaceae,,,
Bacillus subtilis,D26185,73,29,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_29954,--,Yes,Bacteria,Bacillota,Bacilli,Caryophanales,Bacillaceae,,,
Escherichia coli,DQ023207,69,39,30,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_30367,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,,Enterobacteriaceae,Enterobacterales,,
Escherichia coli,DQ023212,67,37,30,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_30368,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,,Enterobacteriaceae,Enterobacterales,,
Staphylococcus warneri,S42077,17,17,0,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_t_B_31282,--,Yes,Bacteria,Bacillota,Bacilli,Caryophanales,Staphylococcaceae,,,
Streptococcus pyogenes,M92070,10,10,0,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_t_B_31301,--,Yes,Bacteria,Bacillota,Bacilli,,Streptococcaceae,Lactobacillales,,
Staphylococcus warneri,X66089,10,10,0,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_t_B_31345,--,Yes,Bacteria,Bacillota,Bacilli,Caryophanales,Staphylococcaceae,,,
Bradyrhizobium japonicum,AB282950,62,42,20,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_31417,--,Yes,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,,,Nitrobacteraceae,
Lactobacillus delbrueckii,X15245,73,29,44,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_t_B_32783,--,Yes,Bacteria,Bacillota,Bacilli,,Lactobacillaceae,Lactobacillales,,
Corynebacterium glutamicum,AF130462,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_32986,--,Yes,Bacteria,Actinomycetota,,Mycobacteriales,Corynebacteriaceae,,,Actinobacteria
Streptococcus agalactiae,AF302130,69,29,40,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_32993,--,Yes,Bacteria,Bacillota,Bacilli,,Streptococcaceae,Lactobacillales,,
Streptococcus agalactiae,AF302131,70,28,42,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_32994,--,Yes,Bacteria,Bacillota,Bacilli,,Streptococcaceae,Lactobacillales,,
Rickettsia rickettsii,AF502170,72,28,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_32997,--,Yes,Bacteria,Pseudomonadota,Alphaproteobacteria,,Rickettsiaceae,Rickettsiales,,
Rickettsia sibirica,AF502172,72,28,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_32998,--,Yes,Bacteria,Pseudomonadota,Alphaproteobacteria,,Rickettsiaceae,Rickettsiales,,
Rickettsia rhipicephali,AF502173,73,29,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_32999,--,Yes,Bacteria,Pseudomonadota,Alphaproteobacteria,,Rickettsiaceae,Rickettsiales,,
Rickettsia montanensis,AF502174,73,29,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_33000,--,Yes,Bacteria,Pseudomonadota,Alphaproteobacteria,,Rickettsiaceae,Rickettsiales,,
Rickettsia typhi,AF502176,72,28,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_33002,--,Yes,Bacteria,Pseudomonadota,Alphaproteobacteria,,Rickettsiaceae,Rickettsiales,,
Mycobacterium leprae,AL583923,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_33023,--,Yes,Bacteria,Actinomycetota,,Mycobacteriales,Mycobacteriaceae,,,Actinobacteria
Bacillus cereus,AY224387,71,27,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_33114,--,Yes,Bacteria,Bacillota,Bacilli,Caryophanales,Bacillaceae,,,
Chlamydia trachomatis,L22216,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_33210,--,Yes,Bacteria,Chlamydiota,Chlamydiia,,Chlamydiaceae,Chlamydiales,,
Spiroplasma citri,M91385,73,33,40,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_33521,--,Yes,Bacteria,Mycoplasmatota,Mollicutes,,Spiroplasmataceae,Entomoplasmatales,,
Micrococcus luteus,X55108,72,28,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_33583,--,Yes,Bacteria,Actinomycetota,,,Micrococcaceae,Micrococcales,,Actinobacteria
Streptomyces griseus,X72787,72,28,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_33593,--,Yes,Bacteria,Actinomycetota,,,Streptomycetaceae,Streptomycetales,,Actinobacteria
Bacillus subtilis,--,72,32,40,No,0,tRNA,0,(()()()),(()()()),--,No,RFAM,--,RFAM_t_B_34415,--,Yes,Bacteria,Bacillota,Bacilli,Caryophanales,Bacillaceae,,,
Bacillus subtilis,--,73,33,40,No,0,tRNA,0,(()()()),(()()()),--,No,RFAM,--,RFAM_t_B_34480,--,Yes,Bacteria,Bacillota,Bacilli,Caryophanales,Bacillaceae,,,
Bacillus subtilis,--,73,33,40,No,0,tRNA,0,(()()()),(()()()),--,No,RFAM,--,RFAM_t_B_34481,--,Yes,Bacteria,Bacillota,Bacilli,Caryophanales,Bacillaceae,,,
Bacillus subtilis,--,73,33,40,No,0,tRNA,0,(()()()),(()()()),--,No,RFAM,--,RFAM_t_B_34488,--,Yes,Bacteria,Bacillota,Bacilli,Caryophanales,Bacillaceae,,,
Bacillus subtilis,--,73,33,40,No,0,tRNA,0,(()()()),(()()()),--,No,RFAM,--,RFAM_t_B_34489,--,Yes,Bacteria,Bacillota,Bacilli,Caryophanales,Bacillaceae,,,
Bacillus subtilis,--,72,32,40,No,0,tRNA,0,(()()()),(()()()),--,No,RFAM,--,RFAM_t_B_34491,--,Yes,Bacteria,Bacillota,Bacilli,Caryophanales,Bacillaceae,,,
Bacillus subtilis,--,72,32,40,No,0,tRNA,0,(()()()),(()()()),--,No,RFAM,--,RFAM_t_B_34493,--,Yes,Bacteria,Bacillota,Bacilli,Caryophanales,Bacillaceae,,,
Yersinia pestis,--,73,33,40,No,0,tRNA,0,(()()()),(()()()),--,No,RFAM,--,RFAM_t_B_34503,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,,Yersiniaceae,Enterobacterales,,
Campylobacter coli,--,73,33,40,No,0,tRNA,0,(()()()),(()()()),--,No,RFAM,--,RFAM_t_B_34504,--,Yes,Bacteria,Campylobacterota,,Campylobacteria,Campylobacteraceae,Campylobacterales,,
Azotobacter salinestris,--,73,33,40,No,0,tRNA,0,(()()()),(()()()),--,No,RFAM,--,RFAM_t_B_34506,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,,Pseudomonadaceae,Pseudomonadales,,
Staphylococcus epidermidis,--,72,32,40,No,0,tRNA,0,(()()()),(()()()),--,No,RFAM,--,RFAM_t_B_34532,--,Yes,Bacteria,Bacillota,Bacilli,Caryophanales,Staphylococcaceae,,,
Thermus thermophilus,--,73,33,40,No,0,tRNA,0,(()()()),(()()()),--,No,RFAM,--,RFAM_t_B_34636,--,Yes,Bacteria,Deinococcota,Deinococci,,Thermaceae,Thermales,,
Escherichia coli,--,73,33,40,No,0,tRNA,0,(()()()),(()()()),--,No,RFAM,--,RFAM_t_B_34650,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,,Enterobacteriaceae,Enterobacterales,,
Raoultella ornithinolytica,--,72,36,36,No,0,tRNA,0,(()()()),(()()()),--,No,RFAM,--,RFAM_t_B_34657,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,,Enterobacteriaceae,Enterobacterales,,
Escherichia coli,--,73,33,40,No,0,tRNA,0,(()()()),(()()()),--,No,RFAM,--,RFAM_t_B_34719,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,,Enterobacteriaceae,Enterobacterales,,
Bacillus subtilis,--,73,33,40,No,0,tRNA,0,(()()()),(()()()),--,No,RFAM,--,RFAM_t_B_34731,--,Yes,Bacteria,Bacillota,Bacilli,Caryophanales,Bacillaceae,,,
Bacillus subtilis,--,73,33,40,No,0,tRNA,0,(()()()),(()()()),--,No,RFAM,--,RFAM_t_B_34739,--,Yes,Bacteria,Bacillota,Bacilli,Caryophanales,Bacillaceae,,,
Caulobacter vibrioides,--,72,32,40,No,0,tRNA,0,(()()()),(()()()),--,No,RFAM,--,RFAM_t_B_34749,--,Yes,Bacteria,Pseudomonadota,Alphaproteobacteria,,Caulobacteraceae,Caulobacterales,,
Escherichia coli,--,73,35,38,No,0,tRNA,0,(()()()),(()()()),--,No,RFAM,--,RFAM_t_B_34833,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,,Enterobacteriaceae,Enterobacterales,,
Escherichia coli,--,73,33,40,No,0,tRNA,0,(()()()),(()()()),--,No,RFAM,--,RFAM_t_B_34863,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,,Enterobacteriaceae,Enterobacterales,,
Spiroplasma citri,--,73,33,40,No,0,tRNA,0,(()()()),(()()()),--,No,RFAM,--,RFAM_t_B_34926,--,Yes,Bacteria,Mycoplasmatota,Mollicutes,,Spiroplasmataceae,Entomoplasmatales,,
Spiroplasma citri,--,72,32,40,No,0,tRNA,0,(()()()),(()()()),--,No,RFAM,--,RFAM_t_B_34927,--,Yes,Bacteria,Mycoplasmatota,Mollicutes,,Spiroplasmataceae,Entomoplasmatales,,
Acidithiobacillus ferrooxidans,--,73,33,40,No,0,tRNA,0,(()()()),(()()()),--,No,RFAM,--,RFAM_t_B_34931,--,Yes,Bacteria,Pseudomonadota,Acidithiobacillia,,Acidithiobacillaceae,Acidithiobacillales,,
Escherichia coli,--,73,33,40,No,0,tRNA,0,(()()()),(()()()),--,No,RFAM,--,RFAM_t_B_34948,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,,Enterobacteriaceae,Enterobacterales,,
Spiroplasma melliferum,--,73,33,40,No,0,tRNA,0,(()()()),(()()()),--,No,RFAM,--,RFAM_t_B_35024,--,Yes,Bacteria,Mycoplasmatota,Mollicutes,,Spiroplasmataceae,Entomoplasmatales,,
Spiroplasma melliferum,--,73,33,40,No,0,tRNA,0,(()()()),(()()()),--,No,RFAM,--,RFAM_t_B_35025,--,Yes,Bacteria,Mycoplasmatota,Mollicutes,,Spiroplasmataceae,Entomoplasmatales,,
Spiroplasma melliferum,--,73,33,40,No,0,tRNA,0,(()()()),(()()()),--,No,RFAM,--,RFAM_t_B_35028,--,Yes,Bacteria,Mycoplasmatota,Mollicutes,,Spiroplasmataceae,Entomoplasmatales,,
Spiroplasma melliferum,--,73,33,40,No,0,tRNA,0,(()()()),(()()()),--,No,RFAM,--,RFAM_t_B_35032,--,Yes,Bacteria,Mycoplasmatota,Mollicutes,,Spiroplasmataceae,Entomoplasmatales,,
Photobacterium phosphoreum,--,73,33,40,No,0,tRNA,0,(()()()),(()()()),--,No,RFAM,--,RFAM_t_B_35105,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,,Vibrionaceae,Vibrionales,,
Lactobacillus delbrueckii,--,72,32,40,No,0,tRNA,0,(()()()),(()()()),--,No,RFAM,--,RFAM_t_B_35136,--,Yes,Bacteria,Bacillota,Bacilli,,Lactobacillaceae,Lactobacillales,,
Lactobacillus delbrueckii,--,73,33,40,No,0,tRNA,0,(()()()),(()()()),--,No,RFAM,--,RFAM_t_B_35138,--,Yes,Bacteria,Bacillota,Bacilli,,Lactobacillaceae,Lactobacillales,,
Lactobacillus delbrueckii,--,73,33,40,No,0,tRNA,0,(()()()),(()()()),--,No,RFAM,--,RFAM_t_B_35139,--,Yes,Bacteria,Bacillota,Bacilli,,Lactobacillaceae,Lactobacillales,,
Lactobacillus delbrueckii,--,72,32,40,No,0,tRNA,0,(()()()),(()()()),--,No,RFAM,--,RFAM_t_B_35141,--,Yes,Bacteria,Bacillota,Bacilli,,Lactobacillaceae,Lactobacillales,,
Acholeplasma laidlawii,--,72,32,40,No,0,tRNA,0,(()()()),(()()()),--,No,RFAM,--,RFAM_t_B_35143,--,Yes,Bacteria,Mycoplasmatota,Mollicutes,,Acholeplasmataceae,Acholeplasmatales,,
Escherichia coli,--,73,33,40,No,0,tRNA,0,(()()()),(()()()),--,No,RFAM,--,RFAM_t_B_35192,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,,Enterobacteriaceae,Enterobacterales,,
Thermus thermophilus,--,73,33,40,No,0,tRNA,0,(()()()),(()()()),--,No,RFAM,--,RFAM_t_B_35202,--,Yes,Bacteria,Deinococcota,Deinococci,,Thermaceae,Thermales,,
Escherichia coli,--,73,33,40,No,0,tRNA,0,(()()()),(()()()),--,No,RFAM,--,RFAM_t_B_35224,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,,Enterobacteriaceae,Enterobacterales,,
Streptomyces rimosus,--,72,32,40,No,0,tRNA,0,(()()()),(()()()),--,No,RFAM,--,RFAM_t_B_35229,--,Yes,Bacteria,Actinomycetota,,,Streptomycetaceae,Streptomycetales,,Actinobacteria
Streptomyces rimosus,--,72,32,40,No,0,tRNA,0,(()()()),(()()()),--,No,RFAM,--,RFAM_t_B_35230,--,Yes,Bacteria,Actinomycetota,,,Streptomycetaceae,Streptomycetales,,Actinobacteria
Streptomyces rimosus,--,73,33,40,No,0,tRNA,0,(()()()),(()()()),--,No,RFAM,--,RFAM_t_B_35231,--,Yes,Bacteria,Actinomycetota,,,Streptomycetaceae,Streptomycetales,,Actinobacteria
Acholeplasma laidlawii,--,70,30,40,No,0,tRNA,0,(()()()),(()()(())),--,No,RFAM,--,RFAM_t_B_35278,--,Yes,Bacteria,Mycoplasmatota,Mollicutes,,Acholeplasmataceae,Acholeplasmatales,,
Acholeplasma laidlawii,--,73,33,40,No,0,tRNA,0,(()()()),(()()()),--,No,RFAM,--,RFAM_t_B_35279,--,Yes,Bacteria,Mycoplasmatota,Mollicutes,,Acholeplasmataceae,Acholeplasmatales,,
Acholeplasma laidlawii,--,73,33,40,No,0,tRNA,0,(()()()),(()()()),--,No,RFAM,--,RFAM_t_B_35280,--,Yes,Bacteria,Mycoplasmatota,Mollicutes,,Acholeplasmataceae,Acholeplasmatales,,
Acholeplasma laidlawii,--,73,33,40,No,0,tRNA,0,(()()()),(()()()),--,No,RFAM,--,RFAM_t_B_35283,--,Yes,Bacteria,Mycoplasmatota,Mollicutes,,Acholeplasmataceae,Acholeplasmatales,,
Acholeplasma laidlawii,--,72,32,40,No,0,tRNA,0,(()()()),(()()()),--,No,RFAM,--,RFAM_t_B_35284,--,Yes,Bacteria,Mycoplasmatota,Mollicutes,,Acholeplasmataceae,Acholeplasmatales,,
Acholeplasma laidlawii,--,73,33,40,No,0,tRNA,0,(()()()),(()()()),--,No,RFAM,--,RFAM_t_B_35288,--,Yes,Bacteria,Mycoplasmatota,Mollicutes,,Acholeplasmataceae,Acholeplasmatales,,
Acholeplasma laidlawii,--,73,33,40,No,0,tRNA,0,(()()()),(()()()),--,No,RFAM,--,RFAM_t_B_35290,--,Yes,Bacteria,Mycoplasmatota,Mollicutes,,Acholeplasmataceae,Acholeplasmatales,,
