Organism name,Accession number,Length,Number of decoupled nucleotides,Number of weak bonds,Is Pseudoknotted,Pseudoknot order,Rna Type,Genus,Core,Core plus,Shape,Is Validated,Reference database,Description,Benchmark ID,Reference,Taxonomy.LTP.Classified,Taxonomy.LTP.superkingdom,Taxonomy.LTP.unknown 0,Taxonomy.LTP.class,Taxonomy.LTP.order,Taxonomy.LTP.family,Taxonomy.LTP.unknown 1,Taxonomy.LTP.unknown 2,Taxonomy.LTP.phylum
Acholeplasma modicum,DQ400433,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19683,--,Yes,Bacteria,Mycoplasmatota,Mollicutes,Acholeplasmatales,Acholeplasmataceae,,,
Acholeplasma oculi,DQ400439,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19684,--,Yes,Bacteria,Mycoplasmatota,Mollicutes,Acholeplasmatales,Acholeplasmataceae,,,
Acholeplasma oculi,DQ400441,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19685,--,Yes,Bacteria,Mycoplasmatota,Mollicutes,Acholeplasmatales,Acholeplasmataceae,,,
Acholeplasma oculi,DQ400443,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19686,--,Yes,Bacteria,Mycoplasmatota,Mollicutes,Acholeplasmatales,Acholeplasmataceae,,,
Acholeplasma pleciae,DQ400444,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19687,--,Yes,Bacteria,Mycoplasmatota,Mollicutes,Acholeplasmatales,Acholeplasmataceae,,,
Bartonella bacilliformis,DQ452941,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19710,--,Yes,Bacteria,Pseudomonadota,Alphaproteobacteria,,Bartonellaceae,Hyphomicrobiales,,
Bartonella bacilliformis,DQ452942,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19711,--,Yes,Bacteria,Pseudomonadota,Alphaproteobacteria,,Bartonellaceae,Hyphomicrobiales,,
Bartonella bacilliformis,DQ452943,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19712,--,Yes,Bacteria,Pseudomonadota,Alphaproteobacteria,,Bartonellaceae,Hyphomicrobiales,,
Bartonella bacilliformis,DQ452944,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19713,--,Yes,Bacteria,Pseudomonadota,Alphaproteobacteria,,Bartonellaceae,Hyphomicrobiales,,
Bartonella bacilliformis,DQ452945,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19714,--,Yes,Bacteria,Pseudomonadota,Alphaproteobacteria,,Bartonellaceae,Hyphomicrobiales,,
Bartonella bacilliformis,DQ452948,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19715,--,Yes,Bacteria,Pseudomonadota,Alphaproteobacteria,,Bartonellaceae,Hyphomicrobiales,,
Bartonella bacilliformis,DQ452949,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19716,--,Yes,Bacteria,Pseudomonadota,Alphaproteobacteria,,Bartonellaceae,Hyphomicrobiales,,
Acholeplasma axanthum,DQ840496,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19741,--,Yes,Bacteria,Mycoplasmatota,Mollicutes,Acholeplasmatales,Acholeplasmataceae,,,
Acholeplasma axanthum,DQ840498,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19742,--,Yes,Bacteria,Mycoplasmatota,Mollicutes,Acholeplasmatales,Acholeplasmataceae,,,
Acholeplasma axanthum,DQ840500,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19743,--,Yes,Bacteria,Mycoplasmatota,Mollicutes,Acholeplasmatales,Acholeplasmataceae,,,
Acholeplasma morum,DQ840502,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19744,--,Yes,Bacteria,Mycoplasmatota,Mollicutes,Acholeplasmatales,Acholeplasmataceae,,,
Acidiphilium multivorum,EF120987,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19829,--,Yes,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,,,
Listeria grayi,U57918,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19887,--,Yes,Bacteria,Bacillota,Bacilli,,Listeriaceae,Caryophanales,,
Listeria innocua,U57915,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19889,--,Yes,Bacteria,Bacillota,Bacilli,,Listeriaceae,Caryophanales,,
Listeria monocytogenes,U57912,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19891,--,Yes,Bacteria,Bacillota,Bacilli,,Listeriaceae,Caryophanales,,
Listeria seeligeri,U57916,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19892,--,Yes,Bacteria,Bacillota,Bacilli,,Listeriaceae,Caryophanales,,
Listeria welshimeri,U57917,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19893,--,Yes,Bacteria,Bacillota,Bacilli,,Listeriaceae,Caryophanales,,
Pseudomonas fluorescens,L06304,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19925,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,,,
Pseudomonas fluorescens,L06305,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19926,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,,,
Pseudomonas fluorescens,L06306,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19927,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,,,
Pseudomonas fluorescens,L06307,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19928,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,,,
Mycobacterium leprae,Z70722,74,30,44,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_t_B_20121,--,Yes,Bacteria,Actinomycetota,,,Mycobacteriaceae,Mycobacteriales,,Actinobacteria
Lactobacillus acidophilus,Z75473,75,31,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_20129,--,Yes,Bacteria,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,,,
Lactobacillus helveticus,Z75482,75,31,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_20132,--,Yes,Bacteria,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,,,
Oenococcus oeni,AJ629112,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_20580,--,Yes,Bacteria,Bacillota,Bacilli,Lactobacillales,Leuconostocaceae,,,
Mycoplasma agalactiae,DQ256135,75,31,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_21674,--,Yes,Bacteria,Mycoplasmatota,Mollicutes,Mycoplasmatales,Mycoplasmataceae,,,
Mycoplasma pneumoniae,AE000043,75,31,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_21825,--,Yes,Bacteria,Mycoplasmatota,Mollicutes,Mycoplasmatales,Mycoplasmataceae,,,
Mycoplasma pneumoniae,X17113,75,31,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_21914,--,Yes,Bacteria,Mycoplasmatota,Mollicutes,Mycoplasmatales,Mycoplasmataceae,,,
Azospirillum lipoferum,X75615,75,33,42,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_t_B_21943,--,Yes,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodospirillales,,Azospirillaceae,,
Mycobacterium smegmatis,AF330217,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_22305,--,Yes,Bacteria,Actinomycetota,,,Mycobacteriaceae,Mycobacteriales,,Actinobacteria
Mycobacterium leprae,AL583923,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_22472,--,Yes,Bacteria,Actinomycetota,,,Mycobacteriaceae,Mycobacteriales,,Actinobacteria
Listeria monocytogenes,AL591980,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_22480,--,Yes,Bacteria,Bacillota,Bacilli,,Listeriaceae,Caryophanales,,
Listeria monocytogenes,AL591980,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_22481,--,Yes,Bacteria,Bacillota,Bacilli,,Listeriaceae,Caryophanales,,
Listeria monocytogenes,AL591983,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_22482,--,Yes,Bacteria,Bacillota,Bacilli,,Listeriaceae,Caryophanales,,
Listeria innocua,AL596170,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_22483,--,Yes,Bacteria,Bacillota,Bacilli,,Listeriaceae,Caryophanales,,
Listeria innocua,AL596170,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_22484,--,Yes,Bacteria,Bacillota,Bacilli,,Listeriaceae,Caryophanales,,
Listeria innocua,AL596172,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_22485,--,Yes,Bacteria,Bacillota,Bacilli,,Listeriaceae,Caryophanales,,
Streptomyces ambofaciens,AM279695,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_22533,--,Yes,Bacteria,Actinomycetota,,Streptomycetales,Streptomycetaceae,,,Actinobacteria
Spiroplasma citri,AM285317,75,31,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_22534,--,Yes,Bacteria,Mycoplasmatota,Mollicutes,Entomoplasmatales,Spiroplasmataceae,,,
Staphylococcus saprophyticus subsp. saprophyticus,AP008934,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_22628,--,Yes,Bacteria,Bacillota,Bacilli,,Staphylococcaceae,Caryophanales,,
Staphylococcus saprophyticus subsp. saprophyticus,AP008934,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_22630,--,Yes,Bacteria,Bacillota,Bacilli,,Staphylococcaceae,Caryophanales,,
Staphylococcus saprophyticus subsp. saprophyticus,AP008934,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_22631,--,Yes,Bacteria,Bacillota,Bacilli,,Staphylococcaceae,Caryophanales,,
Streptomyces rimosus,M32254,75,31,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_23684,--,Yes,Bacteria,Actinomycetota,,Streptomycetales,Streptomycetaceae,,,Actinobacteria
Streptomyces rimosus,M32255,75,31,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_23685,--,Yes,Bacteria,Actinomycetota,,Streptomycetales,Streptomycetaceae,,,Actinobacteria
Mycobacterium leprae,Z98271,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_23774,--,Yes,Bacteria,Actinomycetota,,,Mycobacteriaceae,Mycobacteriales,,Actinobacteria
Micromonospora nigra,AY900621,74,30,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_29665,--,Yes,Bacteria,Actinomycetota,,Micromonosporales,Micromonosporaceae,,,Actinobacteria
Erwinia amylovora,AY906859,75,33,42,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_29682,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Erwiniaceae,,,
Escherichia coli,S63852,75,31,44,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_t_B_31284,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,,,
Escherichia coli,S63853,74,30,44,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_t_B_31285,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,,,
Escherichia coli,S63854,75,33,42,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_t_B_31286,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,,,
Escherichia coli,S63855,74,34,40,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_t_B_31287,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,,,
Escherichia coli,S63859,74,34,40,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_t_B_31288,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,,,
Escherichia coli,S63866,74,32,42,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_t_B_31292,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,,,
Escherichia coli,S63873,75,33,42,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_t_B_31293,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,,,
Escherichia coli,S63882,75,33,42,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_31296,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,,,
Bacillus subtilis,X00889,74,30,44,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_t_B_31320,--,Yes,Bacteria,Bacillota,Bacilli,,Bacillaceae,Caryophanales,,
Listeria monocytogenes,AL591974,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_31776,--,Yes,Bacteria,Bacillota,Bacilli,,Listeriaceae,Caryophanales,,
Listeria monocytogenes,AL591980,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_31777,--,Yes,Bacteria,Bacillota,Bacilli,,Listeriaceae,Caryophanales,,
Listeria innocua,AL596164,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_31778,--,Yes,Bacteria,Bacillota,Bacilli,,Listeriaceae,Caryophanales,,
Listeria innocua,AL596170,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_31779,--,Yes,Bacteria,Bacillota,Bacilli,,Listeriaceae,Caryophanales,,
Staphylococcus saprophyticus subsp. saprophyticus,AP008934,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_31906,--,Yes,Bacteria,Bacillota,Bacilli,,Staphylococcaceae,Caryophanales,,
Staphylococcus saprophyticus subsp. saprophyticus,AP008934,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_31907,--,Yes,Bacteria,Bacillota,Bacilli,,Staphylococcaceae,Caryophanales,,
Bacillus cereus,AY224381,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_31938,--,Yes,Bacteria,Bacillota,Bacilli,,Bacillaceae,Caryophanales,,
Bacillus cereus,AY224387,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_31940,--,Yes,Bacteria,Bacillota,Bacilli,,Bacillaceae,Caryophanales,,
Bacillus cereus,AY224388,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_31941,--,Yes,Bacteria,Bacillota,Bacilli,,Bacillaceae,Caryophanales,,
Mycobacterium smegmatis,M65195,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_32665,--,Yes,Bacteria,Actinomycetota,,,Mycobacteriaceae,Mycobacteriales,,Actinobacteria
Lactobacillus delbrueckii,X15245,74,30,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_32697,--,Yes,Bacteria,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,,,
Mycobacterium leprae,U00021,74,32,42,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_32723,--,Yes,Bacteria,Actinomycetota,,,Mycobacteriaceae,Mycobacteriales,,Actinobacteria
Micrococcus luteus,X55106,74,30,44,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_t_B_32789,--,Yes,Bacteria,Actinomycetota,,Micrococcales,Micrococcaceae,,,Actinobacteria
Streptococcus mutans,X78967,74,30,44,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_t_B_32802,--,Yes,Bacteria,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,,,
Geobacillus stearothermophilus,AF034775,74,30,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_32983,--,Yes,Bacteria,Bacillota,Bacilli,,Bacillaceae,Caryophanales,,
Rickettsia felis,AF502178,74,30,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_33003,--,Yes,Bacteria,Pseudomonadota,Alphaproteobacteria,Rickettsiales,Rickettsiaceae,,,
Listeria monocytogenes,AL591983,74,30,44,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_t_B_33026,--,Yes,Bacteria,Bacillota,Bacilli,,Listeriaceae,Caryophanales,,
Listeria innocua,AL596172,74,30,44,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_t_B_33027,--,Yes,Bacteria,Bacillota,Bacilli,,Listeriaceae,Caryophanales,,
Spiroplasma citri,AM285302,75,31,44,No,0,tRNA,0,()()(),()()(),--,No,CRW,--,CRW_t_B_33048,--,Yes,Bacteria,Mycoplasmatota,Mollicutes,Entomoplasmatales,Spiroplasmataceae,,,
Staphylococcus saprophyticus subsp. saprophyticus,AP008934,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_33098,--,Yes,Bacteria,Bacillota,Bacilli,,Staphylococcaceae,Caryophanales,,
Bacillus cereus,AY224386,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_33113,--,Yes,Bacteria,Bacillota,Bacilli,,Bacillaceae,Caryophanales,,
Bacillus subtilis,K01389,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_33170,--,Yes,Bacteria,Bacillota,Bacilli,,Bacillaceae,Caryophanales,,
Bacillus subtilis,D10981,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_33171,--,Yes,Bacteria,Bacillota,Bacilli,,Bacillaceae,Caryophanales,,
Mycoplasma pneumoniae,L15242,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_33509,--,Yes,Bacteria,Mycoplasmatota,Mollicutes,Mycoplasmatales,Mycoplasmataceae,,,
Mycoplasma pneumoniae,M32340,75,31,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_33511,--,Yes,Bacteria,Mycoplasmatota,Mollicutes,Mycoplasmatales,Mycoplasmataceae,,,
Mycoplasma genitalium,M32341,75,31,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_33512,--,Yes,Bacteria,Mycoplasmatota,Mollicutes,Mycoplasmatales,Mycoplasmataceae,,,
Mycoplasma gallisepticum,M32342,75,31,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_33514,--,Yes,Bacteria,Mycoplasmatota,Mollicutes,Mycoplasmatales,Mycoplasmataceae,,,
Mycoplasma genitalium,U01810,75,31,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_33532,--,Yes,Bacteria,Mycoplasmatota,Mollicutes,Mycoplasmatales,Mycoplasmataceae,,,
Acholeplasma laidlawii,X15508,75,31,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_33540,--,Yes,Bacteria,Mycoplasmatota,Mollicutes,Acholeplasmatales,Acholeplasmataceae,,,
Bacillus subtilis,Z82044,74,30,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_33605,--,Yes,Bacteria,Bacillota,Bacilli,,Bacillaceae,Caryophanales,,
Mycobacterium smegmatis,--,74,34,40,No,0,tRNA,0,(()()()),(()()()),--,No,RFAM,--,RFAM_t_B_34479,--,Yes,Bacteria,Actinomycetota,,,Mycobacteriaceae,Mycobacteriales,,Actinobacteria
Bacillus subtilis,--,74,34,40,No,0,tRNA,0,(()()()),(()()()),--,No,RFAM,--,RFAM_t_B_34483,--,Yes,Bacteria,Bacillota,Bacilli,,Bacillaceae,Caryophanales,,
Bacillus subtilis,--,74,34,40,No,0,tRNA,0,(()()()),(()()()),--,No,RFAM,--,RFAM_t_B_34484,--,Yes,Bacteria,Bacillota,Bacilli,,Bacillaceae,Caryophanales,,
Bacillus subtilis,--,74,34,40,No,0,tRNA,0,(()()()),(()()()),--,No,RFAM,--,RFAM_t_B_34485,--,Yes,Bacteria,Bacillota,Bacilli,,Bacillaceae,Caryophanales,,
Bacillus subtilis,--,74,34,40,No,0,tRNA,0,(()()()),(()()()),--,No,RFAM,--,RFAM_t_B_34487,--,Yes,Bacteria,Bacillota,Bacilli,,Bacillaceae,Caryophanales,,
Bacillus subtilis,--,74,34,40,No,0,tRNA,0,(()()()),(()()()),--,No,RFAM,--,RFAM_t_B_34490,--,Yes,Bacteria,Bacillota,Bacilli,,Bacillaceae,Caryophanales,,
Escherichia coli,--,74,34,40,No,0,tRNA,0,(()()()),(()()()),--,No,RFAM,--,RFAM_t_B_34729,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,,,
Escherichia coli,--,74,34,40,No,0,tRNA,0,(()()()),(()()()),--,No,RFAM,--,RFAM_t_B_34733,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,,,
Caulobacter vibrioides,--,74,34,40,No,0,tRNA,0,(()()()),(()()()),--,No,RFAM,--,RFAM_t_B_34748,--,Yes,Bacteria,Pseudomonadota,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,,,
Streptomyces rimosus,--,74,34,40,No,0,tRNA,0,(()()()),(()()()),--,No,RFAM,--,RFAM_t_B_34867,--,Yes,Bacteria,Actinomycetota,,Streptomycetales,Streptomycetaceae,,,Actinobacteria
Escherichia coli,--,74,34,40,No,0,tRNA,0,(()()()),(()()()),--,No,RFAM,--,RFAM_t_B_35003,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,,,
Spiroplasma melliferum,--,74,34,40,No,0,tRNA,0,(()()()),(()()()),--,No,RFAM,--,RFAM_t_B_35023,--,Yes,Bacteria,Mycoplasmatota,Mollicutes,Entomoplasmatales,Spiroplasmataceae,,,
Spiroplasma melliferum,--,74,34,40,No,0,tRNA,0,(()()()),(()()()),--,No,RFAM,--,RFAM_t_B_35026,--,Yes,Bacteria,Mycoplasmatota,Mollicutes,Entomoplasmatales,Spiroplasmataceae,,,
Spiroplasma melliferum,--,74,34,40,No,0,tRNA,0,(()()()),(()()()),--,No,RFAM,--,RFAM_t_B_35027,--,Yes,Bacteria,Mycoplasmatota,Mollicutes,Entomoplasmatales,Spiroplasmataceae,,,
Spiroplasma melliferum,--,74,34,40,No,0,tRNA,0,(()()()),(()()()),--,No,RFAM,--,RFAM_t_B_35029,--,Yes,Bacteria,Mycoplasmatota,Mollicutes,Entomoplasmatales,Spiroplasmataceae,,,
Spiroplasma melliferum,--,74,34,40,No,0,tRNA,0,(()()()),(()()()),--,No,RFAM,--,RFAM_t_B_35030,--,Yes,Bacteria,Mycoplasmatota,Mollicutes,Entomoplasmatales,Spiroplasmataceae,,,
Acidithiobacillus ferrooxidans,--,74,34,40,No,0,tRNA,0,(()()()),(()()()),--,No,RFAM,--,RFAM_t_B_35077,--,Yes,Bacteria,Pseudomonadota,Acidithiobacillia,Acidithiobacillales,Acidithiobacillaceae,,,
Lactobacillus delbrueckii,--,74,34,40,No,0,tRNA,0,(()()()),(()()()),--,No,RFAM,--,RFAM_t_B_35137,--,Yes,Bacteria,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,,,
Lactobacillus delbrueckii,--,74,34,40,No,0,tRNA,0,(()()()),(()()()),--,No,RFAM,--,RFAM_t_B_35140,--,Yes,Bacteria,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,,,
Acholeplasma laidlawii,--,74,34,40,No,0,tRNA,0,(()()()),(()()()),--,No,RFAM,--,RFAM_t_B_35277,--,Yes,Bacteria,Mycoplasmatota,Mollicutes,Acholeplasmatales,Acholeplasmataceae,,,
Acholeplasma laidlawii,--,74,34,40,No,0,tRNA,0,(()()()),(()()()),--,No,RFAM,--,RFAM_t_B_35282,--,Yes,Bacteria,Mycoplasmatota,Mollicutes,Acholeplasmatales,Acholeplasmataceae,,,
Acholeplasma laidlawii,--,74,34,40,No,0,tRNA,0,(()()()),(()()()),--,No,RFAM,--,RFAM_t_B_35287,--,Yes,Bacteria,Mycoplasmatota,Mollicutes,Acholeplasmatales,Acholeplasmataceae,,,
Acholeplasma laidlawii,--,74,34,40,No,0,tRNA,0,(()()()),(()()()),--,No,RFAM,--,RFAM_t_B_35289,--,Yes,Bacteria,Mycoplasmatota,Mollicutes,Acholeplasmatales,Acholeplasmataceae,,,
Acholeplasma laidlawii,--,74,34,40,No,0,tRNA,0,(()()()),(()()()),--,No,RFAM,--,RFAM_t_B_35295,--,Yes,Bacteria,Mycoplasmatota,Mollicutes,Acholeplasmatales,Acholeplasmataceae,,,
Acholeplasma laidlawii,--,74,34,40,No,0,tRNA,0,(()()()),(()()()),--,No,RFAM,--,RFAM_t_B_35296,--,Yes,Bacteria,Mycoplasmatota,Mollicutes,Acholeplasmatales,Acholeplasmataceae,,,
