Organism name,Accession number,Length,Number of decoupled nucleotides,Number of weak bonds,Is Pseudoknotted,Pseudoknot order,Rna Type,Genus,Core,Core plus,Shape,Is Validated,Reference database,Description,Benchmark ID,Reference,Taxonomy.LTP.Classified,Taxonomy.LTP.superkingdom,Taxonomy.LTP.unknown 0,Taxonomy.LTP.class,Taxonomy.LTP.order,Taxonomy.LTP.family,Taxonomy.LTP.unknown 1,Taxonomy.LTP.unknown 2,Taxonomy.LTP.phylum
Bacillus cereus,AY224383,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_6310,--,Yes,Bacteria,Bacillota,Bacilli,,Bacillaceae,Caryophanales,,
Bacillus cereus,AY224386,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_6311,--,Yes,Bacteria,Bacillota,Bacilli,,Bacillaceae,Caryophanales,,
Bacillus cereus,AY224387,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_6312,--,Yes,Bacteria,Bacillota,Bacilli,,Bacillaceae,Caryophanales,,
Bacillus cereus,AY224388,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_6313,--,Yes,Bacteria,Bacillota,Bacilli,,Bacillaceae,Caryophanales,,
Acholeplasma laidlawii,X61068,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_7204,--,Yes,Bacteria,Mycoplasmatota,Mollicutes,Acholeplasmatales,Acholeplasmataceae,,,
Staphylococcus warneri,X66089,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_7209,--,Yes,Bacteria,Bacillota,Bacilli,,Staphylococcaceae,Caryophanales,,
Ralstonia solanacearum,AL646052,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_7420,--,Yes,Bacteria,Pseudomonadota,Betaproteobacteria,Burkholderiales,Burkholderiaceae,,,
Aggregatibacter actinomycetemcomitans,U07776,76,32,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_7990,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,,,
Aggregatibacter actinomycetemcomitans,U07777,76,32,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_7991,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,,,
Aggregatibacter actinomycetemcomitans,U07778,76,32,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_7992,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,,,
Vibrio parahaemolyticus,AB041848,76,32,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_8010,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Vibrionales,Vibrionaceae,,,
Vibrio parahaemolyticus,AB041849,76,32,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_8011,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Vibrionales,Vibrionaceae,,,
Vibrio parahaemolyticus,AB041850,76,32,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_8012,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Vibrionales,Vibrionaceae,,,
Vibrio parahaemolyticus,AB041852,76,32,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_8013,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Vibrionales,Vibrionaceae,,,
Vibrio vulnificus,AB073876,76,32,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_8015,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Vibrionales,Vibrionaceae,,,
Vibrio vulnificus,AB073878,76,32,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_8016,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Vibrionales,Vibrionaceae,,,
Vibrio vulnificus,AB073879,76,32,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_8017,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Vibrionales,Vibrionaceae,,,
Actinobacillus pleuropneumoniae,AF033075,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_8329,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,,,
Actinobacillus pleuropneumoniae,AF033076,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_8330,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,,,
Actinobacillus pleuropneumoniae,AF033078,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_8331,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,,,
Actinobacillus pleuropneumoniae,AF033079,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_8332,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,,,
Actinobacillus pleuropneumoniae,AF033080,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_8333,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,,,
Actinobacillus pleuropneumoniae,AF033081,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_8334,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,,,
Actinobacillus pleuropneumoniae,AF033082,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_8335,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,,,
Actinobacillus pleuropneumoniae,AF033083,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_8336,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,,,
Actinobacillus pleuropneumoniae,AF033084,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_8337,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,,,
Actinobacillus pleuropneumoniae,AF033085,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_8338,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,,,
Actinobacillus pleuropneumoniae,AF033086,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_8339,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,,,
Actinobacillus pleuropneumoniae,AF033087,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_8340,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,,,
Actinobacillus pleuropneumoniae,AF033088,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_8341,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,,,
Actinobacillus pleuropneumoniae,AF033089,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_8342,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,,,
Actinobacillus pleuropneumoniae,AF033090,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_8343,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,,,
Actinobacillus pleuropneumoniae,AF033091,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_8344,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,,,
Actinobacillus lignieresii,AF033092,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_8345,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,,,
Actinobacillus lignieresii,AF033093,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_8346,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,,,
Actinobacillus suis,AF033094,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_8347,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,,,
Vibrio cholerae,AF042844,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_8349,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Vibrionales,Vibrionaceae,,,
Vibrio cholerae,AF042845,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_8350,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Vibrionales,Vibrionaceae,,,
Vibrio cholerae,AF042847,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_8351,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Vibrionales,Vibrionaceae,,,
Escherichia fergusonii,AF047420,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_8365,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,,,
Escherichia hermannii,AF047422,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_8367,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,,,
Pseudomonas aeruginosa,AF139107,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_8375,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,,,
Erwinia rhapontici,AF232678,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_8381,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Erwiniaceae,,,
Pectobacterium wasabiae,AF232679,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_8382,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Pectobacteriaceae,,,
Pectobacterium cacticida,AF232685,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_8388,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Pectobacteriaceae,,,
Pectobacterium betavasculorum,AF232686,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_8389,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Pectobacteriaceae,,,
Pectobacterium atrosepticum,AF232687,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_8390,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Pectobacteriaceae,,,
Pectobacterium carotovorum,AF234289,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_8391,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Pectobacteriaceae,,,
Vibrio diazotrophicus,AF413003,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_8414,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Vibrionales,Vibrionaceae,,,
Vibrio fluvialis,AF413005,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_8415,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Vibrionales,Vibrionaceae,,,
Vibrio fluvialis,AF413006,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_8416,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Vibrionales,Vibrionaceae,,,
Vibrio fluvialis,AF413007,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_8417,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Vibrionales,Vibrionaceae,,,
Vibrio nigripulchritudo,AF413009,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_8418,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Vibrionales,Vibrionaceae,,,
Vibrio nigripulchritudo,AF413010,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_8419,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Vibrionales,Vibrionaceae,,,
Vibrio nigripulchritudo,AF413011,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_8420,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Vibrionales,Vibrionaceae,,,
Vibrio nigripulchritudo,AF413012,76,32,44,No,0,tRNA,0,()()(),()()(),--,No,CRW,--,CRW_t_B_8421,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Vibrionales,Vibrionaceae,,,
Vibrio proteolyticus,AF413016,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_8422,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Vibrionales,Vibrionaceae,,,
Pseudomonas aeruginosa,AF440523,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_8424,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,,,
Pseudomonas aeruginosa,AF440524,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_8425,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,,,
Erwinia amylovora,AF449653,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_8430,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Erwiniaceae,,,
Erwinia amylovora,AF449657,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_8432,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Erwiniaceae,,,
Erwinia amylovora,AF449659,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_8434,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Erwiniaceae,,,
Erwinia amylovora,AF449663,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_8436,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Erwiniaceae,,,
Erwinia pyrifoliae,AF449664,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_8437,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Erwiniaceae,,,
Erwinia pyrifoliae,AF449665,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_8438,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Erwiniaceae,,,
Erwinia pyrifoliae,AF449667,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_8439,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Erwiniaceae,,,
Erwinia pyrifoliae,AF449668,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_8440,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Erwiniaceae,,,
Erwinia amylovora,AF449670,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_8441,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Erwiniaceae,,,
Erwinia amylovora,AF449671,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_8442,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Erwiniaceae,,,
Erwinia amylovora,AF449675,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_8444,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Erwiniaceae,,,
Erwinia amylovora,AF449676,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_8445,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Erwiniaceae,,,
Erwinia amylovora,AF449678,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_8447,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Erwiniaceae,,,
Erwinia amylovora,AF449679,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_8448,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Erwiniaceae,,,
Erwinia amylovora,AF449683,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_8450,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Erwiniaceae,,,
Erwinia amylovora,AF449685,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_8451,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Erwiniaceae,,,
Erwinia amylovora,AF449687,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_8452,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Erwiniaceae,,,
Sodalis glossinidius,AF548135,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_8468,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Pectobacteriaceae,,,
Erwinia pyrifoliae,AJ009930,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_8472,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Erwiniaceae,,,
Erwinia pyrifoliae,AJ132969,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_8476,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Erwiniaceae,,,
Photobacterium damselae subsp. damselae,AJ535842,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_8493,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Vibrionales,Vibrionaceae,,,
Photobacterium damselae subsp. damselae,AJ535843,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_8494,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Vibrionales,Vibrionaceae,,,
Photobacterium damselae subsp. damselae,AJ535844,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_8495,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Vibrionales,Vibrionaceae,,,
Photobacterium damselae subsp. piscicida,AJ535845,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_8496,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Vibrionales,Vibrionaceae,,,
Photobacterium damselae subsp. piscicida,AJ535846,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_8497,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Vibrionales,Vibrionaceae,,,
Photobacterium damselae subsp. damselae,AJ535847,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_8498,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Vibrionales,Vibrionaceae,,,
Photobacterium damselae subsp. piscicida,AJ535848,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_8499,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Vibrionales,Vibrionaceae,,,
Photobacterium damselae subsp. piscicida,AJ535849,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_8500,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Vibrionales,Vibrionaceae,,,
Mycobacterium leprae,AL583923,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_8545,--,Yes,Bacteria,Actinomycetota,,,Mycobacteriaceae,Mycobacteriales,,Actinobacteria
Ralstonia solanacearum,AL646052,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_8567,--,Yes,Bacteria,Pseudomonadota,Betaproteobacteria,Burkholderiales,Burkholderiaceae,,,
Ralstonia solanacearum,AL646052,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_8568,--,Yes,Bacteria,Pseudomonadota,Betaproteobacteria,Burkholderiales,Burkholderiaceae,,,
Spiroplasma citri,AM285320,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_8653,--,Yes,Bacteria,Mycoplasmatota,Mollicutes,Entomoplasmatales,Spiroplasmataceae,,,
Vibrio alginolyticus,AY245199,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_8777,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Vibrionales,Vibrionaceae,,,
Vibrio alginolyticus,AY245202,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_8778,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Vibrionales,Vibrionaceae,,,
Vibrio alginolyticus,AY245205,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_8779,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Vibrionales,Vibrionaceae,,,
Vibrio alginolyticus,AY245208,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_8780,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Vibrionales,Vibrionaceae,,,
Vibrio alginolyticus,AY245211,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_8781,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Vibrionales,Vibrionaceae,,,
Vibrio fluvialis,AY245215,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_8783,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Vibrionales,Vibrionaceae,,,
Vibrio fluvialis,AY245219,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_8785,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Vibrionales,Vibrionaceae,,,
Vibrio fluvialis,AY245221,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_8786,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Vibrionales,Vibrionaceae,,,
Vibrio parahaemolyticus,AY245223,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_8787,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Vibrionales,Vibrionaceae,,,
Vibrio parahaemolyticus,AY245225,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_8788,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Vibrionales,Vibrionaceae,,,
Vibrio parahaemolyticus,AY245227,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_8790,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Vibrionales,Vibrionaceae,,,
Vibrio parahaemolyticus,AY245229,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_8791,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Vibrionales,Vibrionaceae,,,
Vibrio parahaemolyticus,AY245230,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_8792,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Vibrionales,Vibrionaceae,,,
Vibrio parahaemolyticus,AY245233,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_8794,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Vibrionales,Vibrionaceae,,,
Vibrio parahaemolyticus,AY245235,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_8795,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Vibrionales,Vibrionaceae,,,
Vibrio parahaemolyticus,AY245238,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_8797,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Vibrionales,Vibrionaceae,,,
Vibrio vulnificus,AY245239,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_8798,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Vibrionales,Vibrionaceae,,,
Vibrio vulnificus,AY245241,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_8799,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Vibrionales,Vibrionaceae,,,
Vibrio vulnificus,AY245242,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_8800,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Vibrionales,Vibrionaceae,,,
Vibrio vulnificus,AY245244,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_8801,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Vibrionales,Vibrionaceae,,,
Vibrio vulnificus,AY245246,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_8802,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Vibrionales,Vibrionaceae,,,
Vibrio vulnificus,AY245247,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_8803,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Vibrionales,Vibrionaceae,,,
Erwinia pyrifoliae,AY509612,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_8820,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Erwiniaceae,,,
Edwardsiella tarda,AY706722,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_8842,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Hafniaceae,,,
Edwardsiella tarda,AY706723,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_8843,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Hafniaceae,,,
Edwardsiella tarda,AY706724,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_8844,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Hafniaceae,,,
