Organism name,Length,Benchmark ID,Taxonomy.NCBI.superkingdom,Taxonomy.NCBI.phylum
Heliobacillus mobilis,1482,CRW_16S_B_15516,Bacteria,Firmicutes
Anaerobranca horikoshii,1473,CRW_16S_B_15563,Bacteria,Firmicutes
Acetohalobium arabaticum,1475,CRW_16S_B_15565,Bacteria,Firmicutes
Acetitomaculum ruminis,1480,CRW_16S_B_15568,Bacteria,Firmicutes
Clostridium perfringens str. 13,1506,CRW_16S_B_15590,Bacteria,Firmicutes
Clostridium perfringens str. 13,1506,CRW_16S_B_15591,Bacteria,Firmicutes
Clostridium butyricum,1499,CRW_16S_B_15610,Bacteria,Firmicutes
Clostridium paraputrificum,1509,CRW_16S_B_15611,Bacteria,Firmicutes
Clostridium perfringens str. 13,1506,CRW_16S_B_15846,Bacteria,Firmicutes
Clostridium perfringens str. 13,1506,CRW_16S_B_15847,Bacteria,Firmicutes
Clostridium perfringens str. 13,1506,CRW_16S_B_15848,Bacteria,Firmicutes
Clostridium perfringens str. 13,1506,CRW_16S_B_15849,Bacteria,Firmicutes
Clostridium perfringens str. 13,1507,CRW_16S_B_15850,Bacteria,Firmicutes
Clostridium perfringens str. 13,1507,CRW_16S_B_15851,Bacteria,Firmicutes
Clostridium perfringens str. 13,1506,CRW_16S_B_15852,Bacteria,Firmicutes
Clostridium perfringens str. 13,1506,CRW_16S_B_15854,Bacteria,Firmicutes
Butyrivibrio crossotus,1473,CRW_16S_B_15855,Bacteria,Firmicutes
Butyrivibrio fibrisolvens,1510,CRW_16S_B_15857,Bacteria,Firmicutes
Butyrivibrio fibrisolvens,1501,CRW_16S_B_15858,Bacteria,Firmicutes
Butyrivibrio fibrisolvens,1503,CRW_16S_B_15859,Bacteria,Firmicutes
Butyrivibrio fibrisolvens,1477,CRW_16S_B_15860,Bacteria,Firmicutes
Butyrivibrio fibrisolvens,1481,CRW_16S_B_15861,Bacteria,Firmicutes
Butyrivibrio fibrisolvens,1475,CRW_16S_B_15862,Bacteria,Firmicutes
Clostridium argentinense,1504,CRW_16S_B_15882,Bacteria,Firmicutes
Clostridium baratii,1508,CRW_16S_B_15885,Bacteria,Firmicutes
Clostridium baratii,1508,CRW_16S_B_15886,Bacteria,Firmicutes
Clostridium beijerinckii,1503,CRW_16S_B_15888,Bacteria,Firmicutes
Clostridium beijerinckii,1504,CRW_16S_B_15889,Bacteria,Firmicutes
Clostridium botulinum,1508,CRW_16S_B_15905,Bacteria,Firmicutes
Clostridium botulinum,1505,CRW_16S_B_15906,Bacteria,Firmicutes
Clostridium botulinum,1506,CRW_16S_B_15907,Bacteria,Firmicutes
Clostridium botulinum,1508,CRW_16S_B_15908,Bacteria,Firmicutes
Clostridium botulinum A,1504,CRW_16S_B_15909,Bacteria,Firmicutes
Clostridium botulinum B,1503,CRW_16S_B_15910,Bacteria,Firmicutes
Clostridium botulinum,1509,CRW_16S_B_15911,Bacteria,Firmicutes
Clostridium botulinum,1508,CRW_16S_B_15912,Bacteria,Firmicutes
Clostridium botulinum,1506,CRW_16S_B_15916,Bacteria,Firmicutes
Clostridium butyricum,1506,CRW_16S_B_15917,Bacteria,Firmicutes
Clostridium butyricum,1506,CRW_16S_B_15918,Bacteria,Firmicutes
Clostridium butyricum,1506,CRW_16S_B_15919,Bacteria,Firmicutes
Clostridium cellulovorans,1506,CRW_16S_B_15929,Bacteria,Firmicutes
Clostridium cellulovorans,1506,CRW_16S_B_15930,Bacteria,Firmicutes
Clostridium chartatabidum,1500,CRW_16S_B_15931,Bacteria,Firmicutes
Clostridium chauvoei,1507,CRW_16S_B_15932,Bacteria,Firmicutes
Clostridium collagenovorans,1506,CRW_16S_B_15937,Bacteria,Firmicutes
Clostridium corinoforum,1500,CRW_16S_B_15939,Bacteria,Firmicutes
Clostridium felsineum,1492,CRW_16S_B_15947,Bacteria,Firmicutes
Clostridium grantii,1494,CRW_16S_B_15952,Bacteria,Firmicutes
Clostridium novyi,1504,CRW_16S_B_15983,Bacteria,Firmicutes
Clostridium pascui,1471,CRW_16S_B_15991,Bacteria,Firmicutes
Clostridium pasteurianum,1486,CRW_16S_B_15992,Bacteria,Firmicutes
Clostridium puniceum,1491,CRW_16S_B_16007,Bacteria,Firmicutes
Dendrosporobacter quercicolus,1503,CRW_16S_B_16010,Bacteria,Firmicutes
Clostridium quinii,1477,CRW_16S_B_16011,Bacteria,Firmicutes
Clostridium sardiniense,1503,CRW_16S_B_16014,Bacteria,Firmicutes
Clostridium septicum,1507,CRW_16S_B_16016,Bacteria,Firmicutes
Clostridium sp.,1493,CRW_16S_B_16018,Bacteria,Firmicutes
Clostridium sporogenes,1503,CRW_16S_B_16023,Bacteria,Firmicutes
Clostridium subterminale,1509,CRW_16S_B_16031,Bacteria,Firmicutes
Clostridium tetani,1508,CRW_16S_B_16037,Bacteria,Firmicutes
Clostridium thermobutyricum,1495,CRW_16S_B_16044,Bacteria,Firmicutes
Clostridium thermobutyricum,1495,CRW_16S_B_16045,Bacteria,Firmicutes
Clostridium thermopalmarium,1503,CRW_16S_B_16051,Bacteria,Firmicutes
Clostridium thermopalmarium,1503,CRW_16S_B_16052,Bacteria,Firmicutes
Dialister pneumosintes,1504,CRW_16S_B_16072,Bacteria,Firmicutes
Dialister pneumosintes,1493,CRW_16S_B_16074,Bacteria,Firmicutes
Clostridium sp. BL-8,1473,CRW_16S_B_16091,Bacteria,Firmicutes
Eubacterium barkeri,1507,CRW_16S_B_16270,Bacteria,Firmicutes
Dorea formicigenerans,1480,CRW_16S_B_16282,Bacteria,Firmicutes
Eubacterium limosum,1487,CRW_16S_B_16286,Bacteria,Firmicutes
Eubacterium limosum,1503,CRW_16S_B_16287,Bacteria,Firmicutes
Eubacterium multiforme,1510,CRW_16S_B_16291,Bacteria,Firmicutes
Eubacterium ramulus,1477,CRW_16S_B_16297,Bacteria,Firmicutes
Mogibacterium timidum,1498,CRW_16S_B_16305,Bacteria,Firmicutes
Eubacterium uniforme,1471,CRW_16S_B_16307,Bacteria,Firmicutes
Eubacterium ventriosum,1483,CRW_16S_B_16309,Bacteria,Firmicutes
Eubacterium xylanophilum,1496,CRW_16S_B_16311,Bacteria,Firmicutes
Faecalibacterium prausnitzii,1499,CRW_16S_B_16315,Bacteria,Firmicutes
Halanaerobium alcaliphilum,1486,CRW_16S_B_16317,Bacteria,Firmicutes
Halanaerobium saccharolyticum,1484,CRW_16S_B_16320,Bacteria,Firmicutes
Halanaerobium saccharolyticum,1488,CRW_16S_B_16322,Bacteria,Firmicutes
Halanaerobium salsuginis,1502,CRW_16S_B_16323,Bacteria,Firmicutes
Halobacteroides halobius,1505,CRW_16S_B_16324,Bacteria,Firmicutes
Halobacteroides halobius,1487,CRW_16S_B_16325,Bacteria,Firmicutes
Heliobacterium modesticaldum,1471,CRW_16S_B_16334,Bacteria,Firmicutes
Halanaerobacter lacunarum,1491,CRW_16S_B_16337,Bacteria,Firmicutes
Johnsonella ignava,1478,CRW_16S_B_16342,Bacteria,Firmicutes
Oxobacter pfennigii,1496,CRW_16S_B_16355,Bacteria,Firmicutes
Phascolarctobacterium faecium,1474,CRW_16S_B_16360,Bacteria,Firmicutes
Ruminococcus bromii,1478,CRW_16S_B_16387,Bacteria,Firmicutes
Sporobacter termitidis,1506,CRW_16S_B_16397,Bacteria,Firmicutes
Succiniclasticum ruminis,1505,CRW_16S_B_16398,Bacteria,Firmicutes
Schwartzia succinivorans,1489,CRW_16S_B_16399,Bacteria,Firmicutes
Sporohalobacter lortetii,1494,CRW_16S_B_16400,Bacteria,Firmicutes
Selenomonas ruminantium,1486,CRW_16S_B_16402,Bacteria,Firmicutes
Selenomonas sputigena,1499,CRW_16S_B_16405,Bacteria,Firmicutes
Sporomusa paucivorans,1502,CRW_16S_B_16408,Bacteria,Firmicutes
Sporomusa silvacetica,1481,CRW_16S_B_16409,Bacteria,Firmicutes
Thermoanaerobacter brockii subsp. lactiethylicus,1507,CRW_16S_B_16435,Bacteria,Firmicutes
Thermoanaerobacterium aotearoense,1478,CRW_16S_B_16451,Bacteria,Firmicutes
Thermoanaerobacterium thermosaccharolyticum,1477,CRW_16S_B_16453,Bacteria,Firmicutes
Tissierella praeacuta,1475,CRW_16S_B_16457,Bacteria,Firmicutes
Acholeplasma laidlawii,1476,CRW_16S_B_16478,Bacteria,Tenericutes
Acholeplasma laidlawii,1508,CRW_16S_B_16479,Bacteria,Tenericutes
Acholeplasma modicum,1473,CRW_16S_B_16480,Bacteria,Tenericutes
Acholeplasma oculi,1490,CRW_16S_B_16481,Bacteria,Tenericutes
Acholeplasma oculi,1490,CRW_16S_B_16482,Bacteria,Tenericutes
Brinjal little leaf phytoplasma,1503,CRW_16S_B_16503,Bacteria,Tenericutes
Chinaberry yellows phytoplasma,1495,CRW_16S_B_16509,Bacteria,Tenericutes
Asteroleplasma anaerobium,1471,CRW_16S_B_16522,Bacteria,Tenericutes
Sweet potato little leaf phytoplasma,1495,CRW_16S_B_16578,Bacteria,Tenericutes
Aster yellows phytoplasma,1497,CRW_16S_B_16631,Bacteria,Tenericutes
Aster yellows phytoplasma,1481,CRW_16S_B_16632,Bacteria,Tenericutes
Aster yellows phytoplasma,1481,CRW_16S_B_16633,Bacteria,Tenericutes
Ureaplasma urealyticum,1485,CRW_16S_B_16663,Bacteria,Tenericutes
'Phoenix dactylifera' phytoplasma,1485,CRW_16S_B_16822,Bacteria,Tenericutes
Erysipelothrix rhusiopathiae,1487,CRW_16S_B_16827,Bacteria,Firmicutes
Mycoplasma sp.,1493,CRW_16S_B_16935,Bacteria,Tenericutes
Spiroplasma citri,1501,CRW_16S_B_17025,Bacteria,Tenericutes
Ureaplasma canigenitalium,1480,CRW_16S_B_17036,Bacteria,Tenericutes
Ureaplasma cati,1476,CRW_16S_B_17037,Bacteria,Tenericutes
Ureaplasma diversum,1478,CRW_16S_B_17038,Bacteria,Tenericutes
Ureaplasma felinum,1473,CRW_16S_B_17039,Bacteria,Tenericutes
Novosphingobium sp. J30,1473,CRW_16S_B_4587,Bacteria,Proteobacteria
Sphingomonas sp. J40,1478,CRW_16S_B_4590,Bacteria,Proteobacteria
Oligotropha carboxidovorans,1485,CRW_16S_B_4593,Bacteria,Proteobacteria
Oligotropha carboxidovorans,1484,CRW_16S_B_4594,Bacteria,Proteobacteria
Ochrobactrum anthropi,1480,CRW_16S_B_4637,Bacteria,Proteobacteria
Bradyrhizobium sp. Shinshu-th2,1482,CRW_16S_B_4639,Bacteria,Proteobacteria
Mesorhizobium sp. NH-14,1480,CRW_16S_B_4787,Bacteria,Proteobacteria
alpha proteobacterium SK50-23,1477,CRW_16S_B_4844,Bacteria,Proteobacteria
Bartonella elizabethae,1484,CRW_16S_B_4877,Bacteria,Proteobacteria
Rhodopseudomonas palustris,1484,CRW_16S_B_4880,Bacteria,Proteobacteria
Acetobacter aceti,1480,CRW_16S_B_4901,Bacteria,Proteobacteria
Acetobacter pasteurianus,1482,CRW_16S_B_4903,Bacteria,Proteobacteria
Acidomonas methanolica,1481,CRW_16S_B_4921,Bacteria,Proteobacteria
Zymomonas mobilis,1490,CRW_16S_B_4956,Bacteria,Proteobacteria
Rhodopseudomonas palustris,1489,CRW_16S_B_4968,Bacteria,Proteobacteria
Rhodopseudomonas palustris,1489,CRW_16S_B_4969,Bacteria,Proteobacteria
Brucella melitensis,1485,CRW_16S_B_4973,Bacteria,Proteobacteria
Brucella melitensis,1485,CRW_16S_B_4974,Bacteria,Proteobacteria
Brucella melitensis,1485,CRW_16S_B_4975,Bacteria,Proteobacteria
uncultured bacterium mle1-44,1477,CRW_16S_B_4996,Bacteria,Proteobacteria
Bradyrhizobium elkanii,1471,CRW_16S_B_5003,Bacteria,Proteobacteria
Bradyrhizobium japonicum,1489,CRW_16S_B_5004,Bacteria,Proteobacteria
Bradyrhizobium elkanii,1472,CRW_16S_B_5006,Bacteria,Proteobacteria
Bradyrhizobium japonicum,1482,CRW_16S_B_5272,Bacteria,Proteobacteria
Bradyrhizobium japonicum,1480,CRW_16S_B_5273,Bacteria,Proteobacteria
Bradyrhizobium japonicum,1483,CRW_16S_B_5274,Bacteria,Proteobacteria
Bradyrhizobium japonicum,1482,CRW_16S_B_5275,Bacteria,Proteobacteria
Acidocella sp. IS10,1474,CRW_16S_B_5283,Bacteria,Proteobacteria
Agrobacterium rubi,1472,CRW_16S_B_5297,Bacteria,Proteobacteria
Ochrobactrum anthropi,1471,CRW_16S_B_5381,Bacteria,Proteobacteria
Ochrobactrum anthropi,1483,CRW_16S_B_5382,Bacteria,Proteobacteria
Ochrobactrum anthropi,1476,CRW_16S_B_5383,Bacteria,Proteobacteria
Ochrobactrum anthropi,1476,CRW_16S_B_5384,Bacteria,Proteobacteria
Rhizobium sp. R-24663,1471,CRW_16S_B_5414,Bacteria,Proteobacteria
Cynomorium coccineum,1480,CRW_16S_E_17052,Eukaryota,Streptophyta
Cytinus ruber,1497,CRW_16S_E_17053,Eukaryota,Streptophyta
Nephroselmis olivacea,1509,CRW_16S_E_17097,Eukaryota,Chlorophyta
Archaeoglobus fulgidus,1493,CRW_16S_A_17115,Archaea,Euryarchaeota
Haloferax volcanii,1474,CRW_16S_A_17120,Archaea,Euryarchaeota
Methanobacterium formicicum,1477,CRW_16S_A_17121,Archaea,Euryarchaeota
Methanothermobacter thermautotrophicus,1481,CRW_16S_A_17123,Archaea,Euryarchaeota
Methanothermobacter thermautotrophicus,1481,CRW_16S_A_17124,Archaea,Euryarchaeota
Natronorubrum bangense,1476,CRW_16S_A_17126,Archaea,Euryarchaeota
Nanoarchaeum equitans,1501,CRW_16S_A_17127,Archaea,Nanoarchaeota
Pyrococcus furiosus,1496,CRW_16S_A_17130,Archaea,Euryarchaeota
Pyrococcus horikoshii,1500,CRW_16S_A_17131,Archaea,Euryarchaeota
Picrophilus torridus DSM 9790,1472,CRW_16S_A_17133,Archaea,Euryarchaeota
Thermoplasma acidophilum,1473,CRW_16S_A_17137,Archaea,Euryarchaeota
Thermococcus celer,1487,CRW_16S_A_17138,Archaea,Euryarchaeota
Azorhizobium caulinodans,1482,CRW_16S_B_17143,Bacteria,Proteobacteria
Anabaena sp.,1489,CRW_16S_B_17147,Bacteria,Cyanobacteria
Bartonella bacilliformis,1488,CRW_16S_B_17153,Bacteria,Proteobacteria
Bartonella henselae,1487,CRW_16S_B_17161,Bacteria,Proteobacteria
Bradyrhizobium japonicum,1490,CRW_16S_B_17164,Bacteria,Proteobacteria
Brucella melitensis,1489,CRW_16S_B_17166,Bacteria,Proteobacteria
Bartonella quintana,1493,CRW_16S_B_17169,Bacteria,Proteobacteria
Prosthecochloris vibrioformis,1507,CRW_16S_B_17195,Bacteria,Chlorobi
Deinococcus radiodurans,1504,CRW_16S_B_17198,Bacteria,Deinococcus-Thermus
Deinococcus radiodurans,1502,CRW_16S_B_17199,Bacteria,Deinococcus-Thermus
Gluconacetobacter liquefaciens,1494,CRW_16S_B_17214,Bacteria,Proteobacteria
Helicobacter pylori 26695,1503,CRW_16S_B_17226,Bacteria,Proteobacteria
Helicobacter pylori,1503,CRW_16S_B_17227,Bacteria,Proteobacteria
Helicobacter pylori J99,1505,CRW_16S_B_17228,Bacteria,Proteobacteria
Microcystis aeruginosa,1489,CRW_16S_B_17239,Bacteria,Cyanobacteria
Methylobacterium sp.,1480,CRW_16S_B_17243,Bacteria,Proteobacteria
Mesorhizobium loti,1486,CRW_16S_B_17249,Bacteria,Proteobacteria
Pleurocapsa sp.,1489,CRW_16S_B_17267,Bacteria,Cyanobacteria
Rhodoblastus acidophilus,1491,CRW_16S_B_17279,Bacteria,Proteobacteria
Rickettsia bellii,1502,CRW_16S_B_17280,Bacteria,Proteobacteria
Rickettsia felis URRWXCal2,1508,CRW_16S_B_17282,Bacteria,Proteobacteria
Rhodobium orientis,1486,CRW_16S_B_17283,Bacteria,Proteobacteria
Rickettsia prowazekii,1502,CRW_16S_B_17284,Bacteria,Proteobacteria
Rickettsia rickettsii,1499,CRW_16S_B_17286,Bacteria,Proteobacteria
Synechococcus elongatus PCC 6301,1488,CRW_16S_B_17338,Bacteria,Cyanobacteria
Synechocystis sp. PCC 6803,1489,CRW_16S_B_17339,Bacteria,Cyanobacteria
Babesia bovis,1487,CRW_16S_E_17344,Eukaryota,Apicomplexa
Cyanidium caldarium,1492,CRW_16S_E_17345,Eukaryota,Rhodophyta
Codium fragile,1499,CRW_16S_E_17346,Eukaryota,Chlorophyta
Chlamydomonas reinhardtii,1474,CRW_16S_E_17349,Eukaryota,Chlorophyta
Caulerpa sertularioides,1501,CRW_16S_E_17351,Eukaryota,Chlorophyta
Euglena gracilis,1491,CRW_16S_E_17353,Eukaryota,Euglenida
Hydnora africana,1504,CRW_16S_E_17354,Eukaryota,Streptophyta
Pedinomonas minor,1496,CRW_16S_E_17361,Eukaryota,Chlorophyta
Skeletonema pseudocostatum,1491,CRW_16S_E_17369,Eukaryota,Bacillariophyta
Bradyrhizobium japonicum,1490,CRW_16S_B_5507,Bacteria,Proteobacteria
Edhazardia aedis,1483,CRW_16S_E_17445,Eukaryota,Microsporidia
Pseudonosema cristatellae,1472,CRW_16S_E_17532,Eukaryota,Microsporidia
Rhizobium tropici,1477,CRW_16S_B_5571,Bacteria,Proteobacteria
Sphingomonas sp. oral clone FI012,1480,CRW_16S_B_5749,Bacteria,Proteobacteria
Bradyrhizobium betae,1483,CRW_16S_B_5778,Bacteria,Proteobacteria
Ochrobactrum tritici,1478,CRW_16S_B_5792,Bacteria,Proteobacteria
Sphingomonas phyllosphaerae,1481,CRW_16S_B_5803,Bacteria,Proteobacteria
Sphingomonas asaccharolytica,1478,CRW_16S_B_5940,Bacteria,Proteobacteria
Rhizobium leguminosarum,1475,CRW_16S_B_5941,Bacteria,Proteobacteria
Rhizobium leguminosarum,1475,CRW_16S_B_5942,Bacteria,Proteobacteria
Azospirillum sp. WAI-19,1476,CRW_16S_B_6042,Bacteria,Proteobacteria
Sphingomonas phyllosphaerae,1481,CRW_16S_B_6043,Bacteria,Proteobacteria
Afipia massiliensis,1487,CRW_16S_B_6047,Bacteria,Proteobacteria
Bradyrhizobium elkanii,1480,CRW_16S_B_6048,Bacteria,Proteobacteria
uncultured Sphingomonas sp.,1473,CRW_16S_B_6050,Bacteria,Proteobacteria
uncultured Methylobacterium sp.,1481,CRW_16S_B_6051,Bacteria,Proteobacteria
uncultured Bradyrhizobium sp.,1475,CRW_16S_B_6052,Bacteria,Proteobacteria
uncultured Methylobacterium sp.,1482,CRW_16S_B_6053,Bacteria,Proteobacteria
Bradyrhizobium canariense,1481,CRW_16S_B_6066,Bacteria,Proteobacteria
Hoeflea marina,1477,CRW_16S_B_6083,Bacteria,Proteobacteria
Bradyrhizobium sp. TC304-1,1489,CRW_16S_B_6123,Bacteria,Proteobacteria
Bradyrhizobium sp. PAC53,1488,CRW_16S_B_6124,Bacteria,Proteobacteria
Bradyrhizobium sp. PAC18,1487,CRW_16S_B_6167,Bacteria,Proteobacteria
Bradyrhizobium elkanii,1478,CRW_16S_B_6184,Bacteria,Proteobacteria
Bradyrhizobium elkanii,1487,CRW_16S_B_6186,Bacteria,Proteobacteria
Rhizobium lusitanum,1473,CRW_16S_B_6280,Bacteria,Proteobacteria
Sphingomonas sp. SKJH-30,1485,CRW_16S_B_6286,Bacteria,Proteobacteria
Ochrobactrum anthropi,1476,CRW_16S_B_6358,Bacteria,Proteobacteria
Phyllobacterium trifolii,1478,CRW_16S_B_6381,Bacteria,Proteobacteria
Acetobacter oeni,1484,CRW_16S_B_6405,Bacteria,Proteobacteria
Gluconacetobacter diazotrophicus,1487,CRW_16S_B_6529,Bacteria,Proteobacteria
Bradyrhizobium japonicum,1494,CRW_16S_B_6555,Bacteria,Proteobacteria
Bartonella bacilliformis,1471,CRW_16S_B_6606,Bacteria,Proteobacteria
Bartonella quintana,1493,CRW_16S_B_6617,Bacteria,Proteobacteria
Bartonella vinsonii,1478,CRW_16S_B_6623,Bacteria,Proteobacteria
Bradyrhizobium elkanii,1479,CRW_16S_B_6629,Bacteria,Proteobacteria
Bradyrhizobium japonicum,1484,CRW_16S_B_6637,Bacteria,Proteobacteria
Bradyrhizobium japonicum,1490,CRW_16S_B_6638,Bacteria,Proteobacteria
Bradyrhizobium japonicum,1484,CRW_16S_B_6641,Bacteria,Proteobacteria
Bradyrhizobium lupini,1484,CRW_16S_B_6651,Bacteria,Proteobacteria
Bradyrhizobium sp.,1483,CRW_16S_B_6669,Bacteria,Proteobacteria
Bradyrhizobium sp.,1483,CRW_16S_B_6673,Bacteria,Proteobacteria
Bradyrhizobium sp. BGA-1,1481,CRW_16S_B_6702,Bacteria,Proteobacteria
Bradyrhizobium sp. USDA 3001,1475,CRW_16S_B_6738,Bacteria,Proteobacteria
Bradyrhizobium sp. USDA 3475,1484,CRW_16S_B_6739,Bacteria,Proteobacteria
Rhodopseudomonas palustris,1482,CRW_16S_B_6742,Bacteria,Proteobacteria
Rhodopseudomonas palustris,1482,CRW_16S_B_6743,Bacteria,Proteobacteria
Bartonella henselae,1492,CRW_16S_B_6744,Bacteria,Proteobacteria
Bartonella henselae,1492,CRW_16S_B_6745,Bacteria,Proteobacteria
Bartonella quintana,1493,CRW_16S_B_6746,Bacteria,Proteobacteria
Bartonella quintana,1493,CRW_16S_B_6747,Bacteria,Proteobacteria
Gluconobacter oxydans 621H,1478,CRW_16S_B_6780,Bacteria,Proteobacteria
Gluconobacter oxydans 621H,1478,CRW_16S_B_6781,Bacteria,Proteobacteria
Gluconobacter oxydans 621H,1478,CRW_16S_B_6782,Bacteria,Proteobacteria
Gluconobacter oxydans 621H,1478,CRW_16S_B_6783,Bacteria,Proteobacteria
Candidatus Pelagibacter ubique HTCC1062,1474,CRW_16S_B_6784,Bacteria,Proteobacteria
Nitrobacter winogradskyi Nb-255,1490,CRW_16S_B_6785,Bacteria,Proteobacteria
Rhizobium etli CFN 42,1509,CRW_16S_B_6786,Bacteria,Proteobacteria
Rhodopseudomonas palustris BisB5,1475,CRW_16S_B_6794,Bacteria,Proteobacteria
Rhodopseudomonas palustris BisB5,1475,CRW_16S_B_6795,Bacteria,Proteobacteria
Rhodopseudomonas palustris BisB18,1489,CRW_16S_B_6796,Bacteria,Proteobacteria
Rhodopseudomonas palustris BisB18,1489,CRW_16S_B_6797,Bacteria,Proteobacteria
Nitrobacter hamburgensis X14,1489,CRW_16S_B_6798,Bacteria,Proteobacteria
Sphingomonas sp. MK331,1472,CRW_16S_B_6800,Bacteria,Proteobacteria
Mesorhizobium amorphae,1479,CRW_16S_B_6817,Bacteria,Proteobacteria
Mesorhizobium amorphae,1479,CRW_16S_B_6818,Bacteria,Proteobacteria
Mesorhizobium amorphae,1479,CRW_16S_B_6819,Bacteria,Proteobacteria
Bradyrhizobium liaoningense,1498,CRW_16S_B_6908,Bacteria,Proteobacteria
Bradyrhizobium japonicum,1482,CRW_16S_B_6909,Bacteria,Proteobacteria
Rhizobium leguminosarum bv. trifolii,1475,CRW_16S_B_6940,Bacteria,Proteobacteria
Rhizobium etli,1476,CRW_16S_B_6941,Bacteria,Proteobacteria
Rhizobium leguminosarum bv. viciae,1475,CRW_16S_B_6942,Bacteria,Proteobacteria
Aminobacter sp. ASI1,1485,CRW_16S_B_7206,Bacteria,Proteobacteria
Mesorhizobium tianshanense,1479,CRW_16S_B_7230,Bacteria,Proteobacteria
Bradyrhizobium liaoningense,1484,CRW_16S_B_7248,Bacteria,Proteobacteria
Bradyrhizobium elkanii,1484,CRW_16S_B_7249,Bacteria,Proteobacteria
Bradyrhizobium elkanii,1481,CRW_16S_B_7280,Bacteria,Proteobacteria
Bradyrhizobium liaoningense,1484,CRW_16S_B_7307,Bacteria,Proteobacteria
Bradyrhizobium japonicum,1487,CRW_16S_B_7308,Bacteria,Proteobacteria
Bartonella henselae,1480,CRW_16S_B_7350,Bacteria,Proteobacteria
Bartonella henselae,1480,CRW_16S_B_7351,Bacteria,Proteobacteria
Azospirillum oryzae,1489,CRW_16S_B_7397,Bacteria,Proteobacteria
Azospirillum oryzae,1490,CRW_16S_B_7398,Bacteria,Proteobacteria
Anaplasma bovis,1509,CRW_16S_B_7435,Bacteria,Proteobacteria
magnetic coccus MP17,1498,CRW_16S_B_7463,Bacteria,Proteobacteria
magnetic coccus MP17,1497,CRW_16S_B_7464,Bacteria,Proteobacteria
magnetic coccus MP17,1496,CRW_16S_B_7492,Bacteria,Proteobacteria
magnetic coccus MP17,1493,CRW_16S_B_7506,Bacteria,Proteobacteria
magnetic coccus MP17,1494,CRW_16S_B_7507,Bacteria,Proteobacteria
Gluconobacter frateurii,1476,CRW_16S_B_7516,Bacteria,Proteobacteria
Gluconobacter oxydans,1479,CRW_16S_B_7517,Bacteria,Proteobacteria
Gluconacetobacter entanii,1484,CRW_16S_B_7518,Bacteria,Proteobacteria
Gluconacetobacter diazotrophicus,1487,CRW_16S_B_7519,Bacteria,Proteobacteria
Gluconacetobacter liquefaciens,1486,CRW_16S_B_7523,Bacteria,Proteobacteria
Holospora obtusa,1483,CRW_16S_B_7527,Bacteria,Proteobacteria
Mesorhizobium loti,1477,CRW_16S_B_7554,Bacteria,Proteobacteria
Mesorhizobium loti,1482,CRW_16S_B_7556,Bacteria,Proteobacteria
Novosphingobium hassiacum,1485,CRW_16S_B_7611,Bacteria,Proteobacteria
Ochrobactrum anthropi,1476,CRW_16S_B_7622,Bacteria,Proteobacteria
Ochrobactrum anthropi,1476,CRW_16S_B_7623,Bacteria,Proteobacteria
Ochrobactrum anthropi,1471,CRW_16S_B_7624,Bacteria,Proteobacteria
Ochrobactrum anthropi,1476,CRW_16S_B_7625,Bacteria,Proteobacteria
Ochrobactrum grignonense,1472,CRW_16S_B_7630,Bacteria,Proteobacteria
Ochrobactrum intermedium,1475,CRW_16S_B_7631,Bacteria,Proteobacteria
Ochrobactrum intermedium,1475,CRW_16S_B_7632,Bacteria,Proteobacteria
Rhizobium leguminosarum,1475,CRW_16S_B_7723,Bacteria,Proteobacteria
Rhizobium sp.,1473,CRW_16S_B_7746,Bacteria,Proteobacteria
Rhizobium sp.,1482,CRW_16S_B_7749,Bacteria,Proteobacteria
Rhizobium sp.,1474,CRW_16S_B_7781,Bacteria,Proteobacteria
Rhizobium sp.,1474,CRW_16S_B_7782,Bacteria,Proteobacteria
Rhizobium tropici,1505,CRW_16S_B_7794,Bacteria,Proteobacteria
Rickettsia australis,1491,CRW_16S_B_7819,Bacteria,Proteobacteria
Rickettsia bellii,1501,CRW_16S_B_7824,Bacteria,Proteobacteria
Rickettsia canadensis,1502,CRW_16S_B_7826,Bacteria,Proteobacteria
Rickettsia canadensis,1502,CRW_16S_B_7827,Bacteria,Proteobacteria
Rickettsia conorii,1502,CRW_16S_B_7830,Bacteria,Proteobacteria
Rickettsia honei,1491,CRW_16S_B_7832,Bacteria,Proteobacteria
Rickettsia prowazekii,1502,CRW_16S_B_7841,Bacteria,Proteobacteria
Rickettsia rickettsii,1501,CRW_16S_B_7844,Bacteria,Proteobacteria
Rickettsia sibirica,1503,CRW_16S_B_7849,Bacteria,Proteobacteria
Rickettsia typhi,1502,CRW_16S_B_7858,Bacteria,Proteobacteria
Rickettsia typhi,1502,CRW_16S_B_7859,Bacteria,Proteobacteria
Rhodopila globiformis,1484,CRW_16S_B_7871,Bacteria,Proteobacteria
Rhodopseudomonas palustris,1480,CRW_16S_B_7878,Bacteria,Proteobacteria
Rhodopseudomonas palustris,1482,CRW_16S_B_7884,Bacteria,Proteobacteria
Rhodospirillum rubrum,1477,CRW_16S_B_7900,Bacteria,Proteobacteria
Sphingomonas aurantiaca,1483,CRW_16S_B_7996,Bacteria,Proteobacteria
Sphingomonas aerolata,1472,CRW_16S_B_7999,Bacteria,Proteobacteria
