Organism name,Length,Benchmark ID,Taxonomy.ENA.superkingdom,Taxonomy.ENA.phylum
Haloferax volcanii,1474,CRW_16S_A_17120,Archaea,Euryarchaeota
Methanobacterium formicicum,1477,CRW_16S_A_17121,Archaea,Euryarchaeota
Methanothermobacter thermautotrophicus,1481,CRW_16S_A_17123,Archaea,Euryarchaeota
Methanothermobacter thermautotrophicus,1481,CRW_16S_A_17124,Archaea,Euryarchaeota
Natronorubrum bangense,1476,CRW_16S_A_17126,Archaea,Euryarchaeota
Nanoarchaeum equitans,1501,CRW_16S_A_17127,Archaea,Nanoarchaeota
Pyrococcus furiosus,1496,CRW_16S_A_17130,Archaea,Euryarchaeota
Pyrococcus horikoshii,1500,CRW_16S_A_17131,Archaea,Euryarchaeota
Pyrodictium occultum,1498,CRW_16S_A_17132,Archaea,Crenarchaeota
Picrophilus torridus DSM 9790,1472,CRW_16S_A_17133,Archaea,Euryarchaeota
Sulfolobus acidocaldarius,1495,CRW_16S_A_17134,Archaea,Crenarchaeota
Bacteroides fragilis,1496,CRW_16S_B_17135,Bacteria,Bacteroidetes
Thermoplasma acidophilum,1473,CRW_16S_A_17137,Archaea,Euryarchaeota
Thermococcus celer,1487,CRW_16S_A_17138,Archaea,Euryarchaeota
Thermoproteus tenax,1505,CRW_16S_A_17139,Archaea,Crenarchaeota
Acidobacterium capsulatum,1498,CRW_16S_B_17142,Bacteria,Acidobacteria
Azorhizobium caulinodans,1482,CRW_16S_B_17143,Bacteria,Proteobacteria
Anabaena sp.,1489,CRW_16S_B_17147,Bacteria,Cyanobacteria
Bartonella bacilliformis,1488,CRW_16S_B_17153,Bacteria,Proteobacteria
Bartonella henselae,1487,CRW_16S_B_17161,Bacteria,Proteobacteria
Streptomyces luteogriseus,1473,CRW_16S_B_548,Bacteria,Actinobacteria
Bradyrhizobium japonicum,1490,CRW_16S_B_17164,Bacteria,Proteobacteria
Brucella melitensis,1489,CRW_16S_B_17166,Bacteria,Proteobacteria
Bartonella quintana,1493,CRW_16S_B_17169,Bacteria,Proteobacteria
Prosthecochloris vibrioformis,1507,CRW_16S_B_17195,Bacteria,Chlorobi
Deinococcus radiodurans,1504,CRW_16S_B_17198,Bacteria,Deinococcus-Thermus
Deinococcus radiodurans,1502,CRW_16S_B_17199,Bacteria,Deinococcus-Thermus
Fusobacterium necrophorum,1507,CRW_16S_B_17210,Bacteria,Fusobacteria
Gluconacetobacter liquefaciens,1494,CRW_16S_B_17214,Bacteria,Proteobacteria
Gemmata obscuriglobus,1497,CRW_16S_B_17215,Bacteria,Planctomycetes
Helicobacter pylori 26695,1503,CRW_16S_B_17226,Bacteria,Proteobacteria
Helicobacter pylori,1503,CRW_16S_B_17227,Bacteria,Proteobacteria
Helicobacter pylori J99,1505,CRW_16S_B_17228,Bacteria,Proteobacteria
Leptospira interrogans,1508,CRW_16S_B_17234,Bacteria,Spirochaetes
Microcystis aeruginosa,1489,CRW_16S_B_17239,Bacteria,Cyanobacteria
Methylobacterium sp.,1480,CRW_16S_B_17243,Bacteria,Proteobacteria
Mesorhizobium loti,1486,CRW_16S_B_17249,Bacteria,Proteobacteria
Pleurocapsa sp.,1489,CRW_16S_B_17267,Bacteria,Cyanobacteria
Rhodoblastus acidophilus,1491,CRW_16S_B_17279,Bacteria,Proteobacteria
Rickettsia bellii,1502,CRW_16S_B_17280,Bacteria,Proteobacteria
Rickettsia felis URRWXCal2,1508,CRW_16S_B_17282,Bacteria,Proteobacteria
Rhodobium orientis,1486,CRW_16S_B_17283,Bacteria,Proteobacteria
Rickettsia prowazekii,1502,CRW_16S_B_17284,Bacteria,Proteobacteria
Rickettsia rickettsii,1499,CRW_16S_B_17286,Bacteria,Proteobacteria
Synechococcus elongatus PCC 6301,1488,CRW_16S_B_17338,Bacteria,Cyanobacteria
Synechocystis sp. PCC 6803,1489,CRW_16S_B_17339,Bacteria,Cyanobacteria
Babesia bovis,1487,CRW_16S_E_17344,Eukaryota,Apicomplexa
Cyanidium caldarium,1492,CRW_16S_E_17345,Eukaryota,Rhodophyta
Codium fragile,1499,CRW_16S_E_17346,Eukaryota,Chlorophyta
Chlamydomonas reinhardtii,1474,CRW_16S_E_17349,Eukaryota,Chlorophyta
Caulerpa sertularioides,1501,CRW_16S_E_17351,Eukaryota,Chlorophyta
Euglena gracilis,1491,CRW_16S_E_17353,Eukaryota,Euglenida
Hydnora africana,1504,CRW_16S_E_17354,Eukaryota,Streptophyta
Pedinomonas minor,1496,CRW_16S_E_17361,Eukaryota,Chlorophyta
Streptomyces werraensis,1475,CRW_16S_B_550,Bacteria,Actinobacteria
Skeletonema pseudocostatum,1491,CRW_16S_E_17369,Eukaryota,Bacillariophyta
Bradyrhizobium japonicum,1490,CRW_16S_B_5507,Bacteria,Proteobacteria
Edhazardia aedis,1483,CRW_16S_E_17445,Eukaryota,Microsporidia
Streptomyces lavenduligriseus,1473,CRW_16S_B_551,Bacteria,Actinobacteria
Pseudonosema cristatellae,1472,CRW_16S_E_17532,Eukaryota,Microsporidia
Streptomyces griseochromogenes,1476,CRW_16S_B_556,Bacteria,Actinobacteria
Rhizobium tropici,1477,CRW_16S_B_5571,Bacteria,Proteobacteria
Streptomyces prasinosporus,1476,CRW_16S_B_559,Bacteria,Actinobacteria
Nocardia beijingensis,1476,CRW_16S_B_56,Bacteria,Actinobacteria
Streptomyces naraensis,1477,CRW_16S_B_560,Bacteria,Actinobacteria
Streptomyces avidinii,1477,CRW_16S_B_564,Bacteria,Actinobacteria
Streptomyces rosa,1476,CRW_16S_B_570,Bacteria,Actinobacteria
Streptomyces anandii,1481,CRW_16S_B_571,Bacteria,Actinobacteria
Streptomyces fradiae,1476,CRW_16S_B_572,Bacteria,Actinobacteria
Streptomyces saprophyticus,1472,CRW_16S_B_573,Bacteria,Actinobacteria
Streptomyces durhamensis,1473,CRW_16S_B_574,Bacteria,Actinobacteria
Sphingomonas sp. oral clone FI012,1480,CRW_16S_B_5749,Bacteria,Proteobacteria
Streptomyces katrae,1475,CRW_16S_B_577,Bacteria,Actinobacteria
Bradyrhizobium betae,1483,CRW_16S_B_5778,Bacteria,Proteobacteria
Ochrobactrum tritici,1478,CRW_16S_B_5792,Bacteria,Proteobacteria
Streptomyces mirabilis,1477,CRW_16S_B_580,Bacteria,Actinobacteria
Sphingomonas phyllosphaerae,1481,CRW_16S_B_5803,Bacteria,Proteobacteria
Streptomyces avellaneus,1480,CRW_16S_B_581,Bacteria,Actinobacteria
Streptomyces griseosporeus,1478,CRW_16S_B_587,Bacteria,Actinobacteria
Streptomyces bluensis,1475,CRW_16S_B_589,Bacteria,Actinobacteria
Sphingomonas asaccharolytica,1478,CRW_16S_B_5940,Bacteria,Proteobacteria
Rhizobium leguminosarum,1475,CRW_16S_B_5941,Bacteria,Proteobacteria
Rhizobium leguminosarum,1475,CRW_16S_B_5942,Bacteria,Proteobacteria
Streptomyces sp.,1477,CRW_16S_B_600,Bacteria,Actinobacteria
Streptomyces sp.,1478,CRW_16S_B_601,Bacteria,Actinobacteria
Streptomyces fulvissimus,1475,CRW_16S_B_602,Bacteria,Actinobacteria
Streptomyces ochraceiscleroticus,1480,CRW_16S_B_603,Bacteria,Actinobacteria
Azospirillum sp. WAI-19,1476,CRW_16S_B_6042,Bacteria,Proteobacteria
Sphingomonas phyllosphaerae,1481,CRW_16S_B_6043,Bacteria,Proteobacteria
Afipia massiliensis,1487,CRW_16S_B_6047,Bacteria,Proteobacteria
Bradyrhizobium elkanii,1480,CRW_16S_B_6048,Bacteria,Proteobacteria
Streptomyces poonensis,1478,CRW_16S_B_605,Bacteria,Actinobacteria
uncultured Sphingomonas sp.,1473,CRW_16S_B_6050,Bacteria,Proteobacteria
uncultured Methylobacterium sp.,1481,CRW_16S_B_6051,Bacteria,Proteobacteria
uncultured Bradyrhizobium sp.,1475,CRW_16S_B_6052,Bacteria,Proteobacteria
uncultured Methylobacterium sp.,1482,CRW_16S_B_6053,Bacteria,Proteobacteria
Streptomyces violens,1480,CRW_16S_B_606,Bacteria,Actinobacteria
Bradyrhizobium canariense,1481,CRW_16S_B_6066,Bacteria,Proteobacteria
Streptomyces bacillaris,1475,CRW_16S_B_607,Bacteria,Actinobacteria
Streptomyces longispororuber,1473,CRW_16S_B_608,Bacteria,Actinobacteria
Hoeflea marina,1477,CRW_16S_B_6083,Bacteria,Proteobacteria
Streptomyces alanosinicus,1474,CRW_16S_B_610,Bacteria,Actinobacteria
Streptomyces phaeochromogenes,1476,CRW_16S_B_611,Bacteria,Actinobacteria
Bradyrhizobium sp. TC304-1,1489,CRW_16S_B_6123,Bacteria,Proteobacteria
Bradyrhizobium sp. PAC53,1488,CRW_16S_B_6124,Bacteria,Proteobacteria
Streptomyces agglomeratus,1474,CRW_16S_B_615,Bacteria,Actinobacteria
Bradyrhizobium sp. PAC18,1487,CRW_16S_B_6167,Bacteria,Proteobacteria
Streptomyces atrolaccus,1472,CRW_16S_B_618,Bacteria,Actinobacteria
Bradyrhizobium elkanii,1478,CRW_16S_B_6184,Bacteria,Proteobacteria
Bradyrhizobium elkanii,1487,CRW_16S_B_6186,Bacteria,Proteobacteria
Streptomyces castaneoglobisporus,1477,CRW_16S_B_620,Bacteria,Actinobacteria
Streptomyces castaneus,1476,CRW_16S_B_621,Bacteria,Actinobacteria
Streptomyces flavorectus,1473,CRW_16S_B_623,Bacteria,Actinobacteria
Streptomyces lavendularectus,1471,CRW_16S_B_624,Bacteria,Actinobacteria
Rhizobium lusitanum,1473,CRW_16S_B_6280,Bacteria,Proteobacteria
Sphingomonas sp. SKJH-30,1485,CRW_16S_B_6286,Bacteria,Proteobacteria
Streptomyces roseogriseus,1475,CRW_16S_B_629,Bacteria,Actinobacteria
Streptomyces rubrolavendulae,1476,CRW_16S_B_631,Bacteria,Actinobacteria
Ochrobactrum anthropi,1476,CRW_16S_B_6358,Bacteria,Proteobacteria
Streptomyces plumbeus,1475,CRW_16S_B_636,Bacteria,Actinobacteria
Phyllobacterium trifolii,1478,CRW_16S_B_6381,Bacteria,Proteobacteria
Streptomyces scabiei,1476,CRW_16S_B_639,Bacteria,Actinobacteria
Nocardia abscessus,1476,CRW_16S_B_64,Bacteria,Actinobacteria
Streptomyces globifer,1475,CRW_16S_B_640,Bacteria,Actinobacteria
Acetobacter oeni,1484,CRW_16S_B_6405,Bacteria,Proteobacteria
Streptomyces griseochromogenes subsp. suitaensis,1476,CRW_16S_B_641,Bacteria,Actinobacteria
Streptomyces multispiralis,1474,CRW_16S_B_642,Bacteria,Actinobacteria
Streptomyces purpureofuscus subsp. acoagulans,1471,CRW_16S_B_643,Bacteria,Actinobacteria
Streptomyces celluloflavus,1475,CRW_16S_B_644,Bacteria,Actinobacteria
Streptomyces tsusimaensis,1474,CRW_16S_B_646,Bacteria,Actinobacteria
Nocardia abscessus,1476,CRW_16S_B_65,Bacteria,Actinobacteria
Streptomyces miharaensis,1472,CRW_16S_B_650,Bacteria,Actinobacteria
Gluconacetobacter diazotrophicus,1487,CRW_16S_B_6529,Bacteria,Proteobacteria
Bradyrhizobium japonicum,1494,CRW_16S_B_6555,Bacteria,Proteobacteria
Streptomyces setonensis,1478,CRW_16S_B_656,Bacteria,Actinobacteria
Streptomyces tosaensis,1472,CRW_16S_B_657,Bacteria,Actinobacteria
Streptomyces triangulatus,1475,CRW_16S_B_658,Bacteria,Actinobacteria
Streptomyces varius,1474,CRW_16S_B_659,Bacteria,Actinobacteria
Streptomyces sp.,1477,CRW_16S_B_660,Bacteria,Actinobacteria
Bartonella bacilliformis,1471,CRW_16S_B_6606,Bacteria,Proteobacteria
Bartonella quintana,1493,CRW_16S_B_6617,Bacteria,Proteobacteria
Kitasatospora azatica,1476,CRW_16S_B_662,Bacteria,Actinobacteria
Bartonella vinsonii,1478,CRW_16S_B_6623,Bacteria,Proteobacteria
Bradyrhizobium elkanii,1479,CRW_16S_B_6629,Bacteria,Proteobacteria
Streptomyces griseoflavus subsp. pyrindicus,1474,CRW_16S_B_663,Bacteria,Actinobacteria
Bradyrhizobium japonicum,1484,CRW_16S_B_6637,Bacteria,Proteobacteria
Bradyrhizobium japonicum,1490,CRW_16S_B_6638,Bacteria,Proteobacteria
Streptomyces kagawaensis,1473,CRW_16S_B_664,Bacteria,Actinobacteria
Bradyrhizobium japonicum,1484,CRW_16S_B_6641,Bacteria,Proteobacteria
Streptomyces nodosus subsp. asukaensis,1471,CRW_16S_B_665,Bacteria,Actinobacteria
Bradyrhizobium lupini,1484,CRW_16S_B_6651,Bacteria,Proteobacteria
Bradyrhizobium sp.,1483,CRW_16S_B_6669,Bacteria,Proteobacteria
Bradyrhizobium sp.,1483,CRW_16S_B_6673,Bacteria,Proteobacteria
Streptomyces adephospholyticus,1478,CRW_16S_B_668,Bacteria,Actinobacteria
Streptomyces cacaoi subsp. asoensis,1475,CRW_16S_B_670,Bacteria,Actinobacteria
Bradyrhizobium sp. BGA-1,1481,CRW_16S_B_6702,Bacteria,Proteobacteria
Streptomyces diastatochromogenes subsp. luteus,1471,CRW_16S_B_671,Bacteria,Actinobacteria
Streptomyces kagoshimanus,1473,CRW_16S_B_672,Bacteria,Actinobacteria
Streptomyces ogaensis,1479,CRW_16S_B_673,Bacteria,Actinobacteria
Bradyrhizobium sp. USDA 3001,1475,CRW_16S_B_6738,Bacteria,Proteobacteria
Bradyrhizobium sp. USDA 3475,1484,CRW_16S_B_6739,Bacteria,Proteobacteria
Streptomyces achromogenes subsp. tomaymyceticus,1476,CRW_16S_B_674,Bacteria,Actinobacteria
Rhodopseudomonas palustris,1482,CRW_16S_B_6742,Bacteria,Proteobacteria
Rhodopseudomonas palustris,1482,CRW_16S_B_6743,Bacteria,Proteobacteria
Bartonella henselae,1492,CRW_16S_B_6744,Bacteria,Proteobacteria
Bartonella henselae,1492,CRW_16S_B_6745,Bacteria,Proteobacteria
Bartonella quintana,1493,CRW_16S_B_6746,Bacteria,Proteobacteria
Bartonella quintana,1493,CRW_16S_B_6747,Bacteria,Proteobacteria
Streptomyces cinerochromogenes,1473,CRW_16S_B_675,Bacteria,Actinobacteria
Streptomyces brunneogriseus,1479,CRW_16S_B_677,Bacteria,Actinobacteria
Streptomyces humidus subsp. antitumoris,1476,CRW_16S_B_678,Bacteria,Actinobacteria
Gluconobacter oxydans 621H,1478,CRW_16S_B_6780,Bacteria,Proteobacteria
Gluconobacter oxydans 621H,1478,CRW_16S_B_6781,Bacteria,Proteobacteria
Gluconobacter oxydans 621H,1478,CRW_16S_B_6782,Bacteria,Proteobacteria
Gluconobacter oxydans 621H,1478,CRW_16S_B_6783,Bacteria,Proteobacteria
Candidatus Pelagibacter ubique HTCC1062,1474,CRW_16S_B_6784,Bacteria,Proteobacteria
Nitrobacter winogradskyi Nb-255,1490,CRW_16S_B_6785,Bacteria,Proteobacteria
Rhizobium etli CFN 42,1509,CRW_16S_B_6786,Bacteria,Proteobacteria
Streptomyces luteocolor,1471,CRW_16S_B_679,Bacteria,Actinobacteria
Rhodopseudomonas palustris BisB5,1475,CRW_16S_B_6794,Bacteria,Proteobacteria
Rhodopseudomonas palustris BisB5,1475,CRW_16S_B_6795,Bacteria,Proteobacteria
Rhodopseudomonas palustris BisB18,1489,CRW_16S_B_6796,Bacteria,Proteobacteria
Rhodopseudomonas palustris BisB18,1489,CRW_16S_B_6797,Bacteria,Proteobacteria
Nitrobacter hamburgensis X14,1489,CRW_16S_B_6798,Bacteria,Proteobacteria
Sphingomonas sp. MK331,1472,CRW_16S_B_6800,Bacteria,Proteobacteria
Streptomyces roseocinereus,1474,CRW_16S_B_681,Bacteria,Actinobacteria
Mesorhizobium amorphae,1479,CRW_16S_B_6817,Bacteria,Proteobacteria
Mesorhizobium amorphae,1479,CRW_16S_B_6818,Bacteria,Proteobacteria
Mesorhizobium amorphae,1479,CRW_16S_B_6819,Bacteria,Proteobacteria
Streptomyces viridochromogenes subsp. sulfomycini,1473,CRW_16S_B_682,Bacteria,Actinobacteria
Streptomyces owasiensis,1477,CRW_16S_B_683,Bacteria,Actinobacteria
Streptomyces ryensis,1476,CRW_16S_B_684,Bacteria,Actinobacteria
Streptomyces shiodaensis,1477,CRW_16S_B_685,Bacteria,Actinobacteria
Streptomyces triostinicus,1480,CRW_16S_B_686,Bacteria,Actinobacteria
Streptomyces sp.,1476,CRW_16S_B_687,Bacteria,Actinobacteria
Streptomyces piomogenus,1475,CRW_16S_B_688,Bacteria,Actinobacteria
Bradyrhizobium liaoningense,1498,CRW_16S_B_6908,Bacteria,Proteobacteria
Bradyrhizobium japonicum,1482,CRW_16S_B_6909,Bacteria,Proteobacteria
Streptomyces senoensis,1489,CRW_16S_B_692,Bacteria,Actinobacteria
Streptomyces albospinus,1475,CRW_16S_B_694,Bacteria,Actinobacteria
Rhizobium leguminosarum bv. trifolii,1475,CRW_16S_B_6940,Bacteria,Proteobacteria
Rhizobium etli,1476,CRW_16S_B_6941,Bacteria,Proteobacteria
Rhizobium leguminosarum bv. viciae,1475,CRW_16S_B_6942,Bacteria,Proteobacteria
Streptomyces argenteolus subsp. toyonakensis,1480,CRW_16S_B_695,Bacteria,Actinobacteria
Streptomyces fungicidicus,1474,CRW_16S_B_696,Bacteria,Actinobacteria
Streptomyces kasugaensis,1477,CRW_16S_B_697,Bacteria,Actinobacteria
Streptomyces kasugaspinus,1477,CRW_16S_B_698,Bacteria,Actinobacteria
Streptomyces mauvecolor,1477,CRW_16S_B_699,Bacteria,Actinobacteria
Mycobacterium sp. SRB1151-113,1477,CRW_16S_B_7,Bacteria,Actinobacteria
Asanoa iriomotensis,1476,CRW_16S_B_70,Bacteria,Actinobacteria
Streptomyces viridochromogenes subsp. komabensis,1477,CRW_16S_B_703,Bacteria,Actinobacteria
Streptomyces abikoensis,1479,CRW_16S_B_704,Bacteria,Actinobacteria
Streptomyces lividoclavatus,1475,CRW_16S_B_706,Bacteria,Actinobacteria
Nocardia abscessus,1479,CRW_16S_B_71,Bacteria,Actinobacteria
Streptomyces purpureus,1472,CRW_16S_B_713,Bacteria,Actinobacteria
Streptomyces tanashiensis subsp. cephalomyceticus,1479,CRW_16S_B_715,Bacteria,Actinobacteria
Streptomyces sp.,1475,CRW_16S_B_716,Bacteria,Actinobacteria
Streptomyces sp.,1472,CRW_16S_B_717,Bacteria,Actinobacteria
Aminobacter sp. ASI1,1485,CRW_16S_B_7206,Bacteria,Proteobacteria
Streptomyces humidus subsp. antitumoris,1477,CRW_16S_B_722,Bacteria,Actinobacteria
Mesorhizobium tianshanense,1479,CRW_16S_B_7230,Bacteria,Proteobacteria
Streptomyces hygroscopicus subsp. enhygrus,1477,CRW_16S_B_724,Bacteria,Actinobacteria
Bradyrhizobium liaoningense,1484,CRW_16S_B_7248,Bacteria,Proteobacteria
Bradyrhizobium elkanii,1484,CRW_16S_B_7249,Bacteria,Proteobacteria
Streptomyces sviceus,1477,CRW_16S_B_725,Bacteria,Actinobacteria
Streptomyces achromogenes subsp. rubradiris,1475,CRW_16S_B_727,Bacteria,Actinobacteria
Bradyrhizobium elkanii,1481,CRW_16S_B_7280,Bacteria,Proteobacteria
Nocardia cyriacigeorgica,1478,CRW_16S_B_73,Bacteria,Actinobacteria
Streptomyces platensis,1476,CRW_16S_B_730,Bacteria,Actinobacteria
Bradyrhizobium liaoningense,1484,CRW_16S_B_7307,Bacteria,Proteobacteria
Bradyrhizobium japonicum,1487,CRW_16S_B_7308,Bacteria,Proteobacteria
Bartonella henselae,1480,CRW_16S_B_7350,Bacteria,Proteobacteria
Bartonella henselae,1480,CRW_16S_B_7351,Bacteria,Proteobacteria
Streptomyces albidus,1476,CRW_16S_B_736,Bacteria,Actinobacteria
Streptomyces wedmorensis,1475,CRW_16S_B_738,Bacteria,Actinobacteria
Streptomyces fulvoviolaceus,1474,CRW_16S_B_739,Bacteria,Actinobacteria
Azospirillum oryzae,1489,CRW_16S_B_7397,Bacteria,Proteobacteria
Azospirillum oryzae,1490,CRW_16S_B_7398,Bacteria,Proteobacteria
Anaplasma bovis,1509,CRW_16S_B_7435,Bacteria,Proteobacteria
magnetic coccus MP17,1498,CRW_16S_B_7463,Bacteria,Proteobacteria
magnetic coccus MP17,1497,CRW_16S_B_7464,Bacteria,Proteobacteria
magnetic coccus MP17,1496,CRW_16S_B_7492,Bacteria,Proteobacteria
Nocardia cyriacigeorgica,1475,CRW_16S_B_75,Bacteria,Actinobacteria
magnetic coccus MP17,1493,CRW_16S_B_7506,Bacteria,Proteobacteria
magnetic coccus MP17,1494,CRW_16S_B_7507,Bacteria,Proteobacteria
Gluconobacter frateurii,1476,CRW_16S_B_7516,Bacteria,Proteobacteria
Gluconobacter oxydans,1479,CRW_16S_B_7517,Bacteria,Proteobacteria
Gluconacetobacter entanii,1484,CRW_16S_B_7518,Bacteria,Proteobacteria
Gluconacetobacter diazotrophicus,1487,CRW_16S_B_7519,Bacteria,Proteobacteria
Gluconacetobacter liquefaciens,1486,CRW_16S_B_7523,Bacteria,Proteobacteria
Holospora obtusa,1483,CRW_16S_B_7527,Bacteria,Proteobacteria
Streptomyces sclerogranulatus,1477,CRW_16S_B_754,Bacteria,Actinobacteria
Mesorhizobium loti,1477,CRW_16S_B_7554,Bacteria,Proteobacteria
Mesorhizobium loti,1482,CRW_16S_B_7556,Bacteria,Proteobacteria
Streptomyces sclerogranulatus,1475,CRW_16S_B_756,Bacteria,Actinobacteria
Kitasatospora griseola,1471,CRW_16S_B_759,Bacteria,Actinobacteria
Streptomyces kunmingensis,1475,CRW_16S_B_760,Bacteria,Actinobacteria
Streptomyces ipomoeae,1480,CRW_16S_B_761,Bacteria,Actinobacteria
Novosphingobium hassiacum,1485,CRW_16S_B_7611,Bacteria,Proteobacteria
Ochrobactrum anthropi,1476,CRW_16S_B_7622,Bacteria,Proteobacteria
Ochrobactrum anthropi,1476,CRW_16S_B_7623,Bacteria,Proteobacteria
Ochrobactrum anthropi,1471,CRW_16S_B_7624,Bacteria,Proteobacteria
Ochrobactrum anthropi,1476,CRW_16S_B_7625,Bacteria,Proteobacteria
Ochrobactrum grignonense,1472,CRW_16S_B_7630,Bacteria,Proteobacteria
Ochrobactrum intermedium,1475,CRW_16S_B_7631,Bacteria,Proteobacteria
Ochrobactrum intermedium,1475,CRW_16S_B_7632,Bacteria,Proteobacteria
Streptomyces parvus,1478,CRW_16S_B_766,Bacteria,Actinobacteria
Streptomyces ruber,1474,CRW_16S_B_767,Bacteria,Actinobacteria
Streptomyces erythrogriseus,1475,CRW_16S_B_768,Bacteria,Actinobacteria
Streptomyces luteosporeus,1475,CRW_16S_B_770,Bacteria,Actinobacteria
Streptomyces peucetius subsp. caesius,1477,CRW_16S_B_771,Bacteria,Actinobacteria
Streptomyces peucetius subsp. caesius,1473,CRW_16S_B_772,Bacteria,Actinobacteria
Rhizobium leguminosarum,1475,CRW_16S_B_7723,Bacteria,Proteobacteria
Streptomyces peucetius subsp. caesius,1478,CRW_16S_B_773,Bacteria,Actinobacteria
Streptomyces peucetius subsp. caesius,1478,CRW_16S_B_774,Bacteria,Actinobacteria
Rhizobium sp.,1473,CRW_16S_B_7746,Bacteria,Proteobacteria
Rhizobium sp.,1482,CRW_16S_B_7749,Bacteria,Proteobacteria
Streptomyces rubrocyanodiastaticus subsp. piger,1475,CRW_16S_B_776,Bacteria,Actinobacteria
Rhizobium sp.,1474,CRW_16S_B_7781,Bacteria,Proteobacteria
Rhizobium sp.,1474,CRW_16S_B_7782,Bacteria,Proteobacteria
Rhizobium tropici,1505,CRW_16S_B_7794,Bacteria,Proteobacteria
Nocardia cyriacigeorgica,1479,CRW_16S_B_78,Bacteria,Actinobacteria
Streptomyces thermolineatus,1475,CRW_16S_B_780,Bacteria,Actinobacteria
Rickettsia australis,1491,CRW_16S_B_7819,Bacteria,Proteobacteria
Rickettsia bellii,1501,CRW_16S_B_7824,Bacteria,Proteobacteria
Rickettsia canadensis,1502,CRW_16S_B_7826,Bacteria,Proteobacteria
Rickettsia canadensis,1502,CRW_16S_B_7827,Bacteria,Proteobacteria
Rickettsia conorii,1502,CRW_16S_B_7830,Bacteria,Proteobacteria
Rickettsia honei,1491,CRW_16S_B_7832,Bacteria,Proteobacteria
Streptomyces aculeolatus,1477,CRW_16S_B_784,Bacteria,Actinobacteria
Rickettsia prowazekii,1502,CRW_16S_B_7841,Bacteria,Proteobacteria
Rickettsia rickettsii,1501,CRW_16S_B_7844,Bacteria,Proteobacteria
Rickettsia sibirica,1503,CRW_16S_B_7849,Bacteria,Proteobacteria
Rickettsia typhi,1502,CRW_16S_B_7858,Bacteria,Proteobacteria
Rickettsia typhi,1502,CRW_16S_B_7859,Bacteria,Proteobacteria
Streptomyces paulus,1478,CRW_16S_B_786,Bacteria,Actinobacteria
Streptomyces griseus subsp. formicus,1474,CRW_16S_B_787,Bacteria,Actinobacteria
Rhodopila globiformis,1484,CRW_16S_B_7871,Bacteria,Proteobacteria
Rhodopseudomonas palustris,1480,CRW_16S_B_7878,Bacteria,Proteobacteria
Rhodopseudomonas palustris,1482,CRW_16S_B_7884,Bacteria,Proteobacteria
Streptomyces armentosus,1473,CRW_16S_B_789,Bacteria,Actinobacteria
Rhodospirillum rubrum,1477,CRW_16S_B_7900,Bacteria,Proteobacteria
Streptomyces anthocyanicus,1477,CRW_16S_B_791,Bacteria,Actinobacteria
Streptomyces violaceoruber,1474,CRW_16S_B_793,Bacteria,Actinobacteria
Streptomyces minutiscleroticus,1477,CRW_16S_B_794,Bacteria,Actinobacteria
Streptomyces aurantiacus,1473,CRW_16S_B_797,Bacteria,Actinobacteria
Streptomyces albosporeus subsp. labilomyceticus,1475,CRW_16S_B_798,Bacteria,Actinobacteria
Sphingomonas aurantiaca,1483,CRW_16S_B_7996,Bacteria,Proteobacteria
Sphingomonas aerolata,1472,CRW_16S_B_7999,Bacteria,Proteobacteria
Streptomyces carpaticus,1476,CRW_16S_B_801,Bacteria,Actinobacteria
Streptomyces chrysomallus subsp. fumigatus,1478,CRW_16S_B_805,Bacteria,Actinobacteria
Streptomyces cinereoruber subsp. fructofermentans,1473,CRW_16S_B_807,Bacteria,Actinobacteria
Streptomyces cinereospinus,1471,CRW_16S_B_808,Bacteria,Actinobacteria
Streptomyces coelicoflavus,1475,CRW_16S_B_810,Bacteria,Actinobacteria
Streptomyces crystallinus,1476,CRW_16S_B_812,Bacteria,Actinobacteria
Streptomyces diastaticus subsp. ardesiacus,1480,CRW_16S_B_813,Bacteria,Actinobacteria
Zymomonas mobilis,1487,CRW_16S_B_8157,Bacteria,Proteobacteria
Streptomyces djakartensis,1472,CRW_16S_B_817,Bacteria,Actinobacteria
Hydrogenobaculum sp. Y04AAS1,1478,CRW_16S_B_8180,Bacteria,Aquificae
Streptomyces gancidicus,1474,CRW_16S_B_820,Bacteria,Actinobacteria
Streptomyces geysiriensis,1473,CRW_16S_B_821,Bacteria,Actinobacteria
Streptomyces glaucus,1477,CRW_16S_B_825,Bacteria,Actinobacteria
Hydrogenobacter hydrogenophilus,1503,CRW_16S_B_8252,Bacteria,Aquificae
Streptomyces gobitricini,1477,CRW_16S_B_826,Bacteria,Actinobacteria
Streptomyces levis,1476,CRW_16S_B_830,Bacteria,Actinobacteria
Streptomyces niveoruber,1475,CRW_16S_B_835,Bacteria,Actinobacteria
Streptomyces griseoaurantiacus,1472,CRW_16S_B_836,Bacteria,Actinobacteria
Streptomyces rameus,1475,CRW_16S_B_839,Bacteria,Actinobacteria
Streptomyces rimosus subsp. paromomycinus,1477,CRW_16S_B_840,Bacteria,Actinobacteria
Streptomyces rubrogriseus,1480,CRW_16S_B_841,Bacteria,Actinobacteria
Streptomyces spororaveus,1473,CRW_16S_B_842,Bacteria,Actinobacteria
Streptomyces tricolor,1474,CRW_16S_B_843,Bacteria,Actinobacteria
