Organism name,Length,Benchmark ID,Taxonomy.LTP.superkingdom,Taxonomy.LTP.phylum
Streptomyces thermocarboxydus,1453,CRW_16S_B_1131,Bacteria,Actinobacteria
Bacillus niabensis,1478,CRW_16S_B_11268,,
Bacillus acidovorans,1437,CRW_16S_B_11316,,
Bacillus alcalophilus,1430,CRW_16S_B_11318,,
Bacillus amyloliquefaciens,1428,CRW_16S_B_11320,Bacteria,
Bacillus anthracis,1452,CRW_16S_B_11321,Bacteria,
Bacillus atrophaeus,1429,CRW_16S_B_11326,Bacteria,
Bacillus azotoformans,1432,CRW_16S_B_11327,,
Bacillus azotoformans,1428,CRW_16S_B_11328,,
Bacillus badius,1442,CRW_16S_B_11331,Bacteria,
Bacillus badius,1435,CRW_16S_B_11332,Bacteria,
Bacillus badius,1434,CRW_16S_B_11333,Bacteria,
Brevibacillus agri,1419,CRW_16S_B_11334,Bacteria,
Brevibacillus borstelensis,1419,CRW_16S_B_11335,Bacteria,
Brevibacillus brevis,1419,CRW_16S_B_11337,Bacteria,
Brevibacillus brevis,1418,CRW_16S_B_11338,Bacteria,
Brevibacillus centrosporus,1419,CRW_16S_B_11339,Bacteria,
Micromonospora sp. 415B06,1453,CRW_16S_B_114,,
Brevibacillus choshinensis,1419,CRW_16S_B_11340,Bacteria,
Bacillus benzoevorans,1431,CRW_16S_B_11341,Bacteria,
Brevibacillus formosus,1419,CRW_16S_B_11342,Bacteria,
Brevibacillus laterosporus,1417,CRW_16S_B_11343,Bacteria,
Brevibacillus laterosporus,1470,CRW_16S_B_11344,Bacteria,
Brevibacillus laterosporus,1419,CRW_16S_B_11345,Bacteria,
Brevibacillus laterosporus,1464,CRW_16S_B_11346,Bacteria,
Brevibacillus parabrevis,1419,CRW_16S_B_11347,Bacteria,
Brevibacillus reuszeri,1419,CRW_16S_B_11348,Bacteria,
Bacillus caldotenax,1449,CRW_16S_B_11353,,
Bacillus cereus,1449,CRW_16S_B_11356,Bacteria,
Bacillus cereus,1456,CRW_16S_B_11363,Bacteria,
Bacillus cereus,1456,CRW_16S_B_11364,Bacteria,
Bacillus cereus,1451,CRW_16S_B_11365,Bacteria,
Bacillus cereus,1457,CRW_16S_B_11366,Bacteria,
Bacillus cereus,1446,CRW_16S_B_11367,Bacteria,
Bacillus cereus,1442,CRW_16S_B_11368,Bacteria,
Bacillus cereus,1442,CRW_16S_B_11369,Bacteria,
Bacillus cereus,1407,CRW_16S_B_11370,Bacteria,
Bacillus cereus,1449,CRW_16S_B_11371,Bacteria,
Bacillus cereus,1445,CRW_16S_B_11373,Bacteria,
Bacillus cereus,1442,CRW_16S_B_11374,Bacteria,
Bacillus cereus,1442,CRW_16S_B_11375,Bacteria,
Bacillus cereus,1466,CRW_16S_B_11376,Bacteria,
Bacillus cereus,1451,CRW_16S_B_11378,Bacteria,
Bacillus cereus,1442,CRW_16S_B_11379,Bacteria,
Streptomyces costaricanus,1480,CRW_16S_B_1144,Bacteria,Actinobacteria
Bacillus cereus,1473,CRW_16S_B_11386,Bacteria,
Bacillus cereus,1473,CRW_16S_B_11387,Bacteria,
Bacillus cereus,1473,CRW_16S_B_11388,Bacteria,
Bacillus cereus,1473,CRW_16S_B_11389,Bacteria,
Bacillus cereus,1473,CRW_16S_B_11390,Bacteria,
Bacillus cereus,1473,CRW_16S_B_11391,Bacteria,
Bacillus cereus,1473,CRW_16S_B_11392,Bacteria,
Bacillus cereus,1451,CRW_16S_B_11396,Bacteria,
Bacillus cereus,1451,CRW_16S_B_11398,Bacteria,
Bacillus circulans,1431,CRW_16S_B_11402,,
Bacillus circulans,1427,CRW_16S_B_11403,,
Bacillus coagulans,1422,CRW_16S_B_11405,,
Bacillus coagulans,1431,CRW_16S_B_11406,,
Bacillus drentensis,1428,CRW_16S_B_11413,,
Bacillus drentensis,1438,CRW_16S_B_11414,,
Bacillus fastidiosus,1430,CRW_16S_B_11415,,
Bacillus firmus,1434,CRW_16S_B_11417,,
Bacillus firmus,1432,CRW_16S_B_11418,,
Streptomyces yeochonensis,1480,CRW_16S_B_1148,Bacteria,Actinobacteria
Sporosarcina globispora,1431,CRW_16S_B_11426,Bacteria,
Streptomyces laceyi,1479,CRW_16S_B_1149,,
Bacillus insolitus,1433,CRW_16S_B_11432,,
Geobacillus kaustophilus,1434,CRW_16S_B_11433,Bacteria,
Bacillus lentus,1433,CRW_16S_B_11435,,
Bacillus lentus,1430,CRW_16S_B_11436,,
Bacillus licheniformis,1424,CRW_16S_B_11441,Bacteria,
Bacillus licheniformis,1430,CRW_16S_B_11442,Bacteria,
Bacillus racemilacticus,1426,CRW_16S_B_11445,,
Bacillus macroides,1478,CRW_16S_B_11449,,
,1429,CRW_16S_NA_11450,,
Bacillus cereus,1433,CRW_16S_B_11452,Bacteria,
Bacillus megaterium,1433,CRW_16S_B_11454,,
Streptacidiphilus jiangxiensis,1444,CRW_16S_B_1152,Bacteria,Actinobacteria
Bacillus mycoides,1474,CRW_16S_B_11461,Bacteria,
Bacillus mycoides,1474,CRW_16S_B_11462,Bacteria,
Bacillus mycoides,1451,CRW_16S_B_11464,Bacteria,
Bacillus novalis,1432,CRW_16S_B_11466,,
Bacillus novalis,1430,CRW_16S_B_11467,,
Streptacidiphilus neutrinimicus,1444,CRW_16S_B_1153,Bacteria,Actinobacteria
Virgibacillus pantothenticus,1439,CRW_16S_B_11472,Bacteria,
Sporosarcina pasteurii,1432,CRW_16S_B_11473,Bacteria,
Bacillus pseudomegaterium,1451,CRW_16S_B_11477,,
Sporosarcina psychrophila,1458,CRW_16S_B_11478,Bacteria,
Streptomyces cangkringensis,1467,CRW_16S_B_1154,Bacteria,Actinobacteria
Sporosarcina psychrophila,1430,CRW_16S_B_11480,Bacteria,
Sporosarcina psychrophila,1458,CRW_16S_B_11481,Bacteria,
Bacillus psychrosaccharolyticus,1427,CRW_16S_B_11482,,
Bacillus pumilus,1429,CRW_16S_B_11484,Bacteria,
Exiguobacterium acetylicum,1473,CRW_16S_B_11486,Bacteria,
Brochothrix thermosphacta,1470,CRW_16S_B_11488,Bacteria,
Streptomyces mutomycini,1469,CRW_16S_B_1155,Bacteria,Actinobacteria
Bacillus schlegelii,1432,CRW_16S_B_11490,,
Bacillus simplex,1431,CRW_16S_B_11492,,
Bacillus smithii,1437,CRW_16S_B_11494,Bacteria,
Bacillus smithii,1430,CRW_16S_B_11495,Bacteria,
Bacillus soli,1441,CRW_16S_B_11496,,
Bacillus soli,1431,CRW_16S_B_11497,,
Streptomyces albiaxialis,1472,CRW_16S_B_1156,Bacteria,Actinobacteria
Bacillus sp.,1470,CRW_16S_B_11500,,
Bacillus sp. P51-5,1430,CRW_16S_B_11506,,
Bacillus sp. P53-2,1453,CRW_16S_B_11507,,
Bacillus sp. P54-2,1467,CRW_16S_B_11508,,
Streptomyces albidochromogenes,1468,CRW_16S_B_1157,Bacteria,Actinobacteria
Bacillus sp. 19498,1430,CRW_16S_B_11515,,
Bacillus sp. 19500,1435,CRW_16S_B_11517,,
Streptomyces malachitospinus,1468,CRW_16S_B_1158,Bacteria,Actinobacteria
Bacillus sp. LMG 20243,1430,CRW_16S_B_11523,,
Streptomyces africanus,1456,CRW_16S_B_1159,Bacteria,Actinobacteria
Micromonospora sp. 415B09,1477,CRW_16S_B_116,,
Streptomyces hebeiensis,1469,CRW_16S_B_1160,Bacteria,Actinobacteria
Bacillus sp. IDA2213,1431,CRW_16S_B_11548,,
Bacillus sp. IDA1990,1416,CRW_16S_B_11549,,
Streptomyces drozdowiczii,1468,CRW_16S_B_1161,Bacteria,Actinobacteria
Bacillus sphaericus,1432,CRW_16S_B_11565,,
Streptomyces speibonae,1475,CRW_16S_B_1163,Bacteria,Actinobacteria
Geobacillus stearothermophilus,1436,CRW_16S_B_11571,Bacteria,
Streptomyces indonesiensis,1408,CRW_16S_B_1164,Bacteria,Actinobacteria
Streptomyces glauciniger,1472,CRW_16S_B_1165,Bacteria,Actinobacteria
Bacillus subtilis,1428,CRW_16S_B_11595,Bacteria,
Bacillus subtilis,1477,CRW_16S_B_11603,Bacteria,
Bacillus thuringiensis,1474,CRW_16S_B_11606,Bacteria,
Bacillus thermoterrestris,1444,CRW_16S_B_11607,,
Bacillus thermoterrestris,1444,CRW_16S_B_11608,,
Streptomyces abikoensis,1477,CRW_16S_B_1167,Bacteria,Actinobacteria
Bacillus thuringiensis,1474,CRW_16S_B_11612,Bacteria,
Bacillus thuringiensis,1474,CRW_16S_B_11613,Bacteria,
Bacillus thuringiensis,1474,CRW_16S_B_11614,Bacteria,
Bacillus thuringiensis,1474,CRW_16S_B_11615,Bacteria,
Bacillus thuringiensis,1474,CRW_16S_B_11616,Bacteria,
Streptomyces luteireticuli,1479,CRW_16S_B_1168,Bacteria,Actinobacteria
Geobacillus thermoglucosidasius,1437,CRW_16S_B_11624,,
Bacillus thuringiensis,1451,CRW_16S_B_11627,Bacteria,
Bacillus vedderi,1478,CRW_16S_B_11629,,
Bacillus vireti,1430,CRW_16S_B_11630,,
Bacillus viscosus,1443,CRW_16S_B_11631,,
Verrucosispora sp. 415B12,1414,CRW_16S_B_117,,
Streptomyces lavendulae subsp. lavendulae,1457,CRW_16S_B_1170,Bacteria,Actinobacteria
Streptomyces beijiangensis,1465,CRW_16S_B_1171,Bacteria,Actinobacteria
Streptomyces sulfonofaciens,1464,CRW_16S_B_1172,Bacteria,Actinobacteria
Streptomyces thermovulgaris,1463,CRW_16S_B_1173,Bacteria,Actinobacteria
Streptomyces aureus,1460,CRW_16S_B_1174,Bacteria,Actinobacteria
Streptomyces arenae,1451,CRW_16S_B_1175,Bacteria,Actinobacteria
Streptomyces griseocarneus,1456,CRW_16S_B_1176,Bacteria,Actinobacteria
Streptomyces hiroshimensis,1457,CRW_16S_B_1177,Bacteria,Actinobacteria
Streptomyces thermogriseus,1463,CRW_16S_B_1178,Bacteria,Actinobacteria
Streptomyces brasiliensis,1458,CRW_16S_B_1179,Bacteria,Actinobacteria
Micromonospora sp. 415C01,1437,CRW_16S_B_118,,
Streptomyces gougerotii,1452,CRW_16S_B_1180,Bacteria,Actinobacteria
Bacillus sp. Baikal-1,1405,CRW_16S_B_11748,,
Streptomyces glomeroaurantiacus,1456,CRW_16S_B_1181,,
Bacillus subtilis,1458,CRW_16S_B_11756,Bacteria,
Mycobacterium sp. A14N,1476,CRW_16S_B_1182,,
Bacillus subtilis,1442,CRW_16S_B_11765,Bacteria,
Lactococcus garvieae,1427,CRW_16S_B_11766,,
Lactobacillus rhamnosus,1442,CRW_16S_B_11767,,
Bacillus subtilis,1476,CRW_16S_B_11771,Bacteria,
Nocardia seriolae,1449,CRW_16S_B_1184,Bacteria,Actinobacteria
uncultured Streptococcus sp.,1423,CRW_16S_B_11787,,
Nocardia seriolae,1449,CRW_16S_B_1185,Bacteria,Actinobacteria
Bacillus okhensis,1467,CRW_16S_B_11795,,
Nocardia seriolae,1436,CRW_16S_B_1186,Bacteria,Actinobacteria
Bacillus alkalogaya,1436,CRW_16S_B_11800,,
Geobacillus sp. TibetanG6,1480,CRW_16S_B_11805,,
uncultured bacterium,1434,CRW_16S_B_11809,,
Nocardia seriolae,1424,CRW_16S_B_1187,Bacteria,Actinobacteria
bacterium ii1264,1462,CRW_16S_B_11812,,
Bacillus subtilis,1468,CRW_16S_B_11814,Bacteria,
Nocardia seriolae,1449,CRW_16S_B_1188,Bacteria,Actinobacteria
Halobacillus blutaparonensis,1451,CRW_16S_B_11829,,
Verrucosispora sp. 415C03,1463,CRW_16S_B_119,,
Arthrobacter sp. PO-08,1433,CRW_16S_B_1191,,
Bacillus licheniformis,1430,CRW_16S_B_11850,Bacteria,
Bacillus licheniformis,1435,CRW_16S_B_11851,Bacteria,
Bacillus licheniformis,1431,CRW_16S_B_11852,Bacteria,
Bacillus licheniformis,1430,CRW_16S_B_11853,Bacteria,
Bacillus sp. GB02-21B/C,1429,CRW_16S_B_11861,,
Bacillus sp. GB02-14C,1420,CRW_16S_B_11862,,
Bacillus sp. GB02-2A,1417,CRW_16S_B_11863,,
Bacillus sp. GD0402,1411,CRW_16S_B_11878,,
Bacillus sp. GD0706,1439,CRW_16S_B_11881,,
Bacillus sp. GD1406,1430,CRW_16S_B_11883,,
Bacillus subtilis,1466,CRW_16S_B_11884,Bacteria,
Lactobacillus casei,1436,CRW_16S_B_11898,,
Bacillus pumilus,1449,CRW_16S_B_11899,Bacteria,
Arcanobacterium sp.,1416,CRW_16S_B_1196,,
Bacillus megaterium,1463,CRW_16S_B_11900,,
Bacillus aquimaris,1443,CRW_16S_B_11901,,
Bacillus sp. 2(2005),1444,CRW_16S_NA_11902,,
Bacillus marisflavi,1450,CRW_16S_B_11903,,
Bacillus simplex,1448,CRW_16S_B_11904,,
Bacillus sp. Tibet-ISa1,1460,CRW_16S_B_11906,,
Bacillus sp. HU28,1417,CRW_16S_B_11907,,
Bacillus sp. HU33,1416,CRW_16S_B_11908,,
Bacillus sp. HU36,1416,CRW_16S_B_11909,,
uncultured bacterium,1470,CRW_16S_B_11915,,
bacterium #WM-B20,1456,CRW_16S_B_11919,,
bacterium #WM-B21,1460,CRW_16S_B_11920,,
bacterium #WM-B23,1452,CRW_16S_B_11921,,
bacterium #WM-B25,1447,CRW_16S_B_11922,,
bacterium #WM-B28,1449,CRW_16S_B_11923,,
bacterium #WM-C3,1458,CRW_16S_B_11924,,
Bacillus licheniformis,1440,CRW_16S_B_11927,Bacteria,
Bacillus licheniformis,1433,CRW_16S_B_11928,Bacteria,
Paenibacillus polymyxa,1450,CRW_16S_B_11939,Bacteria,
Streptomyces yanii,1453,CRW_16S_B_12,Bacteria,Actinobacteria
Verrucosispora sp. 415C05,1457,CRW_16S_B_120,,
uncultured bacterium,1480,CRW_16S_B_11945,,
uncultured bacterium,1479,CRW_16S_B_11946,,
uncultured bacterium,1472,CRW_16S_B_11947,,
Staphylococcus simiae,1478,CRW_16S_B_11948,Bacteria,
uncultured bacterium,1479,CRW_16S_B_11952,,
uncultured bacterium,1471,CRW_16S_B_11966,,
uncultured bacterium,1470,CRW_16S_B_11967,,
uncultured bacterium,1472,CRW_16S_B_11968,,
uncultured bacterium,1472,CRW_16S_B_11969,,
uncultured bacterium,1472,CRW_16S_B_11970,,
uncultured bacterium,1472,CRW_16S_B_11971,,
uncultured bacterium,1435,CRW_16S_B_11973,,
uncultured bacterium,1473,CRW_16S_B_11974,,
uncultured bacterium,1472,CRW_16S_B_11975,,
uncultured bacterium,1472,CRW_16S_B_11977,,
uncultured bacterium,1472,CRW_16S_B_11979,,
Agrococcus jenensis,1473,CRW_16S_B_1204,Bacteria,Actinobacteria
uncultured bacterium,1472,CRW_16S_B_11981,,
uncultured bacterium,1470,CRW_16S_B_11982,,
uncultured bacterium,1474,CRW_16S_B_11983,,
uncultured bacterium,1472,CRW_16S_B_11985,,
uncultured bacterium,1472,CRW_16S_B_11986,,
uncultured bacterium,1470,CRW_16S_B_11987,,
uncultured bacterium,1472,CRW_16S_B_11988,,
Actinokineospora riparia,1426,CRW_16S_B_1205,Bacteria,Actinobacteria
uncultured bacterium,1467,CRW_16S_B_11996,,
uncultured bacterium,1472,CRW_16S_B_12001,,
uncultured bacterium,1472,CRW_16S_B_12002,,
uncultured bacterium,1471,CRW_16S_B_12003,,
uncultured bacterium,1472,CRW_16S_B_12006,,
uncultured bacterium,1472,CRW_16S_B_12007,,
uncultured bacterium,1472,CRW_16S_B_12008,,
Streptococcus equinus,1470,CRW_16S_B_12025,Bacteria,
Streptococcus bovis,1470,CRW_16S_B_12026,,
Streptococcus bovis,1470,CRW_16S_B_12028,,
Actinomyces bovis,1434,CRW_16S_B_1209,Bacteria,Actinobacteria
Micromonospora sp. 415C06,1477,CRW_16S_B_121,,
Bacillus cohnii,1446,CRW_16S_B_12041,,
Actinomyces denticolens,1422,CRW_16S_B_1211,Bacteria,Actinobacteria
Actinomyces georgiae,1422,CRW_16S_B_1212,,
Actinomyces gerencseriae,1415,CRW_16S_B_1214,Bacteria,Actinobacteria
Actinomyces hordeovulneris,1426,CRW_16S_B_1216,,
Actinomyces howellii,1415,CRW_16S_B_1217,Bacteria,Actinobacteria
Actinomyces israelii,1441,CRW_16S_B_1220,Bacteria,Actinobacteria
Actinomyces meyeri,1441,CRW_16S_B_1223,,
Actinomyces naeslundii,1450,CRW_16S_B_1225,Bacteria,Actinobacteria
Micromonospora sp. 415C08,1479,CRW_16S_B_123,,
Actinomyces sp.,1429,CRW_16S_B_1234,,
Actinomyces sp.,1453,CRW_16S_B_1238,,
Actinomyces viscosus,1417,CRW_16S_B_1240,Bacteria,Actinobacteria
Actinomyces viscosus,1454,CRW_16S_B_1241,Bacteria,Actinobacteria
Actinopolyspora halophila,1476,CRW_16S_B_1242,Bacteria,Actinobacteria
Actinoplanes deccanensis,1452,CRW_16S_B_1245,Bacteria,Actinobacteria
Actinoplanes derwentensis,1455,CRW_16S_B_1246,Bacteria,Actinobacteria
Verrucosispora sp. 415C10,1474,CRW_16S_B_125,,
Frankia sp.,1467,CRW_16S_B_1257,,
Frankia sp.,1463,CRW_16S_B_1258,,
Verrucosispora sp. 415D04,1478,CRW_16S_B_126,,
Mycobacterium monacense,1473,CRW_16S_B_1266,Bacteria,Actinobacteria
Verrucosispora sp. 415D11,1476,CRW_16S_B_127,,
Streptomyces sp. B8,1439,CRW_16S_B_1270,,
Lactococcus lactis subsp. lactis,1474,CRW_16S_B_12694,Bacteria,
Lactococcus lactis subsp. lactis,1458,CRW_16S_B_12695,Bacteria,
Lactococcus lactis subsp. lactis,1459,CRW_16S_B_12696,Bacteria,
Lactococcus lactis subsp. lactis,1443,CRW_16S_B_12697,Bacteria,
Lactococcus lactis subsp. lactis,1469,CRW_16S_B_12698,Bacteria,
Lactococcus lactis subsp. lactis,1472,CRW_16S_B_12700,Bacteria,
Lactococcus lactis subsp. lactis,1440,CRW_16S_B_12701,Bacteria,
Bacillus niabensis,1478,CRW_16S_B_12702,,
Bacillus niabensis,1478,CRW_16S_B_12703,,
Bacillus niabensis,1478,CRW_16S_B_12704,,
Bacillus licheniformis,1454,CRW_16S_B_12707,Bacteria,
Bacillus sp. MI-23a1,1425,CRW_16S_B_12712,,
Bacillus sp. HI-G2,1424,CRW_16S_B_12715,,
Bacillus subtilis,1458,CRW_16S_B_12716,Bacteria,
Rhodococcus sp. 5/1,1451,CRW_16S_B_1281,,
Rhodococcus sp. 5/14,1430,CRW_16S_B_1282,,
Rhodococcus sp. 7/1,1405,CRW_16S_B_1283,,
Bacillus sp. I101-1,1473,CRW_16S_B_12774,,
Bacillus sp. I101-2,1473,CRW_16S_B_12775,,
Bacillus sp. I101-3,1473,CRW_16S_B_12776,,
Bacillus sp. 101-4,1473,CRW_16S_B_12777,,
Bacillus sp. I101-6,1473,CRW_16S_B_12778,,
Bacillus sp. I101-7,1473,CRW_16S_B_12779,,
Nocardia pigrifrangens,1424,CRW_16S_B_1284,Bacteria,Actinobacteria
Bacillus sp. I101-8,1473,CRW_16S_B_12780,,
Bacillus sp. I101-9,1474,CRW_16S_B_12781,,
Geobacillus sp. LH8,1425,CRW_16S_B_12785,,
Bacillus thuringiensis,1410,CRW_16S_B_12808,Bacteria,
Streptomyces sp. LS-1,1471,CRW_16S_B_1287,,
Staphylococcus sp. PF-F,1434,CRW_16S_B_12810,,
Bacillus cereus,1458,CRW_16S_B_12812,Bacteria,
Bacillus licheniformis,1445,CRW_16S_B_12820,Bacteria,
Bacillus licheniformis,1443,CRW_16S_B_12821,Bacteria,
Lactococcus lactis,1470,CRW_16S_B_12822,,
Lactococcus lactis,1465,CRW_16S_B_12823,,
Lactococcus lactis,1454,CRW_16S_B_12824,,
Lactococcus lactis,1470,CRW_16S_B_12825,,
Lactococcus lactis,1465,CRW_16S_B_12826,,
Lactococcus lactis,1452,CRW_16S_B_12827,,
Bacillus sp. LQC-4,1440,CRW_16S_B_12828,,
Brachybacterium sp. V589,1454,CRW_16S_B_1289,,
Bacillus subtilis subsp. spizizenii,1410,CRW_16S_B_12830,,
Staphylococcus sp. zf-IRht16,1462,CRW_16S_B_12836,,
Staphylococcus aureus,1478,CRW_16S_B_12838,,
Streptomyces sp. 418D09,1472,CRW_16S_B_129,,
Bacillus licheniformis,1478,CRW_16S_B_12841,Bacteria,
Streptococcus agalactiae,1470,CRW_16S_B_12842,Bacteria,
Streptococcus agalactiae,1470,CRW_16S_B_12843,Bacteria,
Streptococcus agalactiae,1470,CRW_16S_B_12844,Bacteria,
Streptococcus agalactiae,1470,CRW_16S_B_12845,Bacteria,
Streptococcus agalactiae,1470,CRW_16S_B_12846,Bacteria,
Streptococcus equinus,1469,CRW_16S_B_12847,Bacteria,
Streptococcus gallolyticus subsp. gallolyticus,1471,CRW_16S_B_12848,Bacteria,
Streptococcus gallolyticus subsp. gallolyticus,1470,CRW_16S_B_12849,Bacteria,
Saccharothrix sp. LM 026,1467,CRW_16S_B_1291,,
Streptococcus gallolyticus subsp. gallolyticus,1470,CRW_16S_B_12850,Bacteria,
Streptococcus pasteurianus,1470,CRW_16S_B_12851,,
Streptococcus pasteurianus,1470,CRW_16S_B_12852,,
Streptococcus pasteurianus,1470,CRW_16S_B_12853,,
Streptococcus infantarius subsp. infantarius,1470,CRW_16S_B_12854,Bacteria,
Streptococcus infantarius subsp. infantarius,1470,CRW_16S_B_12855,Bacteria,
Streptococcus lutetiensis,1470,CRW_16S_B_12856,Bacteria,
Streptococcus oralis,1469,CRW_16S_B_12857,,
Streptococcus pyogenes,1470,CRW_16S_B_12858,Bacteria,
Bacillus pumilus,1456,CRW_16S_B_12860,Bacteria,
Bacillus pumilus,1454,CRW_16S_B_12861,Bacteria,
Staphylococcus equorum,1471,CRW_16S_B_12862,,
Bacillus anthracis,1419,CRW_16S_B_12864,Bacteria,
bacterium M4-2,1428,CRW_16S_B_12871,,
Staphylococcus sp. VM8,1406,CRW_16S_B_12874,,
Staphylococcus sp. VM3,1413,CRW_16S_B_12875,,
Staphylococcus sp. VM5,1418,CRW_16S_B_12876,,
Bacillus sp. L66,1430,CRW_16S_B_12881,,
Bacillus sp. L105,1436,CRW_16S_B_12882,,
Bacillus sp. L31,1449,CRW_16S_B_12883,,
Bacillus sp. L41,1423,CRW_16S_B_12884,,
Streptococcus suis,1421,CRW_16S_B_12896,Bacteria,
Streptococcus suis,1421,CRW_16S_B_12897,Bacteria,
Streptococcus suis,1421,CRW_16S_B_12898,Bacteria,
Streptococcus suis,1421,CRW_16S_B_12899,Bacteria,
Saccharothrix sp. LM 143,1475,CRW_16S_B_1296,,
Streptococcus suis,1421,CRW_16S_B_12900,Bacteria,
Streptococcus suis,1421,CRW_16S_B_12901,Bacteria,
Staphylococcus epidermidis,1475,CRW_16S_B_12904,Bacteria,
Bacillus sp. RE,1432,CRW_16S_B_12905,,
Bacillus sp. B-2004,1412,CRW_16S_B_12907,,
Bacillus sp. B-2016,1408,CRW_16S_B_12909,,
Bacillus sp. B-1013,1439,CRW_16S_B_12910,,
Bacillus sp. B-2007,1429,CRW_16S_B_12911,,
Bacillus sp. B-2016,1441,CRW_16S_B_12912,,
Bacillus sp. B-2036,1448,CRW_16S_B_12913,,
Bacillus sp. eg4,1433,CRW_16S_B_12927,,
Bacillus sp. eg1,1426,CRW_16S_B_12928,,
Bacillus sp. 24DA-2,1435,CRW_16S_B_12929,,
Bacillus sp. paa-5,1401,CRW_16S_B_12930,,
Staphylococcus sp. TM18_8,1462,CRW_16S_B_12931,,
Staphylococcus sp. TM6_3,1433,CRW_16S_B_12932,,
Brochothrix sp. TM5_5,1408,CRW_16S_B_12935,,
Kitasatospora setae,1478,CRW_16S_B_13,Bacteria,Actinobacteria
Streptomyces sp. 418E08,1455,CRW_16S_B_130,,
Lechevalieria aerocolonigenes,1440,CRW_16S_B_1300,,
Bacillus thuringiensis,1421,CRW_16S_B_12942,Bacteria,
Bacillus thuringiensis,1415,CRW_16S_B_12944,Bacteria,
Bacillus thuringiensis,1422,CRW_16S_B_12945,Bacteria,
Bacillus thuringiensis,1419,CRW_16S_B_12946,Bacteria,
Bacillus thuringiensis,1427,CRW_16S_B_12947,Bacteria,
Bacillus thuringiensis,1411,CRW_16S_B_12948,Bacteria,
Bacillus thuringiensis,1408,CRW_16S_B_12949,Bacteria,
Bacillus thuringiensis,1406,CRW_16S_B_12950,Bacteria,
Bacillus thuringiensis,1413,CRW_16S_B_12951,Bacteria,
Bacillus thuringiensis,1426,CRW_16S_B_12952,Bacteria,
Bacillus thuringiensis,1415,CRW_16S_B_12953,Bacteria,
Bacillus thuringiensis,1426,CRW_16S_B_12954,Bacteria,
Bacillus thuringiensis,1425,CRW_16S_B_12955,Bacteria,
Bacillus thuringiensis,1410,CRW_16S_B_12956,Bacteria,
Bacillus thuringiensis,1409,CRW_16S_B_12957,Bacteria,
Bacillus thuringiensis,1414,CRW_16S_B_12959,Bacteria,
Arthrobacter scleromae,1415,CRW_16S_B_1302,,
Bacillus thuringiensis,1412,CRW_16S_B_12960,Bacteria,
Bacillus thuringiensis,1426,CRW_16S_B_12961,Bacteria,
Bacillus thuringiensis,1414,CRW_16S_B_12963,Bacteria,
Bacillus thuringiensis,1402,CRW_16S_B_12964,Bacteria,
Bacillus thuringiensis,1424,CRW_16S_B_12965,Bacteria,
Bacillus thuringiensis,1427,CRW_16S_B_12966,Bacteria,
Bacillus thuringiensis,1426,CRW_16S_B_12967,Bacteria,
Bacillus thuringiensis,1408,CRW_16S_B_12968,Bacteria,
Bacillus thuringiensis,1427,CRW_16S_B_12969,Bacteria,
Streptomyces sp. B7,1445,CRW_16S_B_1303,,
Bacillus thuringiensis,1428,CRW_16S_B_12970,Bacteria,
Bacillus thuringiensis,1423,CRW_16S_B_12971,Bacteria,
Bacillus thuringiensis,1421,CRW_16S_B_12972,Bacteria,
Bacillus thuringiensis,1415,CRW_16S_B_12973,Bacteria,
Bacillus thuringiensis,1414,CRW_16S_B_12974,Bacteria,
Bacillus thuringiensis,1405,CRW_16S_B_12975,Bacteria,
Bacillus thuringiensis,1426,CRW_16S_B_12976,Bacteria,
Bacillus thuringiensis,1419,CRW_16S_B_12977,Bacteria,
Bacillus thuringiensis,1418,CRW_16S_B_12978,Bacteria,
Bacillus thuringiensis,1403,CRW_16S_B_12979,Bacteria,
Bacillus thuringiensis,1417,CRW_16S_B_12980,Bacteria,
Bacillus thuringiensis,1403,CRW_16S_B_12981,Bacteria,
Bacillus thuringiensis,1403,CRW_16S_B_12982,Bacteria,
Bacillus thuringiensis,1430,CRW_16S_B_12983,Bacteria,
Bacillus thuringiensis,1417,CRW_16S_B_12984,Bacteria,
Bacillus thuringiensis,1417,CRW_16S_B_12985,Bacteria,
Bacillus thuringiensis,1423,CRW_16S_B_12986,Bacteria,
Bacillus cereus,1417,CRW_16S_B_12988,Bacteria,
Bacillus sp. GPTSA 8T,1411,CRW_16S_B_12989,,
Bacillus cereus,1421,CRW_16S_B_12990,Bacteria,
Bacillus cereus,1421,CRW_16S_B_12991,Bacteria,
Bacillus cereus,1424,CRW_16S_B_12992,Bacteria,
Bacillus cereus,1407,CRW_16S_B_12993,Bacteria,
Bacillus horikoshii,1453,CRW_16S_B_12994,,
Bacillus horikoshii,1457,CRW_16S_B_12995,,
Bacillus cereus,1422,CRW_16S_B_12996,Bacteria,
Bacillus subtilis,1450,CRW_16S_B_12997,Bacteria,
Bacillus cereus,1405,CRW_16S_B_12998,Bacteria,
Bacillus cereus,1403,CRW_16S_B_13001,Bacteria,
Bacillus cereus,1415,CRW_16S_B_13002,Bacteria,
Bacillus cereus,1423,CRW_16S_B_13003,Bacteria,
Bacillus cereus,1419,CRW_16S_B_13004,Bacteria,
Bacillus cereus,1415,CRW_16S_B_13005,Bacteria,
Bacillus cereus,1418,CRW_16S_B_13006,Bacteria,
