Organism name,Length,Benchmark ID,Taxonomy.NCBI.superkingdom,Taxonomy.NCBI.phylum
uncultured bacterium,1499,CRW_16S_B_14597,Bacteria,
uncultured bacterium,1493,CRW_16S_B_14607,Bacteria,
uncultured bacterium,1499,CRW_16S_B_14610,Bacteria,
uncultured bacterium,1499,CRW_16S_B_14634,Bacteria,
Streptomyces olivaceiscleroticus,1481,CRW_16S_B_1470,Bacteria,
uncultured bacterium,1500,CRW_16S_B_14645,Bacteria,
uncultured bacterium,1483,CRW_16S_B_14646,Bacteria,
uncultured bacterium,1482,CRW_16S_B_14647,Bacteria,
uncultured bacterium,1497,CRW_16S_B_14649,Bacteria,
uncultured bacterium,1481,CRW_16S_B_14651,Bacteria,
uncultured bacterium,1481,CRW_16S_B_14652,Bacteria,
uncultured bacterium,1481,CRW_16S_B_14653,Bacteria,
uncultured bacterium,1481,CRW_16S_B_14654,Bacteria,
uncultured bacterium,1484,CRW_16S_B_14655,Bacteria,
uncultured bacterium,1483,CRW_16S_B_14656,Bacteria,
uncultured bacterium,1481,CRW_16S_B_14658,Bacteria,
uncultured bacterium,1484,CRW_16S_B_14660,Bacteria,
uncultured bacterium,1484,CRW_16S_B_14661,Bacteria,
uncultured bacterium,1482,CRW_16S_B_14662,Bacteria,
uncultured bacterium,1483,CRW_16S_B_14663,Bacteria,
uncultured bacterium,1482,CRW_16S_B_14664,Bacteria,
uncultured bacterium,1481,CRW_16S_B_14667,Bacteria,
uncultured bacterium,1482,CRW_16S_B_14668,Bacteria,
uncultured bacterium,1484,CRW_16S_B_14669,Bacteria,
uncultured bacterium,1505,CRW_16S_B_14670,Bacteria,
uncultured bacterium,1483,CRW_16S_B_14671,Bacteria,
uncultured bacterium,1488,CRW_16S_B_14672,Bacteria,
uncultured bacterium,1481,CRW_16S_B_14673,Bacteria,
uncultured bacterium,1485,CRW_16S_B_14675,Bacteria,
uncultured bacterium,1484,CRW_16S_B_14677,Bacteria,
uncultured bacterium,1485,CRW_16S_B_14679,Bacteria,
uncultured bacterium,1484,CRW_16S_B_14680,Bacteria,
uncultured bacterium,1482,CRW_16S_B_14681,Bacteria,
uncultured bacterium,1483,CRW_16S_B_14683,Bacteria,
uncultured bacterium,1481,CRW_16S_B_14684,Bacteria,
uncultured bacterium,1481,CRW_16S_B_14687,Bacteria,
uncultured bacterium,1482,CRW_16S_B_14689,Bacteria,
uncultured bacterium,1485,CRW_16S_B_14690,Bacteria,
uncultured bacterium,1482,CRW_16S_B_14691,Bacteria,
uncultured bacterium,1483,CRW_16S_B_14692,Bacteria,
uncultured bacterium,1482,CRW_16S_B_14693,Bacteria,
uncultured bacterium,1497,CRW_16S_B_14694,Bacteria,
uncultured bacterium,1482,CRW_16S_B_14695,Bacteria,
uncultured bacterium,1486,CRW_16S_B_14696,Bacteria,
uncultured bacterium,1483,CRW_16S_B_14697,Bacteria,
uncultured bacterium,1483,CRW_16S_B_14700,Bacteria,
uncultured bacterium,1484,CRW_16S_B_14701,Bacteria,
uncultured bacterium,1484,CRW_16S_B_14702,Bacteria,
uncultured bacterium,1482,CRW_16S_B_14704,Bacteria,
uncultured bacterium,1498,CRW_16S_B_14707,Bacteria,
uncultured bacterium,1508,CRW_16S_B_14708,Bacteria,
uncultured bacterium,1481,CRW_16S_B_14711,Bacteria,
uncultured bacterium,1483,CRW_16S_B_14713,Bacteria,
uncultured bacterium,1486,CRW_16S_B_14716,Bacteria,
uncultured bacterium,1481,CRW_16S_B_14717,Bacteria,
uncultured bacterium,1484,CRW_16S_B_14718,Bacteria,
uncultured bacterium,1483,CRW_16S_B_14719,Bacteria,
uncultured bacterium,1483,CRW_16S_B_14720,Bacteria,
uncultured bacterium,1482,CRW_16S_B_14721,Bacteria,
uncultured bacterium,1481,CRW_16S_B_14722,Bacteria,
uncultured bacterium,1482,CRW_16S_B_14726,Bacteria,
uncultured bacterium,1484,CRW_16S_B_14727,Bacteria,
uncultured bacterium,1504,CRW_16S_B_14728,Bacteria,
uncultured bacterium,1482,CRW_16S_B_14729,Bacteria,
uncultured bacterium,1483,CRW_16S_B_14730,Bacteria,
uncultured bacterium,1482,CRW_16S_B_14731,Bacteria,
uncultured bacterium,1484,CRW_16S_B_14732,Bacteria,
uncultured bacterium,1503,CRW_16S_B_14733,Bacteria,
uncultured bacterium,1483,CRW_16S_B_14735,Bacteria,
uncultured bacterium,1485,CRW_16S_B_14736,Bacteria,
uncultured bacterium,1484,CRW_16S_B_14737,Bacteria,
uncultured bacterium,1483,CRW_16S_B_14739,Bacteria,
uncultured bacterium,1483,CRW_16S_B_14740,Bacteria,
uncultured bacterium,1483,CRW_16S_B_14741,Bacteria,
uncultured bacterium,1482,CRW_16S_B_14743,Bacteria,
uncultured bacterium,1502,CRW_16S_B_14747,Bacteria,
uncultured bacterium,1499,CRW_16S_B_14749,Bacteria,
uncultured bacterium,1501,CRW_16S_B_14750,Bacteria,
uncultured bacterium,1501,CRW_16S_B_14751,Bacteria,
uncultured bacterium,1482,CRW_16S_B_14756,Bacteria,
uncultured bacterium,1502,CRW_16S_B_14757,Bacteria,
uncultured bacterium,1485,CRW_16S_B_14759,Bacteria,
uncultured bacterium,1486,CRW_16S_B_14760,Bacteria,
uncultured bacterium,1484,CRW_16S_B_14764,Bacteria,
uncultured bacterium,1481,CRW_16S_B_14765,Bacteria,
uncultured bacterium,1502,CRW_16S_B_14767,Bacteria,
uncultured bacterium,1492,CRW_16S_B_14768,Bacteria,
uncultured bacterium,1502,CRW_16S_B_14769,Bacteria,
uncultured bacterium,1486,CRW_16S_B_14770,Bacteria,
uncultured bacterium,1483,CRW_16S_B_14771,Bacteria,
uncultured bacterium,1482,CRW_16S_B_14772,Bacteria,
uncultured bacterium,1483,CRW_16S_B_14774,Bacteria,
uncultured bacterium,1502,CRW_16S_B_14777,Bacteria,
uncultured bacterium,1482,CRW_16S_B_14778,Bacteria,
uncultured bacterium,1498,CRW_16S_B_14784,Bacteria,
uncultured bacterium,1483,CRW_16S_B_14785,Bacteria,
uncultured bacterium,1481,CRW_16S_B_14786,Bacteria,
uncultured bacterium,1481,CRW_16S_B_14787,Bacteria,
uncultured bacterium,1481,CRW_16S_B_14788,Bacteria,
uncultured bacterium,1484,CRW_16S_B_14789,Bacteria,
uncultured bacterium,1483,CRW_16S_B_14791,Bacteria,
uncultured bacterium,1483,CRW_16S_B_14792,Bacteria,
uncultured bacterium,1502,CRW_16S_B_14793,Bacteria,
uncultured bacterium,1484,CRW_16S_B_14795,Bacteria,
uncultured bacterium,1483,CRW_16S_B_14796,Bacteria,
uncultured bacterium,1483,CRW_16S_B_14797,Bacteria,
uncultured bacterium,1481,CRW_16S_B_14798,Bacteria,
uncultured bacterium,1484,CRW_16S_B_14799,Bacteria,
uncultured bacterium,1484,CRW_16S_B_14801,Bacteria,
uncultured bacterium,1485,CRW_16S_B_14802,Bacteria,
uncultured bacterium,1484,CRW_16S_B_14803,Bacteria,
uncultured bacterium,1505,CRW_16S_B_14805,Bacteria,
uncultured bacterium,1501,CRW_16S_B_14806,Bacteria,
uncultured bacterium,1483,CRW_16S_B_14807,Bacteria,
uncultured bacterium,1486,CRW_16S_B_14808,Bacteria,
uncultured bacterium,1481,CRW_16S_B_14811,Bacteria,
uncultured bacterium,1487,CRW_16S_B_14812,Bacteria,
uncultured bacterium,1484,CRW_16S_B_14816,Bacteria,
uncultured bacterium,1487,CRW_16S_B_14818,Bacteria,
uncultured bacterium,1484,CRW_16S_B_14819,Bacteria,
uncultured bacterium,1485,CRW_16S_B_14821,Bacteria,
uncultured bacterium,1486,CRW_16S_B_14823,Bacteria,
uncultured bacterium,1482,CRW_16S_B_14824,Bacteria,
uncultured bacterium,1501,CRW_16S_B_14825,Bacteria,
uncultured bacterium,1482,CRW_16S_B_14826,Bacteria,
uncultured bacterium,1482,CRW_16S_B_14827,Bacteria,
uncultured bacterium,1481,CRW_16S_B_14829,Bacteria,
uncultured bacterium,1481,CRW_16S_B_14830,Bacteria,
uncultured bacterium,1483,CRW_16S_B_14831,Bacteria,
uncultured bacterium,1484,CRW_16S_B_14832,Bacteria,
uncultured bacterium,1497,CRW_16S_B_14833,Bacteria,
uncultured bacterium,1502,CRW_16S_B_14836,Bacteria,
uncultured bacterium,1503,CRW_16S_B_14838,Bacteria,
Bacillus pumilus,1484,CRW_16S_B_14862,Bacteria,Firmicutes
uncultured bacterium,1530,CRW_16S_B_14867,Bacteria,
Bacillus atrophaeus,1484,CRW_16S_B_14869,Bacteria,Firmicutes
Bacillus subtilis,1511,CRW_16S_B_14879,Bacteria,Firmicutes
Bacillus megaterium,1489,CRW_16S_B_14886,Bacteria,Firmicutes
uncultured bacterium,1537,CRW_16S_B_14956,Bacteria,
uncultured bacterium,1490,CRW_16S_B_14957,Bacteria,
uncultured bacterium,1508,CRW_16S_B_14958,Bacteria,
uncultured bacterium,1516,CRW_16S_B_14959,Bacteria,
Streptomyces aurantiacus,1482,CRW_16S_B_1502,Bacteria,
Bacillus subtilis,1511,CRW_16S_B_14960,Bacteria,Firmicutes
Staphylococcus aureus,1516,CRW_16S_B_15064,Bacteria,Firmicutes
Staphylococcus aureus,1503,CRW_16S_B_15065,Bacteria,Firmicutes
Staphylococcus aureus,1516,CRW_16S_B_15066,Bacteria,Firmicutes
Enterococcus cecorum,1496,CRW_16S_B_15069,Bacteria,Firmicutes
Enterococcus columbae,1493,CRW_16S_B_15070,Bacteria,Firmicutes
Enterococcus faecalis,1541,CRW_16S_B_15071,Bacteria,Firmicutes
Enterococcus faecium,1510,CRW_16S_B_15073,Bacteria,Firmicutes
Lactococcus garvieae,1497,CRW_16S_B_15079,Bacteria,Firmicutes
Enterococcus sulfureus,1496,CRW_16S_B_15080,Bacteria,Firmicutes
Enterococcus faecalis,1484,CRW_16S_B_15083,Bacteria,Firmicutes
Enterococcus faecium,1489,CRW_16S_B_15084,Bacteria,Firmicutes
Enterococcus hirae,1496,CRW_16S_B_15087,Bacteria,Firmicutes
Enterococcus sp. P7644,1484,CRW_16S_B_15091,Bacteria,Firmicutes
Exiguobacterium acetylicum,1482,CRW_16S_B_15092,Bacteria,Firmicutes
Exiguobacterium aurantiacum,1527,CRW_16S_B_15093,Bacteria,Firmicutes
Gemella haemolysans,1537,CRW_16S_B_15101,Bacteria,Firmicutes
Gemella haemolysans,1499,CRW_16S_B_15102,Bacteria,Firmicutes
Gemella morbillorum,1536,CRW_16S_B_15103,Bacteria,Firmicutes
Geobacillus thermoleovorans,1524,CRW_16S_B_15105,Bacteria,Firmicutes
Halobacillus karajensis,1529,CRW_16S_B_15108,Bacteria,Firmicutes
Kurthia zopfii,1525,CRW_16S_B_15115,Bacteria,Firmicutes
Lactobacillus acetotolerans,1518,CRW_16S_B_15116,Bacteria,Firmicutes
Lactobacillus acidophilus,1539,CRW_16S_B_15119,Bacteria,Firmicutes
Lactobacillus agilis,1512,CRW_16S_B_15121,Bacteria,Firmicutes
Lactobacillus alimentarius,1515,CRW_16S_B_15122,Bacteria,Firmicutes
Lactobacillus amylophilus,1517,CRW_16S_B_15123,Bacteria,Firmicutes
Lactobacillus amylovorus,1512,CRW_16S_B_15124,Bacteria,Firmicutes
Lactobacillus animalis,1507,CRW_16S_B_15126,Bacteria,Firmicutes
Lactobacillus aviarius,1506,CRW_16S_B_15127,Bacteria,Firmicutes
Lactobacillus bifermentans,1541,CRW_16S_B_15129,Bacteria,Firmicutes
Lactobacillus brevis,1510,CRW_16S_B_15130,Bacteria,Firmicutes
Lactobacillus brevis,1544,CRW_16S_B_15132,Bacteria,Firmicutes
Lactobacillus buchneri,1521,CRW_16S_B_15134,Bacteria,Firmicutes
Lactobacillus casei,1499,CRW_16S_B_15135,Bacteria,Firmicutes
Lactobacillus casei,1518,CRW_16S_B_15137,Bacteria,Firmicutes
Lactobacillus casei,1493,CRW_16S_B_15138,Bacteria,Firmicutes
Lactobacillus casei,1521,CRW_16S_B_15139,Bacteria,Firmicutes
Lactobacillus casei,1527,CRW_16S_B_15140,Bacteria,Firmicutes
Lactobacillus casei,1522,CRW_16S_B_15141,Bacteria,Firmicutes
Lactobacillus casei,1521,CRW_16S_B_15142,Bacteria,Firmicutes
Lactobacillus casei,1520,CRW_16S_B_15143,Bacteria,Firmicutes
Lactococcus lactis subsp. cremoris,1496,CRW_16S_B_15145,Bacteria,Firmicutes
Leuconostoc citreum,1490,CRW_16S_B_15148,Bacteria,Firmicutes
Lactococcus lactis,1548,CRW_16S_B_15149,Bacteria,Firmicutes
Arthrobacter sp. S/4,1493,CRW_16S_B_1521,Bacteria,
Lactococcus lactis subsp. cremoris,1536,CRW_16S_B_15154,Bacteria,Firmicutes
Lactococcus piscium,1484,CRW_16S_B_15156,Bacteria,Firmicutes
Leuconostoc fallax,1505,CRW_16S_B_15159,Bacteria,Firmicutes
Leuconostoc lactis,1499,CRW_16S_B_15160,Bacteria,Firmicutes
Leuconostoc mesenteroides,1494,CRW_16S_B_15161,Bacteria,Firmicutes
Leuconostoc mesenteroides,1529,CRW_16S_B_15162,Bacteria,Firmicutes
Oenococcus oeni,1510,CRW_16S_B_15164,Bacteria,Firmicutes
Lactobacillus coryniformis,1518,CRW_16S_B_15165,Bacteria,Firmicutes
Lactobacillus delbrueckii,1488,CRW_16S_B_15167,Bacteria,Firmicutes
Lactobacillus delbrueckii,1512,CRW_16S_B_15168,Bacteria,Firmicutes
Lactobacillus farciminis,1517,CRW_16S_B_15169,Bacteria,Firmicutes
Lactobacillus fructivorans,1520,CRW_16S_B_15173,Bacteria,Firmicutes
Lactobacillus gasseri,1521,CRW_16S_B_15176,Bacteria,Firmicutes
Lactobacillus hilgardii,1522,CRW_16S_B_15179,Bacteria,Firmicutes
Listeria grayi,1494,CRW_16S_B_15190,Bacteria,Firmicutes
Listeria ivanovii,1492,CRW_16S_B_15193,Bacteria,Firmicutes
Listeria monocytogenes,1521,CRW_16S_B_15197,Bacteria,Firmicutes
Listeria grayi,1495,CRW_16S_B_15199,Bacteria,Firmicutes
Listeria welshimeri,1492,CRW_16S_B_15201,Bacteria,Firmicutes
Lactobacillus kefiri,1522,CRW_16S_B_15203,Bacteria,Firmicutes
Lactobacillus delbrueckii subsp. lactis,1544,CRW_16S_B_15205,Bacteria,Firmicutes
Lactobacillus mali,1504,CRW_16S_B_15206,Bacteria,Firmicutes
Carnobacterium maltaromaticum,1499,CRW_16S_B_15207,Bacteria,Firmicutes
Carnobacterium maltaromaticum,1502,CRW_16S_B_15208,Bacteria,Firmicutes
Lactobacillus murinus,1492,CRW_16S_B_15209,Bacteria,Firmicutes
Lactobacillus oris,1512,CRW_16S_B_15210,Bacteria,Firmicutes
Lactobacillus paracasei,1500,CRW_16S_B_15212,Bacteria,Firmicutes
Lactobacillus paracasei,1511,CRW_16S_B_15213,Bacteria,Firmicutes
Lactobacillus panis,1490,CRW_16S_B_15215,Bacteria,Firmicutes
Lactobacillus pentosus,1519,CRW_16S_B_15216,Bacteria,Firmicutes
Lactobacillus plantarum,1507,CRW_16S_B_15217,Bacteria,Firmicutes
Lactobacillus plantarum,1519,CRW_16S_B_15218,Bacteria,Firmicutes
Lactobacillus plantarum,1546,CRW_16S_B_15219,Bacteria,Firmicutes
Lactobacillus paracasei,1521,CRW_16S_B_15221,Bacteria,Firmicutes
Lactobacillus reuteri,1535,CRW_16S_B_15224,Bacteria,Firmicutes
Lactobacillus casei,1521,CRW_16S_B_15225,Bacteria,Firmicutes
Lactobacillus casei,1515,CRW_16S_B_15226,Bacteria,Firmicutes
Lactobacillus ruminis,1542,CRW_16S_B_15227,Bacteria,Firmicutes
Lactobacillus sakei,1523,CRW_16S_B_15228,Bacteria,Firmicutes
Lactobacillus salivarius,1512,CRW_16S_B_15229,Bacteria,Firmicutes
Rhodococcus wratislaviensis,1488,CRW_16S_B_1529,Bacteria,
Lactobacillus sanfranciscensis,1517,CRW_16S_B_15230,Bacteria,Firmicutes
Lactobacillus sanfranciscensis,1528,CRW_16S_B_15233,Bacteria,Firmicutes
Lactobacillus sharpeae,1523,CRW_16S_B_15234,Bacteria,Firmicutes
Lactobacillus sp.,1519,CRW_16S_B_15235,Bacteria,Firmicutes
Lactobacillus vaginalis,1490,CRW_16S_B_15236,Bacteria,Firmicutes
Lactobacillus vermiforme,1523,CRW_16S_B_15237,Bacteria,Firmicutes
Oxalophagus oxalicus,1518,CRW_16S_B_15243,Bacteria,Firmicutes
Paenibacillus amylolyticus,1508,CRW_16S_B_15249,Bacteria,Firmicutes
Paenibacillus apiarius,1489,CRW_16S_B_15251,Bacteria,Firmicutes
Arthrobacter sp. R-20814,1481,CRW_16S_B_1532,Bacteria,
Paenibacillus macerans,1496,CRW_16S_B_15265,Bacteria,Firmicutes
Paenibacillus macquariensis,1497,CRW_16S_B_15269,Bacteria,Firmicutes
Paenibacillus polymyxa,1491,CRW_16S_B_15273,Bacteria,Firmicutes
Paenibacillus validus,1483,CRW_16S_B_15278,Bacteria,Firmicutes
Pediococcus acidilactici,1526,CRW_16S_B_15282,Bacteria,Firmicutes
Pediococcus pentosaceus,1534,CRW_16S_B_15283,Bacteria,Firmicutes
Paenibacillus jamilae,1538,CRW_16S_B_15284,Bacteria,Firmicutes
Saccharococcus thermophilus,1538,CRW_16S_B_15291,Bacteria,Firmicutes
Saccharococcus thermophilus,1538,CRW_16S_B_15292,Bacteria,Firmicutes
Staphylococcus condimenti,1545,CRW_16S_B_15301,Bacteria,Firmicutes
Salinicoccus roseus,1543,CRW_16S_B_15302,Bacteria,Firmicutes
Alicyclobacillus disulfidooxidans,1496,CRW_16S_B_15306,Bacteria,Firmicutes
Sulfobacillus thermosulfidooxidans,1519,CRW_16S_B_15309,Bacteria,Firmicutes
Staphylococcus piscifermentans,1493,CRW_16S_B_15316,Bacteria,Firmicutes
Staphylococcus piscifermentans,1544,CRW_16S_B_15317,Bacteria,Firmicutes
Staphylococcus piscifermentans,1545,CRW_16S_B_15318,Bacteria,Firmicutes
Sporolactobacillus inulinus,1485,CRW_16S_B_15321,Bacteria,Firmicutes
Sporolactobacillus inulinus,1485,CRW_16S_B_15322,Bacteria,Firmicutes
Sporolactobacillus inulinus,1531,CRW_16S_B_15323,Bacteria,Firmicutes
Sporolactobacillus terrae,1483,CRW_16S_B_15328,Bacteria,Firmicutes
Sporolactobacillus terrae,1483,CRW_16S_B_15329,Bacteria,Firmicutes
Sporolactobacillus nakayamae subsp. racemicus,1483,CRW_16S_B_15330,Bacteria,Firmicutes
Staphylococcus sp. LMG 21006,1504,CRW_16S_B_15335,Bacteria,Firmicutes
Mycobacterium immunogenum,1521,CRW_16S_B_1540,Bacteria,
Streptococcus anginosus,1503,CRW_16S_B_15350,Bacteria,Firmicutes
Streptococcus parasanguinis,1481,CRW_16S_B_15380,Bacteria,Firmicutes
Streptococcus salivarius,1530,CRW_16S_B_15396,Bacteria,Firmicutes
Streptococcus sanguinis,1481,CRW_16S_B_15398,Bacteria,Firmicutes
Rhodococcus triatomae,1486,CRW_16S_B_1546,Bacteria,
Rhodococcus triatomae,1489,CRW_16S_B_1547,Bacteria,
Staphylococcus aureus,1500,CRW_16S_B_15412,Bacteria,Firmicutes
Nocardia elegans,1483,CRW_16S_B_1548,Bacteria,
Staphylococcus epidermidis,1499,CRW_16S_B_15440,Bacteria,Firmicutes
Staphylococcus haemolyticus,1544,CRW_16S_B_15442,Bacteria,Firmicutes
Staphylococcus hominis,1544,CRW_16S_B_15445,Bacteria,Firmicutes
Staphylococcus muscae,1500,CRW_16S_B_15451,Bacteria,Firmicutes
Staphylococcus saccharolyticus,1527,CRW_16S_B_15453,Bacteria,Firmicutes
Staphylococcus saprophyticus,1498,CRW_16S_B_15456,Bacteria,Firmicutes
Staphylococcus saprophyticus,1529,CRW_16S_B_15457,Bacteria,Firmicutes
Staphylococcus schleiferi,1527,CRW_16S_B_15458,Bacteria,Firmicutes
Staphylococcus schleiferi,1547,CRW_16S_B_15460,Bacteria,Firmicutes
Staphylococcus sciuri,1528,CRW_16S_B_15462,Bacteria,Firmicutes
Staphylococcus sp.,1510,CRW_16S_B_15463,Bacteria,Firmicutes
Vagococcus fluvialis,1486,CRW_16S_B_15480,Bacteria,Firmicutes
Vagococcus salmoninarum,1492,CRW_16S_B_15481,Bacteria,Firmicutes
Weissella confusa,1516,CRW_16S_B_15482,Bacteria,Firmicutes
Weissella confusa,1525,CRW_16S_B_15484,Bacteria,Firmicutes
Weissella halotolerans,1529,CRW_16S_B_15485,Bacteria,Firmicutes
Weissella kandleri,1517,CRW_16S_B_15486,Bacteria,Firmicutes
Weissella kandleri,1528,CRW_16S_B_15487,Bacteria,Firmicutes
Weissella minor,1516,CRW_16S_B_15488,Bacteria,Firmicutes
Weissella minor,1524,CRW_16S_B_15489,Bacteria,Firmicutes
Weissella paramesenteroides,1524,CRW_16S_B_15490,Bacteria,Firmicutes
Weissella viridescens,1517,CRW_16S_B_15491,Bacteria,Firmicutes
Weissella viridescens,1550,CRW_16S_B_15493,Bacteria,Firmicutes
Weissella paramesenteroides,1527,CRW_16S_B_15494,Bacteria,Firmicutes
Actinoplanes garbadinensis,1483,CRW_16S_B_1556,Bacteria,
Actinoplanes kinshanensis,1510,CRW_16S_B_1587,Bacteria,
Citricoccus sp. 3054,1483,CRW_16S_B_1600,Bacteria,
Citricoccus sp. 3056,1492,CRW_16S_B_1601,Bacteria,
Streptomyces tumenensis,1485,CRW_16S_B_1620,Bacteria,
Nocardiopsis sp. AM9,1511,CRW_16S_B_1627,Bacteria,
Nocardiopsis sp. AM12,1511,CRW_16S_B_1628,Bacteria,
Arthrobacter gandavensis,1482,CRW_16S_B_1631,Bacteria,
Actinoplanes missouriensis,1484,CRW_16S_B_1667,Bacteria,
Amycolatopsis orientalis,1515,CRW_16S_B_1672,Bacteria,
Corynebacterium glutamicum ATCC 13032,1524,CRW_16S_B_1684,Bacteria,
Corynebacterium glutamicum ATCC 13032,1525,CRW_16S_B_1685,Bacteria,
Corynebacterium glutamicum ATCC 13032,1524,CRW_16S_B_1686,Bacteria,
Corynebacterium glutamicum ATCC 13032,1524,CRW_16S_B_1687,Bacteria,
Acidaminococcus fermentans,1506,CRW_16S_B_15495,Bacteria,Firmicutes
Acidaminococcus fermentans,1516,CRW_16S_B_15496,Bacteria,Firmicutes
Acidaminococcus fermentans,1488,CRW_16S_B_15497,Bacteria,Firmicutes
Corynebacterium glutamicum ATCC 13032,1524,CRW_16S_B_1688,Bacteria,
Clostridium perfringens,1485,CRW_16S_B_15506,Bacteria,Firmicutes
Clostridium perfringens,1517,CRW_16S_B_15507,Bacteria,Firmicutes
Corynebacterium glutamicum ATCC 13032,1524,CRW_16S_B_1689,Bacteria,
Heliobacillus mobilis,1482,CRW_16S_B_15516,Bacteria,Firmicutes
Nocardia farcinica,1513,CRW_16S_B_1690,Bacteria,
Nocardia farcinica,1513,CRW_16S_B_1691,Bacteria,
Clostridium sardiniense,1519,CRW_16S_B_15533,Bacteria,Firmicutes
Clostridium sardiniense,1519,CRW_16S_B_15534,Bacteria,Firmicutes
Clostridium sardiniense,1519,CRW_16S_B_15535,Bacteria,Firmicutes
Clostridium sardiniense,1519,CRW_16S_B_15536,Bacteria,Firmicutes
Clostridium sardiniense,1519,CRW_16S_B_15537,Bacteria,Firmicutes
Clostridium sardiniense,1519,CRW_16S_B_15538,Bacteria,Firmicutes
Clostridium sardiniense,1519,CRW_16S_B_15539,Bacteria,Firmicutes
Nocardia farcinica,1512,CRW_16S_B_1692,Bacteria,
Clostridium sardiniense,1519,CRW_16S_B_15540,Bacteria,Firmicutes
Actinoplanes palleronii,1508,CRW_16S_B_1693,Bacteria,
Actinoplanes pallidoaurantiacus,1487,CRW_16S_B_1694,Bacteria,
Actinoplanes penicillatus,1484,CRW_16S_B_1696,Bacteria,
Clostridium perfringens str. 13,1506,CRW_16S_B_15590,Bacteria,Firmicutes
Clostridium perfringens str. 13,1506,CRW_16S_B_15591,Bacteria,Firmicutes
uncultured bacterium,1504,CRW_16S_B_15597,Bacteria,
Clostridium sp. L15,1512,CRW_16S_B_15602,Bacteria,Firmicutes
Clostridium butyricum,1499,CRW_16S_B_15610,Bacteria,Firmicutes
Clostridium paraputrificum,1509,CRW_16S_B_15611,Bacteria,Firmicutes
Actinoplanes philippinensis,1504,CRW_16S_B_1702,Bacteria,
Actinoplanes utahensis,1508,CRW_16S_B_1705,Bacteria,
Actinoplanes purpeobrunneus,1487,CRW_16S_B_1706,Bacteria,
Actinoplanes pyriformis,1508,CRW_16S_B_1707,Bacteria,
Arthrobacter agilis,1482,CRW_16S_B_1708,Bacteria,
Arthrobacter globiformis,1531,CRW_16S_B_1714,Bacteria,
Clostridium perfringens str. 13,1506,CRW_16S_B_15846,Bacteria,Firmicutes
Clostridium perfringens str. 13,1506,CRW_16S_B_15847,Bacteria,Firmicutes
Clostridium perfringens str. 13,1506,CRW_16S_B_15848,Bacteria,Firmicutes
Clostridium perfringens str. 13,1506,CRW_16S_B_15849,Bacteria,Firmicutes
Clostridium perfringens str. 13,1507,CRW_16S_B_15850,Bacteria,Firmicutes
Clostridium perfringens str. 13,1507,CRW_16S_B_15851,Bacteria,Firmicutes
Clostridium perfringens str. 13,1506,CRW_16S_B_15852,Bacteria,Firmicutes
Clostridium perfringens str. 13,1506,CRW_16S_B_15854,Bacteria,Firmicutes
Butyrivibrio fibrisolvens,1533,CRW_16S_B_15856,Bacteria,Firmicutes
Butyrivibrio fibrisolvens,1510,CRW_16S_B_15857,Bacteria,Firmicutes
Butyrivibrio fibrisolvens,1501,CRW_16S_B_15858,Bacteria,Firmicutes
Butyrivibrio fibrisolvens,1503,CRW_16S_B_15859,Bacteria,Firmicutes
Butyrivibrio fibrisolvens,1481,CRW_16S_B_15861,Bacteria,Firmicutes
Clostridium algidicarnis,1511,CRW_16S_B_15877,Bacteria,Firmicutes
Clostridium argentinense,1504,CRW_16S_B_15882,Bacteria,Firmicutes
Clostridium baratii,1508,CRW_16S_B_15885,Bacteria,Firmicutes
Clostridium baratii,1508,CRW_16S_B_15886,Bacteria,Firmicutes
Clostridium beijerinckii,1503,CRW_16S_B_15888,Bacteria,Firmicutes
Clostridium beijerinckii,1504,CRW_16S_B_15889,Bacteria,Firmicutes
Clostridium botulinum,1508,CRW_16S_B_15905,Bacteria,Firmicutes
Clostridium botulinum,1505,CRW_16S_B_15906,Bacteria,Firmicutes
Clostridium botulinum,1506,CRW_16S_B_15907,Bacteria,Firmicutes
Clostridium botulinum,1508,CRW_16S_B_15908,Bacteria,Firmicutes
Clostridium botulinum A,1504,CRW_16S_B_15909,Bacteria,Firmicutes
Clostridium botulinum B,1503,CRW_16S_B_15910,Bacteria,Firmicutes
Clostridium botulinum,1509,CRW_16S_B_15911,Bacteria,Firmicutes
Clostridium botulinum,1508,CRW_16S_B_15912,Bacteria,Firmicutes
Clostridium botulinum,1506,CRW_16S_B_15916,Bacteria,Firmicutes
Clostridium butyricum,1506,CRW_16S_B_15917,Bacteria,Firmicutes
Clostridium butyricum,1506,CRW_16S_B_15918,Bacteria,Firmicutes
Clostridium butyricum,1506,CRW_16S_B_15919,Bacteria,Firmicutes
Clostridium cellulovorans,1506,CRW_16S_B_15929,Bacteria,Firmicutes
Clostridium cellulovorans,1506,CRW_16S_B_15930,Bacteria,Firmicutes
Clostridium chartatabidum,1500,CRW_16S_B_15931,Bacteria,Firmicutes
Clostridium chauvoei,1507,CRW_16S_B_15932,Bacteria,Firmicutes
Clostridium collagenovorans,1506,CRW_16S_B_15937,Bacteria,Firmicutes
Clostridium corinoforum,1500,CRW_16S_B_15939,Bacteria,Firmicutes
unidentified Anaerocellum group bacteria,1535,CRW_16S_B_15940,Bacteria,Firmicutes
Clostridium felsineum,1492,CRW_16S_B_15947,Bacteria,Firmicutes
