Organism name,Length,Benchmark ID,Taxonomy.GTDB.domain,Taxonomy.GTDB.phylum
Bacillus subtilis,1493,CRW_16S_B_11057,Bacteria,Firmicutes
Bacillus subtilis,1486,CRW_16S_B_11058,Bacteria,Firmicutes
Bacillus subtilis,1483,CRW_16S_B_11059,Bacteria,Firmicutes
Bacillus subtilis,1485,CRW_16S_B_11060,Bacteria,Firmicutes
Bacillus subtilis,1492,CRW_16S_B_11061,Bacteria,Firmicutes
Bacillus subtilis,1484,CRW_16S_B_11063,Bacteria,Firmicutes
Bacillus subtilis,1533,CRW_16S_B_11068,Bacteria,Firmicutes
Bacillus licheniformis,1514,CRW_16S_B_11069,Bacteria,Firmicutes
Bacillus licheniformis,1512,CRW_16S_B_11070,Bacteria,Firmicutes
Bacillus subtilis,1496,CRW_16S_B_11073,Bacteria,Firmicutes
Enterococcus durans,1498,CRW_16S_B_11099,Bacteria,Firmicutes
Enterococcus durans,1499,CRW_16S_B_11102,Bacteria,Firmicutes
Bacillus subtilis,1495,CRW_16S_B_11109,Bacteria,Firmicutes
Bacillus subtilis,1499,CRW_16S_B_11110,Bacteria,Firmicutes
Bacillus subtilis,1496,CRW_16S_B_11112,Bacteria,Firmicutes
Bacillus subtilis,1484,CRW_16S_B_11113,Bacteria,Firmicutes
Bacillus subtilis,1506,CRW_16S_B_11115,Bacteria,Firmicutes
Paenibacillus polymyxa,1510,CRW_16S_B_11116,Bacteria,Firmicutes
Bacillus subtilis,1493,CRW_16S_B_11119,Bacteria,Firmicutes
Bacillus subtilis,1485,CRW_16S_B_11120,Bacteria,Firmicutes
Bacillus subtilis,1492,CRW_16S_B_11124,Bacteria,Firmicutes
Bacillus anthracis,1512,CRW_16S_B_11132,Bacteria,Firmicutes
Bacillus anthracis,1504,CRW_16S_B_11133,Bacteria,Firmicutes
Bacillus subtilis,1542,CRW_16S_B_11136,Bacteria,Firmicutes
Bacillus subtilis,1491,CRW_16S_B_11137,Bacteria,Firmicutes
Enterococcus faecalis,1496,CRW_16S_B_11150,Bacteria,Firmicutes
Enterococcus faecalis,1504,CRW_16S_B_11151,Bacteria,Firmicutes
Enterococcus faecalis,1507,CRW_16S_B_11152,Bacteria,Firmicutes
Enterococcus faecalis,1504,CRW_16S_B_11153,Bacteria,Firmicutes
Streptococcus parauberis,1485,CRW_16S_B_11156,Bacteria,Firmicutes
Enterococcus caccae,1483,CRW_16S_B_11160,Bacteria,Firmicutes
Bacillus cereus,1490,CRW_16S_B_11166,Bacteria,Firmicutes
Bacillus licheniformis,1495,CRW_16S_B_11167,Bacteria,Firmicutes
Bacillus pumilus,1500,CRW_16S_B_11168,Bacteria,Firmicutes
uncultured bacterium,1523,CRW_16S_B_11177,Bacteria,Actinobacteriota
uncultured bacterium,1518,CRW_16S_B_11178,Bacteria,Actinobacteriota
uncultured bacterium,1549,CRW_16S_B_11179,Bacteria,Actinobacteriota
uncultured bacterium,1521,CRW_16S_B_11180,Bacteria,Actinobacteriota
uncultured bacterium,1544,CRW_16S_B_11181,Bacteria,Actinobacteriota
uncultured bacterium,1536,CRW_16S_B_11182,Bacteria,Actinobacteriota
uncultured bacterium,1550,CRW_16S_B_11183,Bacteria,Actinobacteriota
uncultured bacterium,1537,CRW_16S_B_11184,Bacteria,Actinobacteriota
Bacillus subtilis,1522,CRW_16S_B_11196,Bacteria,Firmicutes
Bacillus subtilis,1535,CRW_16S_B_11197,Bacteria,Firmicutes
Bacillus subtilis,1490,CRW_16S_B_11208,Bacteria,Firmicutes
Bacillus subtilis,1496,CRW_16S_B_11209,Bacteria,Firmicutes
Bacillus subtilis,1496,CRW_16S_B_11210,Bacteria,Firmicutes
Bacillus subtilis,1496,CRW_16S_B_11211,Bacteria,Firmicutes
Bacillus subtilis,1494,CRW_16S_B_11212,Bacteria,Firmicutes
Bacillus subtilis,1496,CRW_16S_B_11213,Bacteria,Firmicutes
Bacillus subtilis,1495,CRW_16S_B_11214,Bacteria,Firmicutes
Bacillus subtilis,1497,CRW_16S_B_11215,Bacteria,Firmicutes
Bacillus licheniformis,1547,CRW_16S_B_11217,Bacteria,Firmicutes
Lactococcus lactis,1503,CRW_16S_B_11218,Bacteria,Firmicutes
Bacillus cereus,1540,CRW_16S_B_11225,Bacteria,Firmicutes
Streptococcus anginosus,1517,CRW_16S_B_11226,Bacteria,Firmicutes
Streptococcus anginosus,1517,CRW_16S_B_11227,Bacteria,Firmicutes
Streptococcus anginosus,1520,CRW_16S_B_11228,Bacteria,Firmicutes
uncultured bacterium,1497,CRW_16S_B_11255,Bacteria,Actinobacteriota
uncultured bacterium,1496,CRW_16S_B_11256,Bacteria,Actinobacteriota
uncultured bacterium,1497,CRW_16S_B_11257,Bacteria,Actinobacteriota
uncultured bacterium,1497,CRW_16S_B_11258,Bacteria,Actinobacteriota
uncultured bacterium,1495,CRW_16S_B_11259,Bacteria,Actinobacteriota
Bacillus subtilis,1508,CRW_16S_B_11263,Bacteria,Firmicutes
Bacillus subtilis,1508,CRW_16S_B_11264,Bacteria,Firmicutes
Bacillus subtilis,1508,CRW_16S_B_11265,Bacteria,Firmicutes
Bacillus subtilis,1509,CRW_16S_B_11266,Bacteria,Firmicutes
Bacillus subtilis,1508,CRW_16S_B_11267,Bacteria,Firmicutes
Streptomyces thermodiastaticus,1482,CRW_16S_B_1133,Bacteria,Actinobacteriota
Streptomyces flavovariabilis,1481,CRW_16S_B_1136,Bacteria,Actinobacteriota
Bacillus anthracis,1508,CRW_16S_B_11323,Bacteria,Firmicutes
Bacillus anthracis,1506,CRW_16S_B_11324,Bacteria,Firmicutes
Bacillus anthracis,1544,CRW_16S_B_11325,Bacteria,Firmicutes
Streptomyces monomycini,1484,CRW_16S_B_1141,Bacteria,Actinobacteriota
Bacillus cereus,1504,CRW_16S_B_11358,Bacteria,Firmicutes
Bacillus cereus,1521,CRW_16S_B_11372,Bacteria,Firmicutes
Bacillus cereus,1514,CRW_16S_B_11377,Bacteria,Firmicutes
Bacillus cereus,1514,CRW_16S_B_11380,Bacteria,Firmicutes
Bacillus cereus,1511,CRW_16S_B_11381,Bacteria,Firmicutes
Bacillus cereus,1505,CRW_16S_B_11393,Bacteria,Firmicutes
Bacillus cereus,1505,CRW_16S_B_11394,Bacteria,Firmicutes
Streptomyces rhizosphaericus,1482,CRW_16S_B_1146,Bacteria,Actinobacteriota
Bacillus cereus,1486,CRW_16S_B_11400,Bacteria,Firmicutes
Bacillus cohnii,1506,CRW_16S_B_11407,Bacteria,Firmicutes
Geobacillus thermodenitrificans,1515,CRW_16S_B_11412,Bacteria,Firmicutes
Anoxybacillus flavithermus,1524,CRW_16S_B_11420,Bacteria,Firmicutes
Sporosarcina globispora,1547,CRW_16S_B_11425,Bacteria,Firmicutes
Bacillus licheniformis,1515,CRW_16S_B_11437,Bacteria,Firmicutes
Bacillus licheniformis,1515,CRW_16S_B_11438,Bacteria,Firmicutes
Bacillus licheniformis,1509,CRW_16S_B_11439,Bacteria,Firmicutes
Bacillus licheniformis,1545,CRW_16S_B_11440,Bacteria,Firmicutes
Bacillus luciferensis,1502,CRW_16S_B_11443,Bacteria,Firmicutes
Streptomyces asiaticus,1482,CRW_16S_B_1151,Bacteria,Actinobacteriota
Bacillus methanolicus,1550,CRW_16S_B_11455,Bacteria,Firmicutes
Bacillus methanolicus,1549,CRW_16S_B_11456,Bacteria,Firmicutes
Bacillus mycoides,1506,CRW_16S_B_11463,Bacteria,Firmicutes
Bacillus oleronius,1500,CRW_16S_B_11469,Bacteria,Firmicutes
Virgibacillus pantothenticus,1491,CRW_16S_B_11471,Bacteria,Firmicutes
Sporosarcina psychrophila,1485,CRW_16S_B_11479,Bacteria,Firmicutes
Brochothrix thermosphacta,1520,CRW_16S_B_11489,Bacteria,Firmicutes
Bacillus smithii,1524,CRW_16S_B_11493,Bacteria,Firmicutes
Bacillus halmapalus,1504,CRW_16S_B_11498,Bacteria,Firmicutes
Streptomyces albovinaceus,1481,CRW_16S_B_1162,Bacteria,Actinobacteriota
Bacillus sporothermodurans,1496,CRW_16S_B_11566,Bacteria,Firmicutes
Bacillus sporothermodurans,1497,CRW_16S_B_11567,Bacteria,Firmicutes
Bacillus sporothermodurans,1497,CRW_16S_B_11568,Bacteria,Firmicutes
Geobacillus stearothermophilus,1510,CRW_16S_B_11572,Bacteria,Firmicutes
Bacillus subtilis,1525,CRW_16S_B_11573,Bacteria,Firmicutes
Bacillus subtilis subsp. subtilis str. 168,1550,CRW_16S_B_11581,Bacteria,Firmicutes
Bacillus subtilis subsp. subtilis str. 168,1550,CRW_16S_B_11584,Bacteria,Firmicutes
Bacillus subtilis subsp. subtilis str. 168,1550,CRW_16S_B_11586,Bacteria,Firmicutes
Bacillus subtilis subsp. subtilis str. 168,1550,CRW_16S_B_11589,Bacteria,Firmicutes
Streptomyces mexicanus,1483,CRW_16S_B_1166,Bacteria,Actinobacteriota
Bacillus subtilis,1550,CRW_16S_B_11600,Bacteria,Firmicutes
Bacillus thuringiensis,1506,CRW_16S_B_11617,Bacteria,Firmicutes
Bacillus thuringiensis,1506,CRW_16S_B_11618,Bacteria,Firmicutes
Aneurinibacillus thermoaerophilus,1485,CRW_16S_B_11619,Bacteria,Firmicutes
Geobacillus thermocatenulatus,1523,CRW_16S_B_11621,Bacteria,Firmicutes
Geobacillus thermodenitrificans,1517,CRW_16S_B_11623,Bacteria,Firmicutes
Geobacillus thermoleovorans,1518,CRW_16S_B_11625,Bacteria,Firmicutes
Bacillus thuringiensis,1486,CRW_16S_B_11626,Bacteria,Firmicutes
Streptomyces seoulensis,1481,CRW_16S_B_1169,Bacteria,Actinobacteriota
Bacillus cereus E33L,1510,CRW_16S_B_11644,Bacteria,Firmicutes
Bacillus cereus E33L,1503,CRW_16S_B_11645,Bacteria,Firmicutes
Bacillus cereus E33L,1510,CRW_16S_B_11646,Bacteria,Firmicutes
Bacillus cereus E33L,1503,CRW_16S_B_11647,Bacteria,Firmicutes
Bacillus cereus E33L,1510,CRW_16S_B_11648,Bacteria,Firmicutes
Bacillus cereus E33L,1510,CRW_16S_B_11649,Bacteria,Firmicutes
Bacillus cereus E33L,1503,CRW_16S_B_11650,Bacteria,Firmicutes
Bacillus cereus E33L,1503,CRW_16S_B_11651,Bacteria,Firmicutes
Bacillus cereus E33L,1510,CRW_16S_B_11652,Bacteria,Firmicutes
Bacillus cereus E33L,1510,CRW_16S_B_11653,Bacteria,Firmicutes
Bacillus cereus E33L,1510,CRW_16S_B_11654,Bacteria,Firmicutes
Bacillus cereus E33L,1510,CRW_16S_B_11655,Bacteria,Firmicutes
Bacillus cereus E33L,1510,CRW_16S_B_11656,Bacteria,Firmicutes
Streptococcus pyogenes MGAS10394,1550,CRW_16S_B_11664,Bacteria,Firmicutes
Streptococcus pyogenes MGAS10394,1550,CRW_16S_B_11665,Bacteria,Firmicutes
Streptococcus pyogenes MGAS10394,1550,CRW_16S_B_11666,Bacteria,Firmicutes
Streptococcus pyogenes MGAS10394,1550,CRW_16S_B_11667,Bacteria,Firmicutes
Streptococcus pyogenes MGAS10394,1550,CRW_16S_B_11668,Bacteria,Firmicutes
Streptococcus pyogenes MGAS10394,1550,CRW_16S_B_11669,Bacteria,Firmicutes
Streptococcus pyogenes MGAS5005,1550,CRW_16S_B_11670,Bacteria,Firmicutes
Streptococcus pyogenes MGAS5005,1550,CRW_16S_B_11671,Bacteria,Firmicutes
Streptococcus pyogenes MGAS5005,1550,CRW_16S_B_11672,Bacteria,Firmicutes
Streptococcus pyogenes MGAS5005,1550,CRW_16S_B_11673,Bacteria,Firmicutes
Streptococcus pyogenes MGAS5005,1550,CRW_16S_B_11674,Bacteria,Firmicutes
Streptococcus pyogenes MGAS5005,1550,CRW_16S_B_11675,Bacteria,Firmicutes
Streptococcus agalactiae A909,1507,CRW_16S_B_11694,Bacteria,Firmicutes
Streptococcus agalactiae A909,1507,CRW_16S_B_11695,Bacteria,Firmicutes
Streptococcus agalactiae A909,1507,CRW_16S_B_11696,Bacteria,Firmicutes
Streptococcus agalactiae A909,1507,CRW_16S_B_11697,Bacteria,Firmicutes
Streptococcus agalactiae A909,1507,CRW_16S_B_11698,Bacteria,Firmicutes
Streptococcus agalactiae A909,1507,CRW_16S_B_11699,Bacteria,Firmicutes
Streptococcus agalactiae A909,1507,CRW_16S_B_11700,Bacteria,Firmicutes
Carnobacterium divergens,1493,CRW_16S_B_11736,Bacteria,Firmicutes
Carnobacterium divergens,1503,CRW_16S_B_11737,Bacteria,Firmicutes
Carnobacterium maltaromaticum,1493,CRW_16S_B_11741,Bacteria,Firmicutes
Carnobacterium maltaromaticum,1503,CRW_16S_B_11742,Bacteria,Firmicutes
Caryophanon latum,1491,CRW_16S_B_11743,Bacteria,Firmicutes
Caryophanon latum,1492,CRW_16S_B_11745,Bacteria,Firmicutes
Caryophanon tenue,1492,CRW_16S_B_11746,Bacteria,Firmicutes
Dolosigranulum pigrum,1523,CRW_16S_B_11749,Bacteria,Firmicutes
Staphylococcus equorum,1520,CRW_16S_B_11751,Bacteria,Firmicutes
Bacillus cereus,1489,CRW_16S_B_11753,Bacteria,Firmicutes
Bacillus subtilis,1489,CRW_16S_B_11757,Bacteria,Firmicutes
Bacillus subtilis,1499,CRW_16S_B_11758,Bacteria,Firmicutes
Bacillus subtilis,1502,CRW_16S_B_11759,Bacteria,Firmicutes
Bacillus subtilis,1499,CRW_16S_B_11770,Bacteria,Firmicutes
uncultured Gemella sp.,1493,CRW_16S_B_11788,Bacteria,Firmicutes
uncultured Streptococcus sp.,1542,CRW_16S_B_11790,Bacteria,Firmicutes
uncultured Streptococcus sp.,1544,CRW_16S_B_11791,Bacteria,Firmicutes
Bacillus subtilis,1514,CRW_16S_B_11793,Bacteria,Firmicutes
Bacillus licheniformis,1510,CRW_16S_B_11794,Bacteria,Firmicutes
Bacillus subtilis,1492,CRW_16S_B_11801,Bacteria,Firmicutes
Bacillus subtilis,1497,CRW_16S_B_11802,Bacteria,Firmicutes
Bacillus subtilis,1496,CRW_16S_B_11803,Bacteria,Firmicutes
Bacillus subtilis,1493,CRW_16S_B_11804,Bacteria,Firmicutes
uncultured bacterium,1494,CRW_16S_B_11810,Bacteria,Actinobacteriota
uncultured bacterium,1489,CRW_16S_B_11811,Bacteria,Actinobacteriota
Bacillus subtilis,1497,CRW_16S_B_11813,Bacteria,Firmicutes
Bacillus subtilis,1495,CRW_16S_B_11815,Bacteria,Firmicutes
Bacillus subtilis,1500,CRW_16S_B_11816,Bacteria,Firmicutes
Streptomyces scabiei,1521,CRW_16S_B_1189,Bacteria,Actinobacteriota
Listeria seeligeri,1546,CRW_16S_B_11836,Bacteria,Firmicutes
Listeria seeligeri,1546,CRW_16S_B_11837,Bacteria,Firmicutes
Listeria seeligeri,1546,CRW_16S_B_11838,Bacteria,Firmicutes
Listeria seeligeri,1546,CRW_16S_B_11839,Bacteria,Firmicutes
Streptomyces acidiscabies,1521,CRW_16S_B_1190,Bacteria,Actinobacteriota
Listeria seeligeri,1546,CRW_16S_B_11840,Bacteria,Firmicutes
Listeria seeligeri,1546,CRW_16S_B_11841,Bacteria,Firmicutes
Listeria seeligeri,1546,CRW_16S_B_11842,Bacteria,Firmicutes
Listeria welshimeri,1546,CRW_16S_B_11843,Bacteria,Firmicutes
Bacillus subtilis,1483,CRW_16S_B_11848,Bacteria,Firmicutes
Bacillus subtilis,1484,CRW_16S_B_11849,Bacteria,Firmicutes
Bacillus licheniformis,1515,CRW_16S_B_11854,Bacteria,Firmicutes
Bacillus licheniformis,1515,CRW_16S_B_11855,Bacteria,Firmicutes
Bacillus licheniformis,1515,CRW_16S_B_11856,Bacteria,Firmicutes
Bacillus licheniformis,1492,CRW_16S_B_11864,Bacteria,Firmicutes
Bacillus licheniformis,1490,CRW_16S_B_11865,Bacteria,Firmicutes
Bacillus licheniformis,1485,CRW_16S_B_11866,Bacteria,Firmicutes
uncultured bacterium,1507,CRW_16S_B_11867,Bacteria,Actinobacteriota
uncultured bacterium,1508,CRW_16S_B_11868,Bacteria,Actinobacteriota
Micromonospora pattaloongensis,1511,CRW_16S_B_1194,Bacteria,Actinobacteriota
Halobacillus karajensis,1517,CRW_16S_B_11886,Bacteria,Firmicutes
Halobacillus trueperi,1520,CRW_16S_B_11887,Bacteria,Firmicutes
Halobacillus trueperi,1513,CRW_16S_B_11888,Bacteria,Firmicutes
Arcanobacterium haemolyticum,1489,CRW_16S_B_1195,Bacteria,Actinobacteriota
Bacillus licheniformis,1495,CRW_16S_B_11910,Bacteria,Firmicutes
Bacillus licheniformis,1482,CRW_16S_B_11911,Bacteria,Firmicutes
uncultured bacterium,1497,CRW_16S_B_11916,Bacteria,Actinobacteriota
Bacillus pumilus,1488,CRW_16S_B_11940,Bacteria,Firmicutes
uncultured bacterium,1510,CRW_16S_B_11950,Bacteria,Actinobacteriota
uncultured bacterium,1505,CRW_16S_B_11951,Bacteria,Actinobacteriota
uncultured bacterium,1486,CRW_16S_B_11953,Bacteria,Actinobacteriota
uncultured bacterium,1486,CRW_16S_B_11954,Bacteria,Actinobacteriota
uncultured bacterium,1486,CRW_16S_B_11955,Bacteria,Actinobacteriota
uncultured bacterium,1486,CRW_16S_B_11956,Bacteria,Actinobacteriota
uncultured bacterium,1486,CRW_16S_B_11957,Bacteria,Actinobacteriota
uncultured bacterium,1486,CRW_16S_B_11958,Bacteria,Actinobacteriota
uncultured bacterium,1484,CRW_16S_B_11959,Bacteria,Actinobacteriota
uncultured bacterium,1486,CRW_16S_B_11960,Bacteria,Actinobacteriota
uncultured bacterium,1486,CRW_16S_B_11961,Bacteria,Actinobacteriota
uncultured bacterium,1485,CRW_16S_B_11962,Bacteria,Actinobacteriota
uncultured bacterium,1484,CRW_16S_B_11963,Bacteria,Actinobacteriota
uncultured bacterium,1486,CRW_16S_B_11964,Bacteria,Actinobacteriota
uncultured bacterium,1486,CRW_16S_B_11965,Bacteria,Actinobacteriota
uncultured bacterium,1484,CRW_16S_B_11972,Bacteria,Actinobacteriota
uncultured bacterium,1484,CRW_16S_B_11976,Bacteria,Actinobacteriota
uncultured bacterium,1488,CRW_16S_B_11978,Bacteria,Actinobacteriota
uncultured bacterium,1508,CRW_16S_B_11980,Bacteria,Actinobacteriota
uncultured bacterium,1484,CRW_16S_B_11984,Bacteria,Actinobacteriota
uncultured bacterium,1486,CRW_16S_B_11989,Bacteria,Actinobacteriota
uncultured bacterium,1507,CRW_16S_B_11990,Bacteria,Actinobacteriota
uncultured bacterium,1486,CRW_16S_B_11991,Bacteria,Actinobacteriota
uncultured bacterium,1486,CRW_16S_B_11992,Bacteria,Actinobacteriota
uncultured bacterium,1486,CRW_16S_B_11993,Bacteria,Actinobacteriota
uncultured bacterium,1486,CRW_16S_B_11994,Bacteria,Actinobacteriota
uncultured bacterium,1486,CRW_16S_B_11997,Bacteria,Actinobacteriota
uncultured bacterium,1486,CRW_16S_B_11998,Bacteria,Actinobacteriota
uncultured bacterium,1487,CRW_16S_B_11999,Bacteria,Actinobacteriota
Streptomyces caelestis,1518,CRW_16S_B_1206,Bacteria,Actinobacteriota
uncultured bacterium,1487,CRW_16S_B_12000,Bacteria,Actinobacteriota
uncultured bacterium,1521,CRW_16S_B_12004,Bacteria,Actinobacteriota
uncultured bacterium,1484,CRW_16S_B_12005,Bacteria,Actinobacteriota
uncultured bacterium,1486,CRW_16S_B_12009,Bacteria,Actinobacteriota
uncultured bacterium,1492,CRW_16S_B_12010,Bacteria,Actinobacteriota
Halobacillus trueperi,1500,CRW_16S_B_12032,Bacteria,Firmicutes
Bacillus licheniformis,1513,CRW_16S_B_12045,Bacteria,Firmicutes
Actinobaculum suis,1526,CRW_16S_B_1237,Bacteria,Actinobacteriota
Actinoplanes digitatis,1507,CRW_16S_B_1247,Bacteria,Actinobacteriota
Actinoplanes durhamensis,1509,CRW_16S_B_1248,Bacteria,Actinobacteriota
Tropheryma whipplei str. Twist,1525,CRW_16S_B_1249,Bacteria,Actinobacteriota
Bifidobacterium longum NCC2705,1530,CRW_16S_B_1250,Bacteria,Actinobacteriota
Bifidobacterium longum NCC2705,1530,CRW_16S_B_1251,Bacteria,Actinobacteriota
Bifidobacterium longum NCC2705,1530,CRW_16S_B_1253,Bacteria,Actinobacteriota
Tropheryma whipplei str. Twist,1525,CRW_16S_B_1254,Bacteria,Actinobacteriota
Streptomyces avermitilis,1517,CRW_16S_B_1273,Bacteria,Actinobacteriota
Bacillus licheniformis,1492,CRW_16S_B_12693,Bacteria,Firmicutes
Bacillus licheniformis,1481,CRW_16S_B_12699,Bacteria,Firmicutes
Streptococcus thermophilus,1508,CRW_16S_B_12706,Bacteria,Firmicutes
Bacillus subtilis,1521,CRW_16S_B_12800,Bacteria,Firmicutes
Bacillus subtilis,1514,CRW_16S_B_12804,Bacteria,Firmicutes
Streptococcus anginosus,1521,CRW_16S_B_12807,Bacteria,Firmicutes
Bacillus cereus,1535,CRW_16S_B_12813,Bacteria,Firmicutes
Bacillus subtilis,1534,CRW_16S_B_12814,Bacteria,Firmicutes
Bacillus pumilus,1481,CRW_16S_B_12816,Bacteria,Firmicutes
Corynebacterium glutamicum,1523,CRW_16S_B_1288,Bacteria,Actinobacteriota
Streptococcus dysgalactiae subsp. equisimilis,1487,CRW_16S_B_12859,Bacteria,Firmicutes
Enterococcus faecalis,1504,CRW_16S_B_12877,Bacteria,Firmicutes
Enterococcus lactis,1499,CRW_16S_B_12888,Bacteria,Firmicutes
uncultured bacterium,1530,CRW_16S_B_12893,Bacteria,Actinobacteriota
uncultured bacterium,1530,CRW_16S_B_12894,Bacteria,Actinobacteriota
uncultured bacterium,1530,CRW_16S_B_12895,Bacteria,Actinobacteriota
Staphylococcus aureus,1518,CRW_16S_B_12906,Bacteria,Firmicutes
Bacillus pumilus,1512,CRW_16S_B_12926,Bacteria,Firmicutes
Lentzea albidocapillata,1509,CRW_16S_B_1299,Bacteria,Actinobacteriota
uncultured Staphylococcus sp.,1511,CRW_16S_B_12936,Bacteria,Firmicutes
Mycobacterium montefiorense,1517,CRW_16S_B_1301,Bacteria,Actinobacteriota
Streptococcus pseudoporcinus,1491,CRW_16S_B_13090,Bacteria,Firmicutes
Staphylococcus aureus,1504,CRW_16S_B_13103,Bacteria,Firmicutes
Lactobacillus gasseri,1526,CRW_16S_B_13133,Bacteria,Firmicutes
uncultured bacterium,1540,CRW_16S_B_13136,Bacteria,Actinobacteriota
Lactococcus lactis,1495,CRW_16S_B_13218,Bacteria,Firmicutes
Lactococcus lactis,1495,CRW_16S_B_13219,Bacteria,Firmicutes
Lactococcus lactis,1495,CRW_16S_B_13220,Bacteria,Firmicutes
Lactococcus lactis,1495,CRW_16S_B_13221,Bacteria,Firmicutes
Enterococcus faecalis,1503,CRW_16S_B_13222,Bacteria,Firmicutes
Enterococcus faecalis,1505,CRW_16S_B_13223,Bacteria,Firmicutes
Lactococcus lactis,1495,CRW_16S_B_13224,Bacteria,Firmicutes
Enterococcus faecalis,1504,CRW_16S_B_13225,Bacteria,Firmicutes
uncultured Gemella sp.,1491,CRW_16S_B_13240,Bacteria,Firmicutes
uncultured Streptococcus sp.,1545,CRW_16S_B_13241,Bacteria,Firmicutes
uncultured Streptococcus sp.,1540,CRW_16S_B_13242,Bacteria,Firmicutes
uncultured Streptococcus sp.,1544,CRW_16S_B_13244,Bacteria,Firmicutes
uncultured Streptococcus sp.,1529,CRW_16S_B_13245,Bacteria,Firmicutes
Streptomyces speibonae,1490,CRW_16S_B_1331,Bacteria,Actinobacteriota
Bacillus licheniformis,1542,CRW_16S_B_13252,Bacteria,Firmicutes
uncultured bacterium,1513,CRW_16S_B_13253,Bacteria,Actinobacteriota
Bacillus licheniformis,1502,CRW_16S_B_13255,Bacteria,Firmicutes
Nocardia veterana,1494,CRW_16S_B_1334,Bacteria,Actinobacteriota
Bacillus cereus,1482,CRW_16S_B_13283,Bacteria,Firmicutes
Bacillus cereus,1481,CRW_16S_B_13286,Bacteria,Firmicutes
Bacillus cereus,1513,CRW_16S_B_13294,Bacteria,Firmicutes
Bacillus circulans,1495,CRW_16S_B_13296,Bacteria,Firmicutes
Streptomyces humiferus,1509,CRW_16S_B_1336,Bacteria,Actinobacteriota
Streptomyces violaceoruber,1510,CRW_16S_B_1337,Bacteria,Actinobacteriota
Enterococcus casseliflavus,1482,CRW_16S_B_13312,Bacteria,Firmicutes
Enterococcus casseliflavus,1482,CRW_16S_B_13313,Bacteria,Firmicutes
Enterococcus casseliflavus,1482,CRW_16S_B_13314,Bacteria,Firmicutes
Bacillus subtilis,1502,CRW_16S_B_13320,Bacteria,Firmicutes
Streptomyces violaceoruber,1513,CRW_16S_B_1339,Bacteria,Actinobacteriota
Streptomyces coelescens,1515,CRW_16S_B_1341,Bacteria,Actinobacteriota
Enterococcus faecalis,1483,CRW_16S_B_13352,Bacteria,Firmicutes
Bacillus pumilus,1506,CRW_16S_B_13357,Bacteria,Firmicutes
uncultured Lactobacillus sp.,1503,CRW_16S_B_13359,Bacteria,Firmicutes
Bacillus subtilis,1547,CRW_16S_B_13360,Bacteria,Firmicutes
Bacillus cereus,1493,CRW_16S_B_13367,Bacteria,Firmicutes
Bacillus cereus,1509,CRW_16S_B_13369,Bacteria,Firmicutes
Streptomyces lividans,1507,CRW_16S_B_1343,Bacteria,Actinobacteriota
Bacillus subtilis,1542,CRW_16S_B_13454,Bacteria,Firmicutes
Bacillus licheniformis,1482,CRW_16S_B_13458,Bacteria,Firmicutes
Paenibacillus polymyxa,1512,CRW_16S_B_13506,Bacteria,Firmicutes
uncultured bacterium,1526,CRW_16S_B_13540,Bacteria,Actinobacteriota
uncultured bacterium,1515,CRW_16S_B_13542,Bacteria,Actinobacteriota
uncultured bacterium,1501,CRW_16S_B_13543,Bacteria,Actinobacteriota
Staphylococcus pettenkoferi,1535,CRW_16S_B_13545,Bacteria,Firmicutes
Staphylococcus pettenkoferi,1535,CRW_16S_B_13546,Bacteria,Firmicutes
Staphylococcus pettenkoferi,1535,CRW_16S_B_13547,Bacteria,Firmicutes
Staphylococcus pettenkoferi,1535,CRW_16S_B_13548,Bacteria,Firmicutes
Staphylococcus aureus,1505,CRW_16S_B_13551,Bacteria,Firmicutes
Staphylococcus aureus,1505,CRW_16S_B_13552,Bacteria,Firmicutes
Bacillus subtilis,1520,CRW_16S_B_13553,Bacteria,Firmicutes
Actinoplanes ferrugineus,1509,CRW_16S_B_1375,Bacteria,Actinobacteriota
Agromyces cerinus,1486,CRW_16S_B_1377,Bacteria,Actinobacteriota
Agromyces cerinus,1483,CRW_16S_B_1378,Bacteria,Actinobacteriota
Agromyces mediolanus,1484,CRW_16S_B_1380,Bacteria,Actinobacteriota
Agromyces mediolanus,1519,CRW_16S_B_1381,Bacteria,Actinobacteriota
Agromyces ramosus,1482,CRW_16S_B_1385,Bacteria,Actinobacteriota
uncultured bacterium,1495,CRW_16S_B_13837,Bacteria,Actinobacteriota
Bacillus subtilis,1541,CRW_16S_B_13838,Bacteria,Firmicutes
uncultured bacterium,1512,CRW_16S_B_13845,Bacteria,Actinobacteriota
Bacillus subtilis,1499,CRW_16S_B_13866,Bacteria,Firmicutes
uncultured bacterium,1500,CRW_16S_B_13872,Bacteria,Actinobacteriota
uncultured bacterium,1482,CRW_16S_B_13877,Bacteria,Actinobacteriota
uncultured bacterium,1485,CRW_16S_B_13878,Bacteria,Actinobacteriota
uncultured bacterium,1497,CRW_16S_B_13879,Bacteria,Actinobacteriota
uncultured bacterium,1513,CRW_16S_B_13882,Bacteria,Actinobacteriota
uncultured bacterium,1498,CRW_16S_B_13883,Bacteria,Actinobacteriota
uncultured bacterium,1494,CRW_16S_B_13887,Bacteria,Actinobacteriota
uncultured bacterium,1485,CRW_16S_B_13888,Bacteria,Actinobacteriota
