Organism name,Length,Benchmark ID,Taxonomy.SILVA.superkingdom,Taxonomy.SILVA.phylum
Saccharothrix sp. LM 091,1509,CRW_16S_B_1295,,
uncultured bacterium,1530,CRW_16S_B_12893,Bacteria,Chloroflexi
uncultured bacterium,1530,CRW_16S_B_12894,Bacteria,Chloroflexi
uncultured bacterium,1530,CRW_16S_B_12895,Bacteria,Chloroflexi
Bacillus megaterium,1544,CRW_16S_B_12903,Bacteria,Firmicutes
Staphylococcus aureus,1518,CRW_16S_B_12906,Bacteria,Firmicutes
Saccharothrix sp. LM 150,1509,CRW_16S_B_1297,,
Bacillus sp. WN559,1488,CRW_16S_B_12916,,
Bacillus simplex,1498,CRW_16S_B_12917,Bacteria,Firmicutes
Bacillus sp. WN577,1499,CRW_16S_B_12918,,
Bacillus simplex,1501,CRW_16S_B_12919,Bacteria,Firmicutes
Actinosynnema mirum,1509,CRW_16S_B_1298,Bacteria,Actinobacteria
Bacillus megaterium,1501,CRW_16S_B_12920,Bacteria,Firmicutes
Bacillus megaterium,1501,CRW_16S_B_12921,Bacteria,Firmicutes
Bacillus megaterium,1499,CRW_16S_B_12922,Bacteria,Firmicutes
Bacillus megaterium,1500,CRW_16S_B_12923,Bacteria,Firmicutes
Bacillus megaterium,1500,CRW_16S_B_12924,Bacteria,Firmicutes
Bacillus megaterium,1491,CRW_16S_B_12925,Bacteria,Firmicutes
Bacillus pumilus,1512,CRW_16S_B_12926,Bacteria,Firmicutes
Lentzea albidocapillata,1509,CRW_16S_B_1299,Bacteria,Actinobacteria
uncultured Bacillus sp.,1512,CRW_16S_B_12934,Bacteria,Firmicutes
uncultured Staphylococcus sp.,1511,CRW_16S_B_12936,Bacteria,Firmicutes
uncultured Bacillus sp.,1514,CRW_16S_B_12937,Bacteria,Firmicutes
Paenibacillus sp. 4'531,1519,CRW_16S_B_12938,,
Bacillus sp. c333,1521,CRW_16S_B_12939,Bacteria,Firmicutes
Bacillus sp. LJ-13,1512,CRW_16S_B_12940,,
Bacillus sp. JL-537,1511,CRW_16S_B_12941,,
Mycobacterium montefiorense,1517,CRW_16S_B_1301,Bacteria,Actinobacteria
blackwater bioreactor bacterium BW4,1515,CRW_16S_B_1306,,
Bacillus sp. NJ655,1508,CRW_16S_B_13025,,
Streptococcus pseudoporcinus,1491,CRW_16S_B_13090,Bacteria,Firmicutes
Bacillus sp. S3-1-2,1529,CRW_16S_B_13097,Bacteria,Firmicutes
Bacillus sp. DCA-X,1542,CRW_16S_B_13098,,
Staphylococcus aureus,1504,CRW_16S_B_13103,Bacteria,Firmicutes
Paenibacillus sp. d313,1519,CRW_16S_B_13110,Bacteria,Firmicutes
Bacillus sp. BWDY-4,1511,CRW_16S_B_13118,,
Bacillus sp. BWDY-6,1513,CRW_16S_B_13119,Bacteria,Firmicutes
Bacillus sp. BWDY-7,1513,CRW_16S_B_13120,,
Bacillus sp. BWDY-12,1513,CRW_16S_B_13121,,
Bacillus sp. BWDY-19,1511,CRW_16S_B_13122,,
Bacillus sp. BWDY-21,1513,CRW_16S_B_13123,,
Bacillus sp. BWDY-30,1513,CRW_16S_B_13124,,
Bacillus sp. BWDY-34,1509,CRW_16S_B_13125,,
Lactobacillus gasseri,1526,CRW_16S_B_13133,Bacteria,Firmicutes
Bacillus sp. 110,1501,CRW_16S_B_13135,,
uncultured bacterium,1540,CRW_16S_B_13136,Bacteria,Chloroflexi
Enterococcus sp. BBDP31,1504,CRW_16S_B_13210,,
Staphylococcus sp. CHNDP23,1510,CRW_16S_B_13211,,
Staphylococcus sp. CHNDP33,1515,CRW_16S_B_13212,,
Lactococcus lactis,1495,CRW_16S_B_13218,Bacteria,Firmicutes
Lactococcus lactis,1495,CRW_16S_B_13219,Bacteria,Firmicutes
Lactococcus lactis,1495,CRW_16S_B_13220,Bacteria,Firmicutes
Lactococcus lactis,1495,CRW_16S_B_13221,Bacteria,Firmicutes
Enterococcus faecalis,1503,CRW_16S_B_13222,Bacteria,Firmicutes
Enterococcus faecalis,1505,CRW_16S_B_13223,Bacteria,Firmicutes
Lactococcus lactis,1495,CRW_16S_B_13224,Bacteria,Firmicutes
Enterococcus faecalis,1504,CRW_16S_B_13225,Bacteria,Firmicutes
uncultured Gemella sp.,1491,CRW_16S_B_13240,Bacteria,Firmicutes
uncultured Streptococcus sp.,1545,CRW_16S_B_13241,Bacteria,Firmicutes
uncultured Streptococcus sp.,1540,CRW_16S_B_13242,Bacteria,Firmicutes
uncultured Streptococcus sp.,1544,CRW_16S_B_13244,Bacteria,Firmicutes
uncultured Streptococcus sp.,1529,CRW_16S_B_13245,Bacteria,Firmicutes
Streptomyces speibonae,1490,CRW_16S_B_1331,Bacteria,Actinobacteria
Bacillus licheniformis,1542,CRW_16S_B_13252,Bacteria,Firmicutes
uncultured bacterium,1513,CRW_16S_B_13253,Bacteria,Chloroflexi
Bacillus licheniformis,1502,CRW_16S_B_13255,Bacteria,Firmicutes
Paenibacillus sp. GJ11,1520,CRW_16S_B_13268,,
Paenibacillus sp. GJ12,1520,CRW_16S_B_13269,,
Rhodococcus equi,1492,CRW_16S_B_1333,,
Paenibacillus sp. GJ10,1520,CRW_16S_B_13270,,
Paenibacillus sp. GJ9,1519,CRW_16S_B_13271,,
Paenibacillus sp. GJ46,1520,CRW_16S_B_13272,,
Paenibacillus sp. GJ52,1521,CRW_16S_B_13273,,
Paenibacillus sp. GA5,1520,CRW_16S_B_13274,,
Bacillus sp. BT97,1512,CRW_16S_B_13275,,
Nocardia veterana,1494,CRW_16S_B_1334,Bacteria,Actinobacteria
Bacillus megaterium,1520,CRW_16S_B_13282,Bacteria,Firmicutes
Bacillus cereus,1482,CRW_16S_B_13283,Bacteria,Firmicutes
Bacillus sp. JA08,1517,CRW_16S_B_13284,,
Bacillus cereus,1481,CRW_16S_B_13286,Bacteria,Firmicutes
Bacillus sp. GS06,1517,CRW_16S_B_13287,,
Bacillus cereus,1513,CRW_16S_B_13294,Bacteria,Firmicutes
Bacillus sp. PHD-13,1516,CRW_16S_B_13295,,
Bacillus circulans,1495,CRW_16S_B_13296,Bacteria,Firmicutes
Bacillus sp. CBD0119,1495,CRW_16S_B_13297,,
Streptomyces humiferus,1509,CRW_16S_B_1336,Bacteria,Actinobacteria
Bacillus sp. ceb01,1517,CRW_16S_B_13307,Bacteria,Firmicutes
Streptomyces violaceoruber,1510,CRW_16S_B_1337,Bacteria,Actinobacteria
Enterococcus casseliflavus,1482,CRW_16S_B_13312,Bacteria,Firmicutes
Enterococcus casseliflavus,1482,CRW_16S_B_13313,Bacteria,Firmicutes
Enterococcus casseliflavus,1482,CRW_16S_B_13314,Bacteria,Firmicutes
uncultured organism,1541,CRW_16S_NA_13315,Bacteria,
Lactobacillus paracasei,1522,CRW_16S_B_13316,Bacteria,Firmicutes
Lactobacillus paracasei,1522,CRW_16S_B_13317,Bacteria,Firmicutes
Bacillus subtilis,1502,CRW_16S_B_13320,Bacteria,Firmicutes
Streptomyces violaceoruber,1513,CRW_16S_B_1339,Bacteria,Actinobacteria
Streptomyces caesius,1510,CRW_16S_B_1340,Bacteria,Actinobacteria
Streptomyces coelescens,1515,CRW_16S_B_1341,Bacteria,Actinobacteria
Enterococcus faecalis,1483,CRW_16S_B_13352,Bacteria,Firmicutes
Enterococcus sanguinicola,1483,CRW_16S_B_13354,,
Bacillus pumilus,1506,CRW_16S_B_13357,Bacteria,Firmicutes
uncultured Lactobacillus sp.,1503,CRW_16S_B_13359,Bacteria,Firmicutes
Streptomyces violaceolatus,1510,CRW_16S_B_1342,Bacteria,Actinobacteria
Bacillus subtilis,1547,CRW_16S_B_13360,Bacteria,Firmicutes
Bacillus cereus,1493,CRW_16S_B_13367,Bacteria,Firmicutes
Bacillus cereus,1509,CRW_16S_B_13369,Bacteria,Firmicutes
Streptomyces lividans,1507,CRW_16S_B_1343,Bacteria,Actinobacteria
Bacillus sp. MP-1,1513,CRW_16S_B_13372,,
Bacillus sp. Eur1 9.12,1485,CRW_16S_B_13376,,
Bacillus sp. CNJ826 PL04,1514,CRW_16S_B_13386,,
Bacillus sp. CNJ732 PL04,1515,CRW_16S_B_13387,,
Bacillus sp. CNJ816 PL04,1517,CRW_16S_B_13388,Bacteria,Firmicutes
Bacillus sp. CNJ905 PL04,1514,CRW_16S_B_13389,,
Bacillus sp. CNJ759 PL04,1516,CRW_16S_B_13390,,
Bacillus sp. CNJ782 PL04,1502,CRW_16S_B_13391,,
Bacillus sp. CNJ778 PL04,1517,CRW_16S_B_13392,,
Halobacillus sp. CNJ915 PL04,1529,CRW_16S_B_13393,,
Halobacillus sp. CNJ895 PL04,1531,CRW_16S_B_13394,,
Staphylococcus sp. CNJ924 PL04,1515,CRW_16S_B_13396,,
Halobacillus sp. CNJ931 PL04,1530,CRW_16S_B_13401,,
Halobacillus sp. CNJ955 PL04,1529,CRW_16S_B_13403,,
Bacillus sp. m2(2006),1516,CRW_16S_NA_13411,Bacteria,Firmicutes
Bacillus sp. FW11,1494,CRW_16S_B_13421,,
Bacillus megaterium,1516,CRW_16S_B_13423,Bacteria,Firmicutes
Lactobacillus paracasei,1523,CRW_16S_B_13428,Bacteria,Firmicutes
naphthalene-utilizing bacterium IS5,1508,CRW_16S_B_1349,Bacteria,Actinobacteria
Bacillus subtilis,1542,CRW_16S_B_13454,Bacteria,Firmicutes
Bacillus licheniformis,1482,CRW_16S_B_13458,Bacteria,Firmicutes
Lactobacillus paracasei,1533,CRW_16S_B_13462,Bacteria,Firmicutes
Bacillaceae bacterium KVD-unk-53,1515,CRW_16S_B_13468,,
Bacillaceae bacterium KVD-unk-72,1515,CRW_16S_B_13469,,
Bacillaceae bacterium KVD-1790-04,1515,CRW_16S_B_13470,,
Staphylococcaceae bacterium KVD-unk-50,1514,CRW_16S_B_13471,,
Staphylococcaceae bacterium KVD-unk-60,1514,CRW_16S_B_13472,,
Bacillaceae bacterium KVD-1700-28,1515,CRW_16S_B_13473,,
Bacillaceae bacterium KVD-1969-03,1515,CRW_16S_B_13474,,
Bacillaceae bacterium KVD-1969-01,1515,CRW_16S_B_13475,,
Bacillaceae bacterium KVD-1969-02,1515,CRW_16S_B_13476,,
Bacillaceae bacterium KVD-1969-04,1515,CRW_16S_B_13477,,
Bacillaceae bacterium KVD-1969-05,1515,CRW_16S_B_13478,,
Bacillaceae bacterium KVD-1969-09,1515,CRW_16S_B_13479,,
Bacillaceae bacterium KVD-1969-10,1515,CRW_16S_B_13480,,
Bacillaceae bacterium KVD-1959-03,1515,CRW_16S_B_13481,,
Bacillaceae bacterium KVD-unk-52,1515,CRW_16S_B_13482,,
Bacillaceae bacterium KVD-unk-55,1515,CRW_16S_B_13483,,
Bacillaceae bacterium KVD-unk-56,1515,CRW_16S_B_13484,,
Bacillaceae bacterium KVD-unk-05,1511,CRW_16S_B_13485,,
Bacillaceae bacterium KVD-unk-34,1511,CRW_16S_B_13486,,
Bacillaceae bacterium KVD-1982-07,1511,CRW_16S_B_13487,,
Paenibacillus polymyxa,1512,CRW_16S_B_13506,Bacteria,Firmicutes
Bacillus flexus,1514,CRW_16S_B_13508,Bacteria,Firmicutes
Bacillus simplex,1512,CRW_16S_B_13509,Bacteria,Firmicutes
Bacillus sp. PN13,1522,CRW_16S_B_13530,,
uncultured bacterium,1526,CRW_16S_B_13540,Bacteria,Chloroflexi
uncultured bacterium,1515,CRW_16S_B_13542,Bacteria,Chloroflexi
uncultured bacterium,1501,CRW_16S_B_13543,Bacteria,Chloroflexi
Staphylococcus pettenkoferi,1535,CRW_16S_B_13545,Bacteria,Firmicutes
Staphylococcus pettenkoferi,1535,CRW_16S_B_13546,Bacteria,Firmicutes
Staphylococcus pettenkoferi,1535,CRW_16S_B_13547,Bacteria,Firmicutes
Staphylococcus pettenkoferi,1535,CRW_16S_B_13548,Bacteria,Firmicutes
Bacillus sp. DM-1,1541,CRW_16S_B_13549,,
Staphylococcus aureus,1505,CRW_16S_B_13551,Bacteria,Firmicutes
Staphylococcus aureus,1505,CRW_16S_B_13552,Bacteria,Firmicutes
Bacillus subtilis,1520,CRW_16S_B_13553,Bacteria,Firmicutes
Geobacillus sp. A83,1500,CRW_16S_B_13573,,
Geobacillus sp. O83,1485,CRW_16S_B_13578,,
Bacillus sp. CO16,1513,CRW_16S_B_13583,,
Staphylococcus sp. CO39,1507,CRW_16S_B_13595,,
Actinoplanes ferrugineus,1509,CRW_16S_B_1375,Bacteria,Actinobacteria
Bacillus sp. Ni36,1505,CRW_16S_B_13700,,
Agromyces cerinus,1486,CRW_16S_B_1377,Bacteria,Actinobacteria
Agromyces cerinus,1483,CRW_16S_B_1378,Bacteria,Actinobacteria
Agromyces mediolanus,1484,CRW_16S_B_1380,Bacteria,Actinobacteria
Agromyces mediolanus,1519,CRW_16S_B_1381,Bacteria,Actinobacteria
Staphylococcus sp. Ap-6,1544,CRW_16S_B_13759,,
Staphylococcus sp. Ap-7,1544,CRW_16S_B_13760,,
Staphylococcus sp. Ap-8,1546,CRW_16S_B_13761,,
Staphylococcus sp. Ap-9,1545,CRW_16S_B_13762,,
Bacillus sp. 6k512,1515,CRW_16S_B_13764,,
Agromyces ramosus,1482,CRW_16S_B_1385,Bacteria,Actinobacteria
Actinoplanes garbadinensis,1483,CRW_16S_B_1387,Bacteria,Actinobacteria
Bacillus polyfermenticus,1542,CRW_16S_B_13824,,
Bacillus sp. itrcrnbs3,1508,CRW_16S_B_13827,Bacteria,Firmicutes
Bacillus megaterium,1544,CRW_16S_B_13828,Bacteria,Firmicutes
uncultured bacterium,1495,CRW_16S_B_13837,Bacteria,Chloroflexi
Bacillus subtilis,1541,CRW_16S_B_13838,Bacteria,Firmicutes
Arthrobacter kerguelensis,1482,CRW_16S_B_1390,,
uncultured bacterium,1512,CRW_16S_B_13845,Bacteria,Chloroflexi
Bacillus subtilis,1499,CRW_16S_B_13866,Bacteria,Firmicutes
Bacillus megaterium,1513,CRW_16S_B_13869,Bacteria,Firmicutes
uncultured bacterium,1500,CRW_16S_B_13872,Bacteria,Chloroflexi
uncultured bacterium,1482,CRW_16S_B_13877,Bacteria,Chloroflexi
uncultured bacterium,1485,CRW_16S_B_13878,Bacteria,Chloroflexi
uncultured bacterium,1497,CRW_16S_B_13879,Bacteria,Chloroflexi
uncultured bacterium,1513,CRW_16S_B_13882,Bacteria,Chloroflexi
uncultured bacterium,1498,CRW_16S_B_13883,Bacteria,Chloroflexi
uncultured bacterium,1494,CRW_16S_B_13887,Bacteria,Chloroflexi
uncultured bacterium,1485,CRW_16S_B_13888,Bacteria,Chloroflexi
uncultured bacterium,1495,CRW_16S_B_13890,Bacteria,Chloroflexi
uncultured bacterium,1482,CRW_16S_B_13891,Bacteria,Chloroflexi
uncultured bacterium,1499,CRW_16S_B_13892,Bacteria,Chloroflexi
uncultured bacterium,1498,CRW_16S_B_13893,Bacteria,Chloroflexi
uncultured bacterium,1496,CRW_16S_B_13894,Bacteria,Chloroflexi
uncultured bacterium,1498,CRW_16S_B_13895,Bacteria,Chloroflexi
uncultured bacterium,1495,CRW_16S_B_13896,Bacteria,Chloroflexi
uncultured bacterium,1495,CRW_16S_B_13897,Bacteria,Chloroflexi
uncultured bacterium,1501,CRW_16S_B_13898,Bacteria,Chloroflexi
uncultured bacterium,1498,CRW_16S_B_13900,Bacteria,Chloroflexi
uncultured bacterium,1520,CRW_16S_B_13901,Bacteria,Chloroflexi
uncultured bacterium,1517,CRW_16S_B_13902,Bacteria,Chloroflexi
uncultured bacterium,1496,CRW_16S_B_13904,Bacteria,Chloroflexi
uncultured bacterium,1494,CRW_16S_B_13906,Bacteria,Chloroflexi
uncultured bacterium,1521,CRW_16S_B_13907,Bacteria,Chloroflexi
uncultured bacterium,1489,CRW_16S_B_13910,Bacteria,Chloroflexi
uncultured bacterium,1499,CRW_16S_B_13912,Bacteria,Chloroflexi
uncultured bacterium,1496,CRW_16S_B_13913,Bacteria,Chloroflexi
uncultured bacterium,1485,CRW_16S_B_13914,Bacteria,Chloroflexi
uncultured bacterium,1510,CRW_16S_B_13915,Bacteria,Chloroflexi
uncultured bacterium,1498,CRW_16S_B_13916,Bacteria,Chloroflexi
uncultured bacterium,1498,CRW_16S_B_13917,Bacteria,Chloroflexi
uncultured bacterium,1486,CRW_16S_B_13919,Bacteria,Chloroflexi
uncultured bacterium,1483,CRW_16S_B_13923,Bacteria,Chloroflexi
uncultured bacterium,1486,CRW_16S_B_13927,Bacteria,Chloroflexi
uncultured bacterium,1481,CRW_16S_B_13930,Bacteria,Chloroflexi
uncultured bacterium,1484,CRW_16S_B_13932,Bacteria,Chloroflexi
uncultured bacterium,1483,CRW_16S_B_13933,Bacteria,Chloroflexi
uncultured bacterium,1501,CRW_16S_B_13935,Bacteria,Chloroflexi
uncultured bacterium,1498,CRW_16S_B_13948,Bacteria,Chloroflexi
uncultured bacterium,1483,CRW_16S_B_13958,Bacteria,Chloroflexi
uncultured bacterium,1495,CRW_16S_B_13968,Bacteria,Chloroflexi
uncultured bacterium,1481,CRW_16S_B_13973,Bacteria,Chloroflexi
uncultured bacterium,1484,CRW_16S_B_13974,Bacteria,Chloroflexi
uncultured bacterium,1481,CRW_16S_B_13977,Bacteria,Chloroflexi
uncultured bacterium,1485,CRW_16S_B_13979,Bacteria,Chloroflexi
uncultured bacterium,1501,CRW_16S_B_13981,Bacteria,Chloroflexi
uncultured bacterium,1485,CRW_16S_B_13986,Bacteria,Chloroflexi
Arthrobacter psychrophenolicus,1501,CRW_16S_B_1405,,
uncultured bacterium,1483,CRW_16S_B_13993,Bacteria,Chloroflexi
Arthrobacter mysorens,1491,CRW_16S_B_1406,,
uncultured bacterium,1498,CRW_16S_B_14001,Bacteria,Chloroflexi
uncultured bacterium,1483,CRW_16S_B_14010,Bacteria,Chloroflexi
uncultured bacterium,1484,CRW_16S_B_14011,Bacteria,Chloroflexi
uncultured bacterium,1481,CRW_16S_B_14021,Bacteria,Chloroflexi
uncultured bacterium,1481,CRW_16S_B_14025,Bacteria,Chloroflexi
uncultured bacterium,1498,CRW_16S_B_14026,Bacteria,Chloroflexi
uncultured bacterium,1497,CRW_16S_B_14030,Bacteria,Chloroflexi
uncultured bacterium,1497,CRW_16S_B_14037,Bacteria,Chloroflexi
uncultured bacterium,1494,CRW_16S_B_14039,Bacteria,Chloroflexi
Brevibacterium halotolerans,1514,CRW_16S_B_1410,,
uncultured bacterium,1481,CRW_16S_B_14040,Bacteria,Chloroflexi
uncultured bacterium,1502,CRW_16S_B_14041,Bacteria,Chloroflexi
uncultured bacterium,1495,CRW_16S_B_14043,Bacteria,Chloroflexi
uncultured bacterium,1481,CRW_16S_B_14047,Bacteria,Chloroflexi
uncultured bacterium,1484,CRW_16S_B_14048,Bacteria,Chloroflexi
uncultured bacterium,1499,CRW_16S_B_14049,Bacteria,Chloroflexi
Streptomyces albus subsp. albus,1499,CRW_16S_B_1411,,
uncultured bacterium,1496,CRW_16S_B_14053,Bacteria,Chloroflexi
uncultured bacterium,1481,CRW_16S_B_14054,Bacteria,Chloroflexi
uncultured bacterium,1483,CRW_16S_B_14055,Bacteria,Chloroflexi
uncultured bacterium,1502,CRW_16S_B_14057,Bacteria,Chloroflexi
uncultured bacterium,1482,CRW_16S_B_14058,Bacteria,Chloroflexi
Streptomyces erumpens,1497,CRW_16S_B_1412,,
uncultured bacterium,1500,CRW_16S_B_14060,Bacteria,Chloroflexi
uncultured bacterium,1483,CRW_16S_B_14069,Bacteria,Chloroflexi
Streptomyces purpurogeneiscleroticus,1498,CRW_16S_B_1413,Bacteria,Actinobacteria
uncultured bacterium,1486,CRW_16S_B_14074,Bacteria,Chloroflexi
uncultured bacterium,1481,CRW_16S_B_14075,Bacteria,Chloroflexi
uncultured bacterium,1501,CRW_16S_B_14077,Bacteria,Chloroflexi
Streptomyces violens,1498,CRW_16S_B_1414,Bacteria,Actinobacteria
Streptomyces olivaceiscleroticus,1498,CRW_16S_B_1415,Bacteria,Actinobacteria
uncultured bacterium,1482,CRW_16S_B_14093,Bacteria,Chloroflexi
uncultured bacterium,1483,CRW_16S_B_14097,Bacteria,Chloroflexi
uncultured bacterium,1483,CRW_16S_B_14099,Bacteria,Chloroflexi
Streptomyces niger,1498,CRW_16S_B_1416,Bacteria,Actinobacteria
uncultured bacterium,1486,CRW_16S_B_14102,Bacteria,Chloroflexi
uncultured bacterium,1493,CRW_16S_B_14104,Bacteria,Chloroflexi
uncultured bacterium,1491,CRW_16S_B_14105,Bacteria,Chloroflexi
uncultured bacterium,1484,CRW_16S_B_14106,Bacteria,Chloroflexi
uncultured bacterium,1484,CRW_16S_B_14109,Bacteria,Chloroflexi
Streptomyces sclerotialus,1498,CRW_16S_B_1417,Bacteria,Actinobacteria
uncultured bacterium,1481,CRW_16S_B_14111,Bacteria,Chloroflexi
uncultured bacterium,1495,CRW_16S_B_14112,Bacteria,Chloroflexi
uncultured bacterium,1485,CRW_16S_B_14118,Bacteria,Chloroflexi
Streptomyces chrestomyceticus,1497,CRW_16S_B_1418,Bacteria,Actinobacteria
uncultured bacterium,1501,CRW_16S_B_14121,Bacteria,Chloroflexi
uncultured bacterium,1483,CRW_16S_B_14124,Bacteria,Chloroflexi
uncultured bacterium,1498,CRW_16S_B_14126,Bacteria,Chloroflexi
uncultured bacterium,1501,CRW_16S_B_14127,Bacteria,Chloroflexi
uncultured bacterium,1482,CRW_16S_B_14129,Bacteria,Chloroflexi
Streptomyces rimosus subsp. paromomycinus,1496,CRW_16S_B_1419,Bacteria,Actinobacteria
uncultured bacterium,1483,CRW_16S_B_14132,Bacteria,Chloroflexi
uncultured bacterium,1499,CRW_16S_B_14138,Bacteria,Chloroflexi
Streptomyces chattanoogensis,1484,CRW_16S_B_1420,Bacteria,Actinobacteria
uncultured bacterium,1502,CRW_16S_B_14140,Bacteria,Chloroflexi
Streptomyces tubercidicus,1498,CRW_16S_B_1421,Bacteria,Actinobacteria
uncultured bacterium,1483,CRW_16S_B_14150,Bacteria,Chloroflexi
Streptomyces catenulae,1498,CRW_16S_B_1422,Bacteria,Actinobacteria
uncultured bacterium,1498,CRW_16S_B_14160,Bacteria,Chloroflexi
uncultured bacterium,1502,CRW_16S_B_14161,Bacteria,Chloroflexi
uncultured bacterium,1481,CRW_16S_B_14163,Bacteria,Chloroflexi
uncultured bacterium,1481,CRW_16S_B_14164,Bacteria,Chloroflexi
uncultured bacterium,1482,CRW_16S_B_14165,Bacteria,Chloroflexi
uncultured bacterium,1481,CRW_16S_B_14166,Bacteria,Chloroflexi
uncultured bacterium,1482,CRW_16S_B_14167,Bacteria,Chloroflexi
Mycobacterium confluentis,1504,CRW_16S_B_1423,Bacteria,Actinobacteria
uncultured bacterium,1496,CRW_16S_B_14171,Bacteria,Chloroflexi
uncultured bacterium,1503,CRW_16S_B_14178,Bacteria,Chloroflexi
Arthrobacter pigmenti,1489,CRW_16S_B_1424,Bacteria,Actinobacteria
uncultured bacterium,1483,CRW_16S_B_14186,Bacteria,Chloroflexi
uncultured bacterium,1482,CRW_16S_B_14189,Bacteria,Chloroflexi
uncultured bacterium,1484,CRW_16S_B_14190,Bacteria,Chloroflexi
uncultured bacterium,1481,CRW_16S_B_14193,Bacteria,Chloroflexi
uncultured bacterium,1483,CRW_16S_B_14194,Bacteria,Chloroflexi
uncultured bacterium,1484,CRW_16S_B_14195,Bacteria,Chloroflexi
uncultured bacterium,1482,CRW_16S_B_14196,Bacteria,Chloroflexi
uncultured bacterium,1484,CRW_16S_B_14199,Bacteria,Chloroflexi
uncultured bacterium,1482,CRW_16S_B_14200,Bacteria,Chloroflexi
uncultured bacterium,1482,CRW_16S_B_14203,Bacteria,Chloroflexi
uncultured bacterium,1484,CRW_16S_B_14204,Bacteria,Chloroflexi
uncultured bacterium,1503,CRW_16S_B_14207,Bacteria,Chloroflexi
uncultured bacterium,1483,CRW_16S_B_14212,Bacteria,Chloroflexi
uncultured bacterium,1499,CRW_16S_B_14213,Bacteria,Chloroflexi
uncultured bacterium,1483,CRW_16S_B_14214,Bacteria,Chloroflexi
uncultured bacterium,1484,CRW_16S_B_14218,Bacteria,Chloroflexi
Streptomyces sp. YUS80,1517,CRW_16S_B_1428,Bacteria,Actinobacteria
uncultured bacterium,1482,CRW_16S_B_14220,Bacteria,Chloroflexi
uncultured bacterium,1482,CRW_16S_B_14224,Bacteria,Chloroflexi
uncultured bacterium,1485,CRW_16S_B_14227,Bacteria,Chloroflexi
uncultured bacterium,1485,CRW_16S_B_14228,Bacteria,Chloroflexi
uncultured bacterium,1499,CRW_16S_B_14230,Bacteria,Chloroflexi
uncultured bacterium,1481,CRW_16S_B_14232,Bacteria,Chloroflexi
uncultured bacterium,1483,CRW_16S_B_14233,Bacteria,Chloroflexi
uncultured bacterium,1483,CRW_16S_B_14236,Bacteria,Chloroflexi
uncultured bacterium,1486,CRW_16S_B_14237,Bacteria,Chloroflexi
uncultured bacterium,1484,CRW_16S_B_14239,Bacteria,Chloroflexi
uncultured bacterium,1484,CRW_16S_B_14240,Bacteria,Chloroflexi
uncultured bacterium,1500,CRW_16S_B_14242,Bacteria,Chloroflexi
Mycobacterium mageritense,1497,CRW_16S_B_1431,Bacteria,Actinobacteria
uncultured bacterium,1501,CRW_16S_B_14251,Bacteria,Chloroflexi
uncultured bacterium,1484,CRW_16S_B_14253,Bacteria,Chloroflexi
uncultured bacterium,1484,CRW_16S_B_14254,Bacteria,Chloroflexi
uncultured bacterium,1500,CRW_16S_B_14256,Bacteria,Chloroflexi
uncultured bacterium,1485,CRW_16S_B_14258,Bacteria,Chloroflexi
uncultured bacterium,1484,CRW_16S_B_14259,Bacteria,Chloroflexi
uncultured bacterium,1483,CRW_16S_B_14262,Bacteria,Chloroflexi
uncultured bacterium,1503,CRW_16S_B_14266,Bacteria,Chloroflexi
uncultured bacterium,1499,CRW_16S_B_14269,Bacteria,Chloroflexi
Nesterenkonia sp. AC84,1500,CRW_16S_B_1433,,
uncultured bacterium,1484,CRW_16S_B_14270,Bacteria,Chloroflexi
uncultured bacterium,1499,CRW_16S_B_14272,Bacteria,Chloroflexi
uncultured bacterium,1500,CRW_16S_B_14275,Bacteria,Chloroflexi
uncultured bacterium,1497,CRW_16S_B_14277,Bacteria,Chloroflexi
Citrococcus sp. AC7,1506,CRW_16S_B_1434,,
uncultured bacterium,1483,CRW_16S_B_14284,Bacteria,Chloroflexi
uncultured bacterium,1483,CRW_16S_B_14285,Bacteria,Chloroflexi
uncultured bacterium,1482,CRW_16S_B_14287,Bacteria,Chloroflexi
uncultured bacterium,1496,CRW_16S_B_14288,Bacteria,Chloroflexi
uncultured bacterium,1484,CRW_16S_B_14289,Bacteria,Chloroflexi
Micrococcus luteus,1506,CRW_16S_B_1435,Bacteria,Actinobacteria
uncultured bacterium,1482,CRW_16S_B_14290,Bacteria,Chloroflexi
uncultured bacterium,1481,CRW_16S_B_14291,Bacteria,Chloroflexi
uncultured bacterium,1483,CRW_16S_B_14292,Bacteria,Chloroflexi
uncultured bacterium,1483,CRW_16S_B_14295,Bacteria,Chloroflexi
uncultured bacterium,1483,CRW_16S_B_14297,Bacteria,Chloroflexi
Micrococcus luteus,1502,CRW_16S_B_1436,Bacteria,Actinobacteria
uncultured bacterium,1501,CRW_16S_B_14301,Bacteria,Chloroflexi
uncultured bacterium,1482,CRW_16S_B_14302,Bacteria,Chloroflexi
uncultured bacterium,1502,CRW_16S_B_14303,Bacteria,Chloroflexi
uncultured bacterium,1499,CRW_16S_B_14304,Bacteria,Chloroflexi
uncultured bacterium,1485,CRW_16S_B_14305,Bacteria,Chloroflexi
uncultured bacterium,1483,CRW_16S_B_14306,Bacteria,Chloroflexi
uncultured bacterium,1483,CRW_16S_B_14308,Bacteria,Chloroflexi
