Organism name,Length,Benchmark ID,Taxonomy.GTDB.domain,Taxonomy.GTDB.phylum
uncultured bacterium,1501,CRW_16S_B_14121,Bacteria,Actinobacteriota
uncultured bacterium,1483,CRW_16S_B_14124,Bacteria,Actinobacteriota
uncultured bacterium,1498,CRW_16S_B_14126,Bacteria,Actinobacteriota
uncultured bacterium,1501,CRW_16S_B_14127,Bacteria,Actinobacteriota
uncultured bacterium,1482,CRW_16S_B_14129,Bacteria,Actinobacteriota
Streptomyces rimosus subsp. paromomycinus,1496,CRW_16S_B_1419,Bacteria,Actinobacteriota
uncultured bacterium,1483,CRW_16S_B_14132,Bacteria,Actinobacteriota
uncultured bacterium,1499,CRW_16S_B_14138,Bacteria,Actinobacteriota
Streptomyces chattanoogensis,1484,CRW_16S_B_1420,Bacteria,Actinobacteriota
uncultured bacterium,1502,CRW_16S_B_14140,Bacteria,Actinobacteriota
Streptomyces tubercidicus,1498,CRW_16S_B_1421,Bacteria,Actinobacteriota
uncultured bacterium,1483,CRW_16S_B_14150,Bacteria,Actinobacteriota
Streptomyces catenulae,1498,CRW_16S_B_1422,Bacteria,Actinobacteriota
uncultured bacterium,1498,CRW_16S_B_14160,Bacteria,Actinobacteriota
uncultured bacterium,1502,CRW_16S_B_14161,Bacteria,Actinobacteriota
uncultured bacterium,1481,CRW_16S_B_14163,Bacteria,Actinobacteriota
uncultured bacterium,1481,CRW_16S_B_14164,Bacteria,Actinobacteriota
uncultured bacterium,1482,CRW_16S_B_14165,Bacteria,Actinobacteriota
uncultured bacterium,1481,CRW_16S_B_14166,Bacteria,Actinobacteriota
uncultured bacterium,1482,CRW_16S_B_14167,Bacteria,Actinobacteriota
Mycobacterium confluentis,1504,CRW_16S_B_1423,,
uncultured bacterium,1496,CRW_16S_B_14171,Bacteria,Actinobacteriota
uncultured bacterium,1503,CRW_16S_B_14178,Bacteria,Actinobacteriota
Arthrobacter pigmenti,1489,CRW_16S_B_1424,Bacteria,Actinobacteriota
uncultured bacterium,1483,CRW_16S_B_14186,Bacteria,Actinobacteriota
uncultured bacterium,1482,CRW_16S_B_14189,Bacteria,Actinobacteriota
uncultured bacterium,1484,CRW_16S_B_14190,Bacteria,Actinobacteriota
uncultured bacterium,1481,CRW_16S_B_14193,Bacteria,Actinobacteriota
uncultured bacterium,1483,CRW_16S_B_14194,Bacteria,Actinobacteriota
uncultured bacterium,1484,CRW_16S_B_14195,Bacteria,Actinobacteriota
uncultured bacterium,1482,CRW_16S_B_14196,Bacteria,Actinobacteriota
uncultured bacterium,1484,CRW_16S_B_14199,Bacteria,Actinobacteriota
uncultured bacterium,1482,CRW_16S_B_14200,Bacteria,Actinobacteriota
uncultured bacterium,1482,CRW_16S_B_14203,Bacteria,Actinobacteriota
uncultured bacterium,1484,CRW_16S_B_14204,Bacteria,Actinobacteriota
uncultured bacterium,1503,CRW_16S_B_14207,Bacteria,Actinobacteriota
uncultured bacterium,1483,CRW_16S_B_14212,Bacteria,Actinobacteriota
uncultured bacterium,1499,CRW_16S_B_14213,Bacteria,Actinobacteriota
uncultured bacterium,1483,CRW_16S_B_14214,Bacteria,Actinobacteriota
uncultured bacterium,1484,CRW_16S_B_14218,Bacteria,Actinobacteriota
Streptomyces sp. YUS80,1517,CRW_16S_B_1428,,
uncultured bacterium,1482,CRW_16S_B_14220,Bacteria,Actinobacteriota
uncultured bacterium,1482,CRW_16S_B_14224,Bacteria,Actinobacteriota
uncultured bacterium,1485,CRW_16S_B_14227,Bacteria,Actinobacteriota
uncultured bacterium,1485,CRW_16S_B_14228,Bacteria,Actinobacteriota
uncultured bacterium,1499,CRW_16S_B_14230,Bacteria,Actinobacteriota
uncultured bacterium,1481,CRW_16S_B_14232,Bacteria,Actinobacteriota
uncultured bacterium,1483,CRW_16S_B_14233,Bacteria,Actinobacteriota
uncultured bacterium,1483,CRW_16S_B_14236,Bacteria,Actinobacteriota
uncultured bacterium,1486,CRW_16S_B_14237,Bacteria,Actinobacteriota
uncultured bacterium,1484,CRW_16S_B_14239,Bacteria,Actinobacteriota
uncultured bacterium,1484,CRW_16S_B_14240,Bacteria,Actinobacteriota
uncultured bacterium,1500,CRW_16S_B_14242,Bacteria,Actinobacteriota
Mycobacterium mageritense,1497,CRW_16S_B_1431,,
uncultured bacterium,1501,CRW_16S_B_14251,Bacteria,Actinobacteriota
uncultured bacterium,1484,CRW_16S_B_14253,Bacteria,Actinobacteriota
uncultured bacterium,1484,CRW_16S_B_14254,Bacteria,Actinobacteriota
uncultured bacterium,1500,CRW_16S_B_14256,Bacteria,Actinobacteriota
uncultured bacterium,1485,CRW_16S_B_14258,Bacteria,Actinobacteriota
uncultured bacterium,1484,CRW_16S_B_14259,Bacteria,Actinobacteriota
uncultured bacterium,1483,CRW_16S_B_14262,Bacteria,Actinobacteriota
uncultured bacterium,1503,CRW_16S_B_14266,Bacteria,Actinobacteriota
uncultured bacterium,1499,CRW_16S_B_14269,Bacteria,Actinobacteriota
Nesterenkonia sp. AC84,1500,CRW_16S_B_1433,,
uncultured bacterium,1484,CRW_16S_B_14270,Bacteria,Actinobacteriota
uncultured bacterium,1499,CRW_16S_B_14272,Bacteria,Actinobacteriota
uncultured bacterium,1500,CRW_16S_B_14275,Bacteria,Actinobacteriota
uncultured bacterium,1497,CRW_16S_B_14277,Bacteria,Actinobacteriota
Citrococcus sp. AC7,1506,CRW_16S_B_1434,,
uncultured bacterium,1483,CRW_16S_B_14284,Bacteria,Actinobacteriota
uncultured bacterium,1483,CRW_16S_B_14285,Bacteria,Actinobacteriota
uncultured bacterium,1482,CRW_16S_B_14287,Bacteria,Actinobacteriota
uncultured bacterium,1496,CRW_16S_B_14288,Bacteria,Actinobacteriota
uncultured bacterium,1484,CRW_16S_B_14289,Bacteria,Actinobacteriota
Micrococcus luteus,1506,CRW_16S_B_1435,Bacteria,Actinobacteriota
uncultured bacterium,1482,CRW_16S_B_14290,Bacteria,Actinobacteriota
uncultured bacterium,1481,CRW_16S_B_14291,Bacteria,Actinobacteriota
uncultured bacterium,1483,CRW_16S_B_14292,Bacteria,Actinobacteriota
uncultured bacterium,1483,CRW_16S_B_14295,Bacteria,Actinobacteriota
uncultured bacterium,1483,CRW_16S_B_14297,Bacteria,Actinobacteriota
Micrococcus luteus,1502,CRW_16S_B_1436,Bacteria,Actinobacteriota
uncultured bacterium,1501,CRW_16S_B_14301,Bacteria,Actinobacteriota
uncultured bacterium,1482,CRW_16S_B_14302,Bacteria,Actinobacteriota
uncultured bacterium,1502,CRW_16S_B_14303,Bacteria,Actinobacteriota
uncultured bacterium,1499,CRW_16S_B_14304,Bacteria,Actinobacteriota
uncultured bacterium,1485,CRW_16S_B_14305,Bacteria,Actinobacteriota
uncultured bacterium,1483,CRW_16S_B_14306,Bacteria,Actinobacteriota
uncultured bacterium,1483,CRW_16S_B_14308,Bacteria,Actinobacteriota
Micrococcus luteus,1507,CRW_16S_B_1437,Bacteria,Actinobacteriota
uncultured bacterium,1483,CRW_16S_B_14313,Bacteria,Actinobacteriota
uncultured bacterium,1483,CRW_16S_B_14316,Bacteria,Actinobacteriota
uncultured bacterium,1484,CRW_16S_B_14318,Bacteria,Actinobacteriota
uncultured bacterium,1482,CRW_16S_B_14319,Bacteria,Actinobacteriota
uncultured bacterium,1485,CRW_16S_B_14321,Bacteria,Actinobacteriota
uncultured bacterium,1485,CRW_16S_B_14323,Bacteria,Actinobacteriota
uncultured bacterium,1484,CRW_16S_B_14324,Bacteria,Actinobacteriota
uncultured bacterium,1481,CRW_16S_B_14328,Bacteria,Actinobacteriota
uncultured bacterium,1483,CRW_16S_B_14329,Bacteria,Actinobacteriota
uncultured bacterium,1484,CRW_16S_B_14331,Bacteria,Actinobacteriota
uncultured bacterium,1482,CRW_16S_B_14333,Bacteria,Actinobacteriota
uncultured bacterium,1484,CRW_16S_B_14334,Bacteria,Actinobacteriota
uncultured bacterium,1504,CRW_16S_B_14337,Bacteria,Actinobacteriota
uncultured bacterium,1500,CRW_16S_B_14342,Bacteria,Actinobacteriota
uncultured bacterium,1482,CRW_16S_B_14343,Bacteria,Actinobacteriota
uncultured bacterium,1486,CRW_16S_B_14349,Bacteria,Actinobacteriota
Mycobacterium savoniae,1529,CRW_16S_B_1441,,
uncultured bacterium,1484,CRW_16S_B_14353,Bacteria,Actinobacteriota
uncultured bacterium,1483,CRW_16S_B_14357,Bacteria,Actinobacteriota
uncultured bacterium,1488,CRW_16S_B_14358,Bacteria,Actinobacteriota
Mycobacterium kuopiense,1529,CRW_16S_B_1442,,
uncultured bacterium,1501,CRW_16S_B_14360,Bacteria,Actinobacteriota
uncultured bacterium,1483,CRW_16S_B_14361,Bacteria,Actinobacteriota
uncultured bacterium,1483,CRW_16S_B_14363,Bacteria,Actinobacteriota
uncultured bacterium,1484,CRW_16S_B_14364,Bacteria,Actinobacteriota
uncultured bacterium,1484,CRW_16S_B_14366,Bacteria,Actinobacteriota
uncultured bacterium,1484,CRW_16S_B_14368,Bacteria,Actinobacteriota
uncultured bacterium,1482,CRW_16S_B_14373,Bacteria,Actinobacteriota
uncultured bacterium,1481,CRW_16S_B_14377,Bacteria,Actinobacteriota
uncultured bacterium,1483,CRW_16S_B_14378,Bacteria,Actinobacteriota
uncultured bacterium,1484,CRW_16S_B_14379,Bacteria,Actinobacteriota
uncultured bacterium,1502,CRW_16S_B_14380,Bacteria,Actinobacteriota
uncultured bacterium,1484,CRW_16S_B_14381,Bacteria,Actinobacteriota
uncultured bacterium,1484,CRW_16S_B_14382,Bacteria,Actinobacteriota
uncultured bacterium,1483,CRW_16S_B_14383,Bacteria,Actinobacteriota
uncultured bacterium,1485,CRW_16S_B_14384,Bacteria,Actinobacteriota
uncultured bacterium,1482,CRW_16S_B_14387,Bacteria,Actinobacteriota
uncultured bacterium,1483,CRW_16S_B_14390,Bacteria,Actinobacteriota
uncultured bacterium,1497,CRW_16S_B_14391,Bacteria,Actinobacteriota
uncultured bacterium,1482,CRW_16S_B_14392,Bacteria,Actinobacteriota
uncultured bacterium,1482,CRW_16S_B_14393,Bacteria,Actinobacteriota
uncultured bacterium,1482,CRW_16S_B_14394,Bacteria,Actinobacteriota
uncultured bacterium,1501,CRW_16S_B_14396,Bacteria,Actinobacteriota
uncultured bacterium,1486,CRW_16S_B_14397,Bacteria,Actinobacteriota
uncultured bacterium,1482,CRW_16S_B_14398,Bacteria,Actinobacteriota
uncultured bacterium,1481,CRW_16S_B_14399,Bacteria,Actinobacteriota
uncultured bacterium,1484,CRW_16S_B_14400,Bacteria,Actinobacteriota
uncultured bacterium,1482,CRW_16S_B_14403,Bacteria,Actinobacteriota
uncultured bacterium,1485,CRW_16S_B_14416,Bacteria,Actinobacteriota
uncultured bacterium,1497,CRW_16S_B_14418,Bacteria,Actinobacteriota
uncultured bacterium,1490,CRW_16S_B_14428,Bacteria,Actinobacteriota
uncultured bacterium,1484,CRW_16S_B_14432,Bacteria,Actinobacteriota
uncultured bacterium,1501,CRW_16S_B_14434,Bacteria,Actinobacteriota
uncultured bacterium,1483,CRW_16S_B_14435,Bacteria,Actinobacteriota
uncultured bacterium,1482,CRW_16S_B_14444,Bacteria,Actinobacteriota
uncultured bacterium,1483,CRW_16S_B_14445,Bacteria,Actinobacteriota
uncultured bacterium,1486,CRW_16S_B_14452,Bacteria,Actinobacteriota
uncultured bacterium,1487,CRW_16S_B_14455,Bacteria,Actinobacteriota
uncultured bacterium,1500,CRW_16S_B_14465,Bacteria,Actinobacteriota
uncultured bacterium,1500,CRW_16S_B_14479,Bacteria,Actinobacteriota
uncultured bacterium,1481,CRW_16S_B_14480,Bacteria,Actinobacteriota
uncultured bacterium,1498,CRW_16S_B_14482,Bacteria,Actinobacteriota
uncultured bacterium,1500,CRW_16S_B_14487,Bacteria,Actinobacteriota
uncultured bacterium,1481,CRW_16S_B_14490,Bacteria,Actinobacteriota
uncultured bacterium,1486,CRW_16S_B_14499,Bacteria,Actinobacteriota
uncultured bacterium,1498,CRW_16S_B_14517,Bacteria,Actinobacteriota
uncultured bacterium,1489,CRW_16S_B_14533,Bacteria,Actinobacteriota
uncultured bacterium,1496,CRW_16S_B_14552,Bacteria,Actinobacteriota
uncultured bacterium,1500,CRW_16S_B_14560,Bacteria,Actinobacteriota
uncultured bacterium,1497,CRW_16S_B_14564,Bacteria,Actinobacteriota
uncultured bacterium,1491,CRW_16S_B_14565,Bacteria,Actinobacteriota
uncultured bacterium,1485,CRW_16S_B_14591,Bacteria,Actinobacteriota
uncultured bacterium,1496,CRW_16S_B_14594,Bacteria,Actinobacteriota
uncultured bacterium,1499,CRW_16S_B_14597,Bacteria,Actinobacteriota
uncultured bacterium,1493,CRW_16S_B_14607,Bacteria,Actinobacteriota
uncultured bacterium,1499,CRW_16S_B_14610,Bacteria,Actinobacteriota
uncultured bacterium,1499,CRW_16S_B_14634,Bacteria,Actinobacteriota
Streptomyces olivaceiscleroticus,1481,CRW_16S_B_1470,,
uncultured bacterium,1500,CRW_16S_B_14645,Bacteria,Actinobacteriota
uncultured bacterium,1483,CRW_16S_B_14646,Bacteria,Actinobacteriota
uncultured bacterium,1482,CRW_16S_B_14647,Bacteria,Actinobacteriota
uncultured bacterium,1497,CRW_16S_B_14649,Bacteria,Actinobacteriota
uncultured bacterium,1481,CRW_16S_B_14651,Bacteria,Actinobacteriota
uncultured bacterium,1481,CRW_16S_B_14652,Bacteria,Actinobacteriota
uncultured bacterium,1481,CRW_16S_B_14653,Bacteria,Actinobacteriota
uncultured bacterium,1481,CRW_16S_B_14654,Bacteria,Actinobacteriota
uncultured bacterium,1484,CRW_16S_B_14655,Bacteria,Actinobacteriota
uncultured bacterium,1483,CRW_16S_B_14656,Bacteria,Actinobacteriota
uncultured bacterium,1481,CRW_16S_B_14658,Bacteria,Actinobacteriota
uncultured bacterium,1484,CRW_16S_B_14660,Bacteria,Actinobacteriota
uncultured bacterium,1484,CRW_16S_B_14661,Bacteria,Actinobacteriota
uncultured bacterium,1482,CRW_16S_B_14662,Bacteria,Actinobacteriota
uncultured bacterium,1483,CRW_16S_B_14663,Bacteria,Actinobacteriota
uncultured bacterium,1482,CRW_16S_B_14664,Bacteria,Actinobacteriota
uncultured bacterium,1481,CRW_16S_B_14667,Bacteria,Actinobacteriota
uncultured bacterium,1482,CRW_16S_B_14668,Bacteria,Actinobacteriota
uncultured bacterium,1484,CRW_16S_B_14669,Bacteria,Actinobacteriota
uncultured bacterium,1505,CRW_16S_B_14670,Bacteria,Actinobacteriota
uncultured bacterium,1483,CRW_16S_B_14671,Bacteria,Actinobacteriota
uncultured bacterium,1488,CRW_16S_B_14672,Bacteria,Actinobacteriota
uncultured bacterium,1481,CRW_16S_B_14673,Bacteria,Actinobacteriota
uncultured bacterium,1485,CRW_16S_B_14675,Bacteria,Actinobacteriota
uncultured bacterium,1484,CRW_16S_B_14677,Bacteria,Actinobacteriota
uncultured bacterium,1485,CRW_16S_B_14679,Bacteria,Actinobacteriota
uncultured bacterium,1484,CRW_16S_B_14680,Bacteria,Actinobacteriota
uncultured bacterium,1482,CRW_16S_B_14681,Bacteria,Actinobacteriota
uncultured bacterium,1483,CRW_16S_B_14683,Bacteria,Actinobacteriota
uncultured bacterium,1481,CRW_16S_B_14684,Bacteria,Actinobacteriota
uncultured bacterium,1481,CRW_16S_B_14687,Bacteria,Actinobacteriota
uncultured bacterium,1482,CRW_16S_B_14689,Bacteria,Actinobacteriota
uncultured bacterium,1485,CRW_16S_B_14690,Bacteria,Actinobacteriota
uncultured bacterium,1482,CRW_16S_B_14691,Bacteria,Actinobacteriota
uncultured bacterium,1483,CRW_16S_B_14692,Bacteria,Actinobacteriota
uncultured bacterium,1482,CRW_16S_B_14693,Bacteria,Actinobacteriota
uncultured bacterium,1497,CRW_16S_B_14694,Bacteria,Actinobacteriota
uncultured bacterium,1482,CRW_16S_B_14695,Bacteria,Actinobacteriota
uncultured bacterium,1486,CRW_16S_B_14696,Bacteria,Actinobacteriota
uncultured bacterium,1483,CRW_16S_B_14697,Bacteria,Actinobacteriota
uncultured bacterium,1483,CRW_16S_B_14700,Bacteria,Actinobacteriota
uncultured bacterium,1484,CRW_16S_B_14701,Bacteria,Actinobacteriota
uncultured bacterium,1484,CRW_16S_B_14702,Bacteria,Actinobacteriota
uncultured bacterium,1482,CRW_16S_B_14704,Bacteria,Actinobacteriota
uncultured bacterium,1498,CRW_16S_B_14707,Bacteria,Actinobacteriota
uncultured bacterium,1508,CRW_16S_B_14708,Bacteria,Actinobacteriota
uncultured bacterium,1481,CRW_16S_B_14711,Bacteria,Actinobacteriota
uncultured bacterium,1483,CRW_16S_B_14713,Bacteria,Actinobacteriota
uncultured bacterium,1486,CRW_16S_B_14716,Bacteria,Actinobacteriota
uncultured bacterium,1481,CRW_16S_B_14717,Bacteria,Actinobacteriota
uncultured bacterium,1484,CRW_16S_B_14718,Bacteria,Actinobacteriota
uncultured bacterium,1483,CRW_16S_B_14719,Bacteria,Actinobacteriota
uncultured bacterium,1483,CRW_16S_B_14720,Bacteria,Actinobacteriota
uncultured bacterium,1482,CRW_16S_B_14721,Bacteria,Actinobacteriota
uncultured bacterium,1481,CRW_16S_B_14722,Bacteria,Actinobacteriota
uncultured bacterium,1482,CRW_16S_B_14726,Bacteria,Actinobacteriota
uncultured bacterium,1484,CRW_16S_B_14727,Bacteria,Actinobacteriota
uncultured bacterium,1504,CRW_16S_B_14728,Bacteria,Actinobacteriota
uncultured bacterium,1482,CRW_16S_B_14729,Bacteria,Actinobacteriota
uncultured bacterium,1483,CRW_16S_B_14730,Bacteria,Actinobacteriota
uncultured bacterium,1482,CRW_16S_B_14731,Bacteria,Actinobacteriota
uncultured bacterium,1484,CRW_16S_B_14732,Bacteria,Actinobacteriota
uncultured bacterium,1503,CRW_16S_B_14733,Bacteria,Actinobacteriota
uncultured bacterium,1483,CRW_16S_B_14735,Bacteria,Actinobacteriota
uncultured bacterium,1485,CRW_16S_B_14736,Bacteria,Actinobacteriota
uncultured bacterium,1484,CRW_16S_B_14737,Bacteria,Actinobacteriota
uncultured bacterium,1483,CRW_16S_B_14739,Bacteria,Actinobacteriota
Streptomyces roseoverticillatus,1486,CRW_16S_B_1480,Bacteria,Actinobacteriota
uncultured bacterium,1483,CRW_16S_B_14740,Bacteria,Actinobacteriota
uncultured bacterium,1483,CRW_16S_B_14741,Bacteria,Actinobacteriota
uncultured bacterium,1482,CRW_16S_B_14743,Bacteria,Actinobacteriota
uncultured bacterium,1502,CRW_16S_B_14747,Bacteria,Actinobacteriota
uncultured bacterium,1499,CRW_16S_B_14749,Bacteria,Actinobacteriota
uncultured bacterium,1501,CRW_16S_B_14750,Bacteria,Actinobacteriota
uncultured bacterium,1501,CRW_16S_B_14751,Bacteria,Actinobacteriota
uncultured bacterium,1482,CRW_16S_B_14756,Bacteria,Actinobacteriota
uncultured bacterium,1502,CRW_16S_B_14757,Bacteria,Actinobacteriota
uncultured bacterium,1485,CRW_16S_B_14759,Bacteria,Actinobacteriota
uncultured bacterium,1486,CRW_16S_B_14760,Bacteria,Actinobacteriota
uncultured bacterium,1484,CRW_16S_B_14764,Bacteria,Actinobacteriota
uncultured bacterium,1481,CRW_16S_B_14765,Bacteria,Actinobacteriota
uncultured bacterium,1502,CRW_16S_B_14767,Bacteria,Actinobacteriota
uncultured bacterium,1492,CRW_16S_B_14768,Bacteria,Actinobacteriota
uncultured bacterium,1502,CRW_16S_B_14769,Bacteria,Actinobacteriota
uncultured bacterium,1486,CRW_16S_B_14770,Bacteria,Actinobacteriota
uncultured bacterium,1483,CRW_16S_B_14771,Bacteria,Actinobacteriota
uncultured bacterium,1482,CRW_16S_B_14772,Bacteria,Actinobacteriota
uncultured bacterium,1483,CRW_16S_B_14774,Bacteria,Actinobacteriota
uncultured bacterium,1502,CRW_16S_B_14777,Bacteria,Actinobacteriota
uncultured bacterium,1482,CRW_16S_B_14778,Bacteria,Actinobacteriota
uncultured bacterium,1498,CRW_16S_B_14784,Bacteria,Actinobacteriota
uncultured bacterium,1483,CRW_16S_B_14785,Bacteria,Actinobacteriota
uncultured bacterium,1481,CRW_16S_B_14786,Bacteria,Actinobacteriota
uncultured bacterium,1481,CRW_16S_B_14787,Bacteria,Actinobacteriota
uncultured bacterium,1481,CRW_16S_B_14788,Bacteria,Actinobacteriota
uncultured bacterium,1484,CRW_16S_B_14789,Bacteria,Actinobacteriota
Streptomyces rangoonensis,1483,CRW_16S_B_1485,,
uncultured bacterium,1483,CRW_16S_B_14791,Bacteria,Actinobacteriota
uncultured bacterium,1483,CRW_16S_B_14792,Bacteria,Actinobacteriota
uncultured bacterium,1502,CRW_16S_B_14793,Bacteria,Actinobacteriota
uncultured bacterium,1484,CRW_16S_B_14795,Bacteria,Actinobacteriota
uncultured bacterium,1483,CRW_16S_B_14796,Bacteria,Actinobacteriota
uncultured bacterium,1483,CRW_16S_B_14797,Bacteria,Actinobacteriota
uncultured bacterium,1481,CRW_16S_B_14798,Bacteria,Actinobacteriota
uncultured bacterium,1484,CRW_16S_B_14799,Bacteria,Actinobacteriota
uncultured bacterium,1484,CRW_16S_B_14801,Bacteria,Actinobacteriota
uncultured bacterium,1485,CRW_16S_B_14802,Bacteria,Actinobacteriota
uncultured bacterium,1484,CRW_16S_B_14803,Bacteria,Actinobacteriota
uncultured bacterium,1505,CRW_16S_B_14805,Bacteria,Actinobacteriota
uncultured bacterium,1501,CRW_16S_B_14806,Bacteria,Actinobacteriota
uncultured bacterium,1483,CRW_16S_B_14807,Bacteria,Actinobacteriota
uncultured bacterium,1486,CRW_16S_B_14808,Bacteria,Actinobacteriota
uncultured bacterium,1481,CRW_16S_B_14811,Bacteria,Actinobacteriota
uncultured bacterium,1487,CRW_16S_B_14812,Bacteria,Actinobacteriota
uncultured bacterium,1484,CRW_16S_B_14816,Bacteria,Actinobacteriota
uncultured bacterium,1487,CRW_16S_B_14818,Bacteria,Actinobacteriota
uncultured bacterium,1484,CRW_16S_B_14819,Bacteria,Actinobacteriota
uncultured bacterium,1485,CRW_16S_B_14821,Bacteria,Actinobacteriota
uncultured bacterium,1486,CRW_16S_B_14823,Bacteria,Actinobacteriota
uncultured bacterium,1482,CRW_16S_B_14824,Bacteria,Actinobacteriota
uncultured bacterium,1501,CRW_16S_B_14825,Bacteria,Actinobacteriota
uncultured bacterium,1482,CRW_16S_B_14826,Bacteria,Actinobacteriota
uncultured bacterium,1482,CRW_16S_B_14827,Bacteria,Actinobacteriota
uncultured bacterium,1481,CRW_16S_B_14829,Bacteria,Actinobacteriota
uncultured bacterium,1481,CRW_16S_B_14830,Bacteria,Actinobacteriota
uncultured bacterium,1483,CRW_16S_B_14831,Bacteria,Actinobacteriota
uncultured bacterium,1484,CRW_16S_B_14832,Bacteria,Actinobacteriota
uncultured bacterium,1497,CRW_16S_B_14833,Bacteria,Actinobacteriota
uncultured bacterium,1502,CRW_16S_B_14836,Bacteria,Actinobacteriota
uncultured bacterium,1503,CRW_16S_B_14838,Bacteria,Actinobacteriota
Bacillus sp. DY17,1511,CRW_16S_B_14841,,
Bacillus pumilus,1484,CRW_16S_B_14862,Bacteria,Firmicutes
uncultured bacterium,1530,CRW_16S_B_14867,Bacteria,Actinobacteriota
Bacillus atrophaeus,1484,CRW_16S_B_14869,Bacteria,Firmicutes
Bacillus sp. DK1122,1494,CRW_16S_B_14870,,
Bacillus subtilis,1511,CRW_16S_B_14879,Bacteria,Firmicutes
Bacillus megaterium,1489,CRW_16S_B_14886,,
uncultured bacterium,1537,CRW_16S_B_14956,Bacteria,Actinobacteriota
uncultured bacterium,1490,CRW_16S_B_14957,Bacteria,Actinobacteriota
uncultured bacterium,1508,CRW_16S_B_14958,Bacteria,Actinobacteriota
uncultured bacterium,1516,CRW_16S_B_14959,Bacteria,Actinobacteriota
Streptomyces aurantiacus,1482,CRW_16S_B_1502,Bacteria,Actinobacteriota
Bacillus subtilis,1511,CRW_16S_B_14960,Bacteria,Firmicutes
Streptomyces gibsonii,1483,CRW_16S_B_1503,,
Micromonospora sp. lupac 02,1510,CRW_16S_B_1506,,
Micromonospora sp. lupac 3A,1509,CRW_16S_B_1507,,
bacterium 8-gw2-6,1481,CRW_16S_B_15053,,
Micromonospora sp. lupac 5B,1509,CRW_16S_B_1512,,
Staphylococcus aureus,1516,CRW_16S_B_15064,Bacteria,Firmicutes
Staphylococcus aureus,1503,CRW_16S_B_15065,Bacteria,Firmicutes
Staphylococcus aureus,1516,CRW_16S_B_15066,Bacteria,Firmicutes
Enterococcus cecorum,1496,CRW_16S_B_15069,Bacteria,Firmicutes
Enterococcus columbae,1493,CRW_16S_B_15070,,
Enterococcus faecalis,1541,CRW_16S_B_15071,Bacteria,Firmicutes
Enterococcus faecium,1510,CRW_16S_B_15073,Bacteria,Firmicutes
,1538,CRW_16S_NA_15074,,
Lactococcus garvieae,1497,CRW_16S_B_15079,Bacteria,Firmicutes
Micromonospora sp. lupac 07,1510,CRW_16S_B_1514,,
Enterococcus sulfureus,1496,CRW_16S_B_15080,,
Streptococcus sp. 0722XY,1513,CRW_16S_B_15082,,
Enterococcus faecalis,1484,CRW_16S_B_15083,Bacteria,Firmicutes
Enterococcus faecium,1489,CRW_16S_B_15084,Bacteria,Firmicutes
Enterococcus hirae,1496,CRW_16S_B_15087,Bacteria,Firmicutes
Micromonospora sp. lupac 08,1509,CRW_16S_B_1515,,
unidentified eubacterium clone A70,1484,CRW_16S_B_15090,,
Enterococcus sp. P7644,1484,CRW_16S_B_15091,,
Exiguobacterium acetylicum,1482,CRW_16S_B_15092,Bacteria,Firmicutes
Exiguobacterium aurantiacum,1527,CRW_16S_B_15093,Bacteria,Firmicutes
Geobacillus caldoxylosilyticus,1518,CRW_16S_B_15096,,
Geobacillus caldoxylosilyticus,1520,CRW_16S_B_15097,,
Geobacillus caldoxylosilyticus,1521,CRW_16S_B_15098,,
Geobacillus caldoxylosilyticus,1521,CRW_16S_B_15099,,
Micromonospora sp. lupac 09,1509,CRW_16S_B_1516,,
Geobacillus caldoxylosilyticus,1522,CRW_16S_B_15100,,
Gemella haemolysans,1537,CRW_16S_B_15101,Bacteria,Firmicutes
Gemella haemolysans,1499,CRW_16S_B_15102,Bacteria,Firmicutes
Gemella morbillorum,1536,CRW_16S_B_15103,Bacteria,Firmicutes
Geobacillus thermoleovorans,1524,CRW_16S_B_15105,Bacteria,Firmicutes
Halobacillus karajensis,1529,CRW_16S_B_15108,Bacteria,Firmicutes
Bacillus sp.,1515,CRW_16S_B_15109,,
Micromonospora sp. lupac 12,1510,CRW_16S_B_1517,,
Kurthia zopfii,1525,CRW_16S_B_15115,Bacteria,Firmicutes
Lactobacillus acetotolerans,1518,CRW_16S_B_15116,Bacteria,Firmicutes
Lactobacillus acidophilus,1539,CRW_16S_B_15119,Bacteria,Firmicutes
Lactobacillus agilis,1512,CRW_16S_B_15121,,
Lactobacillus alimentarius,1515,CRW_16S_B_15122,,
Lactobacillus amylophilus,1517,CRW_16S_B_15123,,
Lactobacillus amylovorus,1512,CRW_16S_B_15124,Bacteria,Firmicutes
Lactobacillus animalis,1507,CRW_16S_B_15126,,
Lactobacillus aviarius,1506,CRW_16S_B_15127,,
Lactobacillus bifermentans,1541,CRW_16S_B_15129,,
Lactobacillus brevis,1510,CRW_16S_B_15130,,
Lactobacillus brevis,1544,CRW_16S_B_15132,,
Lactobacillus buchneri,1521,CRW_16S_B_15134,,
Lactobacillus casei,1499,CRW_16S_B_15135,,
Lactobacillus casei,1518,CRW_16S_B_15137,,
Lactobacillus casei,1493,CRW_16S_B_15138,,
Lactobacillus casei,1521,CRW_16S_B_15139,,
Lactobacillus casei,1527,CRW_16S_B_15140,,
Lactobacillus casei,1522,CRW_16S_B_15141,,
Lactobacillus casei,1521,CRW_16S_B_15142,,
