Organism name,Length,Benchmark ID,Taxonomy.NCBI.superkingdom,Taxonomy.NCBI.phylum
Streptomyces sp. 80117,1482,CRW_16S_B_2547,,
Streptomyces fradiae,1485,CRW_16S_B_258,Bacteria,
Streptomyces sclerotialus,1488,CRW_16S_B_260,Bacteria,
Streptomyces cinereus,1487,CRW_16S_B_261,Bacteria,
Streptomyces aurantiogriseus,1495,CRW_16S_B_2610,Bacteria,
Streptomyces aureoverticillatus,1496,CRW_16S_B_2611,Bacteria,
Streptomyces canus,1494,CRW_16S_B_2612,Bacteria,
Streptomyces antibioticus,1494,CRW_16S_B_2613,Bacteria,
Streptomyces catenulae,1497,CRW_16S_B_2615,Bacteria,
Streptomyces aburaviensis,1492,CRW_16S_B_2616,,
Streptomyces calvus,1495,CRW_16S_B_2617,Bacteria,
Streptomyces amakusaensis,1496,CRW_16S_B_2618,Bacteria,
Streptomyces almquistii,1494,CRW_16S_B_2619,,
Streptomyces olivochromogenes,1487,CRW_16S_B_262,Bacteria,
Streptomyces badius,1496,CRW_16S_B_2620,Bacteria,
Streptomyces fimicarius,1496,CRW_16S_B_2621,,
Streptomyces durhamensis,1494,CRW_16S_B_2622,Bacteria,
Streptomyces coelescens,1495,CRW_16S_B_2623,Bacteria,
Streptomyces chryseus,1494,CRW_16S_B_2624,Bacteria,
Streptomyces finlayi,1494,CRW_16S_B_2625,Bacteria,
Streptomyces cyanoalbus,1496,CRW_16S_B_2626,,
Streptomyces eurocidicus,1492,CRW_16S_B_2627,Bacteria,
Streptomyces althioticus,1494,CRW_16S_B_2628,Bacteria,
Streptomyces aurantiogriseus,1493,CRW_16S_B_2629,Bacteria,
Streptomyces viridochromogenes,1487,CRW_16S_B_263,Bacteria,
Streptomyces cirratus,1493,CRW_16S_B_2630,Bacteria,
Streptomyces blastmyceticus,1492,CRW_16S_B_2637,Bacteria,
Streptomyces anandii,1493,CRW_16S_B_2638,Bacteria,
Streptomyces viridochromogenes,1484,CRW_16S_B_264,Bacteria,
Streptomyces lavendulae subsp. lavendulae,1488,CRW_16S_B_265,,
Streptomyces lavendulae subsp. lavendulae,1499,CRW_16S_B_272,,
Streptomyces albiaxialis,1538,CRW_16S_B_2727,Bacteria,
Streptomyces asterosporus,1532,CRW_16S_B_2728,Bacteria,
Streptomyces bungoensis,1488,CRW_16S_B_2731,Bacteria,
Streptomyces endus,1518,CRW_16S_B_2737,,
Streptomyces fragilis,1500,CRW_16S_B_2742,Bacteria,
Streptomyces kasugaensis,1536,CRW_16S_B_2745,Bacteria,
Streptomyces viridochromogenes,1520,CRW_16S_B_275,Bacteria,
Streptomyces roseoverticillatus,1526,CRW_16S_B_2751,,
Streptomyces vinaceusdrappus,1499,CRW_16S_B_2752,Bacteria,
Streptomyces avermitilis MA-4680,1530,CRW_16S_B_2753,,
Streptomyces avermitilis MA-4680,1530,CRW_16S_B_2754,,
Streptomyces avermitilis MA-4680,1530,CRW_16S_B_2755,,
Streptomyces avermitilis MA-4680,1530,CRW_16S_B_2756,,
Streptomyces avermitilis MA-4680,1530,CRW_16S_B_2757,,
Streptomyces avermitilis MA-4680,1530,CRW_16S_B_2758,,
Corynebacterium glutamicum ATCC 13032,1524,CRW_16S_B_2764,Bacteria,
Corynebacterium glutamicum ATCC 13032,1525,CRW_16S_B_2765,Bacteria,
Corynebacterium glutamicum ATCC 13032,1524,CRW_16S_B_2766,Bacteria,
Corynebacterium glutamicum ATCC 13032,1524,CRW_16S_B_2767,Bacteria,
Corynebacterium glutamicum ATCC 13032,1524,CRW_16S_B_2768,Bacteria,
Corynebacterium glutamicum ATCC 13032,1524,CRW_16S_B_2769,Bacteria,
Streptomyces cuspidosporus,1486,CRW_16S_B_277,Bacteria,
Brachybacterium alimentarium,1512,CRW_16S_B_2770,Bacteria,
Brachybacterium conglomeratum,1513,CRW_16S_B_2771,Bacteria,
Brachybacterium faecium,1513,CRW_16S_B_2772,Bacteria,
Brachybacterium nesterenkovii,1514,CRW_16S_B_2774,Bacteria,
Brachybacterium tyrofermentans,1512,CRW_16S_B_2775,Bacteria,
Bifidobacterium bifidum,1525,CRW_16S_B_2781,Bacteria,
Bifidobacterium bifidum,1488,CRW_16S_B_2783,Bacteria,
Bifidobacterium bifidum,1515,CRW_16S_B_2784,Bacteria,
Bifidobacterium breve,1519,CRW_16S_B_2788,Bacteria,
Bifidobacterium cuniculi,1487,CRW_16S_B_2792,Bacteria,
Bifidobacterium animalis,1518,CRW_16S_B_2801,Bacteria,
Bifidobacterium magnum,1484,CRW_16S_B_2805,Bacteria,
Bifidobacterium pseudolongum subsp. globosum,1488,CRW_16S_B_2808,,
Streptomyces ochraceiscleroticus,1498,CRW_16S_B_281,Bacteria,
Bifidobacterium sp.,1528,CRW_16S_B_2810,Bacteria,
Brevibacterium iodinum,1485,CRW_16S_B_2818,Bacteria,
Tropheryma whipplei TW08/27,1515,CRW_16S_B_2826,,
Corynebacterium glutamicum ATCC 13032,1524,CRW_16S_B_2827,Bacteria,
Corynebacterium glutamicum ATCC 13032,1525,CRW_16S_B_2828,Bacteria,
Corynebacterium glutamicum ATCC 13032,1524,CRW_16S_B_2829,Bacteria,
Corynebacterium glutamicum ATCC 13032,1524,CRW_16S_B_2830,Bacteria,
Corynebacterium glutamicum ATCC 13032,1524,CRW_16S_B_2831,Bacteria,
Corynebacterium glutamicum ATCC 13032,1524,CRW_16S_B_2832,Bacteria,
Asanoa ishikariensis,1508,CRW_16S_B_2840,Bacteria,
Cellulomonas flavigena,1500,CRW_16S_B_2846,Bacteria,
Cellulomonas gelida,1500,CRW_16S_B_2847,Bacteria,
Cellulomonas uda,1500,CRW_16S_B_2850,Bacteria,
Clavibacter michiganensis,1490,CRW_16S_B_2851,Bacteria,
Clavibacter michiganensis,1490,CRW_16S_B_2853,Bacteria,
Clavibacter michiganensis,1488,CRW_16S_B_2856,Bacteria,
Clavibacter michiganensis,1491,CRW_16S_B_2858,Bacteria,
Leifsonia xyli,1524,CRW_16S_B_2862,Bacteria,
Clavibacter michiganensis,1483,CRW_16S_B_2863,Bacteria,
Clavibacter michiganensis,1482,CRW_16S_B_2864,Bacteria,
Streptomyces poonensis,1516,CRW_16S_B_287,Bacteria,
Corynebacterium ammoniagenes,1502,CRW_16S_B_2870,Bacteria,
Streptomyces violens,1510,CRW_16S_B_288,Bacteria,
Corynebacterium callunae,1494,CRW_16S_B_2883,Bacteria,
Corynebacterium coyleae,1483,CRW_16S_B_2884,Bacteria,
Corynebacterium cystitidis,1491,CRW_16S_B_2885,Bacteria,
Corynebacterium diphtheriae,1485,CRW_16S_B_2889,Bacteria,
Streptomyces aureofaciens,1500,CRW_16S_B_289,,
,1520,CRW_16S_NA_2890,,
Corynebacterium fastidiosum,1491,CRW_16S_B_2891,Bacteria,
Corynebacterium flavescens,1489,CRW_16S_B_2892,Bacteria,
Corynebacterium glucuronolyticum,1483,CRW_16S_B_2897,Bacteria,
Streptomyces ambofaciens,1501,CRW_16S_B_290,Bacteria,
Corynebacterium jeikeium,1494,CRW_16S_B_2904,Bacteria,
Streptomyces acrimycini,1485,CRW_16S_B_292,,
Corynebacterium pseudodiphtheriticum,1483,CRW_16S_B_2921,Bacteria,
Streptomyces alboniger,1507,CRW_16S_B_293,Bacteria,
Corynebacterium segmentosum,1485,CRW_16S_B_2938,Bacteria,
Streptomyces althioticus,1493,CRW_16S_B_294,Bacteria,
Corynebacterium ulcerans,1490,CRW_16S_B_2944,Bacteria,
Corynebacterium urealyticum,1511,CRW_16S_B_2947,Bacteria,
Corynebacterium xerosis,1488,CRW_16S_B_2955,Bacteria,
Frankia sp. CcI3,1512,CRW_16S_B_2958,,
Frankia sp. CcI3,1512,CRW_16S_B_2959,,
Streptomyces badius,1487,CRW_16S_B_296,Bacteria,
Rhodococcus opacus,1493,CRW_16S_B_2961,Bacteria,
Catellatospora sp.,1511,CRW_16S_B_2962,Bacteria,
Frankia alni ACN14a,1510,CRW_16S_B_2963,Bacteria,
Frankia alni ACN14a,1510,CRW_16S_B_2964,Bacteria,
Catellatospora citrea,1497,CRW_16S_B_2966,Bacteria,
Streptomyces cacaoi subsp. cacaoi,1487,CRW_16S_B_297,,
Cryobacterium psychrophilum,1501,CRW_16S_B_2972,Bacteria,
Streptomyces californicus,1517,CRW_16S_B_298,,
Nocardiopsis dassonvillei,1483,CRW_16S_B_2980,Bacteria,
Dactylosporangium aurantiacum,1499,CRW_16S_B_2984,Bacteria,
Dactylosporangium fulvum,1495,CRW_16S_B_2987,Bacteria,
Streptomyces canescens,1494,CRW_16S_B_299,,
Dactylosporangium roseum,1496,CRW_16S_B_2990,Bacteria,
Dactylosporangium thailandense,1494,CRW_16S_B_2994,Bacteria,
Dactylosporangium vinaceum,1490,CRW_16S_B_2996,Bacteria,
Rhodococcus erythropolis,1516,CRW_16S_B_3000,Bacteria,
Streptomyces clavuligerus,1486,CRW_16S_B_3016,Bacteria,
Streptomyces fradiae,1485,CRW_16S_B_3018,Bacteria,
Streptomyces diastaticus subsp. ardesiacus,1486,CRW_16S_B_3019,Bacteria,
Streptomyces anulatus,1506,CRW_16S_B_302,Bacteria,
Streptomyces chrestomyceticus,1483,CRW_16S_B_3021,Bacteria,
Streptomyces globisporus subsp. globisporus,1542,CRW_16S_B_3022,,
Streptomyces flavovirens,1495,CRW_16S_B_3023,Bacteria,
Streptomyces gelaticus,1483,CRW_16S_B_3024,Bacteria,
Streptomyces anulatus,1493,CRW_16S_B_3025,Bacteria,
Streptomyces atratus,1487,CRW_16S_B_3026,Bacteria,
Streptomyces cinnabarinus,1493,CRW_16S_B_3028,Bacteria,
Streptomyces enissocaesilis,1485,CRW_16S_B_3029,Bacteria,
Streptomyces cinereoruber subsp. cinereoruber,1508,CRW_16S_B_303,,
Streptomyces flaveus,1501,CRW_16S_B_3031,Bacteria,
Streptomyces cacaoi subsp. asoensis,1493,CRW_16S_B_3032,Bacteria,
Streptomyces colombiensis,1528,CRW_16S_B_3034,,
Streptomyces exfoliatus,1482,CRW_16S_B_3035,Bacteria,
Streptomyces flavofuscus,1513,CRW_16S_B_3036,,
Streptomyces regensis,1540,CRW_16S_B_3037,Bacteria,
Streptomyces roseogriseus,1505,CRW_16S_B_3039,Bacteria,
Streptomyces coerulescens,1508,CRW_16S_B_304,Bacteria,
Streptomyces varsoviensis,1499,CRW_16S_B_3041,Bacteria,
Streptomyces sioyaensis,1489,CRW_16S_B_3042,Bacteria,
Streptomyces racemochromogenes,1497,CRW_16S_B_3044,Bacteria,
Streptomyces prasinus,1498,CRW_16S_B_3046,Bacteria,
Streptomyces prunicolor,1494,CRW_16S_B_3047,Bacteria,
Streptomyces rectiviolaceus,1505,CRW_16S_B_3048,Bacteria,
Streptomyces ramulosus,1483,CRW_16S_B_3049,Bacteria,
Streptomyces cremeus,1481,CRW_16S_B_305,Bacteria,
Streptomyces candidus,1483,CRW_16S_B_3050,Bacteria,
Streptomyces phaeopurpureus,1510,CRW_16S_B_3052,,
Streptomyces coeruleofuscus,1493,CRW_16S_B_3054,Bacteria,
Streptomyces clavifer,1499,CRW_16S_B_3056,Bacteria,
Streptomyces cavourensis subsp. washingtonensis,1490,CRW_16S_B_3057,,
Streptomyces atrovirens,1542,CRW_16S_B_3058,Bacteria,
Streptomyces griseoviridis,1497,CRW_16S_B_306,Bacteria,
Kocuria sp. S26-8,1487,CRW_16S_B_3064,,
Kocuria rosea,1487,CRW_16S_B_3065,Bacteria,
Streptomyces sp. MS405,1517,CRW_16S_B_3072,,
Mycobacterium mucogenicum,1482,CRW_16S_B_3073,Bacteria,
Mycobacterium mucogenicum,1482,CRW_16S_B_3074,Bacteria,
Streptomyces sp. A-37,1519,CRW_16S_B_3108,,
Arthrobacter sp. Tibet-IIVa3,1502,CRW_16S_B_3115,,
Arthrobacter sp. Tibet-ITa1,1496,CRW_16S_B_3116,,
Arthrobacter sp. LCKW-Isolate25N,1490,CRW_16S_B_3123,Bacteria,
Actinomycetales bacterium HPA135,1482,CRW_16S_B_3135,,
Streptomyces flavovirens,1518,CRW_16S_B_314,Bacteria,
Actinomycetales bacterium HPA72,1494,CRW_16S_B_3141,,
Actinomycetales bacterium HPB40,1487,CRW_16S_B_3142,,
Actinomycetales bacterium HPB43,1485,CRW_16S_B_3143,,
Streptomyces fradiae,1499,CRW_16S_B_315,Bacteria,
Mycobacterium arupense,1487,CRW_16S_B_3152,Bacteria,
Streptomyces sp. WL-2,1494,CRW_16S_B_3155,,
Streptomyces griseolus,1504,CRW_16S_B_317,Bacteria,
Streptomyces sp. M518,1494,CRW_16S_B_3198,,
Rhodococcus sp. djl-6-2,1492,CRW_16S_B_3199,,
Arthrobacter sp. YL8,1487,CRW_16S_B_3202,,
Arthrobacter sp. L4,1487,CRW_16S_B_3211,,
Arthrobacter sp. X4,1487,CRW_16S_B_3212,,
Streptomyces sp. F2621,1499,CRW_16S_B_3214,,
Streptomyces sp. NT508,1499,CRW_16S_B_3215,,
Streptomyces sp. YB-26,1511,CRW_16S_B_3218,,
Kocuria sp. Cu10,1500,CRW_16S_B_3227,,
Arthrobacter sp. YL3,1487,CRW_16S_B_3231,,
Streptomyces sp. AcH 505,1514,CRW_16S_B_3247,,
Streptomyces sp. spri31715,1519,CRW_16S_B_3250,Bacteria,
Corynebacterium glutamicum,1486,CRW_16S_B_3255,Bacteria,
Arthrobacter sp. P2,1493,CRW_16S_B_3274,Bacteria,
Streptomyces sp. NT568,1481,CRW_16S_B_3277,,
Streptomyces sp. NT011,1481,CRW_16S_B_3278,,
Streptomyces sp. E1125,1482,CRW_16S_B_3279,,
Streptomyces sp. E1205,1483,CRW_16S_B_3280,,
Streptomyces sp. E1351,1484,CRW_16S_B_3281,Bacteria,
Streptomyces sp. E1109,1486,CRW_16S_B_3282,,
Streptomyces sp. C203,1489,CRW_16S_B_3283,Bacteria,
Arthrobacter sp. BWDY-45,1487,CRW_16S_B_3286,,
Streptomyces sp. DA01059,1486,CRW_16S_B_3290,Bacteria,
Streptomyces hygroscopicus subsp. geldanus,1488,CRW_16S_B_3294,,
Streptomyces violaceusniger,1488,CRW_16S_B_3295,Bacteria,
Streptomyces indonesiensis,1489,CRW_16S_B_3296,Bacteria,
Corynebacterium sp. BBDP43,1481,CRW_16S_B_3302,,
Corynebacterium sp. BBDP55,1481,CRW_16S_B_3303,,
Mycobacterium sp. CHNTR34,1481,CRW_16S_B_3306,Bacteria,
Arthrobacter sp. BBTR33,1487,CRW_16S_B_3307,,
Streptomyces sp. ID01-12c,1531,CRW_16S_B_3325,,
actinobacterium P2,1486,CRW_16S_B_3337,,
Streptomyces sp. CH7,1490,CRW_16S_B_3402,,
Rhodococcus sp. 57,1508,CRW_16S_B_3411,,
Actinoplanes sp. L0202,1482,CRW_16S_B_3431,Bacteria,
Streptomyces sp. TH-11,1490,CRW_16S_B_3436,Bacteria,
Kocuria sp. CNJ770 PL04,1493,CRW_16S_B_3438,,
Micrococcus sp. CNJ719 PL04,1488,CRW_16S_B_3439,,
Micromonospora sp. CNS326 PL04,1481,CRW_16S_B_3440,Bacteria,
Micromonospora sp. CNJ878 PL04,1482,CRW_16S_B_3441,Bacteria,
Salinispora arenicola,1482,CRW_16S_B_3442,Bacteria,
Mycobacterium sp. CNJ859 PL04,1485,CRW_16S_B_3443,Bacteria,
Mycobacterium sp. CNJ823 PL04,1485,CRW_16S_B_3444,,
Nocardiopsis sp. CNR923 PL04,1498,CRW_16S_B_3446,,
Streptomyces sp. CNR884 PL04,1491,CRW_16S_B_3447,,
Streptomyces sp. CNR926 PL04,1484,CRW_16S_B_3448,Bacteria,
Streptomyces sp. CNR881 PL04,1489,CRW_16S_B_3449,Bacteria,
Streptomyces sp. CNR918 PL04,1493,CRW_16S_B_3450,,
Streptomyces sp. CNR924 PL04,1491,CRW_16S_B_3451,,
Streptomyces sp. CNR875 PL04,1491,CRW_16S_B_3452,,
Streptomyces sp. CNR880 PL04,1488,CRW_16S_B_3453,,
Streptomyces sp. CNS177 PL04,1494,CRW_16S_B_3454,,
Streptomyces sp. CNR887 PL04,1489,CRW_16S_B_3455,Bacteria,
Streptomyces sp. CNR885 PL04,1494,CRW_16S_B_3456,,
Streptomyces sp. CNR940 PL04,1495,CRW_16S_B_3457,,
Streptomyces sp. MAR4 CNR925 PL04,1493,CRW_16S_B_3458,,
Kocuria sp. CNJ787 PL04,1494,CRW_16S_B_3459,,
Mycobacterium sp. CNJ879 PL04,1486,CRW_16S_B_3462,Bacteria,
Mycobacterium sp. CNJ881 PL04,1484,CRW_16S_B_3463,Bacteria,
Mycobacterium sp. CNJ910 PL04,1482,CRW_16S_B_3464,Bacteria,
Streptomyces sp. 98-62,1490,CRW_16S_B_3466,,
Arthrobacter sp. m3,1484,CRW_16S_B_3467,Bacteria,
Streptomyces lavendulae,1513,CRW_16S_B_3468,Bacteria,
Arthrobacter luteolus,1514,CRW_16S_B_3489,Bacteria,
Frankiaceae bacterium KVD-unk-16,1487,CRW_16S_B_3497,Bacteria,
Micrococcaceae bacterium KVD-unk-14,1486,CRW_16S_B_3498,,
Micrococcaceae bacterium KVD-unk-39,1486,CRW_16S_B_3499,,
Micrococcaceae bacterium KVD-1921-02,1486,CRW_16S_B_3500,,
Micrococcaceae bacterium KVD-unk-30,1490,CRW_16S_B_3501,,
Micrococcaceae bacterium KVD-unk-31,1490,CRW_16S_B_3502,,
Micrococcaceae bacterium KVD-unk-27,1490,CRW_16S_B_3503,,
soil bacterium TWE34,1489,CRW_16S_B_3507,,
soil bacterium TWE139,1492,CRW_16S_B_3508,,
Micrococcus sp. JW-23,1512,CRW_16S_B_3515,,
Brachybacterium sp. PB10,1483,CRW_16S_B_3561,,
Streptomyces lavendulae,1515,CRW_16S_B_3593,Bacteria,
Arthrobacter sp. ZYX,1481,CRW_16S_B_3594,,
Streptomyces sp. 3484,1488,CRW_16S_B_3598,,
Streptomyces sp. 3182,1490,CRW_16S_B_3599,,
Streptomyces sp. 3187,1490,CRW_16S_B_3600,,
Streptomyces sp. 3193,1490,CRW_16S_B_3601,,
Streptomyces sp. 3194,1490,CRW_16S_B_3602,,
Streptomyces sp. 3196,1491,CRW_16S_B_3603,,
Streptomyces sp. 3400,1490,CRW_16S_B_3604,,
Streptomyces sp. 3402,1491,CRW_16S_B_3605,,
Streptomyces sp. 3443,1489,CRW_16S_B_3606,,
Streptomyces sp. 3450,1490,CRW_16S_B_3607,,
Streptomyces sp. 3451,1491,CRW_16S_B_3608,,
Streptomyces sp. 3459,1490,CRW_16S_B_3609,,
Streptomyces sp. 3465,1491,CRW_16S_B_3610,,
Streptomyces sp. 3469,1490,CRW_16S_B_3611,,
Streptomyces sp. 3474,1489,CRW_16S_B_3612,,
Streptomyces sp. 3485,1489,CRW_16S_B_3613,Bacteria,
Streptomyces sp. 3486,1490,CRW_16S_B_3614,,
Streptomyces sp. 3491,1490,CRW_16S_B_3615,,
Streptomyces sp. 3493,1489,CRW_16S_B_3616,,
Streptomyces sp. 3647,1490,CRW_16S_B_3617,,
Streptomyces sp. 3854,1490,CRW_16S_B_3618,,
Streptomyces sp. 38541,1490,CRW_16S_B_3619,,
Streptomyces sp. 3860,1492,CRW_16S_B_3620,,
Streptomyces sp. 3876,1490,CRW_16S_B_3621,,
Streptomyces sp. 3894,1489,CRW_16S_B_3622,,
Streptomyces sp. N4,1493,CRW_16S_B_3623,,
Streptomyces sp. 3482,1489,CRW_16S_B_3624,,
Streptomyces sp. 3061,1490,CRW_16S_B_3625,,
Streptomyces sp. 3082,1491,CRW_16S_B_3626,,
Streptomyces sp. 3083,1490,CRW_16S_B_3627,,
Streptomyces sp. 3090,1492,CRW_16S_B_3628,,
Streptomyces sp. 3177,1490,CRW_16S_B_3629,,
Streptomyces sp. 3016,1489,CRW_16S_B_3630,,
Streptomyces sp. 3004(2006),1490,CRW_16S_B_3631,,
Streptomyces sp. 3001,1493,CRW_16S_B_3632,,
Streptomyces sp. 344I-130,1489,CRW_16S_B_3633,,
Streptomyces sp. 303x,1489,CRW_16S_B_3634,,
Streptomyces sp. 3030,1490,CRW_16S_B_3635,,
Streptomyces sp. 3036,1489,CRW_16S_B_3636,,
Streptomyces sp. 3059,1490,CRW_16S_B_3637,,
Streptomyces sp. 3060,1490,CRW_16S_B_3638,,
Streptomyces sp. 3093,1493,CRW_16S_B_3639,,
Streptomyces sp. 3095,1489,CRW_16S_B_3640,,
Streptomyces sp. 3100,1490,CRW_16S_B_3641,,
Streptomyces sp. 3150,1492,CRW_16S_B_3642,,
Streptomyces sp. 3162,1490,CRW_16S_B_3643,,
Streptomyces sp. 3174,1493,CRW_16S_B_3644,,
Streptomyces sp. 3176,1490,CRW_16S_B_3645,,
Streptomyces sp. 3086,1489,CRW_16S_B_3646,,
Streptomyces sp. 3113,1492,CRW_16S_B_3647,,
Streptomyces sp. 3446,1490,CRW_16S_B_3648,,
Streptomyces sp. CPA1,1519,CRW_16S_B_3651,,
Streptomyces sp. N03-156,1523,CRW_16S_B_3654,Bacteria,
Streptomyces sp. R12,1490,CRW_16S_B_3658,Bacteria,
Streptomyces sp. XS904,1490,CRW_16S_B_3659,,
Streptomyces sp. CPC3,1520,CRW_16S_B_3673,,
Streptomyces scabiei,1530,CRW_16S_B_3675,Bacteria,
Streptomyces scabiei,1528,CRW_16S_B_3676,Bacteria,
Streptomyces sp. ID01-6.2a,1531,CRW_16S_B_3677,,
Streptomyces stelliscabiei,1529,CRW_16S_B_3678,Bacteria,
Streptomyces sp. SM5,1496,CRW_16S_B_3682,,
Streptomyces sp. SM1,1495,CRW_16S_B_3683,,
Streptomyces sp. SM2,1497,CRW_16S_B_3684,,
Streptomyces sp. SM3,1486,CRW_16S_B_3685,,
Streptomyces sp. SM4,1496,CRW_16S_B_3686,,
Dermabacter hominis,1511,CRW_16S_B_3702,Bacteria,
Dermabacter hominis,1481,CRW_16S_B_3703,Bacteria,
Eggerthella lenta,1501,CRW_16S_B_3735,Bacteria,
Frankia sp.,1509,CRW_16S_B_3769,Bacteria,
Frankia sp.,1512,CRW_16S_B_3770,Bacteria,
Frankia sp. M16386,1492,CRW_16S_B_3779,,
Frankia sp. M16467,1494,CRW_16S_B_3780,,
Frankia sp. M16464,1507,CRW_16S_B_3781,,
Frankia sp. Sn5-8,1517,CRW_16S_B_3785,Bacteria,
Frankia sp. MRn2-2,1516,CRW_16S_B_3786,,
Geodermatophilus obscurus,1482,CRW_16S_B_3796,Bacteria,
Gordonia amarae,1484,CRW_16S_B_3804,Bacteria,
Gordonia rubripertincta,1485,CRW_16S_B_3811,Bacteria,
Gordonia sputi,1486,CRW_16S_B_3815,Bacteria,
Gordonia terrae,1481,CRW_16S_B_3816,Bacteria,
Kocuria rosea,1481,CRW_16S_B_3822,Bacteria,
Kocuria varians,1481,CRW_16S_B_3823,Bacteria,
Kineococcus-like bacterium AS2960,1514,CRW_16S_B_3826,Bacteria,
Kineococcus-like bacterium AS2964,1486,CRW_16S_B_3827,,
Kineococcus-like bacterium AS2965,1516,CRW_16S_B_3828,,
Kineococcus-like bacterium AS2978,1515,CRW_16S_B_3829,,
Kineococcus-like bacterium AS2987,1489,CRW_16S_B_3831,Bacteria,
Kineococcus-like bacterium AS2988,1508,CRW_16S_B_3832,,
Kineococcus-like bacterium AS2989,1522,CRW_16S_B_3833,,
Kineococcus-like bacterium AS3041,1505,CRW_16S_B_3834,,
Kineococcus-like bacterium AS3042,1511,CRW_16S_B_3835,,
Kineococcus-like bacterium AS3079,1509,CRW_16S_B_3836,,
Kineococcus-like bacterium AS3080,1516,CRW_16S_B_3837,,
Kineococcus-like bacterium AS3088,1525,CRW_16S_B_3838,Bacteria,
Kineococcus-like bacterium AS3090,1516,CRW_16S_B_3839,,
Kineococcus-like bacterium AS3138,1507,CRW_16S_B_3840,,
Kineococcus-like bacterium AS3142,1517,CRW_16S_B_3841,Bacteria,
Kineococcus-like bacterium AS3148,1502,CRW_16S_B_3842,,
Kineococcus-like bacterium AS3187,1485,CRW_16S_B_3843,,
Kineococcus-like bacterium AS3380,1517,CRW_16S_B_3844,,
Kineococcus-like bacterium AS3381,1508,CRW_16S_B_3845,Bacteria,
Kineococcus-like bacterium AS3382,1507,CRW_16S_B_3846,,
Kineococcus-like bacterium AS3630,1507,CRW_16S_B_3847,,
Kineococcus-like bacterium AS3635,1516,CRW_16S_B_3848,,
Kineococcus-like bacterium AS3641,1517,CRW_16S_B_3849,,
Kineococcus-like str. AS3642,1516,CRW_16S_B_3850,,
Kineosporia aurantiaca,1501,CRW_16S_B_3854,Bacteria,
Mycobacterium sp. 'Bavariae',1544,CRW_16S_B_3865,Bacteria,
Mycobacterium elephantis,1515,CRW_16S_B_3885,Bacteria,
Mycobacterium gordonae,1525,CRW_16S_B_3889,Bacteria,
Micrococcus luteus,1510,CRW_16S_B_3891,Bacteria,
,1525,CRW_16S_NA_3892,,
Micrococcus lylae,1511,CRW_16S_B_3899,Bacteria,
Mycobacterium moriokaense,1493,CRW_16S_B_3901,Bacteria,
Micrococcus antarcticus,1497,CRW_16S_B_3935,Bacteria,
Mycobacterium pulveris,1492,CRW_16S_B_3936,Bacteria,
Mycobacterium rhodesiae,1485,CRW_16S_B_3937,Bacteria,
Mycobacterium smegmatis,1528,CRW_16S_B_3939,Bacteria,
Mycobacterium psychrotolerans,1517,CRW_16S_B_3945,Bacteria,
Mycobacterium sp. SA394,1514,CRW_16S_B_3946,,
Micromonospora sp. DSM 44397,1492,CRW_16S_B_3947,,
Micromonospora sp. DSM 44396,1487,CRW_16S_B_3948,,
Mycobacterium tilburgii,1523,CRW_16S_B_3951,,
,1533,CRW_16S_NA_3980,,
Mycobacterium bovis,1535,CRW_16S_B_3986,Bacteria,
Mycobacterium celatum,1494,CRW_16S_B_3989,Bacteria,
Mycobacterium chlorophenolicum,1532,CRW_16S_B_4000,Bacteria,
Mycobacterium haemophilum,1488,CRW_16S_B_4023,Bacteria,
Mycobacterium haemophilum,1517,CRW_16S_B_4024,Bacteria,
Mycobacterium hassiacum,1491,CRW_16S_B_4025,Bacteria,
Mycobacterium leprae,1485,CRW_16S_B_4050,Bacteria,
Mycobacterium leprae,1547,CRW_16S_B_4054,Bacteria,
Mycobacterium leprae,1548,CRW_16S_B_4055,Bacteria,
Mycobacterium leprae,1549,CRW_16S_B_4056,Bacteria,
,1550,CRW_16S_NA_4057,,
Mycobacterium marinum,1489,CRW_16S_B_4062,Bacteria,
Mycobacterium sp.,1484,CRW_16S_B_4076,Bacteria,
Mycobacterium sp.,1486,CRW_16S_B_4086,Bacteria,
,1534,CRW_16S_NA_4096,,
,1532,CRW_16S_NA_4098,,
Mycobacterium tuberculosis,1536,CRW_16S_B_4099,Bacteria,
Mycobacterium tuberculosis CDC1551,1536,CRW_16S_B_4101,Bacteria,
,1537,CRW_16S_NA_4102,,
Mycobacterium tuberculosis,1537,CRW_16S_B_4103,Bacteria,
Mycobacterium vanbaalenii,1491,CRW_16S_B_4107,Bacteria,
Nocardiopsis aegyptia,1487,CRW_16S_B_4111,Bacteria,
Mycobacterium leprae,1549,CRW_16S_B_4112,Bacteria,
Nocardioides plantarum,1484,CRW_16S_B_4117,Bacteria,
Nocardioides plantarum,1512,CRW_16S_B_4118,Bacteria,
Pimelobacter simplex,1483,CRW_16S_B_4119,,
,1517,CRW_16S_NA_4129,,
Planobispora longispora,1499,CRW_16S_B_4179,Bacteria,
Pilimelia terevasa,1496,CRW_16S_B_4182,Bacteria,
Planomonospora parontospora,1508,CRW_16S_B_4183,Bacteria,
Propionibacterium acnes,1522,CRW_16S_B_4190,,
Propionibacterium freudenreichii,1506,CRW_16S_B_4193,Bacteria,
Prauseria hordei,1500,CRW_16S_B_4210,,
Prauseria hordei,1488,CRW_16S_B_4211,,
Prauseria hordei,1487,CRW_16S_B_4212,,
